-0.922957 	-1.112795 	0.875423 	2.158265 	-0.212153 	0.999596 	-1.228062 	0.636427 	-0.750160 	-0.830464 	-0.478257 	2.092201 	-2.367033 	2.636392 	1.168489 	2.334625 	0.477411 	0.846346 	-1.934450 	-0.748808 	-0.588881 	-0.729008 	-1.548428 	-1.633836 	1.171563 	-0.302942 	-0.605499 	0.867551 	0.915559 	-2.265192 	-1.278144 	1.973905 	-0.447812 	1.153243 	1.965825 	0.000000 	-1.717956 	-0.833492 	-0.377424 	0.380515 	-0.883178 	-1.042686 	0.713214 	-1.594903 	-0.659036 	-2.336637 	-1.902419 	-0.809818 	-0.772881 	-2.068092 	0.601013 	-0.380337 	-0.999525 	0.465954 	1.772449 	-1.520117 	0.529683 	1.267999 	-0.679118 	0.000000 	-1.059697 	0.000000 	0.000000 	-1.063376 	0.757379 	0.367526 	1.104160 	1.842470 	0.536220 	-0.796650 	0.469591 	-0.503182 	0.477927 	-0.107522 	-0.394640 	1.841357 	-2.537287 	1.013590 	1.097630 	0.480928 	-0.157232 	2.257917 	3.374609 	-0.127415 	0.444047 	-0.231478 	-1.990164 	-2.052795 	0.163123 	-0.565138 	1.595318 	1.864217 	1.357869 	0.608902 	0.000000 	-1.253509 	1.142916 	0.000000 	0.245492 	
0.230600 	2.216110 	0.000000 	-0.423610 	0.000000 	0.000000 	0.472203 	-1.761568 	-1.507469 	-0.512560 	1.302567 	1.034673 	1.149455 	0.000000 	0.809402 	0.520494 	-1.483129 	-1.746970 	1.474379 	1.004900 	0.000000 	1.208628 	-0.912450 	-0.547787 	-2.219626 	0.000000 	1.161284 	-0.919492 	-2.160874 	-0.518003 	1.386242 	-1.041773 	2.088937 	-0.147500 	1.647862 	-0.944587 	0.000000 	0.684810 	-0.198371 	0.000000 	0.047155 	0.000000 	-0.715347 	-0.865476 	0.000000 	0.850672 	1.761568 	0.000000 	0.000000 	-1.921891 	2.008544 	0.000000 	1.605048 	0.567903 	0.753123 	0.993939 	2.747120 	1.121192 	-1.121192 	-0.699162 	0.235094 	-2.600498 	1.731681 	-0.935314 	-1.250790 	-2.061396 	0.488349 	0.000000 	0.543416 	-1.368852 	0.635480 	-2.199323 	0.342601 	0.000000 	-3.132568 	-0.872615 	0.898211 	-0.658706 	0.000000 	0.491417 	-0.679762 	0.000000 	0.178326 	1.980939 	-0.561051 	-1.054311 	0.000000 	0.000000 	-2.656915 	-2.529038 	2.094909 	0.687506 	0.702448 	1.252682 	0.828303 	0.202986 	0.492721 	-2.357910 	1.242572 	
2.703331 	1.152255 	-0.938973 	2.385042 	-2.185166 	-3.698549 	0.000000 	0.229782 	0.000000 	2.454468 	1.410873 	1.553154 	-1.458138 	0.612611 	0.299909 	0.000000 	1.068011 	2.305806 	1.756138 	-2.072613 	0.227518 	-0.421806 	-0.821330 	-1.301076 	3.578858 	2.137874 	0.000000 	0.672420 	1.831239 	0.426178 	-3.422111 	0.000000 	-2.894343 	-1.336837 	-0.523657 	0.000000 	-3.379122 	0.636545 	-0.876253 	0.601097 	1.932844 	0.000000 	-1.087341 	0.000000 	0.000000 	-0.175086 	-0.175913 	1.729244 	1.223100 	0.000000 	-1.930713 	-1.718569 	-0.122792 	0.206360 	0.376856 	-1.029108 	1.271920 	-1.357634 	1.130116 	-2.911886 	1.447199 	-2.698327 	-0.730874 	0.220979 	-1.035516 	-0.853322 	-1.707468 	2.780685 	0.000000 	-1.566770 	1.365963 	0.000000 	-0.474821 	0.000000 	1.248001 	-1.289788 	2.250518 	-0.347339 	1.530200 	-0.791309 	0.000000 	0.000000 	0.963205 	0.122686 	-0.801244 	-1.482110 	1.785665 	-0.526152 	0.000000 	1.863617 	1.317971 	0.000000 	-1.726128 	2.358363 	0.000000 	-0.314261 	-1.219897 	-0.156599 	-0.724582 	
2.430960 	0.787174 	-1.605605 	-1.202872 	0.169489 	-1.490827 	1.917040 	-0.996879 	2.575533 	1.122800 	0.844866 	-0.767827 	-0.585562 	-1.037701 	1.463098 	1.590663 	1.494938 	0.305121 	1.275496 	-1.419696 	-0.594112 	2.179152 	0.285496 	-0.177855 	-0.848883 	2.133774 	0.306463 	0.997812 	-1.526811 	-1.783349 	-0.354364 	-1.624048 	-1.538894 	-1.427864 	0.486742 	-2.330985 	-0.274499 	-1.181067 	-0.962391 	1.576858 	-0.755725 	-0.584696 	-1.104028 	-0.746058 	1.151499 	0.451673 	-0.146166 	0.848391 	-1.052487 	0.000000 	-2.221801 	1.179420 	0.157811 	0.000000 	0.915764 	1.534424 	-0.783059 	-0.520024 	1.114137 	0.666274 	-0.668319 	-1.025751 	0.029394 	1.082471 	-0.801699 	0.000000 	-1.289011 	2.598340 	-2.539170 	-0.812525 	-2.093286 	0.301635 	-1.228278 	2.538415 	-0.230278 	3.034637 	-0.501429 	1.247563 	-0.603302 	3.489507 	2.265677 	-2.070682 	1.744510 	-0.546117 	-0.437253 	-1.411231 	-0.548283 	1.709984 	-1.165285 	0.000000 	-0.506984 	0.000000 	-0.525764 	2.373621 	-1.959852 	0.927423 	0.000000 	0.171824 	-0.624211 	
0.699494 	0.000000 	-0.643772 	-2.716076 	0.000000 	2.677389 	1.229675 	1.275845 	-0.231382 	-1.032517 	0.000000 	-2.012987 	2.570770 	-2.726213 	-1.765029 	-0.997669 	0.000000 	-0.583623 	1.399977 	-0.285671 	0.000000 	0.841237 	0.120999 	1.115368 	0.000000 	-1.296091 	-0.220847 	0.643707 	0.239710 	2.337275 	1.425360 	-1.878467 	-1.516505 	-0.415849 	-2.721351 	-0.361429 	1.511488 	0.307069 	1.672874 	-0.561554 	0.460864 	2.413525 	0.270516 	3.577149 	0.399410 	2.814206 	0.000000 	-1.554080 	0.970675 	-0.531229 	0.669185 	-0.238274 	-1.117110 	1.425054 	-0.581147 	3.027030 	-1.967387 	0.000000 	0.000000 	-0.620519 	-0.832741 	0.000000 	-1.910774 	0.227071 	0.000000 	0.000000 	-0.132387 	-0.760329 	-1.446427 	-0.207017 	-1.026308 	1.296507 	-1.057091 	0.000000 	0.000000 	0.190947 	1.165854 	0.599663 	-0.714291 	-0.295907 	0.758285 	-2.397422 	0.724761 	-0.466680 	0.000000 	-0.691188 	2.496832 	-1.094746 	2.538502 	-1.930073 	-1.189997 	-0.462324 	0.576366 	-0.981686 	0.769638 	1.313466 	-2.230485 	-0.609311 	1.073151 	
1.040652 	-0.666466 	-1.595477 	0.000000 	1.932650 	-1.430609 	1.009882 	-1.564192 	1.043192 	-1.572140 	0.622316 	-2.596767 	0.709347 	1.456284 	1.690431 	0.000000 	-1.129053 	0.000000 	0.256424 	1.656245 	-0.077140 	-1.207488 	-1.729069 	1.595514 	-3.660581 	-2.724918 	1.264286 	-1.404020 	-0.475850 	-0.530092 	0.000000 	-0.859497 	0.000000 	0.382402 	-0.240465 	-0.973422 	0.000000 	0.000000 	-1.313369 	0.902267 	2.107780 	0.000000 	-1.361714 	1.949567 	-1.797004 	-0.938538 	0.000000 	-0.815280 	2.878159 	-0.117815 	0.000000 	-1.802462 	-0.399295 	0.000000 	0.000000 	1.477571 	-2.956519 	1.083084 	-1.005945 	0.482337 	1.655958 	-1.551603 	1.364357 	0.356196 	3.937847 	0.000000 	1.507160 	-0.799013 	-1.050203 	0.057216 	-1.134599 	-0.549077 	-0.698923 	-0.860788 	0.000000 	0.000000 	2.560983 	1.294965 	-1.270725 	0.782422 	1.273155 	-1.267641 	0.000000 	0.000000 	0.868058 	2.542123 	0.000000 	0.753217 	1.079635 	1.802462 	2.049923 	0.000000 	-1.306980 	-1.228754 	0.869147 	1.478997 	0.257757 	-1.362048 	-1.883989 	
0.000000 	-2.249243 	-1.294350 	0.000000 	2.120557 	0.653379 	0.118529 	0.000000 	0.785378 	0.000000 	-2.176490 	0.868736 	-0.071758 	0.782528 	0.000000 	0.000000 	-1.267637 	-0.291350 	-1.128707 	0.000000 	0.000000 	-1.149912 	1.711576 	-1.878788 	0.000000 	0.000000 	0.000000 	0.000000 	-0.670267 	1.120490 	1.085118 	0.424537 	-0.793774 	1.795786 	-0.141885 	-0.589564 	-1.395537 	-1.145356 	-2.225638 	-0.434302 	-2.286807 	-1.227457 	1.081272 	0.959507 	-1.306986 	-0.877521 	-1.686261 	-2.621623 	0.000000 	-1.017425 	0.439467 	-0.406328 	-1.924011 	-0.427293 	0.000000 	1.182150 	-1.483258 	-1.473115 	1.473119 	1.935586 	0.000000 	3.259865 	0.000000 	3.137994 	1.281270 	-1.355751 	-1.569068 	0.207367 	-1.967531 	0.859137 	1.097485 	3.179238 	0.687225 	0.000000 	2.560460 	0.690440 	-0.608627 	2.145608 	0.000000 	0.000000 	-0.601337 	-2.412274 	1.328079 	-1.359057 	0.000000 	0.072429 	0.358669 	1.988415 	2.365257 	-0.391814 	-0.930273 	1.090620 	0.580411 	2.153220 	-0.015766 	0.000000 	0.000000 	0.827249 	1.532332 	
-0.905311 	-3.188116 	-1.568890 	1.815975 	0.000000 	-1.703754 	-2.493046 	0.000000 	1.774890 	-0.777211 	-2.924806 	1.630010 	-0.632665 	1.333690 	-0.820245 	1.750017 	-0.895336 	1.703535 	1.765397 	-1.983535 	0.000000 	0.000000 	0.000000 	0.000000 	2.183057 	1.563131 	-0.942895 	-0.574445 	3.367548 	-0.345408 	0.000000 	-0.103459 	-0.711849 	0.000000 	0.265686 	1.953637 	-1.417799 	1.352380 	-0.972998 	1.159978 	0.904904 	0.178772 	0.000000 	-1.899487 	0.554554 	-0.924413 	-1.159970 	0.000000 	-2.717480 	0.542469 	-2.149890 	0.000000 	0.000000 	0.000000 	0.840618 	0.000000 	0.000000 	0.000000 	0.000000 	0.250136 	2.855904 	0.569016 	-1.092097 	0.863404 	0.826838 	1.001298 	-0.167196 	-0.976404 	-0.682778 	0.763132 	-0.918582 	1.497315 	1.270170 	0.472469 	3.060071 	0.000000 	-1.857714 	1.047088 	0.000000 	-0.457238 	-0.851349 	-1.107403 	0.528318 	-0.842227 	-2.930568 	0.973014 	-1.006606 	0.000000 	-1.010567 	1.406413 	1.375820 	2.739208 	-0.673438 	0.000000 	-1.299057 	-2.557295 	2.464870 	0.000000 	1.291376 	
0.000000 	1.887512 	-3.112608 	1.033226 	-0.145558 	0.610109 	0.256162 	-1.270150 	-0.125108 	2.500488 	0.460391 	-0.565873 	1.582271 	-1.130108 	0.000000 	-1.322022 	-2.071841 	0.395878 	2.003626 	0.611573 	1.328354 	1.914105 	1.082136 	-0.375901 	2.063144 	0.262151 	0.847971 	0.982292 	1.763866 	1.329258 	0.816439 	-1.870749 	-3.987752 	-0.482496 	-1.148356 	0.375301 	-1.293327 	1.243432 	0.645977 	0.000000 	0.100582 	-1.748487 	1.480131 	0.000000 	0.156553 	0.000000 	-1.827319 	1.571922 	1.133983 	-2.103997 	0.366736 	-1.161821 	-0.478882 	1.234297 	1.476526 	0.000000 	1.330375 	-2.403218 	1.074864 	0.988367 	0.913283 	-1.408796 	-1.133128 	-1.840812 	0.000000 	-1.008833 	-0.483812 	-1.823179 	-0.714641 	0.000000 	1.170144 	-0.591782 	1.963065 	0.000000 	0.000000 	0.980545 	0.329478 	-2.353236 	3.243026 	-0.421692 	-2.708608 	0.629766 	0.000000 	-1.953061 	0.000000 	-2.090472 	2.117107 	2.641432 	-1.157988 	0.000000 	-0.184538 	-1.324526 	-1.885892 	1.444496 	-0.945404 	1.081386 	0.202468 	0.478848 	-0.741870 	
1.021675 	0.000000 	-0.563896 	-1.570338 	0.446232 	1.986075 	1.370935 	-0.699635 	-0.487650 	0.000000 	2.082631 	-0.488802 	0.434861 	-1.320325 	0.888865 	1.485443 	0.000000 	0.000000 	0.845159 	-0.606734 	0.000000 	-1.744252 	0.000000 	-0.340303 	2.020494 	-0.582013 	0.316995 	1.485334 	1.687402 	0.592373 	-1.250481 	0.232637 	-2.081956 	0.487046 	-2.885566 	0.000000 	0.598255 	0.000000 	0.314837 	1.909509 	0.586480 	-1.093409 	0.871974 	1.645971 	-0.666263 	0.000000 	-1.656106 	-0.549066 	0.336471 	-1.105572 	-0.416055 	-2.516729 	0.675021 	0.000000 	-1.673887 	-0.149904 	-3.408221 	0.000000 	0.000000 	-2.291607 	-0.784849 	0.729018 	-0.520322 	1.962778 	1.316074 	0.000000 	-0.704454 	-1.643069 	1.857511 	1.392876 	0.884768 	0.000000 	-1.259562 	-1.162075 	0.758230 	-2.030535 	-1.109502 	2.033181 	0.000000 	0.975472 	0.639968 	0.000000 	-0.825329 	0.000000 	0.577171 	-0.314837 	0.000000 	-1.312657 	1.669522 	1.447341 	-0.820303 	-0.375401 	-0.279327 	0.000000 	2.073497 	2.323738 	-1.381426 	1.349716 	-1.427103 	
