2.445780 	0.000000 	-0.565238 	-2.412221 	3.984604 	0.000000 	0.000000 	-1.639152 	-1.850560 	-1.965627 	0.000000 	-0.418985 	1.398558 	0.000000 	-1.180775 	1.864749 	0.970966 	1.841783 	-1.299073 	1.320447 	1.193082 	2.523397 	-0.848888 	-2.453716 	-1.934405 	0.248833 	-2.361731 	-0.512327 	-2.756602 	0.712242 	-0.776322 	1.327850 	0.000000 	1.813697 	-2.179498 	-0.193445 	-0.951445 	1.481094 	1.892576 	0.000000 	1.803245 	-1.338104 	-1.154005 	0.378059 	-1.325058 	0.000000 	0.000000 	-2.118867 	-0.800819 	1.647508 	1.550411 	0.000000 	0.578124 	-2.857122 	-0.448322 	-0.872047 	0.000000 	-1.339508 	-0.769830 	-2.558185 	1.228232 	0.607248 	-1.282218 	2.410210 	-0.191301 	2.005375 	0.181556 	0.000000 	2.161164 	0.170655 	-0.143220 	-1.931457 	0.525536 	-1.390724 	0.449714 	-1.555259 	1.086727 	0.658749 	-0.493959 	-1.007127 	-0.754415 	0.000000 	2.017665 	-2.020817 	-1.629553 	1.378424 	-0.134986 	3.136506 	1.675614 	-3.189352 	0.646485 	-0.157311 	1.917972 	-1.365943 	-1.571715 	1.804903 	1.278440 	-0.476806 	1.129691 	0.795246 	-2.026729 	0.993451 	0.000000 	-1.925917 	1.267284 	0.000000 	-1.129059 	1.304741 	-1.388956 	-0.604111 	0.353553 	0.177012 	0.615174 	0.775746 	-0.623911 	-0.641792 	1.603473 	-1.888418 	-0.989135 	2.729292 	-1.383737 	1.224261 	1.413673 	-0.504864 	-0.203846 	0.000000 	0.000000 	1.157527 	-0.846525 	-1.052040 	3.179852 	0.604165 	1.027007 	
0.393186 	0.000000 	0.839577 	1.109296 	-0.553762 	-0.539627 	-1.650212 	0.540776 	1.213940 	0.784306 	0.000000 	0.640647 	0.117759 	-1.746257 	-1.278734 	1.167221 	-0.366217 	0.331237 	-1.629365 	0.000000 	-1.127563 	-1.084693 	0.468550 	0.000000 	-0.841174 	0.000000 	1.024951 	0.372786 	1.271998 	1.725798 	0.762457 	0.143927 	-2.321911 	1.016391 	-1.430630 	0.000000 	0.402705 	-0.828809 	1.848279 	0.836656 	0.832421 	1.269459 	1.803024 	-0.581078 	-0.254258 	1.002288 	-0.569747 	0.681696 	0.831772 	0.000000 	-1.443284 	1.758184 	0.473263 	0.000000 	1.407736 	-1.143524 	0.469352 	-1.086039 	1.475721 	0.543304 	1.482751 	1.662989 	0.799839 	-1.591306 	-1.420994 	-2.077472 	0.834517 	0.000000 	-0.405592 	0.383089 	0.591143 	-0.316565 	0.298977 	-0.768536 	-1.322415 	-1.102667 	0.000000 	-0.421245 	0.291532 	-1.278205 	-0.898779 	-1.406786 	0.175787 	0.528828 	0.000000 	1.858785 	-0.827606 	1.507598 	0.649637 	0.000000 	-0.866709 	2.059556 	-1.406607 	-0.972739 	0.516773 	-1.210691 	0.785501 	0.694257 	0.000000 	1.934816 	0.000000 	0.000000 	-0.293074 	0.000000 	-1.411790 	0.805835 	-1.873828 	1.653009 	1.138732 	-1.055057 	-2.481938 	-1.883714 	-0.414185 	-1.332577 	0.684965 	0.439736 	0.713232 	1.068701 	-0.591177 	0.244255 	-1.221279 	-1.018060 	-1.023226 	-0.918559 	0.000000 	1.166572 	-0.800096 	0.262332 	-1.479549 	1.277869 	1.817970 	0.836321 	-0.980383 	
-0.852966 	1.811826 	0.830901 	-0.217965 	1.822974 	1.943893 	-1.073782 	-1.366530 	0.000000 	-1.421781 	-0.536564 	-1.117410 	-0.279936 	-2.175007 	-1.639896 	-1.639478 	-1.350888 	-1.097941 	0.000000 	-1.622139 	0.000000 	0.490350 	1.163971 	2.439312 	-2.770947 	-1.450901 	-2.681665 	1.152858 	0.781468 	0.745471 	0.000000 	0.921736 	-1.226610 	1.536143 	-1.055525 	-1.147159 	-0.545724 	1.888569 	2.924603 	-0.724880 	0.905156 	2.099544 	-0.709719 	-0.499995 	1.702410 	-0.374818 	-1.198701 	-1.172136 	-1.482747 	0.000000 	-0.167751 	-1.832847 	-2.162985 	0.174749 	0.645282 	0.387463 	2.461932 	2.388616 	-0.124354 	0.000000 	0.000000 	0.227332 	2.539285 	-1.934977 	1.269601 	-0.973527 	-1.621920 	-1.286424 	0.817003 	0.554477 	-1.564565 	-0.131036 	-0.894452 	0.815351 	-1.249899 	-0.711724 	0.232175 	0.000000 	-0.912025 	0.662782 	-1.577807 	-1.418417 	0.000000 	-0.530081 	2.240249 	2.177668 	-1.705118 	0.992214 	-1.119394 	0.000000 	-0.263582 	0.258112 	0.450181 	3.162749 	-1.799115 	-0.938788 	-1.394324 	-0.083552 	2.437916 	1.364561 	-1.475960 	1.318923 	1.680855 	0.000000 	1.122046 	2.158821 	-0.415021 	1.808900 	0.232483 	1.691548 	-0.643949 	0.367701 	-0.841911 	1.494105 	-1.138382 	0.271302 	1.215847 	0.120030 	1.200511 	1.843004 	0.000000 	-1.467382 	-1.470031 	-0.985670 	0.644637 	2.423499 	-0.717058 	0.793421 	-1.282845 	0.678253 	0.359701 	-0.713638 	0.548980 	
-1.783437 	0.000000 	1.160397 	-1.539614 	-2.024041 	1.506638 	0.331814 	0.000000 	0.881557 	1.278810 	2.856151 	2.083131 	0.751178 	0.000000 	1.111532 	1.214723 	0.497620 	1.175625 	-0.816081 	-1.926691 	-1.670227 	1.809483 	1.052643 	-0.854527 	-0.667081 	0.473206 	1.231722 	0.250777 	-0.673288 	-0.755664 	0.555864 	-1.383841 	-2.191606 	0.194328 	-0.668016 	-3.252820 	0.196181 	-0.071325 	-2.119751 	0.306567 	0.840093 	-2.852113 	-0.271719 	-2.626992 	1.387512 	0.000000 	-1.716448 	-1.069374 	0.275279 	1.514177 	-0.377030 	-1.682085 	-0.968623 	0.000000 	0.386020 	-1.361370 	1.026922 	1.308325 	1.030457 	1.153533 	1.037570 	0.850953 	-1.746670 	0.614030 	-0.943962 	0.000000 	0.970455 	0.000000 	1.042060 	1.306518 	-2.273473 	0.680927 	-2.349760 	-0.844407 	0.000000 	-1.666656 	-1.660154 	2.655134 	1.781918 	0.682099 	-1.226768 	-2.575751 	0.000000 	-0.484912 	-0.424524 	0.000000 	0.496461 	0.912057 	-1.898923 	1.683498 	1.528209 	1.577512 	-1.336348 	1.392233 	-0.772480 	0.844040 	0.000000 	0.000000 	0.239416 	-1.659630 	0.718979 	1.930153 	1.947358 	1.955662 	1.810004 	0.244475 	-2.840309 	1.543640 	-0.720099 	0.502046 	-1.899665 	0.000000 	1.224182 	1.828486 	-0.846434 	-2.334311 	-2.194700 	0.683650 	-1.983367 	0.865485 	0.729220 	-1.917695 	-0.692084 	0.405445 	1.005557 	-1.080749 	0.000000 	-0.251935 	1.848112 	1.559576 	0.538122 	0.487135 	1.994844 	
0.500844 	1.342424 	0.000000 	-1.901230 	-0.955442 	1.735063 	-1.027635 	0.457860 	1.404129 	0.642861 	0.543808 	1.458602 	2.209483 	1.060857 	-0.930345 	1.025906 	1.575951 	-0.170236 	0.000000 	-2.219714 	-0.336163 	-0.671971 	0.353517 	0.990001 	-0.264227 	1.390115 	1.869708 	-0.425441 	1.293568 	-0.980997 	0.000000 	-0.992128 	-2.589304 	0.537573 	-1.245388 	0.000000 	2.111207 	0.335293 	-1.384660 	-0.932436 	-1.193450 	0.000000 	1.016161 	0.000000 	-0.986260 	-0.272986 	1.074814 	-0.709861 	2.101040 	-1.747788 	1.588766 	1.164156 	1.058556 	0.297716 	-2.469401 	0.355570 	-0.101677 	-1.047387 	-0.963299 	-1.288519 	-2.885396 	-2.057638 	0.000000 	0.000000 	-0.406309 	1.135851 	0.000000 	2.290742 	0.000000 	0.000000 	1.564798 	2.237410 	0.713541 	1.603516 	-0.849817 	-0.621704 	1.378526 	0.819526 	-0.566629 	0.000000 	1.128077 	-1.161968 	0.742018 	0.564566 	0.126496 	-1.172621 	-1.091902 	-0.732254 	0.000000 	0.000000 	-1.037632 	-1.155495 	-1.346178 	0.515020 	-1.545284 	1.875293 	-1.446152 	1.260192 	-1.972921 	0.000000 	-0.273861 	0.000000 	0.000000 	0.000000 	1.417237 	1.197997 	2.454922 	0.000000 	0.368354 	1.177895 	0.347279 	-1.096652 	1.961984 	0.597966 	0.000000 	-2.712606 	-2.033272 	0.000000 	-2.345193 	-0.205858 	-1.014425 	-0.817839 	0.999081 	-0.897386 	-1.300999 	0.000000 	-1.964140 	-0.729702 	0.000000 	0.000000 	2.986404 	-1.628223 	1.706881 	
1.321341 	1.417093 	0.745156 	0.000000 	-0.604304 	0.930804 	0.441626 	0.372000 	-0.738772 	0.000000 	-0.576665 	0.097928 	-1.309487 	-0.564723 	2.612349 	0.734729 	0.859116 	1.234433 	-1.920274 	-2.136961 	0.591358 	0.372761 	0.000000 	0.608753 	0.597807 	-1.191222 	1.124202 	0.000000 	-0.823183 	0.179238 	-1.444122 	1.781752 	-1.137599 	-1.574674 	1.158185 	1.261726 	0.148595 	0.912353 	1.595978 	0.737167 	-1.306201 	-1.092285 	-1.767486 	-0.390902 	-0.288623 	2.870220 	0.000000 	-0.507113 	0.000000 	1.726919 	1.206106 	-0.905629 	0.000000 	-0.855634 	0.000000 	-1.113009 	0.197609 	-2.091379 	0.419976 	0.618140 	-0.403370 	0.541519 	1.843059 	-0.117191 	-2.448361 	-2.030192 	-2.348036 	0.617011 	-1.214959 	-1.311549 	0.000000 	0.529029 	2.787379 	-0.270705 	-0.543474 	-1.293401 	-0.097981 	-0.939534 	-0.407568 	-0.642030 	1.183179 	0.651432 	-1.021521 	0.833945 	2.837430 	0.193496 	0.727330 	-0.999634 	0.240336 	1.746036 	-1.237506 	0.000000 	1.965221 	-1.241821 	1.061134 	0.000000 	-0.426815 	0.769442 	1.026507 	0.000000 	-0.913134 	0.532845 	-1.115334 	2.359311 	1.892830 	1.032462 	-0.329628 	1.205414 	-1.164021 	-2.757943 	-1.554943 	0.391362 	0.126093 	0.000000 	-0.723639 	-0.203054 	-0.199401 	-0.240246 	0.362602 	-0.873517 	-1.276288 	-1.416541 	0.922936 	-0.654613 	0.194418 	0.000000 	0.855317 	1.459870 	0.000000 	0.607160 	-1.585699 	0.000000 	0.000000 	
-1.033377 	0.590138 	-2.073316 	1.240004 	0.515479 	0.344922 	-1.132884 	1.042997 	0.354797 	0.000000 	-1.068926 	0.527286 	1.431645 	0.000000 	-0.877588 	-1.630384 	0.000000 	-0.448762 	1.356474 	-0.494799 	-1.901897 	0.450304 	-0.536882 	0.000000 	0.850467 	-1.975768 	-1.484264 	-0.359298 	0.879174 	0.940203 	-0.635122 	0.000000 	-0.536742 	1.094515 	-1.501748 	-0.638834 	-0.591487 	2.795898 	1.817086 	0.000000 	-0.764134 	1.905705 	0.000000 	-0.084277 	1.190723 	0.609992 	-0.437950 	0.000000 	-1.709009 	1.846124 	-0.814783 	1.373829 	-1.548293 	1.166162 	0.000000 	-0.513628 	-0.537454 	1.679884 	2.121832 	1.534984 	-0.991108 	0.777570 	0.624110 	0.000000 	0.431313 	2.072416 	0.098387 	0.520191 	1.927888 	-1.479817 	0.000000 	0.805829 	0.000000 	0.317840 	-1.247956 	1.714801 	-0.316818 	-1.473494 	-0.294261 	-1.555873 	-1.734341 	-1.627302 	0.218959 	-1.539535 	-0.112243 	0.644603 	0.876103 	0.000000 	1.795097 	0.000000 	-0.279161 	0.760293 	0.422221 	0.866840 	-1.833426 	0.274817 	0.908375 	-1.454615 	0.000000 	0.000000 	-1.700296 	-0.534123 	0.207070 	-0.397539 	1.424232 	0.867290 	0.000000 	0.467717 	0.939119 	-1.991184 	0.739665 	-1.695776 	1.794326 	-1.082844 	0.958179 	0.424518 	-0.594930 	-1.780301 	0.000000 	1.518484 	0.331419 	-2.109094 	-0.344996 	0.000000 	0.000000 	0.448227 	-1.667958 	1.150444 	1.378662 	-1.874475 	0.133597 	1.653789 	-1.108171 	
-3.490747 	-0.422194 	-0.503742 	0.810000 	-0.312919 	-0.964046 	1.243675 	-0.267598 	1.067314 	3.244746 	1.418584 	0.000000 	1.943290 	-0.958265 	-1.854585 	0.000000 	-0.553918 	-1.001997 	-0.958539 	-2.020458 	0.992562 	0.000000 	0.000000 	-1.354257 	1.477432 	0.000000 	-0.828492 	2.327503 	-0.590840 	-0.348625 	0.000000 	1.785079 	-0.777778 	-1.684596 	0.000000 	-1.619128 	-1.754829 	-1.760806 	2.016003 	0.865752 	0.000000 	-1.439538 	1.797118 	-0.454979 	-1.500385 	-0.843444 	0.000000 	-0.984065 	-0.191005 	-0.739193 	-0.136195 	-0.058626 	1.850511 	1.702060 	-2.542523 	2.010019 	-2.177452 	-0.590061 	-0.976398 	0.601365 	0.880556 	0.000000 	-1.701421 	0.000000 	-0.279361 	1.606473 	0.000000 	1.302928 	0.000000 	1.555322 	-0.905252 	-1.019111 	1.121947 	0.000000 	-1.186778 	1.832090 	2.112157 	0.508216 	-1.050005 	-0.914323 	0.555570 	-2.824838 	0.000000 	1.136874 	-0.634461 	-0.739322 	1.891898 	-2.163265 	-0.800615 	0.000000 	1.010094 	0.000000 	2.011716 	-0.260694 	-1.608845 	-0.984679 	1.952075 	1.713525 	0.000000 	-0.129312 	1.078521 	2.191173 	-2.295750 	0.000000 	1.766094 	0.000000 	2.038718 	-0.271974 	1.694865 	-1.490783 	-0.743265 	-2.814047 	0.000000 	2.083538 	0.000000 	0.000000 	0.082589 	-0.820431 	0.389942 	1.180103 	0.000000 	0.000000 	0.954749 	-0.969894 	0.000000 	0.000000 	-0.201755 	0.940397 	0.000000 	-0.387198 	-1.441696 	3.920770 	0.227754 	
-0.419561 	0.000000 	-2.334881 	0.657844 	0.265198 	0.000000 	1.145152 	-0.453032 	-0.159739 	-1.855031 	-1.288008 	1.985049 	1.983405 	0.477660 	0.000000 	0.000000 	-0.134405 	-1.580738 	1.681301 	0.888256 	2.218841 	-0.428162 	1.066904 	0.764367 	0.656489 	-2.152343 	-1.058505 	-2.359537 	2.495905 	0.516980 	-2.305839 	2.300319 	0.000000 	1.327708 	0.251563 	-0.975297 	-0.700735 	-2.164105 	-1.457862 	0.000000 	0.967193 	0.496899 	-1.158675 	0.000000 	-1.763804 	-1.269403 	-0.684537 	0.726083 	-1.906701 	0.000000 	0.000000 	0.000000 	-1.259444 	0.479976 	0.000000 	0.000000 	1.535335 	0.690191 	0.582759 	0.000000 	0.569508 	-0.700771 	1.329773 	-0.308224 	-1.235324 	1.073209 	1.471602 	0.158719 	0.000000 	0.719971 	-0.490671 	0.000000 	-2.413515 	-0.872760 	-0.294125 	1.430178 	-0.449634 	0.526737 	-2.352161 	0.566401 	-1.025857 	0.000000 	-0.702898 	-2.076605 	0.000000 	0.499470 	1.754318 	1.779508 	1.351809 	0.789053 	-1.884934 	0.000000 	-1.463444 	-1.346034 	-2.168097 	2.324028 	-1.284724 	0.000000 	0.664405 	0.946452 	0.000000 	0.000000 	-1.480578 	-0.075249 	1.066915 	1.045820 	0.000000 	0.000000 	-1.307073 	0.000000 	0.000000 	-0.993299 	0.925465 	-1.086925 	-0.426985 	0.000000 	0.385232 	-2.171222 	-0.817024 	-0.711157 	1.909023 	1.372006 	2.069162 	-0.270697 	0.704211 	1.244370 	0.956819 	2.213966 	1.074408 	0.505321 	1.115384 	1.231233 	-0.935806 	
-0.348234 	-0.686151 	1.962545 	0.000000 	1.700334 	-2.289926 	0.706260 	1.225612 	0.352027 	-2.240700 	-1.720152 	0.000000 	-1.410966 	0.773418 	-0.620639 	0.000000 	-1.423318 	1.496950 	1.711010 	0.807526 	-0.405139 	-1.015250 	-1.452428 	-2.725812 	-3.206995 	0.679863 	0.680941 	0.776543 	0.000000 	-1.791414 	1.580989 	-0.585246 	0.543626 	0.000000 	0.429209 	0.000000 	-0.554438 	0.760674 	1.653423 	0.000000 	-0.379386 	2.225486 	0.664125 	-0.521271 	-1.267566 	3.094068 	0.625963 	-1.228173 	0.000000 	0.856171 	-0.856493 	-0.850003 	1.063005 	-0.527273 	-0.495539 	0.839366 	0.487892 	-1.347521 	0.436336 	1.443598 	-1.317152 	1.247072 	-0.824774 	0.635231 	-1.417883 	1.282314 	-1.382996 	2.174093 	1.311317 	-1.319245 	-0.883753 	-0.448867 	0.467826 	0.000000 	2.699014 	0.000000 	1.485827 	-1.470014 	1.961770 	1.798878 	0.000000 	0.947864 	-1.026629 	1.036684 	-1.645992 	0.000000 	1.191310 	2.284209 	-2.937262 	0.000000 	-0.933751 	-3.102354 	0.899865 	0.000000 	1.292201 	-1.724794 	0.807110 	0.335563 	0.711300 	-0.905361 	1.687537 	-0.894703 	1.176301 	0.966655 	-0.847512 	-0.441698 	0.000000 	1.157384 	0.888091 	-0.503518 	0.861533 	1.890130 	1.248160 	-1.742971 	0.717750 	-0.496506 	-1.136264 	0.000000 	-0.598984 	1.366846 	-1.065079 	-1.817248 	-0.384515 	0.000000 	1.765688 	0.000000 	-1.041031 	-0.401263 	-0.117324 	-0.870771 	-3.227527 	-1.170192 	-0.795197 	
