0.000000 	1.904299 	1.605603 	-1.068628 	-0.814532 	1.872215 	-1.060807 	-1.167684 	0.000000 	-0.913231 	-1.424262 	-1.695063 	1.367722 	0.000000 	0.000000 	-0.584495 	-0.293253 	-0.400323 	2.534160 	-0.943437 	0.000000 	1.341812 	-0.483195 	0.000000 	2.372753 	-1.375461 	0.000000 	0.432340 	-1.047572 	1.074509 	1.426532 	1.551126 	0.489166 	0.612561 	0.710113 	1.710570 	-0.812972 	0.000000 	-0.209219 	-1.012486 	1.337766 	-2.514973 	-3.396805 	1.198129 	-0.188456 	-1.441104 	1.794235 	0.550278 	0.595239 	0.817900 	2.009111 	0.207136 	-1.125557 	0.000000 	-1.080262 	0.000000 	0.000000 	-1.640917 	-1.338554 	-0.911321 	-2.321715 	-1.956124 	-1.307908 	-1.146665 	-1.146777 	-0.220103 	-1.118952 	1.620444 	1.261775 	0.293075 	0.000000 	-0.999364 	-1.835957 	0.000000 	-1.791250 	0.000000 	0.811049 	0.000000 	1.721420 	-1.360143 	1.659298 	1.483159 	1.336542 	2.102407 	-1.025801 	0.000000 	2.016673 	-0.976288 	0.632444 	-1.606036 	-1.219837 	3.610281 	-0.823963 	1.472726 	0.592476 	-1.305693 	-1.786396 	-1.205935 	1.576494 	0.691182 	-1.650536 	-0.903920 	1.595276 	1.739551 	-1.036669 	0.000000 	0.884210 	1.492178 	0.282867 	-0.540944 	-0.536628 	-1.088918 	0.913763 	-1.730839 	0.000000 	-1.131152 	0.951637 	1.034528 	0.000000 	-0.473224 	2.914992 	0.000000 	-3.026104 	2.309160 	0.767108 	0.449516 	
-1.488887 	-1.322299 	-1.404308 	-0.500792 	1.139153 	1.661040 	1.657955 	0.000000 	-1.936512 	1.236108 	2.023562 	0.242080 	-0.801992 	0.000000 	0.549613 	0.294047 	2.675396 	0.586441 	-0.845974 	-0.717895 	0.000000 	0.577703 	1.925276 	-1.242962 	-0.592098 	1.870970 	0.412811 	0.000000 	0.058741 	-1.346489 	2.216685 	0.162587 	0.686590 	-0.954722 	-1.353252 	0.151574 	0.000000 	-1.763252 	-0.467224 	0.155037 	-1.527330 	-0.315693 	0.546394 	0.000000 	-0.751471 	1.868166 	-1.879372 	0.000000 	0.454007 	-0.867305 	0.566167 	0.380199 	-1.267566 	0.000000 	0.000000 	0.576199 	-1.415578 	0.595228 	1.272926 	0.426828 	-1.422343 	-1.188433 	-0.839987 	0.000000 	0.702214 	-0.233878 	-1.361424 	-1.020694 	1.415488 	1.999696 	1.791799 	0.000000 	0.851726 	0.000000 	0.000000 	0.199322 	-0.724339 	-1.647255 	0.000000 	0.621350 	-0.887505 	-1.042081 	0.601659 	-1.779509 	1.506355 	1.154067 	1.886863 	-0.832624 	1.217730 	0.872432 	-0.492243 	-0.114464 	1.094598 	-1.845952 	0.000000 	0.000000 	0.924222 	-0.225532 	0.146901 	-0.400773 	-2.025215 	0.892242 	1.282082 	1.786220 	0.384326 	-0.695857 	0.826612 	0.094287 	0.149492 	-0.465029 	-0.353910 	-3.898926 	-3.606133 	0.768926 	1.552573 	1.414992 	-1.185323 	0.967774 	0.000000 	0.363485 	-0.406730 	-0.479916 	-1.241852 	2.729166 	-1.439347 	-0.531102 	
0.000000 	-0.154878 	0.000000 	-0.429036 	0.416699 	1.363550 	0.783983 	-0.525967 	0.000000 	-0.823440 	-2.135650 	0.000000 	-1.199095 	-1.287499 	-1.283442 	-0.414473 	-0.800734 	-2.060864 	2.413981 	1.228520 	0.728342 	-2.456424 	-0.301511 	-0.398610 	2.798567 	-1.309527 	-0.435980 	0.983872 	1.029136 	1.881810 	1.063041 	0.500415 	-1.084442 	0.000000 	0.000000 	0.000000 	0.969412 	-1.836734 	-0.582053 	-0.970533 	-1.093478 	-1.109150 	0.903220 	-0.472902 	0.000000 	-1.111265 	1.208935 	-1.553886 	-0.206385 	2.294414 	0.000000 	-1.099309 	-1.335048 	0.496493 	-0.977627 	2.458069 	-1.324507 	0.104846 	1.327860 	-1.172171 	-1.174356 	0.856630 	0.958545 	-1.027461 	0.000000 	0.502118 	1.210318 	1.811078 	1.442274 	-0.482908 	0.000000 	-2.175010 	-1.840794 	-1.895232 	0.000000 	0.909744 	1.603889 	1.891057 	-1.164051 	-1.577960 	-0.462321 	-0.585627 	-0.875675 	0.792883 	0.619386 	0.000000 	-1.547399 	0.204378 	-0.631611 	-1.331194 	1.634914 	-1.073669 	0.934033 	1.002527 	0.733777 	0.000000 	1.409143 	-1.370324 	-1.191448 	-0.859433 	1.152633 	0.000000 	-0.185028 	1.693466 	3.150584 	-0.632229 	0.000000 	1.782942 	0.136626 	-1.260129 	0.000000 	-0.727506 	0.000000 	1.736809 	-2.229053 	0.786007 	1.651386 	0.831435 	0.229503 	-1.657308 	-0.432239 	1.923306 	0.277327 	-0.333484 	1.329677 	1.416466 	
0.484117 	0.660915 	-0.760635 	0.000000 	1.341110 	2.019442 	-1.117664 	-0.529447 	0.000000 	0.691342 	-1.485457 	-0.249788 	0.764782 	-0.665212 	0.390899 	-1.180711 	0.501233 	1.709027 	-1.553207 	-2.337325 	-0.972318 	0.000000 	-0.406403 	0.216892 	0.232050 	0.570504 	-0.785953 	0.000000 	1.904023 	2.145238 	0.275932 	0.624112 	2.153424 	-1.401486 	0.443712 	-2.601356 	1.548812 	0.765291 	1.992098 	-1.210649 	-1.762964 	0.412713 	-0.511884 	1.657487 	0.723749 	0.364594 	-3.230531 	-1.198691 	1.672853 	0.000000 	-1.231373 	1.562515 	0.124884 	-0.562902 	-2.587981 	0.617248 	-1.444981 	-1.344248 	-0.913223 	1.005972 	0.858185 	0.501699 	-0.499267 	0.953560 	-0.502940 	-0.307949 	0.951048 	0.712603 	2.374269 	1.828781 	0.910282 	-0.541616 	-1.404278 	-1.334390 	-0.678420 	0.000000 	-0.281404 	0.406744 	-0.736205 	-1.268787 	0.000000 	1.161978 	-1.678021 	1.578772 	1.719504 	-1.166976 	0.645733 	0.915360 	-1.504816 	-1.566072 	0.122902 	0.000000 	2.268089 	-1.253566 	0.334427 	0.737092 	0.000000 	1.201602 	1.328157 	-0.634289 	-2.101137 	-0.567039 	0.826118 	0.000000 	3.117992 	0.808654 	1.388497 	0.000000 	-2.513976 	0.661378 	1.557179 	0.059379 	0.817763 	-1.656050 	0.000000 	-0.411893 	-0.614133 	0.000000 	-1.424328 	0.853564 	-1.395269 	-0.135280 	-0.147531 	1.253395 	-0.706822 	-0.928569 	
0.000000 	1.118687 	-1.330497 	0.000000 	0.000000 	-0.393006 	0.000000 	-0.844393 	-1.279284 	0.000000 	0.517747 	0.994692 	0.000000 	-0.786050 	-0.326271 	-0.450282 	0.779337 	0.000000 	0.443115 	-1.207146 	0.282978 	0.000000 	-0.099678 	0.345453 	-1.277238 	1.507525 	-1.662586 	-0.324365 	0.259535 	-0.733632 	-1.091021 	1.923001 	-1.510628 	0.000000 	-3.197750 	1.451906 	-0.750902 	-1.395245 	1.175066 	-0.398259 	2.659927 	1.960538 	-0.996223 	1.133210 	1.036017 	-1.337625 	0.846710 	1.172119 	-1.544027 	-0.898826 	0.000000 	1.291541 	0.000000 	-0.649346 	-0.574152 	1.095188 	0.000000 	-0.359248 	-0.634525 	0.317208 	-0.203582 	-1.852392 	-0.267997 	2.159978 	-0.749529 	0.877396 	-0.184301 	0.754252 	0.000000 	0.000000 	-0.764788 	0.744650 	0.530110 	1.780601 	0.355433 	1.114487 	-0.505761 	0.738756 	-0.371729 	-0.426814 	2.910107 	0.000000 	0.436383 	1.593535 	-0.097905 	0.000000 	-0.391466 	-1.110538 	0.000000 	0.868246 	-2.429703 	0.704454 	1.391224 	-0.166994 	0.000000 	-0.425796 	0.591451 	0.797766 	1.492628 	-1.110744 	1.041550 	-0.456902 	1.214993 	-0.581768 	-0.604414 	-0.443927 	0.822965 	-1.763516 	-0.800398 	-0.430262 	0.000000 	0.000000 	-0.936404 	-0.833811 	-0.133096 	-1.290167 	0.984036 	1.731926 	-0.341469 	-1.048490 	-1.232661 	0.000000 	-1.765760 	0.481908 	3.159885 	0.000000 	
-1.331287 	-0.872035 	0.926640 	0.141735 	-0.555236 	2.232947 	-0.401503 	-0.783812 	0.293958 	0.000000 	-1.076445 	0.190444 	-1.752484 	0.465425 	-0.536979 	-0.250602 	-1.611975 	-1.238464 	-1.094155 	0.000000 	2.136250 	-0.442952 	1.711797 	2.247576 	-0.531117 	-1.606200 	0.000000 	-1.523508 	1.078750 	1.460697 	0.848995 	-0.342824 	-0.798625 	0.478255 	1.448116 	-0.658117 	-1.106251 	-1.651286 	0.943914 	-0.229050 	-0.404742 	-2.883739 	0.814233 	1.411347 	0.580149 	0.286949 	-0.846373 	0.612970 	0.504398 	-1.030592 	0.814244 	0.613233 	-1.145650 	-1.363814 	2.096374 	0.000000 	-1.699969 	0.353948 	1.044760 	0.000000 	1.776137 	-0.539469 	-0.498118 	-0.589149 	-1.209082 	0.000000 	-0.924871 	-1.647801 	0.313268 	0.906444 	1.782005 	0.000000 	0.328651 	0.965648 	2.096713 	-1.863607 	0.500920 	-1.116134 	0.000000 	1.203963 	2.288047 	2.536379 	1.249957 	-0.956562 	-1.191415 	-0.608857 	-1.388291 	0.000000 	-0.898577 	-0.434252 	0.699007 	-0.220441 	-1.398465 	-1.235632 	1.658805 	1.739895 	0.000000 	-0.827089 	1.114288 	-0.836959 	-1.494386 	-0.976358 	-1.256696 	-2.962368 	1.599890 	-0.388107 	-0.302499 	0.521280 	1.471204 	2.054816 	2.361281 	-2.882650 	0.443092 	-0.612276 	1.537620 	0.975296 	0.733169 	1.921775 	-0.758492 	0.320407 	0.125192 	-0.808674 	-0.624767 	0.000000 	0.000000 	2.179406 	
1.990364 	-0.176620 	0.169467 	0.730834 	0.555676 	-0.305417 	0.000000 	-0.717422 	1.918955 	-2.175521 	-0.287091 	0.000000 	1.148079 	-0.704300 	1.897463 	-0.958249 	-2.482866 	-0.842496 	-1.008114 	1.794784 	-0.855998 	0.602579 	-3.372257 	-2.375959 	0.000000 	0.000000 	1.486961 	0.227704 	1.338084 	-1.878011 	0.000000 	1.290417 	0.000000 	-0.185185 	1.223550 	0.757068 	-1.570399 	-0.795401 	-0.616121 	1.476525 	1.080819 	-0.453501 	0.000000 	2.128733 	-0.788233 	-2.295032 	-0.582094 	-1.806032 	-0.318570 	0.511053 	-0.364173 	-0.791565 	0.756664 	-0.695121 	0.433926 	0.000000 	1.501216 	-1.227261 	1.611778 	0.861621 	0.634353 	1.711695 	0.866819 	0.753287 	-0.443252 	0.000000 	0.958846 	0.369329 	0.070322 	-0.974621 	2.335572 	0.000000 	0.772353 	-0.403994 	-0.143074 	1.713544 	0.815871 	-1.592893 	-0.294897 	0.915873 	0.000000 	1.336906 	2.239619 	1.247832 	-2.287861 	-1.897503 	-2.944959 	-1.412957 	-1.935852 	-0.267659 	0.396876 	-1.075919 	-0.801310 	-0.059266 	2.134677 	0.000000 	0.000000 	0.000000 	-0.989008 	1.682358 	0.265722 	-0.896491 	1.669620 	0.000000 	1.138804 	-1.187917 	-0.508139 	1.417709 	0.990104 	0.982822 	-0.986675 	-1.041347 	0.732313 	1.692625 	0.865610 	-3.689459 	-0.608185 	0.358692 	0.768013 	0.771911 	0.537315 	-0.719660 	-1.020455 	0.805550 	-0.409806 	-0.945821 	
-0.674571 	2.022119 	3.278443 	1.880242 	-0.417178 	0.508292 	1.110026 	-0.637412 	-1.316515 	-1.197223 	1.383785 	0.000000 	-0.431255 	0.381835 	-1.482161 	-0.239937 	0.344450 	-0.344268 	-0.523840 	0.835984 	-1.515535 	1.076587 	0.000000 	0.000000 	0.994584 	-0.615179 	-1.338648 	0.721002 	-0.902912 	-2.103560 	1.618919 	0.000000 	0.000000 	-1.156700 	-0.158546 	0.937236 	0.188764 	0.750007 	-1.554150 	-0.272061 	-3.872543 	0.356521 	1.601315 	0.000000 	1.933959 	-0.060033 	-1.161142 	-0.796370 	2.428974 	0.494037 	-3.056502 	-2.068794 	-1.966501 	-0.585746 	-1.124812 	-0.395527 	1.720936 	-1.465194 	-1.591811 	2.495785 	0.166420 	-0.608904 	-0.894326 	-0.707925 	0.531759 	-0.577771 	0.000000 	-0.851122 	-1.975713 	2.429827 	0.966220 	0.000000 	2.675867 	0.000000 	-1.375236 	-0.609586 	0.591961 	0.000000 	-1.450566 	1.005995 	-0.707000 	-0.178772 	1.628583 	-0.359060 	-0.939796 	0.000000 	-2.011346 	1.121450 	0.159866 	3.093297 	0.000000 	-0.779400 	-2.040306 	-0.795019 	0.000000 	0.913451 	1.837009 	-0.940572 	-0.597725 	0.346385 	0.000000 	0.000000 	-0.836525 	-1.908474 	0.000000 	0.449025 	0.790955 	1.069153 	1.819107 	1.613514 	-1.196442 	3.246838 	0.436173 	0.170542 	1.660578 	0.000000 	0.000000 	-1.742005 	-0.238640 	1.838295 	-0.419790 	-1.893504 	0.000000 	0.000000 	1.559010 	0.337705 	
-0.911469 	-1.523587 	-0.987246 	-0.916348 	1.814521 	0.880578 	0.589556 	-0.538671 	-1.492108 	0.850979 	0.644405 	0.235966 	0.996815 	0.596491 	-1.544245 	-2.928534 	0.802805 	1.423327 	0.000000 	0.000000 	0.983204 	-0.950280 	2.159218 	-1.151849 	1.581971 	0.685703 	1.194046 	0.832072 	-0.704546 	-0.178168 	1.424512 	1.167044 	-0.644712 	-0.195031 	0.000000 	0.000000 	0.000000 	-1.017946 	-0.529143 	0.484371 	-1.396984 	-2.312782 	-2.585325 	0.000000 	0.245951 	0.000000 	-0.611935 	0.990751 	1.846428 	2.202531 	0.928555 	-1.105358 	-2.061765 	2.384174 	0.657548 	1.474542 	-1.772528 	0.984111 	0.355769 	-0.257274 	0.000000 	-1.976362 	-0.375879 	0.000000 	0.000000 	-1.774348 	-1.434830 	2.330323 	0.573792 	-1.378773 	-1.264328 	-0.123517 	-1.115038 	0.339305 	-0.924848 	1.152019 	-0.842780 	0.331892 	-0.556217 	-0.270272 	-1.194382 	1.336079 	-1.310224 	-2.326603 	-1.579264 	-0.091082 	-1.197243 	0.000000 	1.920854 	1.003117 	0.000000 	1.704044 	-2.034794 	0.550526 	1.235309 	0.680908 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.870740 	0.771988 	2.037322 	2.536432 	-2.276356 	1.657095 	1.987939 	2.944570 	0.000000 	0.000000 	-0.806676 	0.000000 	-1.178447 	-0.624926 	1.089863 	-2.481357 	-0.590134 	1.495296 	-0.828442 	0.661647 	-0.148104 	0.568372 	0.000000 	-1.503085 	0.809770 	
0.533353 	1.254979 	-0.945113 	-0.269820 	-0.504281 	2.055795 	0.394433 	0.167739 	-0.438037 	0.339214 	1.623771 	1.450518 	-0.677465 	0.000000 	0.616391 	-1.186015 	-0.985282 	-0.826900 	0.096108 	-1.007978 	1.124787 	-0.956139 	-1.613875 	1.881444 	0.796950 	-0.355677 	0.770826 	-0.529079 	-0.888450 	1.368315 	-0.111418 	0.929994 	0.000000 	0.000000 	0.000000 	1.972358 	0.713239 	0.679279 	0.317928 	0.295485 	-0.322339 	-0.408094 	2.052870 	1.666605 	0.000000 	-0.978262 	1.185956 	-0.161714 	-1.580685 	-1.165435 	0.000000 	1.174874 	0.929719 	-0.394119 	-0.412909 	-0.902395 	0.180040 	-0.814222 	-1.585438 	0.000000 	1.286003 	-0.882873 	1.117106 	0.711987 	-0.537311 	0.865132 	-1.137480 	0.578942 	-1.676445 	0.773707 	-0.513029 	-0.755518 	-2.174688 	0.506327 	1.662378 	-1.298959 	2.082880 	0.715582 	-0.710357 	-1.382568 	0.649350 	-0.517131 	0.636885 	0.000000 	1.932648 	-0.598766 	-0.870781 	-0.846571 	-1.200645 	-2.187827 	-0.625569 	1.160805 	0.000000 	0.000000 	-2.044183 	-1.585368 	0.000000 	0.698321 	0.349048 	1.193503 	0.000000 	-0.248586 	0.000000 	0.000000 	0.000000 	0.277746 	-0.694506 	-0.359508 	0.158847 	0.229223 	-0.842261 	-2.221078 	-0.970103 	1.647228 	-2.045368 	1.338313 	2.234909 	2.520393 	-1.349580 	-1.243082 	0.000000 	-0.593593 	0.577635 	0.391628 	0.000000 	1.585622 	
