0.000000 	-2.340891 	1.352394 	0.000000 	-0.817761 	1.474594 	0.000000 	0.000000 	1.397887 	-1.191162 	1.325409 	2.378919 	0.000000 	0.798951 	0.951630 	-0.853136 	-0.268887 	1.305164 	0.000000 	-1.828819 	0.000000 	1.359717 	0.639629 	0.000000 	-0.796255 	-1.492789 	0.830064 	0.956935 	0.000000 	-0.667069 	1.477073 	1.885106 	1.216919 	1.340416 	1.577430 	-1.195133 	-1.164326 	1.043847 	-0.214040 	-0.650443 	-2.113913 	0.000000 	2.083320 	0.000000 	0.000000 	0.000000 	0.784205 	0.420483 	1.781048 	-0.280516 	0.000000 	0.914599 	1.953096 	-2.049906 	0.000000 	0.000000 	-0.877134 	1.196674 	1.712697 	0.098113 	-0.966377 	0.977974 	-1.382526 	0.561639 	0.728701 	-1.980555 	-0.552616 	-2.171509 	-0.780301 	0.000000 	-1.087934 	1.050503 	-1.126514 	-1.982605 	1.487507 	-0.937568 	-0.497071 	-1.843954 	-0.237048 	0.816300 	-0.635397 	-0.993548 	1.744851 	-1.313171 	0.000000 	0.330530 	0.617794 	0.827414 	-0.934874 	0.000000 	1.279170 	-0.389092 	0.000000 	1.129055 	1.850456 	-1.333285 	0.911149 	0.000000 	-0.418665 	-1.589697 	-2.162271 	1.119204 	-0.640958 	-1.990485 	0.759848 	0.559371 	2.139585 	1.468286 	-0.401869 	-0.598062 	1.181203 	0.486494 	-0.398705 	-1.325169 	-1.454770 	-2.079603 	0.829342 	-0.406222 	0.000000 	0.841840 	-0.151339 	0.282558 	-2.122250 	1.294097 	-0.703072 	-0.327001 	-0.294964 	0.532296 	-1.568212 	0.000000 	0.711791 	0.000000 	
-1.457659 	1.758411 	1.303156 	1.469706 	-0.810591 	0.719288 	-0.619109 	-1.859579 	0.361861 	-0.443442 	-2.316989 	0.331264 	0.000000 	-1.392032 	0.000000 	-0.199784 	-0.833644 	1.448522 	0.000000 	0.581011 	-1.082333 	-2.288603 	1.035640 	1.508995 	1.001908 	-0.753823 	-0.980648 	-0.354195 	-1.197643 	-1.471793 	-1.697273 	-1.470486 	-1.318021 	-2.154154 	0.000000 	-0.870698 	2.473075 	0.000000 	1.381437 	1.257605 	-1.094690 	-1.131375 	1.300187 	1.221352 	0.544073 	-0.804676 	0.000000 	1.558719 	-1.991163 	0.000000 	-0.393872 	-1.075940 	-1.297120 	0.750457 	0.452496 	0.000000 	0.793902 	0.459658 	0.117555 	-0.170517 	0.000000 	-0.749443 	0.276117 	-0.862922 	0.000000 	0.516767 	2.125066 	0.453964 	1.021573 	2.442959 	-0.975958 	0.000000 	0.798417 	0.223838 	0.761400 	2.473197 	0.574102 	0.000000 	-1.710222 	1.277582 	0.000000 	0.639921 	-0.971418 	0.000000 	0.720878 	0.757829 	2.179025 	1.823302 	-1.155838 	1.717662 	-1.135886 	0.400096 	-0.927284 	-0.275695 	-1.403647 	-0.409653 	-1.178982 	-0.714829 	-1.801297 	0.315976 	0.000000 	-0.753582 	0.247168 	0.496498 	0.390212 	3.388869 	0.000000 	-1.544342 	-1.195537 	0.932412 	-0.789661 	0.000000 	1.553010 	0.793115 	-2.085689 	2.791424 	0.000000 	-1.366006 	0.000000 	-0.601552 	0.961442 	-0.569588 	0.622106 	-1.656986 	-0.634431 	0.392550 	0.000000 	0.953838 	0.000000 	0.517571 	0.000000 	-1.862762 	
0.407230 	0.000000 	-3.110006 	1.509706 	0.000000 	0.241333 	1.435425 	0.000000 	-0.724976 	0.257173 	1.222405 	1.271910 	0.000000 	-0.723925 	0.918809 	-2.069153 	1.967070 	1.883211 	-1.241415 	-0.674505 	0.000000 	0.000000 	0.723954 	-0.773292 	0.349123 	1.674417 	1.652408 	-1.205435 	1.268007 	-1.705300 	0.933540 	0.000000 	-1.014134 	1.420895 	-1.454225 	0.232368 	0.000000 	-1.357222 	1.106090 	-1.425109 	1.537560 	0.624021 	-1.679875 	-1.250155 	0.732170 	-2.570916 	0.000000 	0.168948 	1.755622 	0.608828 	0.951831 	1.455473 	-2.268545 	-0.600557 	-1.387594 	1.995881 	-0.205788 	1.773455 	0.000000 	0.000000 	-1.608629 	-0.249395 	0.745279 	-0.981502 	-0.977188 	0.916971 	0.000000 	-1.613000 	2.236549 	2.166696 	-1.422528 	2.924257 	1.417317 	0.836582 	0.000000 	-1.123363 	-2.398619 	-1.085550 	-1.769670 	-0.193586 	-1.930569 	-1.981367 	-2.382772 	0.000000 	3.180124 	0.000000 	-0.432718 	0.000000 	-0.134154 	1.214685 	0.000000 	-0.591109 	1.652278 	0.475577 	1.269420 	0.534744 	0.000000 	3.572350 	-0.661509 	0.700619 	1.189625 	0.482381 	0.382771 	0.324811 	1.570392 	1.565808 	-0.946446 	0.883299 	-0.699686 	2.439450 	-1.368972 	0.000000 	-0.760141 	-0.897848 	-1.544392 	-1.218085 	-0.423690 	-1.109754 	-0.807044 	0.000000 	-1.834082 	0.518687 	0.000000 	-1.981376 	-0.970168 	-0.457797 	0.917213 	0.999191 	0.619875 	-2.254752 	0.000000 	0.832972 	
-0.513106 	-1.932190 	-0.798874 	-3.498638 	-2.170400 	0.000000 	-0.762055 	-1.691952 	-0.910577 	1.472261 	-0.479750 	0.862626 	-0.297952 	-0.940597 	0.109798 	1.056835 	-0.563458 	1.278134 	1.076399 	-1.071087 	0.289534 	1.882389 	1.171526 	2.536847 	-1.616283 	-1.016651 	0.251520 	-0.892637 	-0.442594 	1.598410 	1.249153 	-0.479070 	1.900927 	1.730418 	0.000000 	-0.485514 	-0.554314 	0.840565 	1.240143 	-0.408088 	-1.474711 	-1.821771 	0.000000 	0.000000 	-0.595310 	1.453712 	0.929595 	1.156051 	0.781364 	-0.450928 	-1.211778 	-0.399149 	-0.419727 	-0.205911 	0.000000 	0.387213 	0.376422 	0.176936 	1.476210 	2.796138 	-1.945251 	0.000000 	1.203405 	0.000000 	-3.078975 	2.371533 	0.000000 	0.000000 	1.690920 	0.180968 	-1.585088 	-1.628041 	1.481120 	1.004739 	1.324016 	1.050983 	1.010095 	-0.569192 	0.224386 	0.000000 	0.515823 	-0.177701 	-0.318546 	0.000000 	0.815074 	-1.272251 	-1.988203 	0.439337 	-2.214020 	-0.907854 	-0.874899 	-1.222497 	-0.231870 	1.320468 	-0.946538 	0.000000 	0.953250 	0.722585 	-0.621918 	-0.999125 	-1.478225 	2.760687 	-0.579605 	-0.682689 	-1.011281 	2.506918 	0.992894 	0.395702 	1.008586 	-1.707283 	0.000000 	-2.363070 	0.000000 	0.691389 	0.237218 	1.643744 	-0.765348 	0.610757 	2.901300 	-0.112345 	0.000000 	-1.056347 	-0.383059 	-1.217492 	0.058739 	-0.759519 	0.000000 	0.923061 	0.000000 	1.621480 	-1.961994 	-2.082806 	
1.268093 	0.860694 	1.024959 	0.939814 	-0.632764 	-1.087302 	-0.318911 	0.000000 	0.000000 	0.000000 	-0.170237 	-1.434714 	-1.499844 	1.635179 	-0.835228 	2.334393 	2.164133 	0.253430 	-0.300750 	-0.814345 	0.000000 	0.807198 	0.000000 	0.924677 	0.682762 	0.493509 	1.528709 	1.826672 	0.000000 	-1.409823 	0.703219 	-0.413900 	-1.073779 	0.895326 	-0.572824 	-1.151796 	2.768415 	-2.199324 	-0.922419 	-1.532787 	0.766086 	-0.108689 	0.584210 	1.157646 	1.394294 	-2.482643 	-0.578971 	-0.598630 	0.000000 	0.603575 	-1.879468 	-0.336528 	-1.505634 	0.000000 	-1.107345 	0.944781 	-0.875162 	0.863396 	-0.638453 	0.000000 	2.343329 	-1.623323 	-1.440436 	-1.979370 	1.065077 	-1.304066 	1.162847 	-1.921197 	0.704467 	0.728358 	-0.253473 	-0.840835 	0.315967 	2.105986 	-0.929629 	-1.576577 	-0.473475 	-2.773882 	-2.146287 	-1.069033 	0.235388 	-1.060349 	1.051991 	0.960210 	-1.919764 	1.103465 	0.693241 	-0.339428 	0.352197 	3.392239 	0.420137 	0.000000 	0.645798 	-1.929232 	0.967221 	0.481236 	3.924271 	1.317154 	0.834896 	1.222864 	0.000000 	-0.755832 	0.791759 	0.000000 	1.038837 	-0.559785 	-0.774386 	1.242659 	-0.703655 	-0.673063 	1.499260 	1.818478 	-1.185829 	1.410262 	-1.863849 	0.000000 	-0.834807 	0.000000 	0.000000 	0.111341 	-1.231108 	0.000000 	-0.946447 	-1.009630 	-1.419067 	1.996395 	2.414926 	0.000000 	-0.168479 	0.130708 	0.000000 	-1.408158 	
-1.000418 	0.888969 	0.556805 	-0.482444 	-0.599113 	1.046155 	0.000000 	0.947107 	-0.921030 	0.453284 	0.866424 	0.558207 	1.217928 	-1.721358 	0.000000 	-0.465990 	0.000000 	-0.138969 	-0.818680 	0.522728 	-0.290417 	1.586723 	0.845598 	-0.368807 	2.398677 	0.000000 	0.829935 	0.701065 	-0.672434 	-0.985739 	1.348010 	-1.610350 	-0.660087 	0.687715 	0.000000 	-1.325511 	-0.475407 	0.829534 	-1.340544 	0.000000 	-1.045351 	0.521706 	-2.539808 	1.891209 	1.940271 	-0.821904 	0.991473 	-0.960514 	1.375982 	1.190537 	-0.568032 	-0.710835 	0.000000 	-0.272759 	1.579840 	0.000000 	0.000000 	-1.599858 	0.999734 	0.427821 	0.000000 	-1.167857 	0.000000 	-0.470734 	0.729227 	1.111211 	1.607987 	1.921398 	0.189628 	-0.589532 	-0.426356 	1.385385 	-0.992170 	-2.108705 	-1.167982 	0.828161 	-0.666164 	-0.511585 	-0.346305 	0.000000 	-0.801414 	1.502933 	0.753033 	-1.228744 	-1.366010 	-0.211281 	1.440156 	0.000000 	0.623099 	1.523291 	0.000000 	-0.871400 	0.465908 	1.529324 	0.000000 	-1.784222 	-0.152008 	-1.307286 	0.000000 	0.386622 	-0.538604 	1.293084 	0.000000 	-1.197315 	-0.697853 	1.791516 	-1.061546 	-0.676853 	0.000000 	1.164135 	-2.607694 	-1.852855 	0.134322 	-1.333924 	0.000000 	-0.513511 	0.781204 	-0.891412 	-0.395761 	0.542746 	-0.477518 	-0.142105 	-1.007297 	-0.536273 	0.232264 	-0.925636 	1.718530 	0.000000 	1.919761 	0.000000 	0.954092 	0.627699 	
0.879156 	-0.801865 	0.952274 	-1.002449 	-1.046412 	-0.591199 	0.733284 	-1.825469 	-0.748681 	1.377623 	-1.718314 	0.888451 	-0.912278 	-1.848063 	0.000000 	1.385308 	1.464729 	0.000000 	2.025261 	0.660740 	0.000000 	-0.852876 	-0.519668 	0.317558 	0.000000 	0.545173 	1.251965 	-2.362246 	-0.641734 	-0.822501 	0.000000 	0.955191 	0.000000 	-1.967925 	1.147302 	0.348629 	0.421365 	-0.595386 	-1.032121 	-1.219105 	0.000000 	-0.786442 	-0.721557 	-0.174030 	1.378595 	2.508159 	-0.245125 	0.000000 	0.000000 	1.507145 	-1.003389 	-1.092837 	-0.417437 	-0.778246 	-2.859939 	2.135764 	-1.293931 	0.000000 	-1.119484 	-0.886055 	0.000000 	2.346874 	-0.462351 	0.517901 	0.626472 	0.252974 	-1.725720 	1.199358 	-0.509976 	0.000000 	-0.554601 	0.658670 	1.714011 	0.362214 	-0.631738 	-1.796915 	-2.411851 	-0.923327 	0.490462 	-0.337063 	-1.025409 	0.154080 	0.793641 	0.000000 	-0.539878 	1.289435 	-0.836629 	-1.450699 	0.000000 	1.764424 	0.588372 	0.618386 	0.000000 	0.251659 	1.389543 	1.203327 	2.638869 	-0.826233 	-1.052691 	-0.187207 	1.855317 	-1.202652 	2.085483 	0.448722 	0.796047 	0.379529 	0.783862 	0.493885 	0.000000 	1.979585 	-0.578699 	1.974767 	-2.095574 	0.000000 	0.411762 	0.485667 	1.070060 	0.828274 	1.261500 	0.968815 	-0.472933 	-0.934537 	0.000000 	0.931173 	-1.711066 	-1.158490 	0.578030 	0.000000 	-2.112005 	1.485315 	-2.222890 	0.918702 	
-0.670060 	-1.966185 	1.238191 	1.699072 	1.383539 	-1.612617 	-0.303997 	1.236682 	0.231115 	0.128395 	-2.708618 	-0.456003 	1.213638 	0.000000 	0.402230 	-1.046876 	0.000000 	-0.355163 	0.824093 	0.924369 	0.787945 	0.000000 	-0.145958 	0.084808 	-0.772898 	1.131013 	2.026030 	-1.379787 	1.005286 	0.000000 	-0.417491 	0.428909 	-0.275422 	-0.813147 	1.604402 	-0.493785 	0.409680 	-1.599668 	-1.897025 	1.881001 	-1.548862 	0.536911 	-0.620630 	0.000000 	0.155531 	-0.420394 	1.644756 	-0.823179 	1.074376 	-1.951707 	0.000000 	-0.490980 	-0.543243 	-1.825838 	-0.696776 	0.000000 	-0.412284 	0.542809 	-1.477313 	0.000000 	1.900069 	-0.719037 	-1.735128 	-0.476597 	0.523813 	-0.221525 	-2.269854 	0.698160 	0.628385 	1.450948 	-1.212347 	1.896500 	-1.113527 	-2.221877 	-1.451361 	1.854353 	-2.248237 	1.938700 	-0.675610 	0.258894 	0.688972 	0.000000 	1.021630 	-1.399543 	-0.915541 	-0.869058 	1.417235 	-0.409076 	-0.248503 	1.033251 	-0.220398 	0.668004 	1.176051 	1.022574 	0.988155 	0.000000 	1.295008 	-1.614407 	-1.881899 	0.000000 	-1.034652 	-0.537496 	1.315287 	0.000000 	-0.733512 	-0.763152 	2.753077 	1.702200 	1.917716 	0.000000 	-0.907200 	2.242259 	0.000000 	0.448280 	0.787052 	-1.546283 	0.000000 	1.514736 	-1.147977 	-0.438658 	1.155299 	0.797097 	-1.072373 	1.622982 	0.000000 	-0.809533 	0.000000 	-0.807128 	1.012512 	-0.992291 	0.881351 	1.707268 	
-0.522415 	-0.516070 	-0.329886 	-0.260259 	2.204935 	-1.001358 	-0.740502 	-0.812806 	-0.132927 	0.000000 	0.000000 	-1.492753 	0.000000 	-3.057994 	0.000000 	-0.388009 	1.045931 	-1.076083 	-1.593327 	1.371595 	-2.568762 	0.793093 	1.712807 	0.000000 	-1.134946 	0.000000 	0.000000 	1.304363 	0.000000 	0.876096 	0.273765 	-1.933797 	-1.430377 	-0.773513 	0.813147 	0.536820 	0.000000 	0.852102 	2.505816 	0.975370 	0.693401 	1.312953 	0.000000 	0.000000 	0.511603 	0.620441 	-0.621345 	1.614950 	0.835057 	0.000000 	-1.674174 	0.000000 	-0.377439 	1.175764 	-0.483669 	0.933440 	1.155348 	1.088922 	0.560373 	-0.213837 	2.129056 	-1.367599 	-0.449345 	-1.302687 	1.467757 	0.284952 	0.000000 	-0.754508 	1.263672 	-0.432343 	-1.137936 	-0.113203 	1.262631 	0.000000 	0.000000 	0.000000 	-1.336705 	1.035973 	0.371705 	-0.360833 	1.753873 	-0.447792 	-0.385787 	0.828467 	0.792773 	-0.756752 	-0.544730 	-1.474407 	-0.424594 	-1.680609 	1.415894 	-1.053387 	0.000000 	-0.706885 	-0.251558 	0.000000 	0.690769 	1.064495 	0.975318 	-0.693936 	-1.386616 	-0.895014 	0.639240 	0.883373 	-2.405839 	1.373456 	0.000000 	-0.747639 	0.950373 	-0.429307 	-1.317273 	-1.032840 	-1.260103 	1.276649 	1.276638 	-1.656497 	-0.558630 	-0.379906 	0.796436 	-0.310788 	1.407944 	-1.398189 	1.834873 	-0.788955 	1.256787 	0.000000 	-0.247432 	-1.184333 	0.368288 	0.849547 	0.678443 	0.000000 	
-1.247922 	-1.173523 	0.210168 	0.188522 	0.900525 	-0.666231 	2.130558 	-0.228771 	0.667039 	-0.334461 	0.767182 	1.793564 	0.704651 	1.713764 	-1.157427 	-0.791131 	0.600870 	-0.684651 	-0.291466 	0.350306 	0.682262 	1.203917 	-1.253822 	-0.537137 	0.000000 	-0.319923 	-1.048520 	-0.598416 	-1.481794 	-0.657876 	0.360042 	0.000000 	-0.970389 	0.608567 	-0.970971 	0.223297 	1.654634 	0.000000 	-1.449472 	1.900900 	0.596617 	0.654473 	0.855444 	-1.000003 	0.453960 	-1.176549 	0.555552 	-1.880837 	-0.495986 	-0.865515 	1.525195 	0.000000 	2.059962 	-0.598105 	0.000000 	-0.697956 	-1.664244 	0.500311 	0.000000 	-1.352064 	0.718222 	0.000000 	-0.980867 	-0.799254 	0.385991 	-0.453972 	0.328648 	0.000000 	-0.060197 	0.411020 	1.127862 	0.832737 	0.122028 	1.176836 	-0.162169 	-0.646755 	1.277392 	0.639250 	0.197729 	-1.617993 	0.382811 	0.222513 	1.177912 	0.995048 	0.607459 	-1.337312 	0.000000 	0.573356 	1.752398 	-1.128789 	-1.228837 	-0.347777 	-1.036061 	0.693187 	1.645559 	-0.358501 	0.651067 	-0.341129 	0.765846 	0.811957 	-1.783620 	0.382447 	1.040922 	1.206840 	-1.944856 	0.943879 	-0.747102 	0.000000 	-0.664006 	-1.269711 	1.934915 	-1.781065 	-1.353552 	1.334654 	-0.600964 	-1.320721 	-1.367789 	-0.519964 	-0.549962 	-0.957924 	0.605599 	1.862579 	0.000000 	-1.028070 	1.153111 	0.000000 	0.464362 	-2.856031 	0.913792 	0.945101 	0.799185 	1.552837 	
