-0.826172 	1.947295 	-1.350527 	0.000000 	-1.275010 	0.000000 	1.345265 	0.000000 	-0.977283 	-1.711631 	-1.880029 	0.000000 	0.000000 	-0.692181 	-0.658603 	0.571388 	-0.810635 	-2.012651 	1.200710 	-2.867691 	1.363478 	1.255012 	2.460493 	1.241931 	0.000000 	-1.725794 	1.323797 	1.880344 	-2.030935 	0.309349 	0.725868 	0.000000 	1.405106 	0.000000 	0.000000 	-0.245347 	-1.750150 	-2.175525 	0.000000 	1.125672 	1.985125 	0.465812 	-0.652657 	1.624127 	0.000000 	1.606300 	-2.711823 	0.750757 	1.529904 	0.000000 	0.000000 	-0.691416 	2.210509 	0.000000 	-0.494504 	-2.039151 	-1.429151 	-0.791794 	1.059448 	0.763655 	2.644562 	1.500584 	3.822126 	-0.626139 	0.000000 	-1.429540 	1.216082 	0.729611 	0.000000 	0.000000 	1.085433 	0.000000 	0.215899 	0.000000 	0.000000 	0.496278 	-1.618075 	0.992742 	-0.263662 	0.000000 	0.000000 	0.000000 	0.000000 	1.104954 	-0.783715 	-1.636972 	1.828430 	-1.579065 	1.320618 	-0.532003 	-2.441741 	-2.045751 	-0.596561 	-0.364288 	-3.097572 	0.000000 	2.268913 	2.670816 	0.360538 	0.000000 	0.000000 	0.000000 	-0.092153 	-0.492920 	0.000000 	0.000000 	0.000000 	-0.660038 	-0.126832 	-1.255012 	
1.056807 	2.399760 	0.000000 	-1.176558 	0.559356 	-1.382884 	1.751574 	0.875235 	0.823270 	-0.617525 	0.542371 	0.379817 	0.000000 	0.000000 	-3.154288 	-0.518552 	-1.050968 	1.463615 	-1.731236 	1.878205 	-1.739062 	-1.513785 	1.854589 	-1.595140 	1.308324 	2.494238 	0.000000 	3.869584 	0.617785 	0.600279 	-2.544554 	-3.523698 	0.486201 	0.829774 	1.547596 	-1.982599 	-1.595222 	-1.671669 	1.985254 	-0.545308 	0.000000 	0.000000 	0.931342 	-0.738505 	-1.048455 	0.000000 	3.831957 	0.754945 	-0.311674 	1.273118 	0.482984 	0.000000 	0.000000 	0.161014 	-0.887696 	2.367471 	0.000000 	-1.125527 	-1.957276 	0.667896 	-2.514154 	0.585625 	-2.382672 	2.316589 	0.000000 	2.442617 	0.000000 	0.000000 	1.542100 	-0.580835 	-0.414145 	0.828177 	0.000000 	0.296309 	-1.106139 	-0.491652 	-1.961192 	-1.022143 	0.000000 	1.700374 	0.114915 	-2.736205 	0.000000 	-0.921527 	0.000000 	0.656214 	0.880113 	0.000000 	-2.344633 	-0.859726 	1.624271 	2.301568 	0.000000 	0.000000 	2.837928 	-1.865058 	-1.720341 	1.013841 	-0.534331 	0.795358 	-1.048563 	0.698657 	2.033801 	-0.845099 	-2.825976 	-0.665870 	0.000000 	0.000000 	0.000000 	0.531767 	
-0.423044 	0.000000 	-1.288978 	0.599628 	-0.990069 	0.000000 	0.514560 	0.000000 	0.987883 	-1.112023 	1.330673 	1.947617 	1.362184 	-0.547446 	-1.329454 	0.733771 	0.836089 	2.118873 	1.175944 	-0.690622 	1.573933 	-2.561406 	0.491540 	-2.084890 	1.571271 	0.000000 	0.000000 	0.792545 	-0.793589 	-0.304618 	-0.367431 	0.709005 	0.000000 	0.000000 	0.000000 	-2.261198 	2.508649 	0.286492 	0.000000 	0.699921 	-0.274178 	0.000000 	0.000000 	0.591168 	0.298557 	-2.981675 	2.652323 	-0.492062 	-1.012014 	-2.022450 	0.763443 	-0.717461 	-1.996061 	-0.322242 	1.194194 	1.333387 	-0.978253 	0.431696 	-0.409767 	1.717123 	0.000000 	-2.698417 	-0.913646 	-0.661887 	-0.497082 	1.510704 	1.047639 	-1.847295 	-1.212961 	-1.584341 	0.653776 	-1.807701 	0.244392 	0.000000 	-0.124496 	1.907408 	-0.695471 	-1.703058 	1.006012 	-0.346219 	-1.255937 	0.753461 	-0.243189 	-1.153069 	0.000000 	0.655569 	-0.480419 	1.952435 	-1.212566 	-0.431696 	1.125339 	-1.302698 	-0.205313 	0.000000 	0.000000 	-0.833427 	0.000000 	0.440884 	-1.045654 	2.291586 	-1.069163 	0.000000 	1.072665 	-1.110685 	2.421425 	-1.698804 	0.139105 	0.000000 	1.762384 	2.867126 	
1.424038 	-0.381367 	0.632521 	0.000000 	2.809477 	1.378712 	0.978176 	0.000000 	0.520184 	0.000000 	-0.132765 	1.317272 	0.105540 	3.237193 	-3.186398 	-1.893448 	-1.549033 	0.000000 	-0.454097 	0.425583 	2.476403 	0.805227 	2.386028 	-1.368139 	0.000000 	1.915827 	0.000000 	1.193518 	1.008399 	0.000000 	0.000000 	1.034950 	-2.157378 	1.458175 	-0.385637 	1.797499 	-1.748807 	-1.924642 	-3.244818 	0.644973 	0.555441 	-0.361741 	1.328871 	0.439604 	0.000000 	1.508531 	-1.449026 	3.199233 	0.000000 	0.190368 	-1.843728 	-2.582797 	0.437254 	0.000000 	-1.237339 	-2.407789 	-1.495534 	2.388611 	1.719203 	-1.354390 	1.594574 	0.000000 	-0.843031 	0.000000 	-1.832229 	-1.503595 	1.704654 	-0.612440 	-0.728001 	0.000000 	-0.628474 	2.404934 	-0.681690 	0.000000 	-0.845920 	0.000000 	-2.449227 	-2.007042 	1.050400 	1.232286 	0.000000 	-0.903667 	0.000000 	-0.628205 	-0.175278 	-2.431901 	0.000000 	0.000000 	0.452739 	0.856207 	-0.591742 	1.450938 	0.528826 	-2.042481 	-1.058171 	0.360509 	0.964733 	1.800135 	0.000000 	-0.688073 	0.000000 	-1.424587 	0.609626 	-2.080474 	0.000000 	1.490458 	0.348155 	-1.380938 	0.711362 	1.424138 	
1.063403 	0.633775 	1.605658 	1.656589 	1.250865 	2.853301 	1.429214 	1.210740 	-1.772716 	1.112666 	-0.495478 	1.449119 	0.000000 	1.585918 	-0.663526 	-0.777563 	-0.598737 	0.297880 	0.000000 	0.150161 	-1.609009 	0.798315 	0.000000 	-0.462632 	-1.553908 	1.974913 	-0.459611 	0.000000 	-1.469254 	-0.420980 	-0.520772 	-2.771975 	-0.356439 	0.000000 	-1.395371 	1.679482 	0.402869 	-0.810893 	-1.962841 	2.700783 	0.000000 	-0.747496 	0.850814 	-0.520790 	-0.715443 	-1.160267 	-1.273764 	-1.005492 	-0.785267 	-1.580771 	2.264875 	0.000000 	1.823070 	-1.889004 	-1.326336 	0.000000 	-2.468995 	0.000000 	0.765985 	1.925920 	-0.538642 	0.761294 	-3.349103 	2.051942 	-0.433700 	-1.402609 	-1.170437 	2.328661 	-1.626396 	1.257261 	1.037978 	-1.783048 	-2.167536 	0.000000 	0.882257 	2.022705 	-2.150506 	0.965646 	0.000000 	2.424674 	-2.261963 	-2.935514 	2.052992 	0.680573 	-0.298291 	-1.494631 	-1.054940 	1.188551 	-0.814656 	2.422452 	0.000000 	1.463022 	-1.210638 	2.140261 	0.467450 	-0.641613 	-0.560233 	0.092824 	0.318785 	0.000000 	0.000000 	0.000000 	1.638825 	-1.764524 	-0.097321 	1.558775 	2.009347 	-1.269553 	0.341415 	-1.667819 	
0.881509 	-1.846466 	-1.490189 	-1.845541 	0.000000 	-0.327790 	-0.670458 	1.118764 	-2.432699 	1.424507 	0.857762 	-0.712136 	0.000000 	1.212693 	-1.153102 	0.879480 	-1.406503 	0.000000 	2.208434 	-2.493513 	0.000000 	-1.156957 	0.735020 	-0.265922 	0.638847 	1.432299 	0.726001 	-0.527246 	-0.553936 	2.125173 	0.938086 	0.000000 	1.019353 	1.443726 	1.824608 	-0.913209 	-1.150440 	0.000000 	0.000000 	0.496068 	0.000000 	-1.424616 	1.743596 	-1.440376 	2.819808 	1.956251 	-2.244676 	2.932937 	0.526783 	2.186213 	-0.785190 	0.000000 	3.577476 	0.000000 	-0.766714 	1.531982 	0.429717 	0.000000 	-0.066661 	-3.345948 	1.668611 	1.022458 	0.660465 	-1.356019 	0.000000 	1.153282 	0.160052 	-0.898367 	1.096852 	-0.422980 	0.826086 	0.000000 	0.688249 	0.000000 	2.025468 	-2.192387 	0.077481 	-1.956997 	-0.134804 	-1.424507 	-1.896900 	0.000000 	0.540552 	1.179264 	-1.660288 	0.000000 	0.000000 	2.791260 	1.984310 	-0.726001 	-1.559905 	0.000000 	0.448466 	-0.777087 	-1.537010 	0.000000 	0.000000 	0.000000 	-1.210809 	-0.957642 	0.000000 	-0.095786 	-1.031146 	-3.221185 	0.532092 	1.018242 	-1.548827 	-0.672586 	0.000000 	0.117540 	
-0.571545 	2.383974 	0.000000 	-0.550451 	0.000000 	1.393650 	-2.582859 	0.340327 	-0.645429 	-2.183400 	0.625580 	0.000000 	-0.213915 	0.000000 	1.113305 	0.105117 	-0.753701 	-1.876794 	0.000000 	-2.334607 	0.287555 	0.411392 	-0.803293 	2.194784 	-0.424149 	-2.302747 	-1.487705 	-1.268551 	-0.373349 	0.000000 	1.728268 	0.579376 	0.728453 	-0.857509 	-0.924975 	0.000000 	3.758383 	-1.760692 	-1.143914 	0.000000 	0.489437 	-1.057925 	0.888051 	0.543222 	2.312726 	-1.627660 	-1.044269 	0.000000 	1.359957 	0.000000 	0.314340 	0.598790 	1.409683 	0.000000 	0.060130 	0.000000 	0.000000 	0.839134 	-1.051364 	-0.896855 	1.486798 	0.819045 	3.136957 	-2.635368 	0.440390 	0.615523 	1.516050 	0.809747 	-1.606955 	-0.192580 	-2.865064 	0.000000 	0.884366 	0.000000 	-0.238938 	0.000000 	0.000000 	0.000000 	0.763290 	0.966018 	-0.916448 	0.000000 	-2.327565 	0.000000 	0.000000 	0.000000 	-0.610634 	1.525395 	0.375302 	1.792485 	0.139836 	1.541838 	-0.899813 	0.000000 	-2.105362 	1.230778 	1.331584 	-1.994029 	0.000000 	0.351014 	0.000000 	0.000000 	1.258015 	0.000000 	-1.949335 	-0.218223 	-1.025195 	1.151820 	1.469208 	0.199243 	
0.432319 	1.007821 	0.000000 	0.474396 	-0.497929 	1.292798 	0.482362 	-1.952446 	-0.621378 	0.000000 	0.636100 	2.854285 	0.000000 	0.184817 	-1.504755 	2.061415 	2.033510 	-0.395179 	0.369995 	-0.497728 	-0.365262 	1.879543 	1.018930 	0.000000 	-2.188705 	0.177155 	0.000000 	0.906909 	0.850459 	1.278092 	0.000000 	0.630487 	0.000000 	-0.250476 	0.885656 	-0.654367 	1.112050 	0.269898 	-1.239995 	1.298770 	0.550088 	-2.337122 	1.442596 	0.000000 	0.132552 	1.667931 	0.000000 	1.404085 	0.119373 	-0.907383 	-1.820493 	1.083996 	2.356433 	-0.850776 	-0.452041 	0.000000 	0.000000 	1.842225 	1.565062 	-1.124347 	-0.733904 	0.828543 	-0.395254 	2.150234 	0.306010 	-1.281754 	0.540111 	1.512048 	-1.172156 	1.030969 	-2.014009 	0.000000 	1.600846 	0.000000 	-1.133412 	-1.474180 	-0.802142 	-1.239873 	-0.963310 	-0.818968 	0.000000 	-0.171072 	-1.458991 	-1.582834 	-1.049477 	0.328132 	-2.594458 	-1.259333 	-1.174491 	-0.602230 	1.364415 	-1.634515 	0.633267 	-1.144826 	0.848104 	0.846810 	1.308505 	2.854137 	-0.953539 	0.589244 	-2.243165 	2.093828 	0.798430 	-1.883831 	-4.307508 	0.610109 	-0.906012 	0.810421 	-0.890108 	1.298459 	
-0.422303 	-0.527067 	0.130856 	0.869323 	1.950373 	0.271762 	0.780286 	-0.748506 	0.225903 	1.167178 	0.000000 	0.000000 	-0.764506 	0.868480 	-0.477598 	2.086175 	-1.173837 	1.556121 	-1.472121 	-0.335298 	0.000000 	1.777145 	1.914440 	1.596346 	0.902075 	0.233898 	-0.860881 	-0.505303 	-0.639061 	0.277331 	-0.131750 	1.249656 	-2.595809 	1.164628 	0.812873 	1.924548 	-1.720729 	0.419835 	0.000000 	0.000000 	-2.287181 	-0.710846 	-0.393834 	-0.182666 	0.000000 	0.000000 	-2.264135 	2.473909 	0.802138 	-0.327654 	-1.618544 	-1.852482 	-0.769557 	0.772237 	-0.988333 	-0.884910 	-1.697854 	0.860881 	0.270142 	-1.186690 	0.941117 	0.000000 	1.339361 	-0.796518 	0.357503 	0.000000 	0.118578 	-1.870083 	-1.093791 	0.303045 	0.000000 	1.142393 	-1.080976 	0.000000 	0.000000 	0.000000 	-0.337382 	0.287086 	0.000000 	1.691398 	0.000000 	1.376034 	1.826592 	2.855305 	1.218801 	-0.928898 	0.000000 	0.426479 	0.000000 	0.000000 	-2.253256 	-2.400567 	1.756433 	-0.287320 	-1.644989 	2.161592 	0.272837 	0.000000 	0.000000 	-2.670685 	-1.420504 	1.170356 	-1.007337 	-0.827321 	0.000000 	0.912679 	-0.806108 	0.494158 	-0.457761 	0.449030 	
0.000000 	-1.017069 	-0.506039 	-0.531311 	0.840546 	1.305084 	0.000000 	3.084216 	0.458870 	-2.317117 	0.000000 	1.232460 	0.692695 	1.074757 	-1.105979 	0.336458 	0.330056 	-1.499276 	1.783587 	-0.437049 	0.742077 	-0.585081 	-2.948644 	0.000000 	-1.932610 	-0.447375 	0.680175 	1.166080 	0.000000 	-0.840352 	0.401255 	-2.338085 	3.017887 	3.080220 	0.000000 	0.000000 	-1.451438 	0.634673 	-1.925280 	1.233706 	-0.765409 	-2.140752 	-0.309080 	0.678421 	1.502355 	1.097231 	-2.517627 	0.544209 	0.461813 	1.057635 	0.000000 	1.864865 	2.467967 	0.000000 	1.494104 	-1.438086 	0.589589 	1.245104 	-0.730821 	0.000000 	-0.253507 	0.699702 	-0.261502 	0.000000 	1.061493 	-0.406757 	0.000000 	-0.442068 	0.000000 	0.000000 	0.927443 	-0.974906 	0.000000 	-0.442542 	0.000000 	2.345231 	-2.231048 	1.364939 	1.125518 	0.741251 	0.747938 	0.000000 	0.000000 	0.000000 	-1.467538 	0.537704 	-0.613158 	0.000000 	3.065218 	0.000000 	-2.048149 	-0.376801 	-1.178321 	-0.717671 	0.000000 	-1.601685 	0.000000 	-0.093400 	0.773697 	-2.219376 	0.000000 	-1.912918 	0.400386 	0.420138 	0.000000 	-0.777890 	-1.166974 	-2.038320 	0.880456 	0.585081 	
