0.948561 	-2.309143 	1.759078 	-0.599538 	0.000000 	0.830127 	0.000000 	0.231216 	0.000000 	-2.968210 	0.765789 	0.321762 	-1.473939 	0.566060 	-1.461456 	1.921023 	-0.258413 	0.553751 	-1.044253 	-0.125676 	0.971024 	1.831720 	1.798633 	1.068799 	0.000000 	0.933606 	-1.354348 	-0.915080 	1.459785 	-0.651805 	1.405110 	-1.843246 	-2.775100 	-1.025545 	0.694511 	0.000000 	1.576373 	1.090517 	1.869982 	0.000000 	-0.611969 	0.000000 	-1.483727 	0.993497 	-1.095931 	1.267146 	-2.643388 	-0.548212 	1.506644 	0.401504 	-1.103763 	-1.612989 	-1.543808 	0.527676 	0.370132 	-0.306123 	2.176512 	0.844832 	1.438682 	1.187811 	1.541662 	-0.294860 	-1.792458 	0.580090 	-1.237996 	-0.598026 	2.769460 	-0.546609 	-1.657866 	1.995501 	-0.840509 	2.652692 	-1.639270 	-0.891252 	-2.671194 	0.528828 	0.000000 	-0.243218 	-0.812359 	1.675803 	-1.472605 	0.291742 	2.799636 	0.569575 	0.739847 	0.950254 	0.069893 	2.582165 	0.342977 	0.000000 	2.925502 	-2.110115 	1.172255 	-0.708796 	0.000000 	0.370112 	1.746732 	-2.393612 	-0.261484 	0.535458 	0.000000 	-0.535149 	-1.002950 	-1.005592 	1.261584 	0.000000 	1.625156 	-2.840030 	0.498626 	-0.921766 	-2.024774 	-1.757973 	
-1.233675 	0.608044 	-1.776794 	-2.040219 	0.000000 	-0.333123 	0.000000 	-0.848458 	2.343439 	-3.113375 	-0.261687 	1.657884 	0.967946 	-2.213325 	1.912263 	3.036200 	-0.683686 	-0.781693 	-0.614656 	-0.817537 	0.000000 	0.000000 	2.219391 	-0.466164 	-1.833881 	0.000000 	-0.906114 	1.833095 	1.372250 	0.523178 	0.000000 	-2.149277 	1.744719 	1.777319 	-2.631277 	-1.684617 	1.686929 	-0.756280 	0.119600 	0.000000 	0.976912 	0.000000 	0.703376 	3.276950 	0.504826 	-2.483483 	0.269579 	0.000000 	0.915337 	-0.552230 	0.215150 	0.396635 	-1.226245 	0.000000 	-1.187340 	1.717835 	-1.436685 	1.843762 	1.186583 	-0.785528 	0.000000 	1.149385 	-1.279445 	-1.430152 	0.000000 	-0.514049 	0.000000 	-0.112511 	1.070443 	1.154928 	0.000000 	2.138664 	0.758097 	0.899795 	0.000000 	-0.276668 	0.727459 	-1.812750 	0.337884 	0.000000 	0.631846 	0.341295 	-1.277199 	-1.129397 	0.000000 	0.000000 	1.742934 	-0.401974 	2.220186 	0.106903 	2.696000 	-0.750731 	-0.137009 	-1.180397 	0.831446 	0.000000 	1.226327 	0.000000 	0.587856 	-0.710861 	-0.862651 	-0.193225 	-2.525396 	0.783101 	0.000000 	1.810165 	-1.580483 	-1.229876 	-0.251566 	-0.613814 	-0.543626 	-0.889079 	
0.870885 	-1.964460 	0.000000 	-1.391456 	0.788191 	0.000000 	-0.788191 	0.226743 	-0.051578 	-0.295389 	0.955431 	0.000000 	-1.070566 	-1.832758 	2.921511 	0.000000 	0.000000 	0.000000 	-0.469240 	0.000000 	-1.407155 	0.661489 	1.692017 	-0.170896 	-1.140013 	-1.213959 	1.138922 	0.651309 	-1.437288 	-0.689254 	1.946780 	0.000000 	0.000000 	0.000000 	-0.875353 	0.959372 	2.290992 	0.000000 	0.422600 	1.221200 	1.119907 	0.371082 	-0.891293 	-0.892698 	-0.985393 	2.513681 	-0.894909 	0.115288 	-0.908736 	1.935547 	0.743865 	-2.291270 	1.174643 	-0.935962 	0.562472 	-0.641743 	-1.620009 	-0.748787 	1.495605 	-1.427123 	-0.874163 	0.000000 	-2.175702 	1.280595 	1.416918 	0.841179 	1.337946 	-0.866501 	0.385872 	2.699941 	2.164412 	0.227344 	1.189198 	-1.361516 	0.881314 	-1.297361 	-1.145976 	1.199485 	-0.485113 	-0.823262 	0.405861 	0.000000 	-1.169471 	0.132499 	0.000000 	0.454922 	0.930319 	1.917455 	1.533578 	-2.646885 	3.310493 	-1.084317 	-0.726468 	-1.020908 	-0.869230 	1.678506 	-0.170665 	-0.645750 	-0.488773 	1.268657 	-1.678680 	-0.642055 	1.621627 	-1.477009 	-2.366021 	0.000000 	-0.928145 	0.000000 	1.167665 	0.357237 	0.000000 	-1.105225 	
-0.897794 	0.835970 	0.204973 	1.845922 	0.000000 	-2.932719 	0.000000 	3.068534 	0.941495 	-0.643825 	-0.504337 	-1.537597 	-3.411716 	-1.821779 	1.231528 	0.647868 	0.000000 	3.025331 	-1.939230 	-0.297143 	-2.653749 	0.480189 	-0.755218 	0.622872 	2.986692 	-1.365076 	1.135846 	-0.249057 	1.423636 	1.439013 	0.000000 	-1.336337 	-0.534893 	-2.323259 	1.102260 	0.000000 	0.161535 	0.843161 	0.387909 	-1.429540 	0.000000 	-0.685448 	-1.096707 	0.813588 	-1.891883 	2.225558 	0.000000 	-0.056347 	0.730165 	1.880198 	-0.357646 	2.134339 	0.736016 	-0.304911 	1.360734 	-0.931551 	1.015089 	1.247134 	3.665667 	0.000000 	-1.121464 	0.979665 	1.148954 	-0.692828 	0.884346 	1.147336 	-1.224735 	-0.484093 	0.000000 	1.234863 	-1.808681 	0.000000 	0.870128 	0.659449 	-2.388109 	2.121412 	-1.306391 	1.507314 	-1.521766 	-0.269205 	0.879099 	1.893005 	0.000000 	-0.908116 	-0.945183 	-3.138076 	0.000000 	2.145759 	1.359474 	-1.727020 	-2.328732 	3.338289 	-0.717058 	-0.539690 	-2.070753 	0.000000 	-0.805328 	-2.940610 	0.877578 	0.190329 	1.344208 	-0.552685 	1.000367 	-1.741520 	0.468902 	-2.138162 	0.673382 	1.394813 	0.000000 	-0.478400 	0.000000 	0.000000 	
-2.891763 	-0.230126 	-1.152603 	0.806525 	0.000000 	-2.735174 	0.000000 	2.371824 	-1.303254 	0.000000 	0.000000 	-1.233618 	1.590729 	-0.475091 	1.184773 	-2.308752 	0.613471 	1.238895 	-1.119895 	-0.825514 	-0.071490 	-1.297392 	0.364257 	-1.377601 	0.000000 	1.576078 	2.393685 	-2.022019 	0.000000 	2.573487 	0.160545 	0.000000 	0.912525 	2.071736 	0.000000 	-0.529607 	-0.568307 	-0.698900 	-1.183183 	-0.848394 	-0.233666 	-1.374626 	-1.925720 	1.343947 	0.000000 	0.000000 	0.820922 	-1.197556 	-0.486121 	-1.502437 	1.333149 	-1.083103 	-0.623482 	1.939180 	1.161447 	-1.255757 	-0.598391 	1.246477 	0.497022 	1.737907 	-2.137031 	0.297711 	1.601586 	-2.428750 	-1.009575 	0.229467 	-2.106876 	0.483548 	0.000000 	-1.324401 	0.000000 	2.427335 	0.199046 	1.340953 	3.926041 	0.000000 	0.839609 	-1.716281 	1.405579 	0.772365 	0.000000 	-0.845931 	-2.366671 	1.777580 	2.128542 	0.000000 	0.000000 	0.311199 	-0.355197 	0.000000 	-0.352372 	0.675917 	-1.124414 	1.369649 	-2.018205 	0.131797 	0.675176 	0.639169 	0.000000 	-1.404481 	0.986856 	0.453503 	1.047473 	-1.034934 	1.121541 	1.676972 	0.158117 	-0.175724 	0.571327 	0.000000 	0.000000 	0.000000 	
0.000000 	0.688699 	-0.849830 	0.972165 	-0.124983 	-1.634981 	0.124983 	0.000000 	1.262818 	-1.107156 	-1.329645 	1.106928 	0.324466 	2.228611 	1.527532 	-0.726334 	1.629276 	0.419632 	0.000000 	-1.512381 	0.000000 	-0.527850 	-2.231273 	1.250474 	-1.493134 	0.421157 	0.000000 	-1.573907 	0.937994 	1.519959 	-1.096672 	-1.237121 	0.516908 	1.220038 	1.007703 	-0.114312 	-0.828293 	1.738879 	0.000000 	-0.121223 	0.075022 	-1.337511 	0.938776 	1.162544 	0.822928 	1.353924 	0.000000 	-2.517754 	0.000000 	-0.996349 	-0.247326 	2.093382 	0.665937 	-2.846464 	-0.819173 	-1.094894 	-1.306057 	2.370287 	-1.250946 	-0.758320 	-0.823094 	0.000000 	-1.976709 	0.000000 	-0.788373 	0.125149 	-0.739299 	0.000000 	0.994407 	0.169581 	1.845300 	1.099517 	2.720996 	-1.619207 	-1.133187 	-0.974740 	1.312377 	-0.577599 	0.000000 	-0.297876 	-1.108023 	0.631579 	-0.666669 	-1.272888 	1.044957 	0.725065 	-1.700452 	0.000000 	0.000000 	-0.649802 	1.396197 	0.224691 	-0.161521 	0.000000 	-1.716219 	1.852536 	-2.130024 	0.160651 	0.000000 	1.213664 	2.529528 	0.838168 	-0.331179 	0.259197 	-1.260602 	2.300754 	0.000000 	0.584494 	0.931654 	1.032005 	-0.285093 	-1.689443 	
0.444242 	1.025238 	-2.237387 	1.497577 	0.000000 	-2.615867 	0.000000 	1.068093 	1.391393 	-0.083066 	2.117230 	1.524863 	-0.674603 	0.521780 	-1.580256 	0.253923 	-2.352915 	2.350443 	0.000000 	1.080302 	-1.940396 	-1.807515 	-0.645218 	0.000000 	1.469855 	-1.634363 	0.162420 	0.000000 	1.424411 	-1.445477 	0.525778 	1.024597 	-0.195746 	0.399426 	2.484812 	2.134342 	-4.379185 	1.653274 	2.711885 	-1.266196 	0.436704 	0.415142 	-0.810353 	-1.788058 	0.000000 	0.000000 	-1.970431 	-0.983267 	1.737609 	0.000000 	0.000000 	0.000000 	0.000000 	-2.646513 	1.590629 	1.948246 	0.000000 	1.155636 	1.114140 	0.000000 	-1.519655 	0.440192 	0.729686 	1.533817 	0.000000 	-0.380374 	1.783280 	-1.723597 	0.700135 	0.000000 	1.571413 	0.000000 	3.001606 	-0.731059 	-1.422457 	0.290898 	-2.033889 	-2.236343 	0.000000 	0.000000 	-1.317123 	1.991509 	0.000000 	0.158764 	-1.957095 	0.363577 	-2.317909 	-1.547260 	0.000000 	1.787968 	-1.510466 	2.115608 	-1.862718 	1.260204 	-0.463156 	-0.209142 	-0.553923 	0.774339 	0.996708 	1.287402 	-0.143341 	-2.547496 	2.445646 	2.742099 	-1.086169 	-1.176882 	-0.900128 	-0.083241 	0.596258 	-1.967906 	0.000000 	-0.514492 	
0.691693 	1.140953 	1.345872 	2.245999 	0.000000 	0.000000 	0.000000 	1.395079 	-1.495621 	1.212631 	-0.973200 	0.523643 	-2.210330 	2.064955 	-0.341764 	0.699799 	1.051163 	1.376101 	0.000000 	-0.895841 	-3.185779 	3.082449 	-1.165247 	-1.651317 	0.583054 	0.000000 	-2.155421 	-0.824890 	1.400205 	3.339723 	0.000000 	0.000000 	-0.701787 	0.556305 	0.000000 	-2.301043 	-1.729037 	1.821826 	-1.105796 	0.000000 	0.000000 	0.854878 	-1.378797 	0.000000 	-1.171266 	1.684983 	-1.840757 	-0.876163 	2.036508 	0.316655 	-2.303833 	1.108528 	-0.987811 	-0.508183 	-1.748959 	0.000000 	1.515057 	1.452622 	0.918913 	0.000000 	0.586684 	0.813960 	0.000000 	0.000000 	0.309476 	0.703495 	-0.416630 	2.410280 	2.327908 	-0.898006 	-0.677086 	1.595816 	2.608730 	-0.334106 	-1.625495 	-0.351812 	-0.409689 	2.267267 	-0.905622 	2.389783 	-1.888817 	-2.290279 	1.265029 	0.778564 	0.667617 	-2.429253 	-2.279093 	1.024887 	-0.381326 	-0.583443 	-1.263353 	1.006205 	-2.628383 	-1.228432 	-0.722251 	1.766690 	0.842424 	-0.485329 	-1.261242 	1.563517 	0.000000 	0.625176 	-2.357416 	-0.280262 	-1.056397 	0.000000 	1.847608 	0.000000 	0.000000 	-1.266094 	-1.899753 	0.655633 	
0.318221 	-1.638680 	0.827073 	2.083273 	-0.268175 	-0.241443 	0.268175 	-1.270922 	-1.009603 	0.000000 	-0.850419 	-0.271988 	0.628415 	-0.224248 	1.453801 	-2.393030 	-1.101338 	1.800335 	-0.736117 	2.162918 	0.621884 	0.946117 	-0.641284 	0.587508 	0.568570 	-0.545313 	-0.439327 	0.000000 	-0.369464 	0.650240 	-2.726131 	1.570430 	1.332686 	-1.308819 	-0.390474 	2.900656 	0.828894 	-0.549006 	-0.968558 	-1.504535 	1.003476 	1.088247 	0.773084 	-0.360039 	0.000000 	0.271963 	-0.822544 	-0.037027 	1.803511 	0.000000 	2.530128 	2.519016 	1.195216 	1.614095 	0.684906 	-1.234675 	2.444196 	1.470129 	3.412516 	0.000000 	0.146274 	-1.421308 	0.000000 	-2.054570 	-1.139106 	-1.242283 	-2.875458 	0.321205 	0.000000 	-3.244553 	-1.084169 	0.000000 	-1.898841 	1.724524 	0.000000 	0.940226 	0.147068 	2.391735 	1.831120 	-0.638250 	0.000000 	-1.769802 	-1.694123 	2.440987 	0.000000 	0.046158 	3.352174 	0.000000 	0.416238 	-0.967078 	-1.716019 	0.000000 	1.601482 	-2.449687 	-1.140945 	0.793768 	0.963822 	-1.730387 	1.076756 	0.000000 	0.000000 	1.739914 	-1.430665 	-0.956662 	0.000000 	-1.636471 	-0.464096 	-2.450825 	-1.190764 	-2.234973 	-0.361060 	-0.468401 	
1.829315 	0.000000 	0.000000 	0.000000 	0.000000 	-0.915408 	0.000000 	0.940924 	1.380287 	-0.379248 	1.772799 	0.000000 	-1.814384 	2.420507 	-1.186704 	0.777979 	-1.410561 	2.074149 	-0.651823 	0.000000 	-4.119969 	1.140295 	-0.828939 	-0.778579 	1.974966 	0.709317 	0.939520 	1.121521 	1.041817 	0.242986 	1.576034 	0.000000 	-2.263711 	0.640903 	-0.409753 	1.100265 	-0.965036 	-1.809600 	0.943793 	1.000815 	0.000000 	-0.203725 	-2.353283 	0.000000 	-0.963562 	0.000000 	0.293922 	1.535789 	-1.247935 	2.623457 	0.000000 	-2.718905 	0.142615 	-1.110420 	1.095442 	-0.870127 	0.617208 	0.942546 	0.000000 	0.482995 	0.000000 	-2.728659 	3.156979 	1.237084 	-1.956285 	1.271976 	-0.754282 	0.000000 	-0.808589 	-2.024967 	-1.958754 	-0.322648 	-0.736743 	-1.206810 	1.546671 	1.263282 	0.647465 	-0.949743 	-0.758239 	-0.163797 	-1.781442 	0.000000 	0.000000 	0.000000 	-1.597335 	0.852382 	0.927441 	1.137214 	-2.402863 	0.935429 	-2.178036 	0.551611 	-0.551022 	0.347685 	1.908300 	-1.511926 	-2.189966 	-1.045597 	0.000000 	1.974408 	-1.620840 	-1.634939 	1.563747 	0.000000 	1.173409 	0.000000 	1.956285 	1.010190 	2.608858 	-0.747996 	0.000000 	2.364449 	
