-1.116796 	0.232223 	-1.868869 	0.293680 	0.000000 	-1.125114 	-0.999381 	1.265276 	0.671854 	-0.932441 	1.433456 	1.299702 	0.684952 	0.615713 	1.652203 	-0.414467 	0.497906 	-1.225482 	-1.813948 	0.792053 	-2.126210 	0.000000 	1.214432 	0.000000 	-1.796494 	-1.723627 	0.000000 	2.337362 	-0.126867 	1.172978 	2.950885 	-3.426596 	2.389798 	-0.755600 	-2.045802 	-0.938410 	-0.335162 	1.202901 	0.276717 	1.140760 	1.485107 	2.175702 	-0.791114 	1.130058 	-0.943497 	-2.445288 	0.355398 	0.000000 	-1.119385 	1.242250 	-1.245860 	-1.893538 	-1.845566 	0.841390 	-3.900490 	1.711941 	1.278383 	-1.338069 	1.215603 	0.599385 	0.133663 	1.688403 	-1.944125 	-2.275041 	-1.600870 	1.321442 	0.000000 	1.061384 	2.150157 	1.667268 	0.065154 	0.515306 	0.540889 	-0.258220 	-0.833750 	-1.393080 	2.305668 	0.593391 	0.679924 	1.470971 	1.896037 	0.482301 	-0.652578 	-0.437437 	1.893741 	-0.606061 	3.165241 	-2.558511 	-0.778551 	0.598632 	-1.616620 	2.660175 	-1.135182 	-2.111058 	-1.365525 	-0.712239 	0.000000 	-3.491311 	2.851703 	0.616672 	0.277959 	-0.771021 	1.095398 	-1.140856 	-0.309651 	0.879556 	
-2.551625 	-1.991398 	0.940781 	0.568454 	-1.252180 	2.467590 	-0.944401 	3.064745 	0.000000 	-1.164471 	-3.384140 	-1.504364 	0.000000 	2.918350 	0.907156 	0.000000 	0.395601 	2.742175 	2.305496 	2.700917 	0.168506 	-0.730629 	-1.271479 	-0.862276 	1.782092 	0.883171 	-2.741224 	-1.342454 	-0.921558 	-1.619824 	1.607418 	1.007087 	-1.032777 	-2.077800 	-0.357906 	-0.842159 	-0.761429 	0.867203 	0.264566 	-1.085519 	-1.039539 	-0.994647 	0.000000 	0.000000 	0.224020 	-0.663608 	0.699020 	0.836012 	0.630037 	2.165529 	-0.866622 	0.000000 	-2.736089 	1.211652 	-0.536142 	-0.985997 	0.426425 	1.273320 	1.769368 	-1.115425 	-1.500807 	-1.084957 	1.113774 	-1.571235 	1.611948 	1.079414 	0.640516 	0.902400 	0.689955 	0.000000 	-1.862845 	0.158094 	2.443088 	-1.397261 	0.783307 	0.000000 	-1.925178 	-2.340216 	0.976334 	-0.259395 	1.473325 	2.847075 	-0.266809 	-1.858009 	0.000000 	-0.302927 	1.311032 	0.416239 	0.000000 	-2.504174 	1.591758 	-2.577629 	2.557054 	-0.411288 	-2.759795 	0.842809 	0.513020 	0.996048 	2.294765 	1.558440 	2.576479 	1.187996 	-2.788903 	0.000000 	0.000000 	-0.092451 	
1.401361 	2.378606 	0.000000 	1.805673 	1.081580 	1.226049 	0.000000 	-1.917596 	0.726243 	0.841529 	-1.209716 	-1.034691 	-2.121714 	0.722360 	-2.120643 	-0.856987 	-1.095787 	0.316508 	1.616312 	0.000000 	0.000000 	0.344150 	-0.280576 	1.488714 	-1.583234 	2.510810 	-0.193844 	-0.137438 	0.000000 	2.192628 	0.380519 	-0.983782 	0.791343 	2.817639 	0.000000 	1.660937 	0.000000 	0.172481 	-1.436114 	0.000000 	0.922019 	-0.449164 	0.000000 	0.000000 	-0.900416 	-0.588242 	1.315381 	-2.440895 	-0.723993 	-1.439414 	0.000000 	-0.562012 	0.354450 	-1.555080 	0.000000 	0.000000 	0.621658 	2.665165 	2.726817 	-0.255087 	0.208255 	1.262196 	-0.577992 	-2.571895 	-1.403833 	-1.383838 	0.899867 	0.318548 	1.119992 	-0.050808 	0.000000 	0.203726 	1.294615 	0.000000 	-0.991510 	-0.516919 	1.462107 	-0.657429 	0.000000 	1.852998 	-2.788785 	-2.548965 	-0.275764 	1.495427 	0.114737 	0.913276 	-1.234088 	-1.135491 	-1.253353 	2.670394 	0.000000 	-1.465426 	0.194681 	0.841797 	0.674801 	2.931654 	0.684613 	-0.507212 	-1.630859 	0.000000 	-0.712121 	-2.232544 	-4.604474 	1.516806 	-0.944450 	-0.950397 	
-1.166300 	1.488260 	-3.008904 	1.173287 	-1.105002 	0.000000 	-1.368138 	-0.429711 	-0.903811 	0.480235 	-0.351953 	-1.960987 	0.000000 	0.000000 	0.000000 	1.280906 	2.052360 	-2.082828 	0.000000 	-2.403543 	0.000000 	0.717287 	-0.989144 	-2.355286 	0.911394 	0.000000 	2.474726 	0.000000 	1.644670 	0.252867 	1.790671 	1.537154 	1.218861 	0.000000 	0.000000 	1.401933 	0.000000 	-1.812389 	3.012043 	-0.814417 	0.870953 	-1.038354 	-0.148609 	0.259741 	0.000000 	0.578146 	-0.573382 	0.828375 	0.000000 	-1.852775 	-0.726714 	-0.549336 	1.412169 	0.882943 	-1.290711 	-1.303589 	-2.558248 	0.651424 	3.139253 	0.964835 	0.000000 	-3.461705 	-1.680405 	1.269964 	0.597104 	1.165673 	-1.338579 	1.922751 	0.000000 	-0.679381 	2.104624 	0.000000 	-1.555139 	1.033591 	0.730270 	-1.027201 	-2.265820 	-1.615865 	-1.570915 	0.441251 	0.000000 	-1.410166 	0.527285 	-1.443103 	-1.707889 	-0.740704 	0.000000 	-1.180612 	3.775002 	1.893447 	0.000000 	-0.122514 	0.000000 	1.116944 	0.000000 	3.079679 	1.004007 	-1.535228 	2.216160 	-0.799578 	1.080230 	1.208375 	-2.286193 	1.191500 	0.880712 	-1.005867 	
0.000000 	0.000000 	-1.640719 	-1.004982 	-1.487830 	1.102480 	-1.648205 	2.917133 	-0.592730 	-0.837408 	1.912507 	0.596352 	1.381988 	-0.725380 	-0.872681 	-0.936285 	0.000000 	1.109450 	1.443541 	0.638058 	2.198135 	0.935216 	-1.099770 	-2.002307 	0.000000 	-0.474619 	0.507071 	-0.214627 	-0.711516 	-1.565416 	-0.436559 	0.000000 	0.520643 	-1.552220 	-0.509015 	-0.997883 	-1.008068 	0.079365 	-1.054018 	-0.397741 	1.285286 	-1.525937 	-1.680970 	0.000000 	-0.469534 	0.206688 	0.262887 	0.604398 	-1.163421 	-0.433042 	-0.618747 	-0.200768 	0.639520 	-0.295021 	0.000000 	1.660585 	-0.351299 	-0.576701 	1.346522 	-1.555183 	0.416314 	-1.449140 	2.069704 	-0.582839 	-0.220758 	1.515746 	-1.372038 	0.300218 	1.922404 	-0.265950 	1.317537 	0.951970 	-1.473804 	-0.516506 	0.764781 	0.000000 	-0.633554 	0.416048 	0.848452 	2.255710 	2.047486 	2.303927 	-0.247299 	0.462078 	1.329904 	0.000000 	1.720933 	0.000000 	1.352496 	-0.728470 	0.000000 	2.262897 	-0.996264 	0.000000 	-1.298078 	0.000000 	0.872540 	-0.495139 	-1.063916 	-2.391851 	0.418347 	0.237762 	0.000000 	-0.792431 	-0.855162 	1.022785 	
-0.512903 	0.000000 	-1.617249 	-0.582526 	-2.297779 	-1.502832 	0.000000 	-0.471365 	-0.217936 	-3.751014 	0.868845 	-1.338910 	0.000000 	0.000000 	-1.089789 	2.538791 	2.525665 	-2.764804 	0.942181 	0.846930 	1.250506 	0.000000 	0.000000 	-1.299671 	0.000000 	-0.838757 	0.797661 	0.000000 	1.773675 	2.831849 	0.000000 	0.000000 	-2.194921 	-0.334365 	0.274923 	0.000000 	0.000000 	-1.358984 	0.000000 	2.139193 	1.034922 	1.343188 	0.508113 	0.204306 	2.146786 	0.431052 	-2.523793 	-2.528230 	1.207848 	0.617001 	-1.593552 	2.125153 	3.232997 	1.088013 	2.226875 	0.000000 	-0.214151 	-0.589180 	-0.478467 	-0.473874 	-2.071336 	2.972925 	-2.989500 	-0.509824 	-1.618111 	-0.101330 	0.587853 	1.269702 	-0.514534 	-2.522418 	2.374853 	-1.157252 	1.123818 	0.278262 	0.107512 	-0.223148 	-1.692525 	0.430008 	-1.305601 	0.000000 	1.310049 	1.791347 	0.668376 	0.000000 	0.000000 	0.700880 	2.413415 	-1.777627 	-1.358658 	0.943696 	1.789371 	0.897251 	-2.678557 	-1.410437 	1.357938 	-0.640982 	-0.533506 	0.000000 	0.000000 	0.241483 	1.120783 	-0.865658 	0.000000 	2.418449 	-1.772091 	-0.463662 	
0.000000 	1.577536 	-0.670491 	-0.582830 	-0.821611 	-0.275190 	-1.535743 	1.279690 	2.655090 	1.859450 	1.182840 	0.496351 	1.188570 	-2.170256 	0.644028 	1.611817 	0.000000 	-0.974593 	-2.840082 	-1.584281 	-1.778016 	0.476620 	-1.895952 	-1.903462 	-0.503476 	0.000000 	-2.927426 	-0.845385 	-0.162417 	0.706750 	0.000000 	0.000000 	0.000000 	0.932033 	0.719473 	1.067103 	-0.941589 	-1.976173 	0.000000 	1.061961 	2.688910 	0.000000 	0.437996 	0.000000 	-1.238144 	1.278632 	-0.243328 	0.901643 	0.867407 	1.296538 	-2.234656 	0.370898 	-1.665713 	0.367618 	-0.699722 	-1.714486 	0.000000 	-2.480193 	1.115141 	0.486261 	0.000000 	0.104924 	0.000000 	-2.547817 	0.000000 	1.417658 	-0.746546 	1.502762 	2.966027 	1.342268 	0.000000 	1.461278 	1.430514 	-0.432912 	1.225798 	0.000000 	-2.255209 	-1.028537 	-0.519620 	-0.719473 	-0.602393 	0.694686 	0.000000 	0.000000 	1.862432 	-0.808731 	-1.471290 	0.000000 	-0.494930 	1.151150 	4.412223 	-1.417991 	0.302854 	2.407226 	0.936820 	-1.400867 	-2.049307 	-0.495730 	2.845246 	-0.337380 	0.000000 	3.201968 	-0.112047 	-1.565237 	-1.721429 	-0.723378 	
0.000000 	0.610171 	-2.135704 	-0.499605 	0.000000 	0.000000 	0.495736 	-0.385852 	-1.037797 	0.948371 	-1.019758 	-1.213175 	0.000000 	2.180327 	0.785771 	0.000000 	0.426002 	-2.179953 	0.499830 	-0.276601 	1.368237 	0.000000 	-0.601234 	0.279677 	-0.558928 	-0.094956 	0.441151 	0.494605 	-0.337965 	0.613421 	1.223968 	1.204871 	3.313312 	1.322112 	0.931630 	1.553625 	0.177754 	0.769566 	0.896792 	0.000000 	-1.544982 	1.191568 	1.048506 	1.785148 	0.599412 	-1.525610 	0.000000 	-0.724810 	0.202089 	0.000000 	-1.412332 	-1.185146 	-0.902005 	1.195687 	-1.063362 	-0.406856 	-0.629588 	0.000000 	-0.604099 	0.000000 	0.624118 	-0.917893 	-0.837751 	0.814402 	-2.123199 	0.176688 	0.703555 	1.177446 	-1.702780 	2.040961 	-0.908196 	-2.349194 	-2.187931 	-0.345712 	-0.279587 	-2.676262 	-0.663882 	1.798613 	-2.213156 	0.000000 	0.774710 	2.443404 	0.000000 	-0.906559 	-2.112494 	0.874017 	1.402225 	-2.583978 	-1.037901 	-2.618226 	-0.249871 	1.522533 	0.752713 	-1.756265 	0.417479 	-0.417451 	0.794114 	0.334007 	1.755663 	0.550609 	-0.516444 	-1.187432 	0.000000 	1.589322 	1.969121 	2.381108 	
0.000000 	0.000000 	-0.399646 	0.000000 	0.000000 	1.453025 	-1.881643 	-1.030065 	2.246818 	0.890444 	1.802428 	-1.215443 	-1.119021 	-1.599731 	-0.885789 	2.670254 	0.581876 	-1.337130 	1.625065 	-1.742728 	0.427479 	0.000000 	0.000000 	-0.846927 	-2.253671 	0.304301 	-0.990224 	0.000000 	1.726573 	1.582968 	-0.187128 	0.000000 	-1.056781 	-1.903688 	-1.014655 	0.000000 	0.347409 	-1.903964 	1.079194 	-0.388009 	-0.415057 	-0.177311 	-0.656188 	-0.053898 	0.000000 	0.882444 	-3.040589 	-0.865322 	2.885956 	0.216541 	-0.799633 	1.308981 	1.253553 	1.932609 	-1.443164 	0.000000 	0.000000 	1.914158 	0.400717 	-0.236994 	0.000000 	0.000000 	1.953166 	1.349442 	0.000000 	-1.805036 	-0.965089 	-1.212934 	-0.981218 	-1.642441 	-0.201822 	1.714688 	-1.233432 	0.609245 	-2.334359 	1.821556 	0.000000 	0.941499 	-1.859117 	1.191966 	1.421911 	0.000000 	0.322356 	0.747725 	0.407809 	-1.058119 	0.512802 	0.521380 	-0.578482 	2.900916 	0.682140 	-2.786106 	0.313940 	2.003232 	-0.245935 	1.964611 	0.863110 	-1.164159 	1.161298 	-0.233841 	1.450666 	1.370288 	-0.877250 	-1.840879 	-0.908497 	-1.328222 	
0.400288 	1.412565 	-0.764750 	2.177033 	-0.882390 	1.330942 	-4.042331 	1.283675 	0.850437 	1.054216 	1.893839 	1.761180 	-0.854356 	-1.249477 	-1.972051 	1.731960 	1.227732 	0.978373 	-1.026975 	-0.683987 	3.073779 	0.000000 	-1.309277 	-2.093684 	-0.602967 	-1.117339 	1.009712 	-2.252869 	0.745281 	0.000000 	-0.288663 	1.861062 	-1.173440 	-0.932737 	-1.672875 	0.882390 	-1.279092 	-1.554432 	-2.573431 	-0.409035 	0.510205 	0.460928 	0.000000 	1.014660 	1.661819 	-0.796417 	1.157406 	2.009678 	1.934861 	2.152866 	-2.133538 	0.726759 	-1.581732 	-0.681934 	0.908072 	0.455120 	-1.319560 	0.000000 	-0.459002 	0.454627 	0.000000 	-3.075298 	-0.764105 	2.473786 	0.327007 	0.000000 	-0.877977 	-1.042856 	1.365551 	0.576538 	-1.333922 	-1.482475 	0.562798 	-1.094937 	0.000000 	0.000000 	0.000000 	1.094928 	0.991109 	0.884941 	1.390360 	1.247654 	1.122369 	-2.385570 	0.000000 	0.918398 	0.000000 	-1.557146 	0.097194 	-1.195334 	2.430404 	-0.409143 	0.488445 	2.082453 	0.000000 	-1.492326 	0.000000 	0.000000 	0.437906 	0.457009 	0.413475 	-2.430062 	-0.332395 	0.115373 	0.000000 	-0.087464 	
