-0.196505 	0.000000 	0.883277 	0.279538 	0.701323 	2.949890 	2.251025 	1.033832 	1.019246 	0.340119 	0.202355 	1.786288 	-1.429078 	-0.987089 	3.208037 	-0.709394 	-1.809589 	0.467883 	-1.764410 	0.950363 	1.266524 	-0.543420 	-4.330299 	0.000000 	-0.836514 	0.306062 	-1.722827 	0.000000 	0.508950 	-0.891620 	0.175892 	1.848331 	-0.911252 	0.000000 	-0.393486 	-2.533361 	0.579169 	1.170350 	-0.931837 	0.327447 	-0.680272 	0.000000 	-1.543538 	0.777428 	0.000000 	-2.102070 	3.189794 	0.000000 	2.611776 	0.000000 	-0.435635 	0.000000 	0.680443 	-0.117374 	1.670984 	-0.461217 	1.663319 	0.270865 	-0.594441 	-0.067297 	0.577602 	1.515485 	1.298523 	-2.542000 	-1.417066 	0.323282 	1.136028 	1.237698 	1.231929 	-0.990795 	0.631090 	2.911256 	-0.419034 	-0.842584 	-1.463417 	1.667259 	1.914900 	-0.569203 	-0.850180 	0.892815 	-1.633269 	-2.743189 	1.264624 	-0.899785 	-0.606621 	-1.348186 	-1.887251 	-0.516130 	-2.581456 	0.000000 	0.000000 	0.179679 	0.705176 	0.652889 	2.856048 	0.000000 	0.394973 	-0.619940 	-1.130640 	-0.801578 	-1.014983 	0.000000 	1.950628 	2.701453 	-0.368473 	0.000000 	-1.054050 	0.000000 	0.000000 	-0.279858 	-2.107166 	0.000000 	-0.541827 	1.367867 	0.000000 	-1.761728 	0.000000 	-0.694913 	-1.553631 	-1.100298 	0.000000 	0.775424 	-1.026920 	-0.485350 	0.000000 	
0.000000 	-0.433208 	0.000000 	0.000000 	1.841226 	0.877796 	0.681934 	0.404646 	-0.570251 	-1.801382 	0.379819 	0.000000 	2.066750 	2.379932 	0.670921 	-1.467839 	-0.516679 	0.253042 	1.847219 	-1.798648 	-0.638745 	-0.984395 	-0.506580 	2.369925 	-1.453773 	-3.176455 	0.000000 	1.330744 	0.504193 	2.744425 	-1.008652 	0.000000 	0.000000 	0.208874 	0.516766 	0.827162 	-0.222618 	1.841268 	0.297852 	0.482438 	0.347822 	-1.009363 	-1.477932 	2.449488 	-0.125725 	0.619343 	0.119438 	1.401140 	1.187363 	0.784880 	-0.072648 	-0.089413 	1.486789 	0.282810 	1.257934 	-1.147652 	-3.411423 	2.673342 	0.699444 	-0.459398 	0.593382 	-1.863228 	0.000000 	-1.045584 	0.342791 	0.199629 	-1.808044 	0.000000 	-1.380658 	1.869397 	-0.160232 	-0.578752 	0.000000 	0.868234 	-0.256602 	0.000000 	-0.778515 	-0.778168 	-2.364669 	0.198486 	-2.593705 	0.000000 	-0.738838 	0.000000 	0.485951 	-0.262625 	-0.998585 	-0.053661 	1.801548 	0.639928 	-0.972652 	-1.245379 	-2.528721 	0.000000 	0.000000 	-1.373348 	1.863493 	0.000000 	0.888193 	0.509878 	0.000000 	-0.806739 	0.637995 	-1.610193 	-0.651795 	0.000000 	-1.738201 	0.909312 	0.823581 	-0.999872 	1.564508 	0.000000 	1.512314 	-0.774661 	-0.588611 	1.531623 	-0.632534 	0.948978 	0.000000 	0.137910 	0.000000 	-1.741268 	1.325412 	0.000000 	-0.705551 	
-0.187858 	1.990329 	0.000000 	0.552234 	-0.455247 	1.489408 	-0.374435 	0.120287 	-1.863603 	0.806296 	0.000000 	0.000000 	-0.588606 	-2.151494 	0.000000 	1.701086 	0.000000 	-0.848536 	2.327571 	0.000000 	2.857294 	-1.827677 	1.630920 	-1.039948 	0.000000 	1.229924 	0.190225 	-0.602132 	-2.205636 	-0.824082 	-0.503148 	0.248611 	-0.738043 	0.000000 	-0.786091 	-0.975746 	1.492499 	0.000000 	0.000000 	-1.792963 	-1.085154 	1.069830 	-0.918826 	0.000000 	0.287332 	-2.037448 	0.791985 	-1.471737 	3.306695 	1.340649 	2.378441 	0.557750 	1.904532 	1.431407 	0.000000 	0.000000 	1.120608 	0.715687 	0.504835 	0.087871 	0.000000 	0.000000 	0.455354 	-2.110170 	0.449047 	-1.020867 	0.000000 	0.000000 	-3.099182 	0.000000 	1.213963 	2.000452 	-1.427372 	-0.718312 	-1.902124 	1.397066 	0.000000 	0.951086 	2.178528 	1.509556 	-1.400033 	-2.384154 	0.330730 	-2.359147 	0.160318 	0.000000 	1.565223 	0.000000 	-2.376166 	0.000000 	0.584843 	2.142684 	0.339807 	-1.999718 	1.831181 	-0.470708 	0.000000 	-2.062473 	0.336088 	0.000000 	1.127831 	-0.317016 	-0.844477 	-0.746494 	1.016337 	-1.153623 	-0.952433 	0.867388 	1.013912 	1.725024 	0.000000 	3.454435 	-0.312145 	0.000000 	1.692491 	-1.519473 	0.815795 	-0.797518 	-2.236473 	-2.721220 	0.731447 	0.699699 	-2.805234 	0.000000 	-0.980714 	
-0.800424 	-0.826447 	-2.782408 	-1.016636 	0.000000 	1.779371 	-0.580665 	0.000000 	-2.745256 	0.574291 	-1.629163 	0.000000 	-1.870297 	0.000000 	0.000000 	1.244820 	-0.927107 	-2.795439 	1.141737 	2.546218 	0.000000 	0.593923 	-1.587278 	-0.311435 	-1.804680 	-0.450034 	-1.164848 	1.549345 	0.390704 	-2.219737 	-0.940862 	0.651081 	0.000000 	0.000000 	-0.698268 	-1.353117 	1.833917 	-0.377559 	1.632004 	0.000000 	-1.468880 	0.000000 	0.000000 	-1.255903 	0.232382 	0.462515 	1.144633 	-0.487037 	0.116573 	-1.526251 	-0.184253 	-0.330393 	0.000000 	1.414408 	-1.064114 	2.891856 	1.401854 	0.000000 	-1.327950 	1.464162 	-1.626043 	-0.487936 	0.635617 	-0.593103 	1.104682 	0.408055 	-0.227037 	-2.161105 	1.555255 	-2.614249 	1.918039 	0.940235 	-0.849172 	0.000000 	1.006104 	-0.910880 	1.891001 	1.241519 	0.808574 	2.053761 	-0.743009 	-0.239770 	1.167023 	0.386434 	0.097747 	-1.726494 	0.126055 	1.109871 	-0.065616 	-0.579088 	0.830871 	-1.010151 	-1.132082 	1.426449 	0.947056 	0.000000 	0.000000 	-0.792017 	0.086899 	-1.852558 	1.591838 	2.655432 	0.000000 	1.427018 	3.619591 	-1.071442 	-0.836725 	1.007370 	-1.095619 	-0.697438 	0.000000 	-0.482867 	-1.157475 	-0.554539 	-0.353644 	0.056430 	0.364897 	1.047825 	-0.585862 	0.311620 	1.137633 	1.197565 	0.515512 	0.000000 	1.556123 	
0.163000 	2.099786 	-0.412782 	2.415997 	-0.409249 	-0.923349 	0.844938 	0.373536 	-0.602032 	-0.554811 	-1.436999 	-0.486430 	0.633630 	0.000000 	2.381185 	0.445897 	-2.989239 	-2.882345 	-1.510277 	0.844963 	-1.055396 	0.640532 	0.477449 	-1.670390 	-1.072323 	2.303802 	-0.071870 	1.399823 	1.892674 	-1.443262 	-1.346168 	0.526338 	0.464751 	-0.684522 	-0.302519 	0.354073 	-2.172821 	-1.379971 	-1.709179 	-1.117272 	-0.252433 	-0.566313 	0.507654 	-1.932880 	1.582133 	-0.348629 	-0.261439 	-0.459080 	-1.905259 	-0.802482 	-0.745872 	0.815150 	-0.888452 	2.819756 	-1.629022 	-2.020724 	0.000000 	0.000000 	-0.130196 	-1.064356 	-2.387569 	1.521168 	0.599507 	0.000000 	-0.169849 	0.861182 	0.559971 	0.000000 	2.684936 	0.483969 	0.475822 	-2.563056 	3.679302 	1.320026 	3.378118 	1.542901 	1.992206 	1.478228 	0.000000 	0.136004 	1.101653 	-0.278984 	-0.936481 	0.952013 	-0.388829 	-1.924902 	-0.364788 	-0.497037 	-1.714716 	1.372698 	-0.812166 	0.462659 	1.472409 	0.773602 	0.000000 	0.000000 	1.358189 	1.791240 	2.608172 	0.780985 	-1.883606 	-0.609152 	0.738228 	-0.770904 	-1.488640 	1.142929 	1.324837 	1.786842 	0.581923 	0.765868 	-2.267545 	-0.086539 	-0.979308 	0.108508 	1.545221 	-1.732011 	-2.276448 	-2.551017 	-0.643763 	0.000000 	2.359731 	0.485208 	1.606890 	-0.934933 	-3.685198 	
-0.845949 	1.537538 	0.797923 	1.894559 	2.431949 	2.227432 	0.690793 	-0.749245 	-0.500578 	0.000000 	-3.384721 	-1.389975 	-1.354165 	-1.580267 	0.109959 	1.868960 	-0.875058 	0.000000 	0.822275 	-0.258929 	0.976145 	2.512469 	2.214844 	0.401066 	0.000000 	-1.790777 	-0.979351 	1.298678 	0.766588 	-1.092069 	1.164363 	-1.302159 	0.397480 	0.340221 	0.627081 	-0.491388 	-0.555508 	1.853602 	-0.856008 	1.770833 	1.792476 	1.036111 	1.576033 	0.000000 	-2.258525 	1.488820 	1.569807 	0.338336 	-0.757118 	-0.183021 	-0.800139 	1.101632 	-0.365535 	0.308494 	-1.028945 	-0.777107 	-2.005874 	1.276055 	-0.742946 	0.246292 	0.000000 	-0.709942 	0.958113 	-0.239344 	0.487609 	1.348892 	1.538462 	1.374299 	-1.906580 	-0.365291 	-1.677016 	0.000000 	1.804976 	-1.027908 	-1.027712 	-0.212370 	0.184645 	-0.997123 	0.755486 	0.277293 	0.827497 	0.000000 	1.276152 	-1.261601 	1.233974 	-2.693468 	-0.712902 	-3.280201 	-1.307756 	-1.558490 	-0.214408 	0.057116 	0.000000 	-0.500939 	-1.335988 	0.000000 	1.935520 	0.000000 	0.000000 	-0.864310 	1.575576 	0.688052 	0.000000 	-0.775836 	1.362704 	-1.202210 	0.747333 	2.659166 	1.395723 	-1.047072 	-1.989505 	-1.790253 	0.000000 	-1.252502 	0.461786 	-0.826226 	-0.281160 	-2.271337 	-0.692094 	2.805150 	1.949711 	-1.499110 	-1.651614 	-0.109157 	0.756437 	
-1.766120 	0.129601 	-0.828896 	1.546907 	-1.250745 	-0.648378 	1.634530 	-0.181766 	0.753545 	-0.605415 	0.253876 	1.187945 	1.628309 	0.236691 	1.654480 	-0.800835 	-0.726240 	-0.157625 	1.402117 	-0.373729 	0.586867 	-2.088204 	0.000000 	0.905886 	0.570006 	-1.928907 	-0.892719 	1.462623 	-0.606619 	-1.085254 	0.000000 	-0.513696 	-0.500341 	1.086608 	0.455190 	-1.155515 	0.115363 	0.000000 	-0.388860 	-1.046790 	0.675117 	-1.330977 	1.894296 	0.353136 	0.000000 	0.000000 	-1.128379 	1.555353 	0.000000 	0.000000 	0.882494 	1.487941 	-0.090082 	0.512004 	-0.558316 	-0.884687 	-0.852678 	2.275278 	0.000000 	0.000000 	0.891210 	0.000000 	-1.103406 	1.278619 	1.934046 	-0.512665 	-0.814591 	-1.296761 	-1.845198 	2.268912 	-1.548077 	0.070296 	-0.921521 	-1.146701 	0.000000 	1.137530 	-2.690752 	-1.857446 	0.805107 	-0.407894 	-0.990173 	0.000000 	-0.490140 	-1.877256 	0.575673 	-0.794982 	-1.225124 	1.316620 	0.473390 	0.653243 	1.059006 	0.733951 	0.608480 	1.043464 	1.614364 	-2.365772 	0.000000 	1.114764 	0.468016 	1.845787 	-1.571136 	0.000000 	0.000000 	-1.372028 	-0.776307 	0.000000 	0.000000 	-1.419772 	0.878414 	2.501528 	0.000000 	-0.619200 	0.475622 	-0.605811 	1.114658 	2.212863 	0.000000 	-1.652533 	-0.458965 	-1.810816 	2.113117 	-0.484795 	0.714294 	0.275718 	-0.544446 	
-0.658921 	0.103993 	0.314261 	2.453471 	-0.875203 	-0.372258 	0.000000 	1.299287 	2.528286 	-0.817570 	-2.010351 	1.868928 	-1.220231 	1.129702 	1.534745 	0.060869 	-0.316220 	-0.334352 	0.000000 	1.328813 	-0.201610 	-0.267376 	0.575504 	0.785552 	0.410189 	1.524081 	1.333448 	-0.368496 	2.151174 	0.479744 	1.764122 	1.875438 	0.612380 	0.612563 	0.000000 	0.000000 	-0.352841 	1.619839 	1.653299 	-1.066299 	-1.818368 	-0.570245 	0.706885 	0.317714 	0.908480 	-1.794417 	-0.416261 	0.780478 	-2.300604 	-1.332587 	-2.120418 	-1.531648 	1.736566 	0.269536 	-0.578941 	-0.501333 	-0.822650 	-1.818978 	-0.321714 	1.698278 	0.553231 	1.475667 	-1.431528 	2.019551 	-0.719069 	1.083018 	1.647311 	0.000000 	2.153891 	0.000000 	-0.625904 	-1.995707 	-0.343346 	0.000000 	0.000000 	-0.091727 	-0.146819 	-0.819082 	-1.730159 	-0.589915 	-0.991664 	3.232158 	-2.679245 	0.388660 	2.300179 	0.000000 	-2.255328 	2.170309 	-1.048776 	0.184815 	-0.096331 	-3.286222 	1.732875 	-1.484758 	-3.182717 	1.904034 	2.693039 	0.000000 	0.000000 	0.000000 	0.964933 	2.878719 	-1.748947 	1.078713 	-1.436102 	-0.512853 	-1.740948 	-0.473964 	-1.116081 	1.197435 	-0.420728 	1.164738 	-0.622467 	-1.671949 	0.000000 	-1.611321 	2.679238 	2.310705 	-1.886778 	0.669209 	-0.532848 	-1.572856 	-3.683985 	0.930379 	-2.567213 	
-0.643337 	-0.337796 	0.000000 	2.430458 	1.134326 	2.114560 	0.000000 	-0.960050 	0.916165 	0.880268 	-0.685778 	-1.589474 	0.877731 	-1.749865 	0.000000 	0.426690 	0.686243 	-1.416628 	-3.105324 	0.530559 	-2.061798 	2.588516 	1.886305 	-0.793446 	-1.181194 	-1.017062 	-0.819894 	1.148881 	1.068191 	1.137375 	-0.977800 	2.056904 	2.276839 	-1.534370 	0.253218 	-3.494746 	1.262187 	0.709377 	1.139991 	1.251996 	0.971901 	-3.266216 	0.000000 	-0.810803 	-2.806430 	-0.385039 	1.816565 	-2.033491 	0.407030 	-0.170753 	0.000000 	-1.249142 	0.454537 	0.844903 	-0.929282 	1.125481 	0.731923 	1.705910 	0.000000 	-0.690574 	-2.029364 	0.316778 	1.317056 	0.884794 	1.064812 	0.000000 	0.851216 	3.559526 	-1.394940 	-1.113520 	1.511214 	-1.249611 	0.000000 	0.000000 	-1.600280 	-1.737935 	-1.510074 	1.285119 	-0.246615 	-0.877639 	2.751288 	0.000000 	0.680692 	-0.371920 	2.829800 	1.152814 	-1.132469 	0.000000 	-3.335564 	0.219484 	-0.916456 	0.919756 	1.556872 	-1.113585 	0.580948 	0.718575 	0.155007 	-0.653212 	-1.359279 	-0.852231 	-0.516387 	2.423078 	0.000000 	0.915428 	-1.996109 	2.383196 	1.419211 	0.000000 	-1.097813 	0.000000 	1.730018 	-0.965178 	-2.090490 	-0.453751 	-0.590083 	0.000000 	0.716916 	-1.524832 	0.637391 	0.000000 	0.000000 	0.230772 	0.320675 	-1.319137 	-1.058924 	
-0.903878 	0.000000 	0.225749 	0.000000 	-0.209379 	0.659837 	-1.995534 	1.237318 	0.000000 	-1.255286 	-0.376795 	-0.599604 	2.584193 	0.278863 	1.450348 	0.331710 	-0.766215 	-0.767437 	-0.592223 	0.661781 	-1.861748 	0.961216 	0.645183 	0.000000 	0.000000 	1.350801 	0.000000 	0.000000 	0.000000 	-0.888581 	0.662247 	-0.463220 	1.128430 	-2.365507 	1.080520 	-0.562350 	1.397861 	-0.248863 	-1.027581 	-3.007846 	-2.208613 	1.080010 	0.000000 	1.426808 	1.737906 	0.000000 	0.357612 	-0.182829 	-1.113201 	-0.346014 	-0.949479 	0.000000 	2.338552 	0.816855 	2.544970 	0.869554 	-0.408614 	-2.961409 	-0.613998 	1.233950 	0.000000 	3.261724 	1.703753 	-0.964291 	-1.333999 	0.406025 	-1.394964 	0.906583 	0.000000 	-0.176741 	0.587749 	0.959062 	0.000000 	-1.364701 	1.532633 	-1.152542 	0.000000 	2.269524 	0.000000 	-1.654064 	0.507010 	-1.781247 	-0.397775 	-1.507025 	2.615949 	0.677877 	-1.739362 	0.000000 	0.000000 	-0.124117 	-0.734616 	2.713558 	-1.941911 	0.000000 	0.000000 	0.000000 	0.273634 	-0.623824 	0.879703 	-0.910551 	1.163087 	1.047180 	-0.609226 	0.000000 	0.578480 	1.355897 	-1.593384 	-0.731827 	-0.348711 	0.934245 	1.036639 	0.000000 	0.000000 	0.585818 	-0.980051 	-0.418848 	-0.658180 	0.000000 	0.000000 	0.832627 	-2.137738 	-0.372046 	-0.761657 	0.324582 	0.000000 	
