1.987687 	-1.020807 	0.000000 	-1.245833 	1.524102 	-0.667136 	-0.787351 	0.000000 	1.335547 	1.592650 	0.000000 	1.856965 	-1.733970 	-1.620421 	-0.297343 	1.978421 	-0.112205 	-3.268654 	-0.898647 	0.661901 	-1.200439 	-0.270465 	-0.513896 	0.000000 	0.665767 	0.000000 	0.000000 	0.146803 	-1.432233 	-1.244391 	0.548377 	-1.140535 	-1.402343 	0.470821 	0.949605 	-2.758298 	-0.424650 	0.562700 	-0.573007 	-1.602936 	2.766821 	-0.479305 	0.000000 	2.324294 	0.236693 	-1.444990 	0.000000 	1.454090 	0.000000 	1.436203 	0.721977 	-1.373267 	0.915743 	-1.581776 	-0.985958 	-0.780025 	-0.313387 	-0.384142 	0.000000 	-0.817455 	0.000000 	0.000000 	1.795595 	-1.239884 	-1.466366 	0.457200 	0.000000 	1.855353 	-0.524717 	-2.520686 	-0.701564 	1.784866 	-0.398607 	-1.571976 	0.000000 	0.489570 	0.501602 	-1.964784 	0.000000 	0.000000 	1.377735 	1.384706 	-1.777214 	-0.562079 	-2.610723 	0.475257 	0.000000 	-1.904702 	0.102073 	1.027873 	0.000000 	2.001974 	-0.189595 	3.193793 	1.335571 	1.433523 	0.000000 	0.000000 	0.376689 	-0.287935 	0.586703 	0.747729 	0.000000 	-1.434979 	1.403965 	1.902083 	0.736575 	1.842047 	0.646708 	0.792245 	0.595200 	1.758234 	0.000000 	0.000000 	-0.600909 	0.000000 	-1.136786 	-0.382885 	0.993692 	-0.732014 	0.484626 	
-1.131791 	0.000000 	-0.905768 	-0.453364 	-1.282898 	0.648333 	-0.715576 	-2.817917 	-1.455337 	-0.699145 	-0.660939 	2.403048 	-1.944690 	1.500244 	0.567000 	3.179532 	0.000000 	0.000000 	-3.300395 	0.000000 	0.813829 	0.424168 	0.860266 	3.198167 	-1.306093 	-3.055109 	4.234249 	0.000000 	-0.170372 	-0.333213 	-1.845917 	-1.311816 	0.951463 	0.000000 	0.000000 	-1.587026 	2.580578 	1.517273 	-0.866110 	1.591350 	0.000000 	0.000000 	-3.411204 	0.000000 	0.000000 	-1.358843 	1.471519 	0.000000 	-0.341164 	0.325919 	2.481834 	0.202966 	0.907843 	2.857760 	-0.817778 	-2.338937 	0.000000 	0.000000 	-3.142092 	-1.578526 	-0.127688 	-1.962796 	-0.669329 	-0.910301 	0.120173 	0.000000 	1.254871 	2.787284 	0.361765 	0.000000 	-1.333276 	2.434269 	2.828154 	1.446793 	0.225247 	1.254500 	2.490564 	1.824926 	1.720045 	0.703688 	-0.444541 	-1.835876 	1.219999 	-0.153667 	1.309621 	-0.540648 	0.354630 	-1.426521 	1.647553 	-2.747831 	0.000000 	1.265781 	-1.266452 	0.000000 	-0.991271 	0.414316 	-0.298865 	0.658771 	1.349300 	0.678909 	1.418410 	0.000000 	-2.797136 	-1.146232 	-2.188332 	1.515285 	0.000000 	2.835720 	-0.327063 	-0.344485 	-0.977736 	1.990501 	-1.188447 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-1.128529 	-0.572552 	-0.454912 	
-1.345122 	-0.800318 	-0.415046 	-1.469889 	-1.508572 	1.671408 	-1.041288 	-0.323868 	0.000000 	-1.460398 	0.000000 	0.169437 	-0.937293 	0.766278 	1.853356 	-0.205624 	-0.099956 	-2.172569 	-1.324081 	-0.237670 	0.000000 	-1.578008 	-1.582207 	0.000000 	0.787161 	-1.064294 	2.175469 	0.000000 	-0.423764 	2.333409 	-0.960296 	0.495366 	0.595123 	0.361960 	-0.264132 	0.150279 	1.185016 	0.785892 	-0.202986 	-1.751230 	-0.779772 	-1.203971 	-0.478106 	-1.299979 	0.626316 	1.375985 	0.000000 	-0.130880 	-1.238736 	0.214479 	0.000000 	0.000000 	1.076534 	-0.258807 	-1.373912 	-0.266956 	1.191600 	-0.725279 	0.670681 	0.966924 	0.000000 	-1.370595 	-0.200751 	-0.247223 	0.483771 	-1.232673 	0.335446 	-0.489174 	0.000000 	1.373446 	0.695637 	1.397311 	-0.157329 	0.087123 	1.645022 	1.654428 	-0.787687 	1.207689 	0.626827 	-1.311074 	1.273546 	0.000000 	1.302197 	0.867338 	-1.244982 	2.127379 	-1.106915 	-0.805257 	-1.090456 	-1.851275 	1.907186 	1.191009 	1.303324 	-0.766943 	1.364141 	1.256602 	-0.606164 	0.000000 	-1.266028 	1.950903 	-0.401063 	1.780694 	-0.847456 	-1.432894 	0.271956 	0.857319 	-0.275369 	-1.800865 	0.000000 	-0.306692 	1.811762 	-0.850682 	-0.607527 	-0.774020 	-0.798821 	-0.092977 	0.501442 	0.000000 	2.183235 	0.000000 	1.745448 	
0.888881 	-1.280751 	1.177878 	-1.046408 	1.247341 	0.000000 	-0.337883 	0.000000 	1.616448 	0.631927 	1.009547 	-2.232512 	0.703880 	1.173086 	1.942021 	-0.771397 	1.566936 	0.000000 	0.000000 	-1.967519 	0.862873 	-3.027691 	1.589045 	-0.424794 	0.000000 	2.261684 	1.012230 	2.962906 	0.000000 	-1.718155 	0.513977 	1.377240 	0.185395 	-0.318097 	1.332791 	-2.094663 	0.000000 	0.000000 	1.578545 	0.469650 	0.000000 	-0.616590 	-1.358662 	1.765427 	0.000000 	0.000000 	0.553214 	0.000000 	1.259305 	-0.458189 	0.692074 	-0.999308 	-0.878424 	-0.710723 	-2.935479 	-1.330399 	-0.875979 	0.000000 	-0.516510 	0.684478 	-2.407974 	1.255601 	-1.755389 	0.000000 	0.193250 	-1.180806 	-1.810435 	-0.689667 	-1.283360 	-1.173316 	0.000000 	0.994930 	-3.100983 	3.286683 	-0.890453 	0.000000 	-1.393386 	-1.669533 	0.000000 	0.000000 	2.367524 	1.057349 	2.063170 	-0.173550 	0.507186 	1.044439 	-1.018289 	-1.956423 	0.000000 	1.444794 	-1.687825 	-1.772945 	1.827292 	0.000000 	0.958907 	1.461548 	1.357578 	0.720244 	-1.127261 	-2.110145 	0.000000 	0.000000 	2.411186 	-1.491330 	0.980229 	0.966511 	0.832894 	1.857250 	-1.574007 	0.135107 	0.000000 	1.748799 	1.840500 	1.314349 	-0.877031 	-0.446666 	-1.244607 	-2.498243 	1.236475 	0.000000 	0.000000 	
0.396472 	-1.171819 	1.336225 	0.818044 	-0.662404 	-0.365876 	-0.570147 	0.000000 	-0.354260 	-0.493573 	1.018049 	-0.539216 	-0.430975 	0.000000 	-2.198965 	-0.763244 	-0.831677 	0.926453 	0.000000 	0.000000 	0.000000 	0.988830 	-3.150830 	-1.187627 	-1.023795 	-2.002390 	1.176384 	1.553807 	0.000000 	1.283149 	-0.910697 	0.415403 	2.630532 	-0.429072 	-0.803257 	-0.755852 	2.485411 	-0.964725 	1.103230 	-0.868500 	0.856426 	-0.860295 	-0.834457 	-1.808003 	0.656101 	-0.876422 	0.303159 	-2.251213 	1.321997 	0.341503 	1.371685 	-0.615387 	1.861376 	0.000000 	-0.056072 	-1.106710 	-1.373519 	-0.961111 	1.971093 	0.351787 	0.000000 	-2.272486 	-1.063191 	0.957528 	0.853037 	-0.230420 	-2.820596 	1.683282 	1.423455 	-0.543097 	-0.302330 	0.861851 	0.000000 	2.804606 	-0.570430 	-1.491590 	1.624761 	1.515787 	0.000000 	0.000000 	0.134168 	2.087853 	1.845813 	-1.484415 	0.000000 	-1.574576 	-2.125475 	0.588773 	-0.242316 	2.752613 	1.504615 	1.435481 	-0.260258 	-0.313814 	-0.405453 	0.000000 	1.014528 	0.508062 	0.940455 	-1.255646 	-0.498747 	-1.066381 	2.245005 	-1.247003 	-0.570596 	2.059512 	0.518738 	1.012619 	0.000000 	0.377664 	-2.384843 	1.342532 	-0.174257 	-0.632802 	-0.444275 	0.000000 	0.511382 	-2.097174 	-0.800783 	1.575461 	1.190078 	
-0.661108 	-2.049731 	-1.248692 	-2.551561 	0.414779 	0.506956 	-1.848527 	2.018177 	-0.955611 	0.000000 	-2.037520 	1.070854 	-0.586390 	1.400566 	0.694558 	0.715034 	1.277336 	-1.546687 	0.578709 	-1.091372 	0.315671 	0.000000 	-0.387394 	0.589544 	0.000000 	0.000000 	-1.213066 	0.969475 	0.700788 	-0.558410 	0.694058 	0.000000 	-2.598452 	0.000000 	0.000000 	2.247122 	1.257943 	0.338027 	1.017174 	1.114553 	1.754694 	-1.384139 	-0.890421 	0.000000 	1.835680 	1.593685 	-0.463129 	-2.570522 	0.889401 	-0.515062 	2.394027 	-0.577073 	0.512560 	1.038521 	0.000000 	0.584358 	-1.937134 	0.000000 	0.000000 	0.000000 	-0.379662 	-0.137027 	0.786230 	-2.111748 	0.698823 	0.000000 	-0.207717 	-0.957529 	-0.842159 	-1.112038 	-1.664013 	0.000000 	1.332900 	1.757992 	-1.591412 	-1.541802 	-0.838896 	-1.447542 	0.700952 	1.080369 	0.938434 	0.636594 	1.881961 	-1.660797 	0.143964 	-0.504941 	1.060910 	-1.001808 	-1.222515 	0.868853 	-1.817954 	0.000000 	1.937305 	0.820673 	1.062928 	-0.283107 	1.505741 	1.492446 	1.044299 	-0.536486 	0.849179 	-0.685658 	0.000000 	-1.307425 	0.000000 	-0.167283 	1.537541 	0.000000 	0.000000 	-1.328703 	1.150163 	1.080955 	1.200831 	0.758654 	-0.598702 	1.127877 	-1.478258 	-0.644210 	0.880419 	-1.135899 	-0.205532 	
-1.384208 	0.590754 	1.471213 	-1.252777 	-1.926704 	1.210209 	-0.864502 	-1.409748 	-1.014910 	0.733343 	0.347853 	0.204729 	1.732308 	1.145673 	0.656683 	-0.625388 	-0.756468 	-2.542548 	0.745212 	0.627393 	-0.786139 	-3.356562 	1.348436 	2.079208 	-1.980195 	-0.626427 	-0.676122 	0.000000 	-0.402990 	-1.174562 	0.964692 	-0.377483 	0.988201 	0.000000 	-1.810674 	-0.469379 	-0.233574 	-1.175937 	0.780431 	1.139266 	1.599448 	0.716741 	2.023310 	0.000000 	-1.956733 	-1.703608 	-2.171115 	-1.267739 	-1.149717 	0.915048 	3.693621 	1.486215 	-1.686347 	2.325995 	0.549731 	0.000000 	-0.137255 	0.000000 	-0.608513 	-0.745721 	1.150783 	0.707269 	-0.328659 	-1.405342 	-0.282064 	0.000000 	0.129299 	0.768571 	2.254557 	-1.682093 	-2.211172 	-1.351882 	0.000000 	0.000000 	1.264847 	0.357877 	1.494933 	0.000000 	-0.882310 	1.966427 	-1.040834 	0.642016 	-1.405375 	-0.971228 	-2.164099 	0.445704 	1.674973 	-0.270109 	2.256001 	-2.588983 	-0.635587 	-0.890633 	0.000000 	0.085063 	1.828601 	1.701831 	2.203505 	-0.363265 	-0.265646 	-0.875436 	0.000000 	-2.169602 	2.575789 	0.000000 	0.137912 	-0.339776 	-0.682979 	2.981269 	1.765068 	-1.111911 	1.183381 	4.101188 	-0.517048 	1.309314 	0.169795 	0.921406 	0.096688 	-0.335714 	0.469099 	-1.359133 	-0.512450 	
-1.448718 	0.482981 	-0.838199 	-0.320875 	-1.447588 	-0.299662 	0.032603 	-1.363094 	-1.992218 	-0.528185 	-1.658062 	2.781491 	-2.171838 	2.222000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.461064 	-1.557424 	-1.727414 	0.351142 	0.803793 	-1.489551 	-0.343205 	1.184188 	0.439104 	-0.362244 	2.434698 	-1.906801 	0.805009 	1.480691 	0.000000 	-0.380590 	0.131240 	-0.482679 	1.202520 	2.640108 	0.772739 	-1.110145 	1.416425 	2.001901 	-0.573140 	0.391675 	-2.526403 	0.000000 	-1.906131 	-0.784890 	0.000000 	1.734107 	-1.098967 	0.000000 	1.959875 	0.000000 	1.328908 	-1.393944 	0.538914 	-3.351485 	0.287181 	-1.028409 	-3.828268 	0.000000 	-2.344002 	-0.263781 	3.126743 	0.610887 	0.000000 	1.705116 	2.036204 	-0.728766 	1.275967 	1.057473 	0.000000 	2.610804 	-1.692671 	0.662738 	1.092029 	0.964529 	1.533497 	0.068599 	0.305103 	1.506939 	-1.007631 	0.000000 	0.000000 	0.756604 	0.586868 	0.000000 	-1.780227 	0.000000 	1.293561 	1.052133 	-3.370923 	0.793510 	1.595781 	0.222187 	0.000000 	2.811466 	-0.768422 	-1.507988 	-1.787797 	0.915008 	-1.856063 	-0.366758 	-0.702509 	-0.747744 	0.000000 	0.942492 	1.615551 	-1.991398 	2.170787 	-3.228055 	-1.481614 	-0.548676 	1.288351 	1.750811 	-0.845364 	-1.472175 	1.115711 	1.852881 	
-1.619171 	0.000000 	0.000000 	-2.677889 	0.000000 	-1.094603 	-1.566249 	1.013425 	0.000000 	0.172772 	1.555524 	1.839636 	-1.328142 	-1.151328 	2.591461 	-0.288629 	1.332576 	-1.115583 	0.000000 	-3.088913 	0.143733 	-1.334589 	2.321213 	0.772975 	-1.376671 	-1.178154 	1.752740 	-2.480883 	0.965625 	0.111936 	1.956555 	1.656133 	0.000000 	1.115527 	-0.684176 	0.375923 	0.000000 	-1.243564 	-0.842536 	1.762078 	1.863341 	2.432354 	-2.187612 	2.005133 	0.000000 	-1.588760 	0.000000 	-0.213604 	0.000000 	0.807633 	0.891911 	-1.287997 	0.486908 	-0.697833 	0.000000 	-0.854894 	0.000000 	0.000000 	2.148126 	0.319183 	-2.374374 	0.651450 	-0.509627 	0.000000 	3.587062 	-0.586594 	-1.147982 	1.434017 	0.568627 	0.000000 	0.000000 	1.354590 	-2.580205 	0.570915 	1.552046 	0.819020 	0.000000 	-2.472523 	1.228610 	-1.120133 	2.077262 	0.000000 	1.623913 	0.000000 	-0.078537 	0.872354 	0.000000 	0.959204 	-1.852469 	-0.452549 	0.809367 	0.000000 	1.837812 	-1.587219 	1.383455 	-2.397974 	1.313662 	-1.866756 	-1.552248 	0.000000 	1.112576 	0.708557 	-2.056134 	-0.959262 	1.190223 	-0.911451 	1.376671 	0.743979 	0.000000 	-0.465502 	-1.048802 	-4.138330 	-0.535339 	1.917949 	1.135562 	0.079404 	-1.918626 	1.401352 	2.643119 	-0.555303 	-2.445152 	
-1.530534 	1.785380 	-2.546989 	-0.956568 	0.386670 	0.055046 	-0.856338 	2.571662 	0.000000 	-1.553231 	0.000000 	-0.980719 	1.413617 	0.000000 	-1.713678 	-1.727034 	1.580390 	0.000000 	-1.918893 	-1.827244 	1.843530 	0.706722 	1.821662 	-0.872863 	0.000000 	-0.552460 	-1.647051 	-1.450708 	3.322670 	-0.259494 	1.116787 	0.681229 	1.372252 	-1.196155 	0.000000 	-0.906639 	1.836933 	0.000000 	0.000000 	-0.241368 	0.000000 	0.000000 	1.326723 	1.179615 	0.788697 	-2.634817 	1.685137 	0.000000 	-1.571921 	-0.743260 	-1.428803 	0.234694 	0.584067 	-0.215264 	-0.087665 	2.223925 	-3.174830 	0.000000 	2.247167 	1.972785 	1.547332 	0.819767 	0.000000 	-0.259996 	0.138827 	0.823845 	0.729780 	1.403911 	0.804350 	2.045278 	0.000000 	-2.230633 	-0.648869 	-0.567696 	0.599425 	-1.187018 	0.000000 	-1.523066 	0.290873 	0.000000 	0.404157 	-0.445428 	0.315738 	0.000000 	-1.807416 	-1.542301 	-1.372252 	0.000000 	0.643952 	-1.440528 	2.740391 	-1.055075 	-2.270741 	-1.763646 	-0.732808 	-0.134880 	-1.581572 	-0.561505 	2.699313 	1.092165 	0.000000 	2.100585 	-0.846725 	0.000000 	-0.622482 	-2.027991 	0.000000 	2.239670 	-1.045517 	-2.391031 	-2.802604 	0.334299 	3.080720 	1.719922 	-0.325102 	0.832703 	0.000000 	1.900205 	0.783697 	0.489459 	0.338503 	
