-0.600183 	0.293716 	-0.863059 	0.000000 	-0.625761 	-0.620121 	-0.935340 	0.000000 	-2.610596 	-0.452012 	2.521841 	1.924860 	0.577036 	0.318354 	0.000000 	-1.727651 	-1.388730 	-0.596030 	0.627696 	-0.317994 	-1.064551 	0.000000 	0.106838 	0.297770 	0.000000 	0.000000 	-1.344565 	0.763082 	0.000000 	0.721346 	-2.752698 	0.562124 	-0.397529 	2.036928 	0.780382 	2.449033 	-1.575662 	0.437140 	1.347994 	-2.326355 	1.495133 	-1.041017 	0.809659 	0.604662 	0.000000 	1.645026 	1.443093 	0.135621 	0.959657 	0.860758 	1.084479 	-0.849477 	-0.597908 	1.378214 	0.497095 	1.577609 	-1.271045 	0.326986 	-1.326546 	0.761772 	-1.253005 	-0.861806 	0.000000 	0.000000 	-1.578200 	0.203418 	1.855595 	0.000000 	0.132344 	-0.813422 	2.174575 	0.640783 	0.000000 	0.000000 	-0.594592 	-0.237226 	-1.464935 	-0.455484 	1.549956 	0.324953 	-2.267993 	0.505569 	0.575570 	-0.052615 	0.000000 	1.409495 	-1.706084 	-0.210417 	0.255059 	-0.763082 	-0.898494 	2.322470 	0.782622 	0.467831 	-0.917448 	-2.131323 	-0.602330 	2.355831 	0.000000 	-1.512666 	0.000000 	-0.383003 	0.000000 	0.362934 	-1.305304 	-0.114083 	-1.257579 	-0.358465 	0.000000 	0.762971 	0.000000 	1.632988 	-0.309599 	0.000000 	
0.000000 	1.016587 	-0.629696 	1.183731 	-0.788504 	0.204283 	1.631529 	-0.799142 	0.000000 	0.000000 	-1.319087 	0.000000 	0.377963 	-0.571234 	1.950796 	1.502402 	-2.561179 	1.257761 	0.297547 	-0.767853 	1.224823 	-0.460612 	0.000000 	-0.846339 	0.423786 	-1.881948 	-0.376141 	-0.317619 	-1.763685 	-0.984600 	0.000000 	-1.112039 	0.000000 	1.462737 	-0.980996 	-1.341605 	2.250099 	-0.785618 	-1.479443 	1.747271 	-0.567809 	0.000000 	0.000000 	-0.643378 	1.282126 	-0.456765 	-0.400003 	0.422377 	-0.953367 	-1.523270 	0.653926 	0.777401 	1.835065 	0.000000 	0.000000 	-0.704574 	-1.656958 	0.237661 	2.303172 	0.000000 	2.257308 	1.522138 	0.000000 	1.071742 	0.000000 	0.926738 	-1.806770 	-0.983904 	-0.433454 	0.722031 	-0.450317 	-0.375896 	1.565246 	0.214599 	0.705120 	0.000000 	1.554547 	1.347734 	-1.816637 	-1.152160 	1.716059 	-1.565487 	0.649096 	-0.878759 	0.000000 	-0.506456 	0.531480 	0.882169 	-1.019133 	-1.247627 	-0.833049 	0.845675 	0.296277 	1.799512 	-1.785006 	0.000000 	-2.068064 	-1.009541 	-0.191054 	1.024353 	0.911368 	1.406409 	1.434768 	-0.278499 	0.311492 	0.000000 	1.746552 	0.000000 	-1.290185 	-0.574537 	-0.101065 	-1.267655 	0.000000 	-0.530368 	
-0.535881 	2.274208 	-0.233175 	0.118015 	-0.786800 	-0.481570 	-2.787879 	1.187007 	1.065247 	0.508586 	0.162565 	-1.264937 	2.384758 	-0.427586 	0.882650 	-3.133255 	-0.547973 	-0.820998 	0.732128 	1.087707 	1.070029 	2.233545 	0.708113 	-1.497285 	-0.807755 	-2.453310 	-0.761429 	1.755250 	0.000000 	-0.731677 	-1.126180 	-0.217803 	-0.413066 	-1.271019 	0.000000 	-0.997304 	0.837959 	-1.116837 	1.677729 	0.555267 	0.659060 	-1.980759 	0.000000 	-1.378544 	-0.794891 	0.588836 	1.199029 	1.729038 	1.161914 	-0.186428 	-0.587362 	0.000000 	-0.280451 	0.000000 	0.000000 	0.000000 	-1.963559 	0.632208 	0.538673 	1.425217 	1.620715 	1.815250 	0.787398 	-0.526520 	0.000000 	0.614827 	0.984533 	3.026939 	-1.507235 	2.128837 	-0.707328 	1.340840 	-1.981658 	-0.623113 	-0.520762 	2.826802 	1.880034 	0.000000 	-0.999007 	-1.032468 	1.290055 	-2.041339 	0.546812 	-2.370508 	1.352113 	1.734900 	-0.889378 	2.608077 	-1.217988 	-1.125704 	-3.446117 	-0.260586 	0.000000 	-1.573343 	-0.336372 	0.000000 	-1.847446 	0.000000 	-0.214433 	1.435758 	0.000000 	3.115006 	-0.304494 	-1.485027 	0.000000 	0.179685 	0.000000 	-1.220915 	-0.380878 	-2.470175 	0.864843 	0.997341 	0.000000 	1.314123 	
-0.508640 	0.000000 	-0.788145 	2.671915 	0.789809 	0.850035 	-1.440402 	-1.054150 	0.000000 	0.346569 	-1.393788 	-0.149012 	0.987924 	0.269395 	1.000046 	-1.876229 	0.735250 	2.101498 	1.909759 	0.000000 	-1.485438 	1.153985 	1.830338 	-0.270039 	0.583052 	0.485372 	0.000000 	2.056874 	-2.538456 	0.451046 	-2.532882 	0.791695 	-0.266146 	-2.012919 	1.454228 	-1.199514 	1.285425 	-2.101498 	1.010657 	-0.296062 	0.000000 	-0.814801 	1.099344 	0.000000 	-1.310786 	0.608032 	1.889261 	1.675090 	-2.181259 	1.654934 	-0.135910 	-2.592622 	1.063017 	0.749735 	0.136071 	0.000000 	0.621452 	-2.051366 	-3.323658 	1.156434 	-0.782880 	-1.503003 	0.000000 	2.210874 	0.000000 	-1.137078 	1.267466 	1.980388 	-0.412756 	2.924539 	-2.225261 	2.715297 	-0.084507 	-0.403631 	0.000000 	0.000000 	1.089979 	0.635755 	-1.488176 	-0.217881 	-1.407237 	3.146487 	0.000000 	0.000000 	-1.197071 	0.816263 	-1.010724 	-2.382501 	-1.878821 	-0.775295 	0.111897 	1.171204 	0.000000 	0.000000 	0.000000 	-1.505567 	0.000000 	0.996324 	-0.478845 	0.538112 	0.909610 	1.895217 	-1.366696 	1.051280 	0.893031 	-1.350942 	0.000000 	-0.691030 	0.000000 	-1.973975 	1.835729 	-0.787470 	0.000000 	-1.172630 	
-0.682339 	2.292008 	-0.575280 	-0.852777 	2.278125 	-0.226995 	-1.277863 	0.339925 	0.000000 	-1.800883 	-1.586443 	1.630002 	-0.883057 	-0.816041 	-0.643180 	1.088893 	-2.020239 	-0.561682 	-0.240683 	-1.732795 	2.165661 	-2.164604 	1.443357 	1.601382 	-1.302993 	0.503021 	0.000000 	-0.370756 	-0.489970 	1.153594 	-0.515916 	1.072860 	1.911247 	0.663579 	0.641078 	0.980266 	-0.725319 	-1.965419 	0.159244 	0.000000 	0.942258 	-2.337500 	-1.609454 	0.711182 	2.280146 	-0.812965 	-0.296787 	1.395747 	-1.221634 	-1.500783 	0.577032 	-2.110588 	0.000000 	-0.477040 	-0.638806 	-3.123555 	0.398004 	-1.401873 	1.961946 	1.906090 	2.597156 	0.000000 	-2.204321 	0.815808 	1.764388 	1.095392 	0.000000 	0.976601 	-0.096775 	0.456640 	0.663467 	1.699997 	0.319399 	0.000000 	-2.440781 	2.070504 	0.000000 	0.000000 	-0.291867 	-2.092724 	0.347149 	0.000000 	0.000000 	-0.816389 	-0.764227 	0.406636 	-0.309734 	-0.828165 	-2.454847 	0.815585 	0.481832 	-0.311898 	-0.626230 	0.782195 	0.861322 	1.272806 	3.923147 	-0.857068 	0.335841 	1.163499 	-1.841633 	0.537245 	1.710112 	0.442684 	-4.232907 	-1.012034 	0.000000 	1.126343 	2.109872 	1.278700 	-0.822921 	0.000000 	-0.701665 	0.000000 	
0.000000 	0.000000 	-2.222207 	0.258522 	0.000000 	-0.148818 	0.612901 	-0.483166 	0.000000 	-1.576408 	0.000000 	0.000000 	2.803549 	-0.975296 	1.063363 	0.000000 	-1.227316 	-0.829994 	-1.854816 	1.021398 	1.458024 	0.608004 	-1.186905 	0.571318 	-0.640646 	-1.307707 	0.000000 	1.153265 	-0.565830 	1.037454 	-0.346301 	-0.221980 	0.368757 	1.664518 	-0.436000 	-0.584168 	1.608883 	0.000000 	-1.372673 	0.000000 	2.437909 	-1.647776 	0.276739 	0.000000 	-0.208986 	0.551876 	1.925158 	0.326375 	1.263025 	-2.060320 	1.406243 	0.000000 	-0.522281 	2.366531 	-1.483470 	-0.260046 	-1.814519 	-0.571591 	-1.122860 	0.000000 	0.458564 	0.492145 	-1.079954 	0.327758 	-1.383923 	1.612693 	1.192818 	0.639202 	-0.469377 	-2.756367 	-0.157410 	-0.337058 	-0.661619 	-1.226274 	0.727323 	0.000000 	-0.908571 	1.452466 	-1.438723 	-0.703091 	0.863343 	-1.342046 	-0.328778 	1.084262 	-1.265216 	-0.846922 	-2.303942 	0.990260 	0.625874 	0.773571 	0.766300 	1.694279 	0.829994 	1.254994 	0.000000 	-1.478424 	0.618969 	-0.156378 	0.000000 	-0.234150 	0.179047 	1.875348 	1.690413 	1.707095 	1.756672 	-0.315614 	1.470082 	-1.278168 	-1.461072 	-0.899580 	0.000000 	-1.920556 	0.000000 	1.947831 	
1.597028 	1.618862 	1.438921 	-0.702733 	1.338525 	-0.457962 	-1.280840 	-1.761718 	1.686153 	0.000000 	-0.396024 	1.307538 	-2.149849 	-1.911399 	-1.280705 	0.992212 	-0.412262 	1.378232 	-0.882299 	0.379029 	0.649695 	-0.277145 	0.000000 	-1.970000 	-1.116531 	0.000000 	-1.221700 	0.501651 	-2.182789 	-1.004703 	-0.326620 	-1.717878 	2.396761 	-0.599203 	-3.628696 	-0.772906 	0.468571 	0.000000 	-1.432339 	-1.487552 	-1.210473 	2.169875 	-1.014448 	0.000000 	0.459986 	-0.117291 	0.450872 	0.000000 	1.378445 	-1.836284 	-1.898947 	0.625083 	0.000000 	-1.600349 	1.445266 	0.000000 	1.975647 	-0.860230 	2.511869 	-1.116309 	-0.285079 	1.116309 	-2.044549 	3.001629 	0.503459 	2.259921 	-0.831925 	-2.253538 	-1.886009 	1.524424 	1.422261 	-2.056147 	0.000000 	0.000000 	0.995191 	-0.639425 	-1.596651 	1.053062 	0.000000 	-0.630129 	0.858838 	0.000000 	2.602137 	0.000000 	0.263362 	0.398979 	0.788049 	-0.127800 	-0.469209 	-0.765012 	1.566533 	0.000000 	-2.205529 	-0.299871 	-0.791565 	0.583881 	-1.405015 	1.472765 	0.994185 	1.278997 	0.959432 	-0.941963 	2.157446 	1.244745 	-2.056978 	-0.740606 	-1.227959 	2.274684 	0.696072 	2.553666 	-2.051955 	1.497840 	1.466121 	1.651349 	
-2.057412 	-0.443786 	0.000000 	1.108450 	-1.730329 	-3.024643 	2.719049 	-1.888320 	0.000000 	-2.028019 	0.000000 	0.982917 	-1.778364 	0.821506 	-1.329272 	3.406024 	1.426959 	-1.530002 	0.473850 	-0.501117 	-1.219874 	0.000000 	0.344805 	-0.890835 	0.000000 	-1.487833 	-1.029100 	0.000000 	-2.717395 	0.000000 	-2.163553 	1.728038 	0.000000 	-2.305176 	0.000000 	0.743454 	1.852085 	0.000000 	-0.204699 	-0.221806 	-0.531255 	2.916661 	-2.874134 	0.000000 	0.089914 	2.347688 	1.239769 	1.138686 	1.623368 	1.835051 	1.859184 	-1.313095 	0.692526 	-0.378758 	1.545998 	0.561115 	2.462628 	0.000000 	-1.251189 	0.331306 	0.000000 	1.696713 	0.759336 	-1.347720 	1.981933 	-1.229842 	1.436373 	0.967372 	0.000000 	1.249951 	-1.415795 	-0.488160 	-0.428597 	-1.832717 	1.187751 	-2.766138 	2.768749 	0.343734 	1.116945 	-2.964331 	1.568249 	0.900200 	0.946738 	0.000000 	0.428597 	-1.432174 	0.724622 	1.559668 	-0.779266 	0.000000 	-1.985493 	-1.465750 	0.000000 	0.379913 	1.973788 	0.679939 	0.882656 	-0.262444 	-1.841396 	-1.231813 	-0.852839 	0.000000 	-0.310501 	1.736565 	0.000000 	1.802629 	0.000000 	-0.341301 	-1.926065 	0.613387 	-1.426035 	-1.144822 	0.000000 	1.208566 	
-2.600766 	-0.688535 	1.040070 	-0.689811 	0.614776 	-2.855707 	0.984221 	0.813345 	-0.424447 	0.327202 	1.493595 	-0.744372 	-0.318166 	-1.634541 	-0.609782 	0.802565 	-1.427127 	1.568107 	-0.825632 	1.294384 	1.717507 	0.000000 	0.000000 	-1.324527 	0.000000 	-1.222395 	0.000000 	1.509398 	2.560727 	0.000000 	1.585418 	0.167318 	0.000000 	0.000000 	-2.270411 	0.871627 	1.369276 	0.461254 	1.502733 	0.524283 	-1.043754 	0.167451 	-1.249991 	-2.292868 	0.000000 	1.961629 	-0.910716 	-1.559533 	0.000000 	-2.346396 	-2.873279 	1.427806 	-2.672249 	-0.818918 	0.792178 	3.340729 	1.266808 	0.633634 	1.163569 	0.301104 	1.107625 	0.817864 	0.897573 	1.742284 	1.450670 	2.266042 	0.000000 	0.310420 	-0.980543 	-2.028169 	0.914479 	0.000000 	-0.268976 	-2.167956 	-1.066186 	2.076437 	-1.565244 	-0.245181 	0.281967 	0.000000 	0.000000 	0.000000 	0.610291 	0.846699 	1.417684 	-0.417479 	0.000000 	0.000000 	1.878745 	-2.658106 	-1.076965 	0.997263 	-1.340826 	-1.110691 	0.000000 	1.344672 	-0.327391 	0.000000 	0.000000 	-1.211362 	-1.419400 	-1.746014 	3.211459 	-0.900565 	-2.000941 	-3.063665 	1.414181 	0.000000 	0.504787 	0.700456 	0.108053 	-0.158813 	3.618736 	0.398848 	
-1.185406 	1.799417 	0.632618 	0.000000 	-0.143390 	0.000000 	-0.585826 	0.567023 	-0.268408 	-1.500261 	-0.137422 	-0.434641 	-0.171056 	1.617063 	0.307930 	-1.952387 	0.574619 	-0.946725 	0.000000 	-0.580106 	-1.250133 	-0.746517 	0.762155 	-1.037714 	0.000000 	0.706304 	-1.901316 	1.246692 	-0.990317 	0.324083 	-2.528007 	0.571529 	-1.442222 	0.515808 	1.286428 	1.704345 	1.363311 	-0.763973 	-1.461528 	-0.542514 	0.966720 	-1.479446 	-1.438164 	0.000000 	0.000000 	-0.398214 	-0.483416 	0.000000 	1.403009 	0.000000 	2.095295 	0.172107 	-1.922635 	1.923075 	0.000000 	-1.136734 	0.000000 	-1.849290 	0.000000 	0.126996 	0.939920 	1.373265 	-0.679179 	-2.088602 	1.587253 	-0.434699 	0.173791 	-1.270803 	0.728564 	0.456694 	-0.487042 	1.586056 	-0.730031 	1.420836 	-0.900624 	-0.778176 	0.887203 	0.629869 	1.026177 	-0.950570 	-1.411845 	2.301280 	0.000000 	0.000000 	-1.063030 	0.698391 	0.458238 	0.324796 	1.367401 	0.546369 	1.563111 	1.515891 	0.477848 	1.006256 	-0.566567 	-2.464098 	1.814931 	1.470850 	-1.707685 	-0.351406 	0.394420 	2.538055 	0.084147 	1.432378 	0.000000 	0.248606 	0.971232 	0.672968 	-0.776981 	-0.985473 	-0.410928 	-0.276984 	-1.401850 	-1.460274 	
