-2.050455 	-3.043240 	1.017770 	0.000000 	-0.862163 	0.446150 	-0.877269 	0.311528 	-1.875770 	1.448890 	0.151587 	1.099893 	-1.688813 	0.781718 	0.000000 	1.542386 	-2.765563 	-2.312562 	1.150944 	1.634561 	1.395516 	2.479362 	0.000000 	0.346712 	0.416086 	0.000000 	0.542686 	-1.381265 	1.827085 	-1.094380 	-0.268246 	0.955186 	0.000000 	-1.181833 	0.000000 	0.541920 	0.000000 	0.000000 	0.000000 	1.392980 	0.000000 	1.302630 	-0.547074 	-0.271512 	0.103841 	0.000000 	0.984555 	0.000000 	0.000000 	0.234776 	0.745407 	-0.386760 	-1.278074 	0.827680 	0.808583 	1.573765 	-1.198064 	-1.680550 	0.000000 	0.000000 	0.601067 	0.762664 	1.334899 	-2.308256 	0.972893 	-1.317234 	1.343549 	-1.017805 	0.843199 	0.229455 	-1.544782 	0.739727 	-0.609168 	0.793160 	0.000000 	-0.230450 	0.673918 	-1.889968 	-0.378265 	0.000000 	1.916793 	-2.362881 	-1.538632 	-1.103960 	1.474465 	1.074766 	-0.795959 	0.000000 	0.000000 	-0.826976 	-0.903757 	0.656161 	0.000000 	-0.253611 	1.703796 	1.332570 	0.552455 	0.000000 	0.886590 	0.970461 	0.949492 	2.054109 	-2.599786 	-0.703886 	-0.793329 	1.091309 	-1.932081 	0.276861 	-0.852347 	-2.134576 	0.000000 	-1.287000 	0.707640 	-1.468626 	-1.843753 	-1.186140 	1.627715 	-0.857248 	0.364115 	0.000000 	-0.460503 	2.320652 	1.712584 	-0.271046 	0.628907 	0.000000 	-0.801877 	0.000000 	1.971538 	1.201715 	0.212236 	0.868483 	1.728234 	-0.642713 	-1.929471 	0.000000 	0.000000 	0.302039 	-0.500859 	-1.553825 	0.416939 	0.000000 	
-1.189861 	-2.484032 	-0.498703 	-0.134153 	0.208967 	1.600999 	-1.716795 	1.386789 	-1.346562 	-2.328564 	-0.614596 	-0.390146 	-1.055020 	1.135031 	1.190099 	0.000000 	-3.662723 	0.000000 	0.893192 	2.110981 	-0.975767 	0.000000 	-0.847096 	0.776176 	0.757396 	1.166204 	1.735910 	0.817768 	0.546073 	0.930587 	-0.459270 	-1.098859 	-1.218739 	0.496491 	-0.922089 	-0.282816 	-0.729795 	-1.654653 	-1.256116 	0.759701 	0.000000 	1.914245 	-2.481619 	1.019163 	-0.386865 	-1.288080 	-2.362951 	0.763751 	0.179043 	0.607911 	0.000000 	1.616022 	-0.333955 	0.000000 	0.000000 	-1.536606 	-0.314028 	-3.354298 	1.371978 	-0.804209 	-3.108961 	-0.980274 	2.462729 	2.138198 	-1.636790 	0.839204 	0.913368 	-0.925059 	1.500948 	0.767364 	1.287839 	1.523176 	0.774275 	2.027251 	0.999464 	0.830273 	-0.498073 	1.072292 	-0.633445 	1.283981 	2.071175 	1.920378 	1.937688 	-1.552872 	-3.655306 	0.364548 	0.222526 	-2.459885 	2.064995 	-3.125938 	0.000000 	0.000000 	-1.601581 	0.991368 	2.545309 	1.230023 	-0.608383 	2.387954 	1.053881 	0.536932 	1.544675 	0.890220 	-0.567567 	-1.017024 	-2.897494 	0.940442 	1.517664 	-0.213833 	-2.534799 	-0.938376 	-1.990249 	-1.889930 	-1.370470 	1.056620 	-1.388584 	2.597588 	0.696384 	-0.358533 	-0.482746 	0.000000 	0.569762 	-1.524231 	-0.873260 	-1.716258 	2.846858 	2.732288 	1.235829 	-0.326739 	0.676199 	2.235884 	1.707727 	1.028731 	0.431772 	0.391604 	-0.875864 	0.499943 	-2.541296 	0.270506 	-2.712187 	0.998563 	1.448446 	-0.921375 	
-0.848317 	-0.756832 	-0.414973 	0.000000 	1.926712 	1.321070 	0.328820 	0.102211 	1.306417 	0.000000 	1.483095 	0.000000 	-0.495131 	0.000000 	1.777125 	-0.761660 	0.114770 	2.217799 	-0.765566 	0.000000 	-0.949748 	0.000000 	-0.590862 	1.950309 	1.428324 	2.001360 	0.000000 	-1.424398 	1.607250 	-1.244545 	-0.856271 	0.596096 	0.581672 	1.204525 	1.281238 	0.405859 	-0.922374 	0.648733 	-1.551172 	-2.266142 	1.249056 	0.570994 	0.000000 	1.252219 	0.914897 	-1.634748 	-1.084465 	-0.822543 	0.979129 	0.000000 	1.938002 	0.000000 	1.540602 	2.146828 	1.645568 	-0.269171 	-0.719478 	1.316012 	-0.421083 	1.385488 	0.916479 	-0.709907 	1.186413 	0.000000 	-0.319075 	-0.908084 	0.537119 	0.000000 	1.010194 	-0.457797 	-0.057228 	0.803347 	0.722631 	-2.178978 	-2.176227 	0.000000 	-1.524939 	0.000000 	-0.311963 	0.000000 	1.773517 	-2.833072 	-0.196284 	0.504359 	-1.796982 	-1.067268 	-0.383739 	0.411577 	0.478402 	-1.250871 	0.639935 	-0.697733 	1.618303 	1.109620 	-0.992581 	1.157214 	-1.621542 	-1.132173 	-0.745401 	-1.448541 	-0.636519 	-0.890743 	-0.871733 	0.000000 	0.242047 	0.000000 	-1.293085 	0.000000 	1.103643 	-1.746656 	0.000000 	-1.110875 	-1.501565 	0.000000 	-0.376499 	0.678796 	2.509921 	0.000000 	-1.144077 	0.954906 	-1.056054 	1.604081 	-0.780949 	-0.584629 	1.173849 	0.000000 	0.000000 	0.417253 	-1.124536 	0.553607 	0.000000 	-0.830386 	0.000000 	0.736995 	-1.483799 	-1.160067 	0.970175 	0.000000 	-1.439892 	-1.550707 	0.817335 	1.481077 	
1.166503 	1.894874 	1.459321 	-1.206093 	-0.316729 	-0.487184 	-0.940289 	1.383283 	1.412984 	2.215430 	0.216467 	-1.267509 	-0.513483 	0.812420 	1.478359 	-1.658689 	-1.672987 	-1.388406 	0.619218 	0.385579 	-1.448847 	1.143323 	1.102126 	0.997709 	-0.736203 	0.664491 	2.337555 	-0.732322 	1.478156 	0.525208 	0.338380 	0.643822 	1.956126 	0.000000 	-0.283464 	-0.616482 	-1.305386 	0.000000 	1.479594 	-1.242692 	2.111532 	1.067735 	0.215188 	0.547970 	-1.000538 	-0.839886 	0.264772 	-1.756877 	0.402847 	0.370902 	0.575459 	-0.090170 	1.536028 	-0.914605 	-1.163596 	-1.789426 	0.000000 	-0.491787 	-1.929308 	0.772897 	-1.638302 	0.177128 	-0.965340 	1.100858 	-1.306654 	0.000000 	-0.363665 	1.608417 	1.094220 	-0.545579 	-0.440927 	0.523264 	-0.365270 	0.000000 	0.636766 	-0.800141 	-0.876502 	-1.263846 	0.989591 	0.348878 	2.045332 	-2.857437 	1.088316 	-1.318256 	-0.366820 	0.139969 	0.000000 	-0.579254 	1.103128 	-1.549148 	0.000000 	1.457227 	0.168653 	1.063754 	0.000000 	1.611037 	-0.862804 	-0.316923 	-0.977476 	-0.657230 	0.216867 	-0.402786 	-1.503907 	-1.373378 	-1.157343 	0.938739 	-1.096202 	-1.964323 	0.000000 	-1.056177 	-0.587966 	0.462608 	0.000000 	2.397374 	0.789438 	3.107377 	1.004125 	-1.132106 	0.000000 	1.563890 	0.000000 	0.737355 	-2.631555 	-2.375790 	1.616324 	2.592038 	-2.046482 	-0.357584 	-1.363614 	1.378183 	1.262081 	0.360254 	-1.064840 	0.000000 	-0.305068 	0.704253 	-0.070264 	0.390811 	0.584162 	-1.270886 	-1.684045 	-0.712528 	
0.000000 	-0.364876 	0.854108 	-0.640075 	0.362608 	-1.930026 	-2.195080 	1.116526 	-2.837505 	-1.050970 	1.300426 	0.968318 	1.152851 	-1.202185 	0.000000 	-0.950064 	0.938075 	0.000000 	0.000000 	0.999668 	-0.237461 	0.000000 	-0.298394 	0.000000 	-1.061086 	2.918424 	0.883583 	0.680593 	-0.276671 	1.706763 	-0.298220 	-2.121316 	-0.985372 	1.115459 	-1.780869 	-1.047249 	-0.733116 	-0.822741 	1.814108 	-0.544051 	-0.222220 	0.289362 	-0.667997 	-0.719147 	-1.689860 	-0.142199 	0.000000 	-0.126748 	1.376390 	0.986040 	1.283685 	2.154273 	-2.137602 	1.501852 	-2.435745 	1.210601 	0.460723 	-0.280800 	1.121899 	0.225841 	0.776776 	0.000000 	-0.543133 	-1.005947 	1.800329 	1.083828 	0.520937 	2.006661 	0.764530 	-1.455862 	-0.243549 	0.509354 	1.014048 	0.000000 	0.135183 	-0.575792 	0.549952 	-1.431005 	-2.902642 	-1.679902 	-1.597733 	0.000000 	2.579494 	2.124980 	2.170081 	0.727376 	0.224718 	1.366259 	0.000000 	-1.523806 	-0.389806 	0.735714 	1.245376 	1.271258 	0.666866 	1.462396 	-1.392322 	0.863945 	-1.042161 	-1.781737 	-1.733463 	-0.291058 	1.181697 	-1.902449 	0.000000 	-0.386579 	1.067636 	2.339392 	0.000000 	1.460797 	-1.142043 	0.837294 	1.877844 	-0.195835 	0.352712 	-0.938949 	-1.148619 	-1.522787 	-0.398423 	0.000000 	0.000000 	0.000000 	-0.376766 	0.483368 	0.000000 	2.259761 	0.000000 	-1.453432 	-1.821224 	-2.054194 	0.533543 	-0.952113 	0.602828 	0.000000 	-0.551367 	0.000000 	-0.630210 	-0.246786 	1.564523 	-1.280167 	-0.222439 	-0.669040 	
-0.772638 	0.000000 	-1.187163 	0.000000 	-2.472750 	1.058003 	0.000000 	0.000000 	-0.664622 	0.000000 	-0.923546 	-0.952638 	-0.670479 	1.593858 	-1.073375 	0.168431 	0.561960 	1.611414 	0.000000 	0.859496 	-0.802829 	-1.552153 	0.000000 	0.000000 	0.000000 	-2.585988 	0.752488 	0.982736 	0.000000 	-1.180881 	1.349405 	-0.657490 	0.000000 	-1.045666 	0.919316 	0.748497 	0.541621 	1.030702 	-2.511538 	1.772938 	0.717448 	1.783704 	0.000000 	0.747881 	1.961814 	2.078700 	-1.401591 	0.000000 	-0.795124 	-0.890644 	0.765248 	0.745417 	-0.598933 	0.000000 	-1.840300 	-1.361704 	0.544300 	-1.101097 	-2.254335 	-1.347856 	-0.162768 	-0.283752 	0.000000 	1.072634 	1.509867 	-1.471114 	-1.277772 	-0.742305 	-1.716660 	0.000000 	0.566458 	-0.479450 	-0.154066 	-0.394732 	0.190602 	1.699361 	1.789568 	-0.981557 	-0.230457 	0.454352 	-0.336431 	1.328273 	2.684120 	2.595676 	-0.543158 	1.681095 	0.738419 	-2.872867 	0.000000 	-0.496115 	0.275975 	1.423966 	0.000000 	-0.900518 	-1.640526 	-1.747084 	1.076449 	0.000000 	-0.913618 	0.000000 	0.000000 	-0.452366 	-1.368176 	0.563482 	0.000000 	1.118421 	1.275208 	0.219027 	-0.493748 	0.000000 	-0.591482 	2.381533 	1.375759 	-1.668983 	-0.789086 	2.067157 	-1.670713 	2.135153 	-2.992682 	-0.256848 	0.000000 	0.000000 	1.515910 	0.000000 	0.599699 	0.000000 	0.000000 	-1.004954 	-0.179244 	2.364518 	0.385789 	-0.111007 	1.517182 	0.454546 	0.263139 	0.163279 	0.513473 	-0.585552 	-0.624235 	-1.674995 	1.379163 	1.507303 	
-0.639108 	0.304266 	-2.441828 	-0.679091 	0.000000 	0.193314 	-0.497958 	0.000000 	0.240209 	0.000000 	0.000000 	-0.270634 	0.277460 	0.990559 	0.000000 	2.856556 	0.164636 	2.447519 	0.000000 	-0.653668 	1.289118 	-0.548592 	-0.097914 	2.090392 	-0.483770 	0.000000 	-0.545050 	-0.977612 	0.079143 	-0.707703 	0.766359 	2.013984 	0.344964 	1.017997 	-0.724698 	0.000000 	-0.377929 	2.934750 	0.000000 	0.162154 	-0.285363 	0.000000 	-0.967094 	0.760120 	1.634788 	-0.676100 	-0.593116 	0.591818 	0.000000 	-0.853008 	0.248185 	0.000000 	0.000000 	-1.578527 	0.346155 	0.977879 	0.282777 	-1.448234 	-2.231889 	-2.564042 	0.586645 	2.345692 	1.016285 	2.005824 	-0.931022 	-0.755942 	-2.557337 	-1.998827 	-2.268655 	0.998254 	0.686873 	1.244866 	0.750382 	1.029997 	1.181230 	0.604287 	0.000000 	1.479212 	-2.035202 	0.000000 	1.189358 	1.246106 	0.000000 	0.000000 	0.681756 	2.204227 	0.000000 	-1.070204 	-1.194916 	0.976412 	2.059448 	0.717724 	-0.247661 	0.259405 	-2.021086 	-1.028430 	-0.392431 	0.000000 	-1.320167 	-1.348893 	0.614618 	-0.644368 	0.000000 	0.494353 	0.997534 	1.158320 	-0.301209 	-1.274507 	-0.945892 	0.000000 	-0.499758 	0.900851 	1.016153 	0.773401 	-0.515840 	-0.598049 	-0.767419 	1.055754 	0.113743 	0.000000 	-0.301323 	0.374261 	1.719510 	-1.090445 	0.000000 	0.642544 	-2.270051 	-2.325271 	-0.916407 	0.000000 	-1.588839 	0.121832 	0.000000 	0.226867 	0.000000 	-0.852402 	-0.983861 	0.784333 	0.389419 	0.900594 	-1.988294 	0.200355 	
1.406871 	0.589502 	0.624751 	-1.050971 	0.440218 	0.859661 	0.980700 	-0.794660 	-1.468143 	-0.164797 	0.319979 	-0.605381 	-0.244249 	0.000000 	-1.379019 	-0.326092 	0.000000 	0.000000 	-0.998338 	-1.306443 	1.770616 	0.559741 	1.567472 	1.970379 	2.460394 	-1.108010 	-0.824274 	-1.090987 	-1.248809 	-1.423193 	-0.331476 	-1.394171 	0.417467 	-0.651371 	1.694094 	-0.066162 	-0.757195 	-0.349574 	0.000000 	-1.323238 	0.177086 	-0.269361 	0.000000 	-1.070191 	1.944405 	0.000000 	-0.415435 	-0.674661 	1.577591 	0.000000 	0.554226 	0.144124 	-0.702367 	-1.314668 	-1.069214 	-0.115676 	-0.497684 	0.000000 	2.456717 	1.378648 	2.042692 	-0.294759 	0.401579 	-0.494102 	-0.692978 	1.056600 	1.551235 	-1.543490 	1.205200 	-1.440990 	-0.736860 	0.000000 	-0.372997 	0.000000 	0.554581 	-1.859715 	1.146434 	-0.564014 	-0.288858 	0.753082 	0.000000 	-0.413908 	0.000000 	-1.719930 	-0.817663 	0.000000 	0.851154 	0.912822 	-1.559719 	1.407211 	-1.849413 	-2.077462 	1.850183 	-0.233245 	0.168206 	1.093501 	0.870467 	2.565976 	-1.076459 	-1.658028 	1.461152 	0.000000 	0.000000 	-0.206811 	-0.415708 	1.283655 	0.000000 	0.000000 	-0.624077 	0.000000 	0.000000 	-0.352232 	-1.324231 	0.896253 	2.016206 	1.038729 	-0.585325 	-1.044057 	2.164910 	-1.476902 	0.644461 	1.110578 	1.068392 	-0.687574 	-0.627175 	-2.238137 	0.000000 	2.035334 	0.000000 	-2.307066 	0.248674 	-0.600770 	1.346445 	0.000000 	-2.165529 	0.400646 	-1.445204 	0.940311 	1.027693 	0.000000 	2.575892 	-0.470718 	
0.191607 	-1.299229 	-0.239494 	0.502454 	0.000000 	-1.895909 	1.050722 	0.000000 	1.210656 	-0.837844 	0.000000 	0.976204 	0.366203 	-2.523999 	1.088875 	-1.397516 	-1.192805 	-0.170803 	0.772192 	1.201367 	-1.584912 	1.812689 	0.000000 	0.000000 	-1.462578 	1.195005 	1.241180 	0.000000 	0.000000 	-1.353183 	-0.600854 	0.991380 	1.069918 	-0.495272 	1.033035 	-0.818206 	1.036621 	-1.384581 	0.383299 	-1.534202 	0.000000 	-1.061872 	1.450191 	0.866565 	-0.356305 	-1.119983 	0.000000 	0.068560 	0.622748 	-0.409011 	0.000000 	0.168355 	-1.155884 	-1.876150 	-0.916620 	1.459937 	-1.788613 	-0.778579 	0.724376 	0.000000 	1.139297 	0.000000 	-0.551641 	-0.668126 	0.000000 	0.699926 	0.951041 	-0.530954 	-0.997798 	-2.121824 	0.519474 	-1.410470 	0.000000 	0.000000 	-1.644519 	0.338502 	-1.641580 	0.000000 	-0.450819 	0.563714 	-1.123933 	0.923896 	1.891838 	0.979567 	1.057401 	1.049888 	1.691954 	0.535255 	0.601831 	0.123671 	-0.499234 	2.738171 	-0.944562 	0.000000 	0.922048 	-1.116822 	-1.314953 	-1.471542 	-0.468725 	-0.624573 	0.339219 	0.504186 	-2.091585 	3.938328 	-0.859870 	-0.259349 	-1.094808 	0.101590 	-0.235082 	-0.644135 	0.000000 	-1.530252 	-1.022148 	1.672512 	-1.512655 	0.000000 	0.000000 	-1.492169 	0.598165 	1.407969 	-0.693759 	0.587482 	1.839474 	-0.340998 	0.690015 	-1.539075 	0.565703 	1.453917 	1.350503 	1.108618 	1.460966 	0.000000 	0.970521 	-0.923992 	0.944092 	2.046974 	0.000000 	-0.244487 	0.000000 	0.000000 	0.560268 	0.401084 	
1.516254 	-0.362829 	-1.189015 	-2.091368 	-1.725368 	0.079191 	-2.717629 	0.000000 	-1.309271 	1.221945 	1.553506 	1.400027 	0.946956 	-2.234108 	1.665288 	-0.767360 	0.000000 	-0.793518 	-0.555499 	0.000000 	-0.866395 	0.587275 	-0.293587 	1.186783 	1.066728 	1.848430 	0.998792 	0.998278 	-0.169004 	-0.477970 	-0.230843 	-1.250494 	1.237717 	1.605862 	0.747505 	-1.451855 	1.406107 	-1.023590 	-0.463746 	-0.525677 	2.395326 	1.566105 	0.000000 	1.000658 	1.319574 	-0.622940 	1.082509 	-1.630001 	-1.642833 	-1.474802 	1.906823 	1.888300 	-1.376956 	0.000000 	-0.698005 	-1.009015 	-1.052119 	0.173395 	0.626077 	0.729742 	-3.526573 	-0.956265 	1.764943 	0.592666 	-1.256912 	-1.496431 	0.000000 	0.839928 	-0.300853 	1.337036 	0.363103 	0.000000 	0.000000 	-0.781545 	-0.781222 	0.000000 	-1.803049 	-0.689960 	-2.102218 	-1.652065 	0.000000 	0.000000 	0.840916 	2.716903 	0.692268 	1.643808 	-2.175866 	-1.792102 	1.254590 	-0.113720 	1.669394 	0.000000 	0.000000 	0.000000 	-0.950342 	2.172689 	0.820971 	-0.170290 	1.683354 	-0.829076 	0.887584 	1.582835 	-0.588184 	-1.400170 	1.239067 	0.000000 	0.000000 	0.000000 	0.000000 	-0.185212 	1.071311 	0.393617 	0.695289 	-2.648981 	0.651261 	-0.656306 	0.000000 	0.000000 	0.000000 	0.000000 	0.833864 	0.000000 	0.905866 	1.810260 	-2.442967 	1.592632 	-0.160064 	0.000000 	0.000000 	1.456016 	-0.329637 	-2.099148 	0.280299 	-1.490903 	-1.425097 	0.359613 	1.365518 	-0.100211 	-0.331761 	0.000000 	0.000000 	-1.333404 	
