0.000000 	0.000000 	0.789099 	1.184354 	-0.963103 	0.497997 	0.000000 	1.546252 	1.335733 	1.169066 	-1.416443 	0.000000 	-1.765894 	1.484503 	-0.620308 	0.342241 	-0.569516 	0.000000 	-1.494176 	0.722584 	-1.913621 	-2.451358 	-1.392265 	0.153019 	-0.232069 	1.180130 	0.689042 	-0.502844 	-1.146058 	0.055647 	-1.455554 	0.000000 	-1.107827 	0.000000 	-0.888665 	0.127830 	0.000000 	1.066554 	-0.649351 	0.000000 	0.792660 	0.991027 	-2.084414 	-0.697763 	0.000000 	0.414459 	0.674129 	0.000000 	-2.037467 	-1.106877 	0.129589 	-0.314440 	-1.588863 	0.000000 	2.281948 	1.324647 	-0.872386 	2.486581 	1.047956 	-3.806621 	-0.691124 	2.440850 	-0.217566 	-0.504043 	0.000000 	0.000000 	2.307380 	1.627925 	0.094754 	-1.794639 	1.121032 	0.892851 	0.000000 	1.268896 	2.461841 	0.000000 	-1.305997 	0.347659 	1.050236 	-1.060215 	0.000000 	0.843587 	0.640835 	0.652368 	-0.649979 	0.739686 	0.569241 	0.879920 	0.000000 	0.347114 	-1.716847 	1.717231 	0.734358 	0.687839 	2.082985 	-0.934774 	-0.713733 	4.309546 	1.373577 	-0.762902 	-2.537722 	0.000000 	0.000000 	-1.335299 	-1.814842 	0.225032 	0.000000 	-1.517707 	0.561685 	-1.642132 	2.437011 	-0.580497 	-1.422291 	-0.563470 	3.814633 	0.774564 	-2.139885 	-2.421222 	2.394525 	-1.813176 	-1.619983 	1.894955 	
-1.614611 	0.000000 	-1.506872 	1.253761 	0.515053 	0.733355 	1.176356 	1.391807 	0.378765 	1.252559 	1.502339 	0.753199 	-1.220622 	1.184534 	0.128064 	1.687747 	-1.058481 	1.889887 	-1.720047 	-2.097959 	-1.605141 	0.399392 	0.000000 	-1.103403 	0.000000 	0.000000 	0.393350 	-0.511734 	0.322549 	-0.829911 	-1.552539 	1.525095 	-1.035273 	0.915340 	1.648387 	0.868112 	-1.252822 	0.991517 	-0.801385 	-0.230544 	0.520416 	0.000000 	-0.836995 	2.530094 	-0.706643 	0.000000 	-0.489973 	-1.427066 	1.478171 	0.730560 	-1.747613 	0.000000 	0.000000 	-0.634776 	0.863549 	0.855089 	0.346310 	1.650551 	1.236603 	-0.713201 	0.574401 	1.967418 	0.000000 	0.000000 	0.000000 	-1.778860 	-0.400260 	1.281363 	-1.370749 	0.133665 	1.212543 	1.093947 	0.231604 	-0.987504 	-0.350171 	0.934774 	-0.066181 	1.643859 	-1.213688 	-2.249656 	-2.305078 	0.387589 	0.000000 	-0.208051 	-0.152429 	-1.231162 	-0.793967 	1.418625 	1.143095 	-0.756662 	1.119177 	0.639494 	1.840805 	3.148078 	0.936367 	0.000000 	0.000000 	1.175822 	0.000000 	0.940824 	-1.369082 	-1.861991 	-1.445633 	-1.003917 	-1.789595 	-0.696405 	1.505450 	-1.086609 	0.870930 	-0.589422 	1.094438 	-0.273086 	-0.655411 	0.000000 	0.653181 	-0.895652 	-0.974594 	-1.595149 	-1.709442 	-0.711393 	-0.522428 	0.000000 	
2.156324 	-1.560916 	0.614889 	0.226299 	-0.991833 	0.000000 	0.656172 	-0.576399 	-0.081222 	-2.364792 	0.000000 	0.194859 	-0.460016 	0.000000 	-1.314795 	0.000000 	-0.414220 	-1.567268 	2.078477 	0.356818 	0.056015 	0.810657 	-2.940147 	1.005371 	1.694750 	-1.137217 	-3.736450 	0.647771 	-0.231396 	0.578615 	-1.217854 	-0.597676 	-1.072505 	-2.465987 	1.988259 	-0.320282 	1.288481 	-0.906704 	0.000000 	0.000000 	-2.338270 	0.843913 	1.828706 	-0.610632 	3.249352 	-0.820897 	-0.231805 	0.702729 	0.692370 	2.876321 	0.000000 	2.247590 	1.275877 	2.065052 	1.189170 	-0.057465 	3.062981 	4.464430 	-1.294672 	-0.684475 	0.000000 	-0.852823 	-0.615194 	-0.355938 	-0.164726 	-0.745270 	0.698446 	-2.041809 	0.600696 	0.670194 	0.944255 	-0.305052 	0.408737 	-1.994094 	-0.361379 	-0.609721 	1.045130 	-0.914785 	0.457182 	1.060985 	2.622550 	0.115631 	1.039783 	-1.691275 	-0.529764 	-0.982839 	-1.306887 	0.054301 	0.919665 	0.337661 	-2.706923 	0.000000 	-1.091941 	0.000000 	-0.635913 	-1.977527 	-3.126354 	0.418597 	2.984750 	1.882872 	-3.563447 	-0.866229 	-0.227743 	2.002274 	1.482798 	0.793431 	1.383553 	0.391431 	-1.081570 	0.560350 	-0.301562 	1.041862 	-0.474672 	0.471330 	-0.985135 	-2.881773 	1.445809 	-1.304367 	0.091781 	-0.767858 	-0.574599 	1.296867 	
0.864859 	-1.080700 	-1.884278 	0.779053 	-3.414605 	-1.759141 	-2.272504 	0.392716 	-0.245495 	0.000000 	2.159184 	-1.832619 	-3.014052 	1.570626 	0.460913 	-0.981376 	0.688606 	-2.956075 	-1.692451 	1.373439 	-0.741967 	1.613174 	-2.155386 	0.307708 	-1.430080 	0.568000 	0.304490 	-1.642664 	0.762072 	-0.639029 	-2.281795 	-1.407917 	0.000000 	-3.104206 	2.268813 	-0.744279 	1.690324 	-2.541930 	-0.835424 	-1.095663 	0.000000 	0.781818 	0.000000 	-1.339049 	-0.848256 	0.743086 	0.548250 	0.000000 	1.851033 	-2.349875 	0.257329 	-0.853042 	0.212082 	-0.143206 	0.740334 	0.114818 	0.292635 	-0.752466 	0.903782 	-0.361788 	-1.309357 	-0.625704 	0.238175 	1.376421 	-1.937166 	1.004441 	0.921613 	-1.608053 	2.513251 	-1.290026 	2.153015 	-0.412390 	1.421211 	-1.029549 	1.811739 	0.700495 	-1.423744 	1.682517 	0.000000 	0.643964 	-1.415376 	0.647011 	1.144550 	0.000000 	-1.780089 	1.416816 	-1.855408 	-2.218652 	-0.346201 	-0.810701 	1.302637 	0.000000 	1.356689 	-1.094870 	3.048106 	-1.447504 	0.000000 	2.253235 	-0.433762 	1.250402 	-0.467129 	0.000000 	0.000000 	1.084200 	0.000000 	1.017801 	-1.238107 	1.719793 	0.000000 	2.272438 	1.125557 	1.289205 	1.957804 	0.991609 	1.091843 	-1.020024 	3.835534 	0.381160 	1.966567 	2.181266 	0.000000 	2.721296 	
0.000000 	-0.703433 	-2.639857 	-0.967504 	2.918958 	1.711720 	-0.674335 	0.365055 	0.828959 	0.000000 	0.400489 	-0.949886 	-0.155566 	1.133799 	0.212158 	0.168039 	-0.862771 	-0.282895 	1.406951 	2.087826 	-0.093376 	0.835150 	0.000000 	0.589064 	0.000000 	-0.628548 	-0.465753 	-2.316158 	-0.586695 	-0.899158 	0.000000 	0.000000 	-0.340116 	-0.659573 	-0.866064 	-1.967647 	0.599954 	-1.142809 	1.502544 	0.000000 	0.000000 	-0.847562 	0.168957 	-1.279903 	-0.428141 	-0.410361 	0.506570 	2.389095 	0.827025 	1.211501 	2.435653 	0.000000 	-2.456696 	1.166283 	2.502845 	0.603830 	-0.801399 	2.752089 	1.709899 	-0.466918 	-0.239425 	-1.016610 	1.197386 	0.000000 	0.395278 	-2.716931 	-1.325575 	-1.677192 	-1.463153 	4.343115 	-0.575362 	2.009521 	-0.818396 	-1.160841 	-2.154739 	-1.950067 	-1.245472 	1.907348 	1.048050 	-1.052567 	1.477995 	1.256680 	0.771924 	2.566840 	1.864197 	2.458642 	-0.353005 	0.000000 	-2.612508 	1.179020 	2.081065 	-0.954676 	0.084151 	-1.067836 	-2.035212 	0.257005 	-2.402599 	-0.239312 	0.105406 	-0.850503 	0.960238 	-2.521257 	0.083015 	-1.959279 	-0.655005 	1.329459 	-0.525223 	-1.263804 	1.516822 	0.815578 	0.789256 	1.461230 	2.386104 	1.882009 	-0.331284 	0.249937 	-1.478343 	-0.621494 	-1.440644 	-1.339939 	-0.942944 	-0.942589 	
1.353195 	-0.113403 	0.000000 	-0.195052 	0.000000 	-0.761311 	-1.744276 	-0.494841 	-1.024310 	-1.501171 	-1.797108 	2.066291 	0.659417 	0.000000 	0.000000 	0.949454 	0.000000 	-1.027661 	-0.482194 	1.747828 	-0.423879 	-0.885099 	0.000000 	-1.739930 	1.010913 	-0.736960 	-0.782212 	-0.550824 	0.000000 	0.407676 	-0.325388 	-1.545615 	1.168731 	-0.872664 	0.000000 	0.793046 	-2.466905 	1.463314 	0.000000 	-3.049542 	2.266300 	-0.116053 	-1.620762 	-0.945186 	1.447075 	-2.117828 	0.543290 	1.024652 	-2.294035 	-1.905908 	0.000000 	0.173775 	-0.815544 	0.806773 	0.000000 	1.409318 	0.807269 	-0.936446 	2.129968 	-1.652715 	-0.507555 	0.633079 	-2.142369 	-1.506361 	-2.559299 	1.218206 	1.950849 	-0.324136 	0.495961 	-1.139518 	-0.958188 	-1.380228 	-0.148134 	0.651337 	1.667670 	-1.554606 	0.644425 	0.210000 	1.561944 	-0.711356 	1.600479 	1.755376 	1.104296 	1.336468 	0.509058 	0.450678 	1.913682 	-2.037287 	-0.189085 	-1.174868 	-1.024571 	0.669587 	-0.671798 	-0.518448 	0.000000 	0.586240 	1.985946 	1.328048 	0.000000 	1.212196 	-0.600985 	1.849083 	-0.669175 	1.981416 	-3.078086 	1.175855 	2.516135 	1.658774 	-0.507487 	-0.767214 	0.256879 	0.572091 	2.458075 	0.000000 	0.396428 	1.153373 	-0.104150 	-0.888116 	2.272897 	-1.224853 	1.184829 	0.458186 	
-1.646188 	0.000000 	-1.063437 	0.000000 	0.743123 	-1.335374 	-1.176254 	0.000000 	0.000000 	-1.288553 	-0.763086 	0.824312 	-1.430489 	0.832107 	1.538283 	0.603759 	0.000000 	1.880549 	1.426856 	0.523722 	1.020295 	1.333036 	1.013392 	-1.490968 	-1.346989 	2.224862 	0.000000 	0.000000 	-0.290256 	0.000000 	0.617458 	1.800516 	0.000000 	-1.640448 	0.000000 	-0.773757 	-0.886892 	-1.799150 	1.465249 	1.985097 	-0.744437 	-0.506893 	-0.385629 	0.252223 	-0.492604 	0.942424 	1.686485 	0.000000 	-1.211948 	1.046023 	0.000000 	-0.472919 	2.292154 	-1.649975 	0.859528 	-1.196813 	-0.247575 	-0.913866 	-1.126381 	-0.182638 	0.845869 	-0.169501 	0.000000 	0.000000 	0.977878 	1.289508 	1.266464 	-1.043598 	0.396670 	0.163423 	-0.914493 	0.355097 	-2.131584 	-1.332470 	-2.437726 	-0.400944 	0.000000 	0.000000 	0.731914 	0.766097 	-1.244216 	0.258312 	0.961434 	2.552528 	0.763311 	0.897626 	1.578035 	0.000000 	0.000000 	1.688919 	0.193915 	1.480124 	0.000000 	-0.722335 	1.781853 	1.541042 	-0.192389 	2.162739 	-1.107255 	-1.011333 	0.828623 	2.333590 	0.000000 	-2.071570 	-1.921874 	-0.959162 	-1.994252 	0.000000 	-1.998699 	-1.897776 	-1.516805 	-0.693142 	0.614759 	0.000000 	1.663255 	1.467351 	-1.057729 	-1.853644 	-0.817430 	0.861439 	-2.345578 	2.046662 	
1.804944 	0.000000 	0.000000 	-1.805244 	1.654852 	0.627766 	-1.774439 	-0.833937 	-1.634013 	-1.895615 	-1.375506 	0.754584 	1.918650 	2.061872 	1.398507 	-1.134818 	0.000000 	1.375850 	0.739088 	0.460246 	-1.610888 	1.912351 	1.247130 	-1.246182 	0.529493 	0.636866 	0.000000 	1.097187 	-1.243573 	-0.770910 	1.130264 	-1.754264 	0.957053 	2.012971 	-1.260668 	0.000000 	0.000000 	1.308664 	0.256787 	-0.974321 	0.648539 	-1.048768 	-0.927500 	-2.147760 	1.825767 	0.600700 	1.337046 	-1.661396 	0.000000 	-0.607314 	0.898067 	-0.846566 	-2.146665 	-0.271875 	0.748493 	1.120384 	-1.986777 	-0.941149 	1.004512 	0.538918 	0.000000 	0.000000 	0.000000 	0.000000 	1.052599 	1.813329 	0.956935 	-1.985096 	-0.585615 	0.000000 	-0.764695 	-2.575680 	-2.397295 	1.560124 	0.603101 	0.000000 	0.846756 	-0.748183 	-0.413444 	0.729823 	0.452608 	1.822890 	0.564115 	0.228999 	-0.615412 	2.257279 	3.061553 	1.320362 	-0.812700 	0.917590 	-0.237508 	-0.874696 	-1.192733 	-0.485858 	0.602582 	0.121147 	0.000000 	1.499170 	0.000000 	0.000000 	-0.346215 	0.000000 	-0.744679 	0.409509 	-0.757183 	1.486001 	1.266038 	-1.599973 	0.000000 	1.237357 	-2.316855 	0.146903 	2.364607 	-0.483526 	-1.191645 	0.000000 	-1.551286 	-0.150858 	-1.056017 	-1.978239 	-0.092090 	-0.928638 	
-0.398818 	1.801323 	-0.251286 	2.328191 	0.000000 	0.000000 	0.000000 	1.393177 	0.000000 	0.000000 	-0.819480 	0.740998 	1.091075 	-1.649095 	1.644512 	1.320373 	1.774855 	0.850632 	0.594537 	0.000000 	-0.900869 	1.197107 	-0.187877 	0.000000 	2.239247 	1.118711 	0.548710 	-0.689967 	1.516050 	1.413165 	0.851179 	0.337534 	-1.071665 	-0.675151 	1.356775 	-0.775061 	0.000000 	-0.549576 	-1.362159 	1.123148 	2.758350 	0.209670 	-1.539235 	1.659977 	0.000000 	0.638267 	-0.397710 	-1.874542 	-2.788360 	-0.826351 	-0.907580 	3.712895 	-0.451180 	-1.668760 	0.000000 	-1.440029 	0.631561 	0.781045 	0.848517 	2.442207 	-0.914476 	0.000000 	0.000000 	0.286396 	0.644186 	-1.481037 	-0.519615 	1.891604 	-1.706299 	-1.130946 	1.395288 	1.002831 	-0.404663 	1.755009 	1.411402 	-1.228225 	-1.469577 	0.785331 	-0.588238 	-0.910657 	-0.479562 	-1.707483 	-0.373873 	-2.661262 	-1.373859 	-0.315053 	-1.774934 	-1.062532 	0.965452 	-0.619006 	0.000000 	1.191257 	-0.198378 	0.512301 	-0.950410 	-1.969098 	0.749274 	0.832600 	-2.061089 	-0.643128 	-0.701047 	-1.377592 	0.000000 	1.403026 	-1.608782 	-0.372576 	0.000000 	0.000000 	0.436121 	-1.047659 	0.504084 	0.342212 	-0.465253 	-0.232972 	1.260671 	-2.922260 	-2.062123 	1.156394 	2.445108 	0.405823 	1.855171 	-0.709359 	
1.057557 	1.114926 	0.000000 	-1.143473 	1.694096 	0.596916 	0.000000 	1.450429 	1.372556 	1.117694 	0.000000 	0.000000 	-1.272525 	-1.489373 	0.693010 	-0.597676 	0.000000 	0.000000 	-1.088300 	2.543065 	0.000000 	0.303094 	0.900473 	0.124928 	-2.303897 	1.865436 	0.384986 	-1.864161 	0.561382 	0.138919 	0.000000 	0.000000 	-2.046217 	-0.861417 	0.000000 	0.082303 	-1.258861 	-1.198536 	1.612447 	-1.547154 	3.121956 	0.000000 	-1.731157 	-1.950129 	-1.420985 	0.000000 	-1.542186 	0.000000 	-0.744408 	0.000000 	3.097602 	-0.387927 	0.795837 	0.361494 	0.576820 	-0.823006 	-1.061188 	-0.777942 	0.000000 	1.538628 	-0.714814 	1.128086 	-1.521026 	0.000000 	1.711939 	1.186687 	-1.494903 	1.186851 	-2.147002 	0.000000 	0.627926 	-1.045132 	1.460378 	0.963905 	-1.545559 	0.000000 	2.308140 	0.955878 	0.295990 	-1.032107 	0.500716 	-0.627203 	1.729899 	0.000000 	-2.448875 	-0.378042 	-2.178776 	-1.431471 	1.215727 	0.720432 	1.063598 	-1.096139 	0.000000 	-2.188743 	0.000000 	-2.183310 	1.255142 	-0.409553 	1.287460 	-0.625344 	-1.756574 	1.247042 	1.388871 	-0.217451 	-1.270008 	0.687589 	-0.315213 	0.470332 	1.554270 	1.291678 	-0.297106 	0.000000 	2.875454 	-0.592227 	1.486204 	2.098284 	-1.584966 	-0.399020 	-0.911425 	0.357079 	0.000000 	0.000000 	
