-0.815568 	1.221766 	-0.831684 	0.000000 	-1.328776 	-1.185204 	-0.650607 	0.000000 	-1.457222 	1.184867 	-1.170358 	-0.439728 	-1.339331 	-0.122820 	-0.709075 	0.818805 	0.475385 	-0.329245 	-0.708947 	2.125317 	-0.199186 	-0.735135 	0.375931 	-1.405873 	0.863807 	0.676918 	-2.366291 	0.000000 	0.997196 	-0.163377 	-0.397692 	1.110042 	1.350415 	0.000000 	1.490724 	-0.820120 	-1.466043 	1.215580 	-0.624804 	1.200346 	-1.228827 	1.468032 	-1.342138 	-1.758633 	-0.213806 	-0.726193 	0.000000 	0.743921 	0.000000 	1.893985 	1.055335 	0.144887 	0.722815 	-2.160025 	1.473643 	0.693056 	-1.823242 	0.398114 	-1.233151 	1.725604 	0.000000 	0.000000 	2.544444 	0.000000 	0.078467 	-1.722918 	-0.703600 	1.935375 	-1.074365 	1.351360 	1.233884 	-0.858328 	-1.091939 	0.679523 	-0.644202 	-2.331084 	0.000000 	0.529793 	0.000000 	-1.411337 	-0.883183 	-1.215682 	-0.217619 	1.209851 	-1.020673 	1.142689 	-0.519364 	-1.667523 	0.657489 	0.000000 	0.292685 	-0.171369 	-1.551152 	1.424312 	1.480329 	0.722852 	2.217600 	1.385603 	0.721184 	0.951573 	0.000000 	0.000000 	1.666580 	-1.337171 	-0.375580 	0.871340 	0.000000 	0.000000 	-0.876328 	1.091598 	0.703516 	-0.746468 	0.053124 	-1.922015 	0.392544 	-0.924905 	1.098306 	0.986822 	0.000000 	1.237656 	-1.183783 	-1.705037 	1.247887 	-1.771272 	0.677906 	0.000000 	0.000000 	1.451803 	-0.416442 	-0.159368 	0.845634 	0.234382 	0.000000 	0.000000 	
0.201659 	0.626022 	-1.581179 	-0.328247 	-0.651637 	0.249645 	0.839873 	2.131608 	0.000000 	0.564468 	1.505785 	0.000000 	0.000000 	-0.885292 	-1.278289 	-0.465496 	2.093146 	1.098467 	1.661832 	-1.150125 	-2.297430 	1.222996 	0.000000 	0.896051 	0.000000 	2.359304 	0.000000 	0.000000 	0.223297 	0.691197 	-0.945306 	0.000000 	-0.671129 	0.000000 	1.656559 	0.515061 	0.352581 	0.000000 	-0.494498 	-0.878892 	-0.881123 	-0.320506 	-2.370784 	0.850904 	2.246420 	0.774748 	0.000000 	1.254998 	2.537362 	-0.508959 	-0.726546 	-1.168132 	0.000000 	-1.492413 	0.000000 	0.777856 	1.999842 	0.000000 	0.000000 	-1.493352 	0.000000 	-0.862553 	0.329682 	0.000000 	0.000000 	0.260971 	-1.563329 	-0.362781 	-0.211407 	0.157402 	-1.916879 	1.854910 	1.264599 	0.426098 	0.764208 	-0.319046 	-0.589173 	-1.063899 	0.000000 	-0.665092 	0.000000 	-1.919940 	1.622431 	-2.192718 	-1.507571 	-1.448248 	-2.465811 	0.000000 	1.541017 	-1.835875 	-0.317464 	1.387709 	0.000000 	2.146654 	0.000000 	1.404094 	-0.498651 	-0.182773 	1.035271 	-1.097935 	1.652198 	-2.331787 	-1.920823 	0.550530 	-0.519255 	1.489458 	0.000000 	1.541782 	1.041464 	0.000000 	1.694522 	-1.570937 	-0.475518 	0.000000 	-0.281577 	-1.029276 	-1.130705 	0.481900 	-0.679562 	1.888392 	-0.519773 	0.600798 	0.000000 	0.000000 	1.054971 	-0.478871 	-1.277804 	-1.980381 	0.000000 	1.638188 	0.000000 	0.101561 	0.672061 	-0.529422 	
-1.052437 	-3.187382 	2.785906 	-1.700537 	1.261823 	1.283712 	0.124301 	-1.028104 	-0.262573 	-1.058926 	1.934463 	2.217647 	-1.859621 	-0.339026 	-0.142807 	0.000000 	-0.485309 	-0.190125 	0.000000 	0.000000 	1.076915 	-1.429602 	0.327664 	-2.049158 	-0.337490 	1.051113 	-0.985926 	0.848803 	0.000000 	0.000000 	-0.856214 	1.632491 	-0.242831 	-0.693726 	2.275032 	1.084241 	0.000000 	-0.996263 	-1.256131 	-0.844121 	-0.156090 	0.000000 	1.513598 	0.559016 	-1.336220 	-1.411842 	-1.309019 	-1.038145 	0.000000 	-1.761148 	2.367744 	2.494674 	-0.873917 	-1.414007 	-1.138519 	0.928428 	0.990509 	0.402399 	-1.329790 	-1.169992 	-0.323591 	0.922213 	0.000000 	0.986218 	-1.314254 	-0.884216 	1.816339 	0.179346 	0.710241 	0.658076 	-1.697527 	0.431073 	3.563571 	1.008827 	0.253294 	1.969243 	1.972454 	0.000000 	1.679958 	0.188766 	-0.767059 	-1.113804 	0.293496 	-0.585189 	0.487476 	1.168322 	0.895324 	0.772839 	-0.552142 	-0.888599 	0.206199 	-1.723198 	2.909486 	-2.388281 	-1.664555 	0.270022 	0.655256 	0.000000 	-0.811214 	-2.371668 	1.420079 	-0.496659 	-1.258568 	1.091016 	1.062568 	-0.442282 	-0.443944 	-0.957596 	-0.968987 	-1.177984 	-0.278290 	-0.444677 	0.413745 	1.576161 	0.724239 	-0.887781 	-0.886999 	-0.732367 	2.529735 	0.000000 	1.246102 	0.605704 	-0.469490 	-0.658746 	3.157433 	0.000000 	0.452990 	-2.038905 	2.104453 	2.248532 	-2.145831 	-2.052850 	0.464763 	-1.376182 	
0.680788 	-0.346215 	-0.204265 	-1.440047 	1.438971 	0.313248 	-0.727411 	1.690255 	1.058661 	0.638957 	0.434155 	-0.322887 	0.255016 	-2.344140 	0.000000 	1.074381 	0.000000 	-0.422988 	1.014543 	0.000000 	-0.682843 	0.000000 	0.735778 	0.633373 	-0.684460 	-2.171193 	-0.782430 	1.913470 	-2.730567 	1.007308 	0.000000 	-1.727975 	-1.910447 	-0.969800 	-1.395076 	1.394554 	0.507585 	1.820711 	-0.463289 	1.751076 	-0.976826 	0.000000 	1.160557 	0.000000 	1.154629 	0.000000 	-0.690157 	-1.796907 	0.601725 	0.000000 	0.000000 	1.775640 	2.044960 	0.000000 	1.538195 	-1.896928 	-0.275075 	1.221384 	2.138940 	-0.606024 	0.707234 	-1.583985 	-1.938788 	-1.025137 	-2.693904 	-0.371070 	-0.495862 	-1.496406 	1.610546 	-1.060184 	0.550711 	-1.369433 	-0.857218 	-0.994517 	0.682036 	-0.984117 	-0.555360 	0.000000 	-1.516166 	0.000000 	1.195265 	1.617433 	1.042677 	0.610308 	-1.092530 	-1.022121 	-2.863205 	0.493956 	-0.429092 	-0.146068 	0.000000 	1.159146 	-0.460947 	1.481974 	-0.880062 	2.242548 	-1.176728 	0.753397 	-0.500120 	0.000000 	-2.332896 	0.709790 	0.780939 	0.174547 	-1.357511 	1.013875 	0.186261 	0.000000 	0.662119 	-1.419531 	-0.987570 	-1.386131 	0.483889 	-0.725269 	1.430552 	-0.591545 	2.147042 	1.594475 	0.881905 	0.460169 	0.000000 	2.289806 	0.281295 	1.364160 	-1.231266 	-1.753418 	-0.298511 	-0.980476 	0.097185 	2.020997 	-0.858621 	2.529716 	0.000000 	2.816047 	
0.814104 	1.307471 	-1.334456 	0.322505 	-1.684630 	-0.344434 	-0.603493 	-0.750908 	-0.807901 	-1.607168 	-0.586401 	0.000000 	-1.643412 	1.619978 	0.000000 	-0.319503 	-0.787985 	0.000000 	0.523971 	0.000000 	-0.972682 	0.596946 	0.000000 	1.099518 	0.844702 	1.643830 	-0.180903 	-0.727671 	-0.161733 	0.743608 	1.062111 	0.000000 	0.000000 	1.118151 	1.740158 	-1.067700 	0.000000 	-1.222234 	-1.110606 	0.000000 	-1.046852 	0.930119 	0.000000 	-0.648858 	0.303491 	2.149622 	0.000000 	0.838985 	0.412295 	1.078232 	0.907763 	-0.822591 	0.000000 	0.114405 	1.620057 	-0.497271 	-0.371178 	1.317438 	0.869916 	-0.482986 	2.402577 	0.209780 	1.996489 	-0.492283 	0.000000 	0.153557 	0.000000 	0.672439 	-1.476280 	0.733185 	0.000000 	1.235435 	1.101415 	0.067307 	-0.371131 	-0.438659 	0.145605 	-0.547263 	-0.943928 	0.599422 	-0.634446 	0.000000 	0.700530 	0.000000 	2.463346 	1.210157 	-0.126794 	1.587496 	-2.456532 	-1.285021 	1.189204 	1.674645 	0.000000 	-0.966613 	-0.609488 	-0.787095 	-0.645245 	-0.665397 	-0.295647 	0.000000 	0.614966 	0.429234 	-1.650481 	-1.599217 	1.637252 	1.054510 	-0.642105 	-0.117270 	0.602334 	1.086828 	-0.427947 	0.624214 	2.108291 	-0.839137 	-0.385893 	-1.383075 	0.000000 	1.898168 	-1.817218 	-0.729356 	-1.071778 	-1.625084 	-0.376452 	-1.667723 	0.953897 	-1.753431 	-2.528250 	1.330117 	-1.994690 	0.589700 	1.639815 	-1.845934 	1.409827 	0.000000 	
-0.444936 	1.218016 	1.132717 	-1.449491 	0.000000 	1.524377 	-0.523042 	-0.981686 	0.000000 	-1.960270 	0.000000 	0.478344 	0.000000 	0.000000 	-0.745731 	0.000000 	-0.254542 	-0.658857 	0.535949 	0.280943 	-1.272529 	-0.760039 	-1.248538 	0.833672 	0.000000 	1.867297 	0.000000 	-2.583344 	0.959861 	1.269677 	0.000000 	0.000000 	0.203580 	-1.423298 	1.810518 	-1.578720 	0.000000 	-1.639725 	-1.348218 	0.000000 	-0.321537 	0.469543 	0.474686 	-2.269474 	-0.403483 	1.258761 	0.853309 	-0.547211 	-0.646478 	1.676135 	-0.663878 	0.461035 	0.943842 	0.406739 	1.118890 	-0.316959 	-1.561956 	-0.417416 	-0.080048 	1.864986 	0.401737 	1.425768 	-0.670011 	0.000000 	0.000000 	-0.842013 	0.000000 	1.131556 	1.359102 	1.039829 	-0.094439 	1.857241 	1.025875 	0.478915 	-0.679002 	1.446360 	0.685003 	0.923212 	0.623790 	1.295679 	1.869020 	-1.359093 	1.600872 	1.319195 	-0.269446 	-1.492513 	0.000000 	-1.022980 	0.000000 	-0.453919 	-1.949944 	-1.228951 	0.790152 	-0.327700 	0.000000 	-2.383507 	0.612196 	2.274853 	0.357761 	-1.108929 	0.952017 	-2.082727 	0.000000 	2.757065 	0.000000 	-1.533584 	1.219715 	0.989467 	0.404985 	-0.839747 	0.000000 	0.000000 	-1.439299 	1.509989 	0.000000 	0.000000 	-1.038276 	-0.706973 	0.419452 	0.000000 	0.910503 	1.948360 	-1.191898 	0.113786 	-1.229177 	-0.365468 	-1.185297 	-0.584032 	-1.019089 	0.400492 	-1.251475 	-0.923786 	0.000000 	1.217911 	
1.200861 	0.792004 	1.899033 	-0.539761 	-2.754202 	-0.546165 	-0.073748 	0.700529 	-1.634042 	-0.821704 	0.554893 	-0.435016 	-0.147224 	2.755884 	-1.394466 	2.049938 	-2.016093 	0.000000 	-3.153876 	2.393180 	1.492723 	-0.109142 	-0.223505 	-1.347901 	1.076228 	0.000000 	-3.446814 	0.848612 	0.319097 	-0.205470 	-0.642209 	0.000000 	0.051555 	-1.475613 	-1.124240 	1.860963 	0.000000 	0.716404 	0.648052 	-1.322969 	-0.481526 	0.590317 	-0.640944 	1.099112 	0.450786 	-0.605507 	-1.008551 	2.673004 	0.593561 	0.658806 	0.000000 	2.422769 	-2.824740 	0.663725 	0.000000 	-0.945363 	0.851150 	0.000000 	0.000000 	0.000000 	0.000000 	-1.044177 	0.000000 	-0.342583 	-2.547665 	0.000000 	1.377390 	0.000000 	-1.183240 	-2.017325 	0.000000 	2.236876 	0.112139 	1.860515 	-0.456078 	1.113399 	1.591236 	-1.127498 	1.580132 	-1.007829 	-3.480742 	0.000000 	-1.268454 	0.000000 	-2.298265 	1.648474 	0.823161 	-1.390784 	1.848588 	-1.488351 	-1.871500 	0.444031 	1.469191 	2.327192 	-1.607010 	0.638925 	-1.084843 	-1.231186 	2.259294 	0.166082 	-1.386589 	0.857311 	-0.844800 	-1.120744 	0.783950 	2.333356 	1.850713 	1.232768 	1.212347 	0.647597 	1.641239 	-2.286471 	1.774453 	-1.643033 	-0.663465 	-2.034328 	-0.598253 	1.609752 	0.771695 	0.000000 	1.881306 	0.000000 	0.074069 	-0.961090 	-2.027510 	-0.570790 	0.000000 	-1.761877 	0.000000 	0.866765 	0.797730 	0.000000 	1.353040 	1.862954 	
-0.728949 	0.907292 	0.850597 	-0.795829 	0.662296 	-1.351693 	2.334153 	1.596469 	1.307564 	0.681842 	0.286155 	1.568405 	1.179824 	-1.395898 	-0.945768 	-1.178404 	-1.128649 	-2.139555 	1.036861 	-2.012924 	-2.101589 	-0.221649 	-0.682741 	2.041221 	0.000000 	0.605538 	1.749763 	-0.716166 	-0.975630 	-0.259853 	-1.383088 	1.498807 	-0.386914 	-0.156754 	-0.366848 	-3.117511 	2.389603 	0.660659 	-1.511898 	-2.248457 	-0.175187 	-0.700747 	0.547118 	-1.320041 	2.569983 	1.214331 	3.140185 	1.615339 	0.000000 	0.000000 	-2.220844 	-0.735276 	-0.793622 	-1.145281 	0.000000 	1.243805 	0.000000 	-0.987170 	2.037962 	0.348383 	1.058671 	0.580243 	-0.519245 	-1.161271 	-2.617299 	0.633754 	1.562304 	-0.906164 	1.172785 	-1.858636 	-0.948978 	0.661979 	-0.522087 	0.784519 	0.000000 	-1.082626 	-1.510224 	2.386385 	-1.153611 	0.000000 	-0.657109 	0.000000 	2.409918 	1.643796 	-1.744100 	-2.091494 	-0.795241 	2.459049 	1.214506 	-1.512873 	0.105309 	-0.279457 	0.110334 	0.536716 	0.000000 	2.568294 	-0.160138 	0.528210 	-1.465522 	0.000000 	0.545898 	0.879732 	1.254725 	0.000000 	-0.466871 	-0.490293 	1.385918 	0.441788 	1.032963 	1.176920 	-1.662380 	3.277924 	-2.143627 	0.115159 	0.686357 	1.251363 	-1.031175 	-1.152506 	-1.148319 	0.000000 	-0.854359 	0.332153 	-2.003926 	2.144324 	0.417504 	-0.737590 	-2.025291 	-0.557103 	-1.372038 	-0.970474 	0.823256 	0.847471 	-0.729998 	1.112458 	
-2.485189 	0.860208 	-0.598311 	0.000000 	0.000000 	0.000000 	0.224035 	-0.882656 	-0.755498 	-0.960006 	0.500979 	-0.525793 	0.355800 	0.590506 	-0.406345 	1.116379 	0.000000 	-1.459848 	0.944298 	-0.957262 	-0.158798 	-1.946856 	-0.574246 	-0.617954 	-0.540346 	-0.995020 	1.113391 	-1.356675 	-0.658505 	0.287708 	0.299314 	-0.434504 	-1.052749 	-1.905441 	1.090537 	1.359090 	1.357526 	-0.274520 	1.337035 	1.078218 	-0.872618 	1.326684 	1.218766 	-1.678689 	0.000000 	-0.683467 	-0.770756 	0.715532 	1.452469 	2.374841 	2.123114 	2.667918 	1.944740 	1.008745 	-1.514982 	1.059952 	1.080444 	1.137931 	-0.371616 	2.156125 	0.993463 	-0.094757 	0.118294 	-0.903411 	-1.502322 	-1.139483 	0.798727 	-1.335480 	-1.512843 	1.468540 	0.000000 	-0.322518 	0.224350 	0.869071 	-1.466312 	0.000000 	0.290218 	0.693833 	1.807568 	-0.626714 	1.419676 	0.973316 	2.735197 	0.860104 	-1.731153 	-0.396399 	0.000000 	0.000000 	0.000000 	-0.269004 	-1.649715 	0.000000 	-0.395205 	-1.712244 	-0.260421 	0.394972 	0.000000 	-0.216393 	1.061426 	-1.171546 	-1.029129 	-0.488602 	-0.871189 	1.533750 	0.483139 	-1.332613 	0.891924 	1.433996 	-0.441537 	-1.194704 	-0.505209 	0.000000 	-1.044499 	0.589689 	2.172450 	-2.966402 	-0.389534 	0.000000 	1.851724 	-0.429866 	-1.322630 	0.529971 	0.830750 	-1.011948 	-1.698907 	0.000000 	-0.339765 	0.894255 	-0.464183 	1.772976 	-0.187822 	-1.476940 	0.627270 	0.090932 	
-2.050001 	0.407876 	0.487551 	1.617310 	1.351838 	0.196955 	0.532117 	0.000000 	1.709185 	0.000000 	0.849071 	1.119863 	0.000000 	-0.864304 	-0.389385 	-0.970310 	-0.838288 	1.288339 	1.578556 	0.526590 	0.000000 	-0.804677 	0.937128 	-0.299464 	-1.417520 	1.805912 	0.000000 	0.912043 	0.919539 	0.199602 	1.063410 	-0.829574 	1.844285 	-0.490982 	1.750799 	2.193848 	1.983494 	0.000000 	-1.963552 	0.000000 	-0.647949 	0.531534 	0.705126 	-2.017897 	-1.026552 	-0.497755 	-0.471509 	-0.985083 	0.868344 	1.737186 	1.936740 	-1.433934 	-0.564488 	-2.132311 	0.444095 	-0.652404 	-1.326608 	0.737042 	0.000000 	0.567593 	0.328365 	1.855785 	0.218702 	-0.415285 	0.644656 	-0.549665 	-1.777031 	1.430895 	-0.978789 	0.000000 	0.504071 	0.000000 	0.153586 	0.000000 	-0.553852 	-0.821229 	-2.420565 	-0.645341 	-0.940639 	-1.626447 	-0.817332 	0.000000 	0.000000 	-0.794993 	1.110171 	-1.050252 	0.741881 	1.284799 	2.053860 	-1.439121 	1.926408 	1.905520 	-0.701431 	0.752782 	0.206042 	-0.249447 	0.353028 	-0.596191 	0.000000 	0.466385 	0.557910 	-1.004264 	-0.509041 	-1.060560 	-0.568379 	0.915846 	0.240385 	-0.392166 	-0.080708 	-0.244011 	0.251133 	-1.003806 	0.000000 	-1.085918 	-0.529898 	-2.276683 	0.336057 	0.000000 	-2.027293 	0.000000 	0.000000 	0.891260 	2.077196 	1.126906 	0.481712 	-0.601148 	-0.734279 	-1.835532 	-0.880068 	0.557992 	0.712999 	-1.232485 	-0.401277 	-0.081501 	
