0.167008 	0.000000 	-0.330526 	1.264017 	0.000000 	1.128768 	0.000000 	0.000000 	-1.586715 	-0.235880 	-0.222495 	0.868195 	1.317053 	1.129738 	1.249568 	-0.690138 	-1.285539 	0.396626 	-1.224588 	-3.266558 	0.000000 	-0.834928 	-1.051648 	-1.544771 	-2.101311 	-0.914314 	1.421444 	-1.020667 	-0.997592 	-1.168227 	-1.051137 	0.000000 	0.598258 	0.000000 	0.000000 	0.508938 	0.000000 	0.000000 	-2.229880 	1.191142 	1.262132 	0.973162 	1.945056 	0.498793 	0.000000 	1.065069 	1.533357 	-1.062361 	-1.103886 	0.000000 	-1.096661 	-0.311153 	0.903356 	0.000000 	4.541655 	4.135679 	0.264786 	0.435801 	1.168695 	-0.525169 	0.000000 	0.588332 	-0.433830 	0.000000 	0.583660 	-1.319792 	-2.011495 	-0.893394 	-0.672528 	-2.012062 	1.851419 	2.063228 	-0.481014 	0.000000 	-0.889025 	2.247415 	-0.923987 	-2.831623 	0.000000 	-1.027305 	-0.484723 	1.236002 	-2.418786 	0.868815 	-0.588176 	-2.023246 	1.524070 	-0.316109 	1.184011 	-0.525161 	2.546384 	1.993898 	-0.906456 	0.000000 	-0.271202 	-0.216328 	1.775557 	-0.958752 	0.114387 	0.563884 	-1.233959 	-2.102849 	3.022463 	-0.435602 	0.666959 	-0.726616 	2.133773 	-0.762554 	-0.970338 	2.956905 	0.633054 	-1.631383 	-2.500616 	-0.056563 	-0.555511 	1.988219 	
-1.095471 	-0.929013 	0.000000 	-2.549056 	-1.659511 	0.000000 	-1.964184 	-0.142439 	-0.282059 	-0.741537 	-0.742037 	-1.348809 	1.656952 	-1.422743 	1.042502 	1.454307 	-1.114877 	1.850377 	-1.185699 	-1.042511 	-0.872299 	1.814517 	0.744700 	-0.549126 	1.192158 	0.000000 	3.185962 	0.677833 	1.500495 	1.068921 	0.000000 	1.551695 	0.000000 	0.456163 	1.346885 	-1.457470 	-1.704728 	0.000000 	-0.432378 	1.361689 	0.000000 	1.274445 	0.775048 	0.000000 	0.000000 	1.377624 	-0.759601 	1.511247 	0.744246 	0.702040 	0.000000 	-1.222667 	-1.069103 	-0.249844 	-0.325820 	-0.282813 	0.000000 	-0.111680 	-0.999903 	0.000000 	0.000000 	-0.424521 	-0.501320 	1.207918 	0.468467 	1.071956 	0.506445 	-1.025314 	-0.439719 	2.057482 	1.513081 	0.000000 	-1.630467 	0.000000 	0.000000 	0.619869 	-2.031503 	0.000000 	0.117274 	0.000000 	0.875658 	2.744269 	0.593643 	0.981634 	-0.703403 	-2.937762 	-2.589629 	0.938841 	0.000000 	0.538532 	0.000000 	0.000000 	-2.180312 	0.000000 	-0.826110 	1.332744 	-1.241660 	-2.594903 	-0.434577 	-0.873309 	0.804725 	0.000000 	-0.461873 	0.000000 	2.014451 	0.000000 	0.652237 	1.270315 	0.830296 	-2.606488 	0.588109 	-0.748415 	-1.027610 	0.968149 	0.869096 	1.522486 	
-0.906403 	0.000000 	-0.562844 	2.517139 	-1.747813 	2.438545 	0.951646 	2.349449 	-2.285763 	0.464207 	0.468125 	0.324155 	-0.986595 	-1.699347 	-0.889983 	0.551180 	-1.148589 	-2.227473 	2.266878 	-1.201664 	-0.898873 	-1.668375 	-0.323907 	-0.894285 	0.602347 	0.000000 	3.490989 	1.344608 	-0.746605 	0.563118 	2.279790 	1.433045 	1.154229 	-0.429943 	1.669095 	0.000000 	-0.853206 	1.349255 	0.280194 	0.000000 	0.272519 	-2.352747 	-0.828960 	0.000000 	0.266503 	2.558809 	-0.669344 	0.000000 	1.390142 	0.901850 	0.559915 	-0.319414 	0.642216 	-0.770057 	-2.219084 	1.100980 	-1.080810 	1.592960 	-1.064271 	1.394476 	-0.652890 	0.704959 	-3.845753 	-1.952417 	-0.470489 	0.998402 	0.000000 	-2.758803 	-0.810872 	0.747026 	0.578917 	-0.957422 	-1.543265 	-0.219505 	1.187516 	1.281419 	-0.798946 	-0.354305 	1.355472 	1.072130 	0.498362 	0.066808 	0.717411 	-1.414641 	0.000000 	-1.278790 	0.000000 	-2.363539 	0.419718 	1.454163 	1.900626 	-2.085956 	0.626936 	1.468524 	0.366708 	0.961286 	0.875767 	0.146016 	0.000000 	-1.340179 	-0.375580 	0.308958 	-0.658151 	-0.544516 	0.000000 	1.533367 	-1.245199 	-0.669187 	-0.997734 	0.000000 	1.028085 	2.546121 	0.000000 	-0.578730 	-1.299885 	0.000000 	
1.342677 	2.287772 	0.228465 	-0.925390 	-0.522823 	0.550614 	2.109327 	1.163949 	0.000000 	0.899966 	-1.522452 	1.575089 	0.709184 	-1.656494 	0.275795 	0.641927 	-1.779793 	0.056079 	0.842386 	-0.634388 	0.511950 	-2.805425 	0.155260 	0.000000 	-1.449964 	-0.607445 	2.528510 	-1.856575 	2.296825 	0.000000 	-3.462366 	-2.057637 	0.585908 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-1.328093 	-1.481663 	0.878982 	0.000000 	0.000000 	2.801284 	0.000000 	-1.546348 	-3.037941 	1.071159 	1.124521 	-2.229296 	0.904810 	0.000000 	0.000000 	1.070597 	0.000000 	-0.403996 	1.644684 	-0.434949 	0.523782 	0.798312 	-0.415372 	1.407376 	0.746876 	-2.263273 	-2.526449 	-0.898070 	0.177224 	1.074029 	0.000000 	0.000000 	-1.130204 	0.682166 	1.276859 	-0.687699 	1.388322 	-2.091901 	1.165698 	1.570371 	2.253921 	0.837282 	-0.951211 	1.124958 	0.984572 	0.950614 	-1.237596 	-1.063011 	0.670910 	0.000000 	0.000000 	0.000000 	-0.149127 	-2.495466 	0.966278 	1.676906 	-2.057210 	1.559690 	1.582153 	1.094446 	-0.717375 	-1.238783 	1.659010 	-0.715782 	0.734752 	-1.325313 	-1.091120 	1.327981 	1.968051 	-2.126451 	-1.952905 	-2.023531 	0.942375 	1.574831 	1.690026 	0.350137 	-3.417395 	0.000000 	
-1.624371 	-1.019231 	2.506779 	0.889300 	-1.821359 	-0.328501 	-0.134155 	-1.673626 	0.540277 	-0.430736 	0.000000 	0.000000 	-1.828095 	3.286111 	-3.127666 	-2.471891 	0.000000 	2.749254 	-0.647050 	0.000000 	-4.101219 	0.000000 	1.095670 	2.302913 	1.602434 	1.084461 	-1.457865 	1.759043 	0.000000 	-1.178557 	0.000000 	-2.605636 	-0.423758 	1.752498 	0.000000 	1.025463 	0.736334 	0.000000 	0.989016 	-0.693383 	-2.009682 	2.107116 	2.557021 	-0.793644 	0.461976 	0.000000 	0.000000 	0.000000 	0.325614 	-2.082418 	-1.007713 	0.514776 	-0.123006 	0.000000 	0.000000 	-1.284589 	0.325190 	-1.274144 	0.000000 	0.781493 	0.000000 	-1.710639 	1.044767 	0.000000 	3.138849 	-3.624527 	-0.529008 	-0.375264 	1.703737 	0.928430 	-0.319192 	0.801957 	1.127811 	-1.511517 	-1.417432 	-0.462311 	0.000000 	-0.612797 	-1.410622 	-1.481772 	0.504561 	-1.655863 	2.798697 	1.168822 	0.178456 	2.880374 	-1.764560 	-0.429623 	-1.873548 	0.841190 	-2.068970 	0.000000 	0.320014 	0.777002 	0.000000 	1.073254 	0.087869 	2.262385 	1.339542 	-0.457746 	1.496734 	0.723278 	-1.313774 	-2.178222 	0.000000 	0.386926 	0.406244 	0.000000 	-0.252703 	1.219450 	0.411191 	-0.668528 	2.320700 	0.000000 	0.000000 	0.895001 	
-0.360485 	1.017536 	-1.961743 	0.000000 	1.684640 	3.970762 	2.966015 	0.000000 	0.000000 	-0.669703 	-1.131033 	0.942779 	0.363775 	0.671829 	-1.774226 	-0.484507 	0.924337 	2.142978 	-1.143761 	1.150725 	0.000000 	2.280756 	-1.400385 	2.492398 	-0.414986 	-1.221532 	-0.480931 	-1.216685 	0.633418 	0.000000 	0.841062 	0.498543 	2.863168 	0.000000 	1.204690 	0.244934 	0.314340 	0.184577 	-3.233545 	2.442107 	-2.275714 	0.000000 	2.835262 	1.188639 	-2.695176 	0.000000 	-0.725910 	1.503688 	-0.244156 	-1.427499 	0.721117 	-1.049487 	-1.170657 	-1.501951 	0.787769 	0.761301 	1.303199 	1.177197 	1.505164 	0.223873 	-1.764327 	0.410237 	-0.721859 	-0.289294 	2.285163 	0.000000 	-0.328478 	-0.535831 	-0.639449 	-2.099484 	1.968778 	2.837530 	-1.075645 	0.000000 	-2.637585 	0.000000 	-0.537104 	-0.935313 	1.548315 	-1.031759 	-1.267980 	0.879224 	-2.696813 	3.174777 	-0.237073 	-2.122567 	-3.039308 	-0.253826 	0.772767 	0.000000 	-2.219676 	2.085788 	0.575371 	-2.021408 	0.000000 	-0.139870 	0.000000 	0.886323 	-0.714255 	0.000000 	0.522319 	-2.116395 	0.616594 	-0.122806 	1.958945 	0.000000 	-0.603046 	-3.185378 	0.747820 	-0.500764 	1.094504 	-2.097891 	-0.363931 	-0.874065 	0.545700 	1.212405 	
0.718674 	0.000000 	1.713945 	-1.983539 	1.747002 	2.420370 	2.305983 	0.318582 	0.000000 	2.285592 	3.839330 	-0.420149 	-0.687796 	-0.380629 	0.968141 	-1.271540 	-2.077845 	-0.588742 	-0.899414 	-0.481268 	2.079787 	-2.218698 	-0.865964 	-0.587376 	0.000000 	1.503429 	0.902043 	1.645675 	1.441475 	1.463473 	0.000000 	-1.315661 	1.316375 	0.493100 	-0.577817 	-3.938830 	0.743787 	-2.758997 	0.746133 	-2.242809 	-1.445314 	-2.167673 	0.795695 	2.607169 	1.883647 	0.286086 	-2.851592 	-2.227524 	2.966709 	0.985865 	0.000000 	0.171322 	0.126869 	2.412717 	2.169233 	-2.165161 	0.000000 	-0.776679 	-3.438384 	3.201487 	-2.040324 	1.026301 	0.000000 	0.602362 	1.892674 	-1.372168 	-2.048677 	-1.055247 	1.020465 	-1.196897 	1.404508 	-0.770697 	1.900884 	0.479401 	0.000000 	-0.142184 	1.771413 	0.000000 	-0.234078 	1.569130 	1.113771 	1.925666 	-1.268517 	-2.022015 	-2.540177 	1.559736 	-2.122181 	0.459599 	-0.671541 	0.753341 	-0.435675 	0.589255 	0.000000 	0.000000 	-0.396585 	-2.179114 	2.122625 	0.344121 	-2.154617 	0.878064 	-0.725025 	-1.317169 	0.679375 	2.071184 	0.807528 	-1.631044 	-1.792577 	-1.740433 	0.639945 	1.754012 	0.000000 	-1.356224 	-2.606169 	-1.840821 	1.658042 	0.000000 	
1.122453 	-0.329328 	-0.184689 	0.000000 	-0.310222 	0.135741 	-0.453366 	0.000000 	-0.192851 	-1.555811 	1.791976 	0.000000 	0.000000 	1.499790 	-1.838022 	0.000000 	0.000000 	0.000000 	0.854336 	-0.462259 	-0.934557 	0.000000 	2.350547 	-0.457160 	0.000000 	0.711428 	-1.278610 	-1.398444 	-1.335721 	-0.442551 	0.000000 	0.931933 	0.000000 	0.000000 	-0.755106 	-1.127287 	0.558211 	0.000000 	-1.256019 	0.440879 	-1.011124 	0.000000 	0.376144 	-2.294929 	0.630323 	0.000000 	0.000000 	0.668352 	0.000000 	0.836594 	0.427965 	-0.599396 	0.000000 	-0.397175 	0.433554 	0.000000 	-0.718239 	0.000000 	1.041619 	1.107574 	0.000000 	0.000000 	1.167573 	0.750134 	1.229465 	-1.170287 	0.000000 	0.000000 	2.838394 	1.948982 	0.000000 	-1.778067 	-0.886410 	-1.003143 	0.241673 	-2.936546 	-1.886975 	0.485382 	0.996496 	-0.344909 	-0.576678 	0.000000 	0.000000 	-1.075261 	-0.101802 	1.677529 	2.002675 	-1.462846 	0.000000 	3.516925 	0.383887 	-0.775024 	-0.658343 	0.000000 	-0.417172 	2.936313 	-1.091138 	1.538479 	0.633526 	-1.825973 	-1.115542 	1.245276 	0.375340 	0.643285 	-0.130180 	-0.450591 	0.000000 	-0.681304 	0.000000 	2.889035 	-0.518929 	-0.188841 	-2.174699 	0.000000 	-2.355871 	1.870764 	
-1.146800 	0.120801 	0.118440 	0.422424 	2.761135 	0.000000 	-0.572736 	1.097321 	0.000000 	0.168246 	0.000000 	0.058486 	-1.281148 	-1.318388 	0.000000 	-1.626347 	-0.836393 	1.857294 	0.000000 	1.404809 	1.459451 	-2.111172 	0.244126 	-1.365848 	0.277171 	-1.220711 	1.110071 	0.394899 	0.605972 	0.820780 	1.052745 	-2.370034 	0.000000 	-2.396014 	0.650059 	0.090046 	0.624518 	0.000000 	-1.964428 	1.621366 	-1.857002 	0.000000 	0.000000 	0.000000 	2.042660 	1.074492 	0.325928 	0.589733 	2.421131 	-1.440811 	-1.247284 	-1.357489 	-0.676893 	-0.440955 	1.699329 	-2.198563 	1.096871 	2.044472 	-2.675253 	0.251469 	-1.364397 	0.000000 	1.383639 	0.000000 	2.346185 	-1.318235 	0.815473 	0.000000 	1.108917 	3.727950 	0.828555 	-0.449817 	-1.328033 	0.000000 	0.824216 	-1.846476 	-1.000649 	-1.614750 	-0.378445 	1.243923 	0.000000 	1.480875 	0.401806 	-2.075072 	-1.131323 	0.000000 	0.000000 	1.422468 	0.000000 	0.000000 	0.000000 	0.872459 	1.861366 	1.462707 	-0.683779 	1.629518 	0.418606 	1.593722 	-1.563431 	-1.548174 	0.649808 	0.502562 	0.060188 	-0.331317 	-0.949456 	-1.242181 	-1.453761 	-1.452462 	1.653692 	0.823392 	-0.662236 	0.000000 	-1.180621 	-0.560497 	0.000000 	0.914373 	
-2.091825 	1.059980 	0.742076 	0.000000 	-0.196840 	2.228308 	0.724274 	3.057808 	-1.616376 	0.000000 	0.415862 	-1.326823 	-1.798373 	-0.860000 	-2.152237 	1.355378 	-1.338358 	-0.680272 	0.826315 	0.680220 	0.000000 	-1.034293 	0.041631 	-0.893823 	2.609640 	0.304503 	2.123165 	0.000000 	1.530329 	0.779669 	1.855248 	1.382339 	1.027167 	0.500775 	2.593413 	-0.584788 	-0.474475 	0.484015 	0.897971 	-0.547196 	-1.409347 	1.058492 	0.909069 	0.698972 	0.268654 	0.436985 	-0.269215 	-0.600800 	1.107722 	0.387304 	-0.788534 	-1.154906 	0.955468 	0.925332 	-1.401413 	-0.472428 	-0.204898 	0.949918 	-1.505447 	-0.182742 	-0.037351 	0.289047 	-1.575402 	0.000000 	2.114037 	-0.780730 	-1.267889 	-1.411381 	-0.642426 	-0.735377 	-0.955579 	0.555737 	0.150826 	0.558269 	0.000000 	1.885376 	0.724372 	1.874618 	0.940477 	0.000000 	0.715325 	-0.588609 	0.000000 	1.041863 	-1.207697 	1.127385 	-3.235296 	0.000000 	-1.064933 	-2.297428 	-1.115435 	-0.629479 	0.538775 	0.275892 	1.542968 	0.000000 	-0.985476 	0.000000 	-0.657337 	-1.440345 	-0.162860 	-0.697895 	3.393565 	-1.553212 	0.000000 	0.701544 	-1.976800 	-1.348523 	0.000000 	0.000000 	-0.121114 	1.591078 	0.061207 	0.000000 	-0.602563 	-2.321640 	
