-0.776201 	0.314153 	-0.467104 	2.564428 	0.671343 	0.000000 	-2.004808 	1.859000 	1.366278 	0.000000 	-1.682518 	0.000000 	-0.900311 	0.000000 	-0.953072 	-1.630033 	1.473850 	1.417461 	0.470664 	1.309933 	-0.913706 	0.943925 	-0.668628 	-0.779260 	-0.176483 	0.800024 	0.000000 	-0.697649 	0.000000 	1.307158 	-2.456691 	
0.000000 	0.656282 	0.710199 	0.768559 	-0.451130 	0.342980 	0.048291 	0.164804 	0.000000 	0.000000 	-1.129063 	-1.891870 	0.000000 	-0.331133 	0.356539 	2.191658 	-0.778747 	-0.180453 	-0.624335 	0.000000 	0.000000 	0.466252 	-0.434948 	0.000000 	1.295562 	-0.595675 	0.000000 	0.766627 	-2.247900 	0.387705 	1.080095 	
0.992567 	0.000000 	0.142392 	1.065056 	0.221094 	-0.386655 	1.195881 	-1.669630 	-1.264014 	0.940970 	0.000000 	0.000000 	0.000000 	-0.212613 	0.000000 	4.391479 	-1.354182 	-0.879230 	-0.302564 	0.110264 	-1.084968 	-0.419486 	0.515744 	-1.636232 	0.941273 	0.000000 	0.789833 	0.019912 	-2.556289 	-0.447611 	2.048890 	
1.951244 	-1.944883 	-1.745159 	0.000000 	3.694767 	-1.595842 	0.000000 	-2.627559 	0.766024 	1.558096 	0.072051 	0.000000 	0.408643 	-0.429966 	0.986817 	0.749960 	-0.355403 	-2.170400 	1.998614 	2.550783 	0.141313 	-1.812485 	-0.766024 	0.000000 	1.427378 	0.000000 	-1.375582 	-1.128130 	-0.629969 	0.000000 	1.912220 	
-3.877096 	-1.092283 	1.032119 	0.000000 	0.204090 	2.234188 	-0.627935 	-0.941143 	-0.763068 	1.692888 	0.526775 	2.735963 	0.000000 	-0.929819 	0.000000 	-1.497135 	0.879840 	-1.236208 	2.612776 	0.898378 	-2.735963 	-1.467541 	0.000000 	1.091600 	-0.348700 	1.734111 	0.140736 	0.000000 	0.000000 	1.391003 	-1.826805 	
-2.324703 	-0.500658 	3.051798 	0.922252 	-2.372162 	0.876527 	-0.710176 	0.000000 	0.000000 	1.489468 	0.775509 	-1.222179 	2.379244 	-1.087131 	-0.984562 	-1.810647 	1.045839 	0.707263 	0.000000 	-0.244312 	1.284489 	-1.452273 	-0.402338 	2.467977 	-1.177847 	-1.796909 	-0.711446 	0.000000 	0.927037 	1.112513 	-1.143013 	
0.000000 	-0.947808 	-0.832070 	0.000000 	0.000000 	2.699720 	-2.032853 	1.294218 	1.667191 	-2.398590 	1.231484 	1.951040 	0.000000 	-1.202111 	-1.192017 	-3.199955 	-1.032530 	2.024086 	-1.578090 	1.287029 	-2.692535 	-1.151075 	0.000000 	0.000000 	1.074999 	3.235089 	0.805752 	1.933511 	-0.793984 	0.365662 	-0.892068 	
1.668542 	1.468188 	0.642287 	2.437967 	-1.756797 	-1.351103 	0.154573 	2.296342 	0.312824 	-0.496397 	-1.799945 	-2.578861 	-1.567135 	0.000000 	-2.215132 	3.200526 	0.178958 	3.146070 	-3.234796 	-1.004648 	2.356026 	2.643902 	0.183572 	-2.582595 	0.000000 	0.000000 	-0.203768 	0.000000 	-0.821833 	-0.650970 	-0.104260 	
-1.289654 	-0.731644 	-0.324420 	-0.122382 	1.785617 	1.016846 	-0.115399 	-3.651674 	0.000000 	-1.024200 	2.564897 	-0.753750 	1.729437 	-0.682503 	-0.191207 	0.000000 	0.272808 	-1.269989 	-1.794657 	0.472623 	-0.639363 	-2.256628 	0.000000 	0.324179 	2.793479 	-0.963617 	0.827213 	1.706703 	-0.880226 	0.115399 	2.640978 	
0.000000 	0.470983 	-2.357501 	0.715614 	2.001325 	-1.061450 	0.509567 	-0.506788 	-1.305781 	0.624374 	-0.117585 	2.185426 	-1.755054 	0.000000 	-1.078312 	2.152088 	1.190158 	0.000000 	0.754809 	0.000000 	-1.069646 	-0.384408 	1.434489 	-2.205485 	0.000000 	2.198599 	0.000000 	-0.753082 	-0.830121 	-0.638275 	0.385460 	
2.481871 	0.000000 	-0.846580 	-1.829429 	-0.718377 	-0.516140 	1.058003 	2.101160 	0.000000 	0.000000 	-1.017348 	0.850612 	-2.219239 	-0.176084 	0.000000 	1.352596 	-1.491367 	1.090593 	0.000000 	-0.576858 	1.277097 	1.543525 	0.474364 	-0.962685 	-0.907728 	2.456865 	-1.047140 	-0.298280 	0.000000 	-1.532367 	-0.084404 	
