0.146484 	-0.540006 	0.000000 	-0.388982 	0.414796 	1.558346 	-0.886798 	1.209121 	0.792510 	1.692423 	0.619624 	1.524344 	-0.750376 	-0.309537 	0.000000 	-0.671801 	0.728539 	-0.209952 	0.000000 	-1.092548 	0.000000 	0.929254 	0.000000 	0.000000 	0.000000 	-1.364103 	-0.122939 	-1.423101 	0.000000 	-2.986640 	0.958670 	0.259008 	1.334746 	-1.110498 	0.000000 	1.174110 	-1.475572 	2.100219 	0.390884 	-0.218141 	
0.000000 	-0.855750 	0.490342 	0.576267 	-1.122358 	0.000000 	0.000000 	0.895070 	0.000000 	0.000000 	0.202838 	1.397530 	0.000000 	-1.230390 	-1.346055 	0.314952 	0.000000 	0.000000 	0.443879 	0.241331 	-0.439704 	0.976302 	2.111176 	-1.476275 	-0.585353 	-0.478647 	0.000000 	-0.497511 	0.702649 	-1.441108 	-0.603851 	-1.317923 	1.126151 	1.023765 	-0.257653 	0.000000 	0.889452 	0.365430 	0.467276 	0.854539 	
0.000000 	-1.184192 	-0.491107 	1.236390 	-1.791859 	-1.334597 	0.000000 	1.318790 	-0.984540 	0.000000 	0.265337 	-0.986822 	-0.982399 	2.016528 	0.498391 	-0.198844 	-2.218634 	-0.283689 	0.236199 	-0.368751 	0.449561 	1.721591 	0.219466 	0.000000 	0.583140 	0.000000 	-0.824296 	-0.531525 	0.000000 	0.558019 	0.739126 	-0.815257 	1.624192 	-0.894390 	1.014618 	0.724160 	0.000000 	0.000000 	1.620328 	0.000000 	
1.251522 	1.562935 	-0.945812 	1.903407 	-1.949314 	1.274580 	0.000000 	-1.269432 	0.876840 	2.337163 	1.865455 	0.000000 	0.739540 	-0.601129 	-1.188293 	0.545329 	0.000000 	-1.192506 	0.965597 	0.000000 	0.000000 	1.428887 	0.510951 	0.000000 	-0.939337 	-1.262412 	-1.643525 	-1.213875 	0.000000 	0.000000 	1.055680 	-1.528469 	0.474599 	-0.434857 	-1.454957 	0.000000 	-0.807186 	-0.273932 	0.348306 	1.829542 	
-0.795426 	-0.464660 	0.091716 	2.762370 	0.000000 	2.116667 	-1.667504 	-2.298601 	2.472708 	0.621224 	1.180116 	0.000000 	0.510617 	0.000000 	-0.833618 	0.409780 	-0.193744 	0.370820 	0.000000 	0.000000 	-1.358338 	1.532906 	0.000000 	0.755962 	0.999196 	2.154217 	0.593199 	-0.602333 	-0.409780 	-1.589257 	0.000000 	-1.031596 	-1.537514 	0.000000 	-1.067154 	0.000000 	-1.774279 	0.743559 	0.000000 	0.000000 	
0.000000 	-1.456993 	-0.762798 	0.230844 	-1.854279 	1.069565 	-0.697176 	-1.046731 	-1.110608 	0.484644 	0.000000 	0.102452 	0.439455 	-0.575246 	0.000000 	0.971875 	2.166456 	1.548709 	0.000000 	2.057233 	0.000000 	0.000000 	0.000000 	-0.999090 	0.000000 	2.005485 	0.485118 	0.796136 	0.000000 	0.533038 	0.000000 	0.000000 	0.000000 	-0.131236 	0.000000 	-1.252311 	0.000000 	-0.392192 	-1.174829 	-1.592052 	
0.575279 	-1.634423 	0.000000 	0.000000 	0.000000 	0.546645 	-0.102261 	0.000000 	0.372570 	0.000000 	-0.757054 	0.823687 	0.000000 	0.391768 	-0.683429 	-0.674713 	0.000000 	0.737785 	0.000000 	-1.002060 	-1.043992 	-1.492956 	-0.684457 	0.382538 	1.621909 	0.000000 	-0.392073 	-1.215455 	0.632010 	0.870481 	0.000000 	2.732851 	1.079300 	-1.786372 	-0.758319 	0.585937 	0.000000 	-0.092659 	1.044763 	1.094876 	
0.151853 	1.105326 	1.146309 	1.972157 	0.663403 	1.365731 	1.572731 	0.000000 	1.179002 	-1.258325 	0.883275 	1.152873 	-1.007590 	-0.324236 	-0.626915 	0.808989 	-1.072546 	-0.809663 	1.198768 	0.096986 	-1.644814 	1.989210 	1.196483 	-0.092518 	-1.948463 	-0.599149 	0.388419 	-0.596746 	0.000000 	-2.589799 	-1.569378 	-3.064903 	-0.354272 	1.312309 	0.000000 	-1.586583 	0.000000 	1.081936 	0.000000 	0.832459 	
0.000000 	2.279271 	0.000000 	0.000000 	-1.113122 	-2.223884 	-0.139648 	1.277018 	-1.482189 	-1.291373 	0.757456 	-2.977950 	0.000000 	-0.618528 	0.251052 	-0.811390 	0.000000 	-0.330114 	0.000000 	0.000000 	2.721584 	1.920943 	1.117863 	0.000000 	-3.295692 	0.342891 	0.000000 	0.705684 	0.000000 	-0.793466 	2.890794 	-1.462048 	1.827811 	0.405618 	3.567029 	0.000000 	0.000000 	0.000000 	-0.966281 	-3.448238 	
-1.171147 	-0.140624 	0.000000 	0.807373 	-1.603302 	0.000000 	-0.127385 	0.469143 	1.768827 	-0.740645 	0.774181 	0.000000 	0.000000 	-1.007910 	-1.441424 	0.000000 	0.000000 	0.000000 	1.007910 	0.413039 	0.654645 	0.784482 	1.346151 	0.555325 	-0.419616 	1.383032 	0.454872 	0.000000 	1.190263 	-0.904148 	0.000000 	-0.602956 	0.105368 	-0.409533 	-0.110390 	-1.066463 	-1.013362 	-0.463064 	0.000000 	0.118140 	
