-0.994894 	-1.177245 	-0.841107 	0.496877 	0.352495 	0.000000 	0.918813 	-1.955375 	0.781631 	-0.960913 	0.000000 	-0.321911 	-1.316225 	-0.997311 	0.000000 	0.216479 	-0.828576 	0.000000 	-0.897291 	0.000000 	-0.930054 	0.000000 	1.221279 	-0.094364 	0.782706 	-0.819057 	-1.014069 	1.280305 	1.857177 	-0.465629 	1.016682 	0.375697 	0.493682 	0.349904 	-0.334853 	0.809637 	1.771851 	-1.651412 	1.759373 	1.604367 	0.000000 	0.000000 	-0.803594 	-1.203562 	-1.271387 	0.596182 	1.094350 	1.488160 	-1.652156 	1.073706 	0.000000 	0.497735 	
-0.985868 	-0.367461 	1.190068 	0.000000 	0.708334 	-0.078322 	1.454660 	-1.274420 	0.577142 	-1.142995 	0.000000 	0.799576 	0.639324 	1.610983 	-0.226093 	-0.865651 	0.674214 	-1.334504 	-0.748660 	-0.891783 	0.000000 	-0.926664 	0.000000 	0.757241 	1.109097 	-0.702288 	0.175938 	-1.245296 	0.742925 	0.337974 	1.066360 	0.643302 	2.288047 	0.000000 	-0.253911 	0.824256 	-0.499149 	0.752780 	0.000000 	0.551515 	-1.485951 	-1.026402 	1.327452 	0.626734 	0.000000 	0.219066 	0.000000 	-1.117783 	-0.745904 	0.000000 	0.000000 	-1.551501 	
-1.460578 	1.663445 	0.584728 	-0.531452 	0.718882 	-1.864658 	-1.264934 	0.730247 	-0.717244 	-2.422168 	-0.209087 	-1.747349 	0.000000 	-1.206089 	0.000000 	1.033830 	-1.117662 	-1.086360 	0.502630 	2.368684 	0.223941 	-0.188140 	0.000000 	0.317509 	-2.356584 	0.000000 	-1.039718 	1.565334 	-1.741294 	0.616530 	0.310816 	-2.290183 	0.000000 	0.239355 	0.590502 	0.530088 	0.000000 	0.765563 	-0.256283 	1.337778 	0.000000 	1.252613 	1.309585 	0.830531 	2.618262 	2.211506 	-0.515396 	0.000000 	-0.192402 	-0.609089 	1.182676 	0.747631 	
0.000000 	-1.555293 	-1.469884 	1.211676 	0.167940 	-0.222195 	0.611772 	-1.538761 	0.000000 	0.626580 	0.000000 	0.343359 	-0.917107 	-0.306656 	0.000000 	-1.018381 	-1.457865 	0.386158 	-1.043978 	-0.540304 	2.255804 	1.160400 	1.610461 	1.091926 	1.249694 	0.000000 	-0.778080 	0.507227 	0.815703 	-1.246606 	1.376230 	-0.231311 	0.607751 	0.631173 	-0.732295 	0.390440 	0.833534 	-1.342841 	-0.280915 	-0.291441 	1.126696 	-1.323883 	0.258776 	0.000000 	0.495905 	-0.501423 	-0.247469 	-0.648201 	1.142483 	0.589187 	0.813404 	-0.635421 	
0.686905 	0.000000 	-0.681785 	-0.894002 	-0.772908 	0.844095 	-0.596967 	0.984413 	-1.345345 	-1.340131 	-0.750576 	-0.718442 	0.000000 	0.676571 	-1.064592 	0.000000 	0.355399 	0.098786 	0.411956 	-0.445198 	1.407335 	-0.586473 	0.114820 	1.395918 	0.848165 	0.000000 	0.000000 	0.799139 	0.000000 	-0.278694 	2.395333 	-1.298073 	1.710279 	0.137767 	-1.226278 	-0.406316 	-1.141912 	0.544296 	-0.784881 	0.000000 	-0.386201 	-0.240111 	-0.779372 	0.548714 	1.594428 	0.620230 	0.000000 	-0.640606 	0.000000 	0.804353 	1.697159 	0.000000 	
-0.070411 	-0.884821 	0.610088 	0.000000 	-0.482298 	-1.074989 	-0.346199 	-1.243749 	0.716506 	0.302429 	-0.902483 	1.125491 	-1.253710 	0.000000 	-1.240073 	1.072092 	-0.309712 	0.680398 	-1.933364 	0.663935 	0.000000 	-0.164388 	0.276446 	0.440220 	-0.471497 	1.315952 	-1.153604 	-1.357405 	0.494616 	0.000000 	0.808581 	1.199438 	1.134865 	-0.716202 	0.334182 	0.117328 	0.451211 	1.894224 	0.000000 	0.000000 	-0.252275 	0.000000 	-0.354991 	-0.351125 	0.375976 	0.000000 	0.665487 	-0.265995 	-0.544332 	-0.341400 	1.266074 	1.048550 	
-0.305396 	-1.727362 	1.156363 	0.000000 	-0.523934 	-0.354452 	-0.779360 	0.241924 	0.486856 	-1.335769 	0.000000 	1.997756 	-1.414605 	0.665457 	0.553785 	0.000000 	-1.832196 	0.745470 	-1.468211 	-1.955679 	1.004782 	0.478215 	0.779217 	1.314982 	-0.262113 	-0.631164 	-0.771540 	0.933536 	0.851926 	0.775290 	0.070374 	0.519060 	-0.340496 	0.885038 	0.000000 	1.074386 	-0.441497 	1.321462 	0.365319 	0.563200 	1.237660 	-0.854690 	1.244614 	0.000000 	-0.284281 	0.182314 	0.235306 	-1.952696 	-0.441781 	-1.921916 	1.338425 	0.000000 	
-1.791392 	-0.286309 	-0.251679 	1.356923 	-1.212291 	0.552751 	1.430431 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-1.032448 	1.591353 	0.000000 	-0.059903 	-0.221137 	2.254323 	-0.052723 	1.883303 	0.000000 	-0.405602 	-1.874659 	-0.449367 	-0.253951 	0.000000 	-1.278840 	1.672761 	-0.151600 	-0.919840 	0.000000 	0.000000 	-0.447878 	0.721932 	0.236916 	0.000000 	-0.946575 	-0.557058 	0.000000 	1.146621 	-0.732067 	-0.782106 	-0.794988 	0.602116 	0.547016 	0.000000 	1.318298 	1.465392 	-0.832427 	0.000000 	-0.749903 	0.000000 	
1.218595 	0.759590 	-0.473737 	-1.070937 	0.538387 	-0.597463 	0.000000 	-1.163552 	0.000000 	0.663084 	1.118357 	-0.309504 	-0.847632 	0.000000 	-2.214883 	0.000000 	-0.622637 	1.482216 	-0.362215 	0.000000 	-0.323192 	-1.133899 	1.109466 	-0.436410 	-1.643925 	-0.298709 	-0.534894 	0.936497 	-1.086438 	0.417599 	-1.337000 	0.435680 	1.570251 	0.415861 	1.261635 	0.000000 	-2.317663 	1.622727 	-1.012698 	0.156726 	0.154680 	0.260573 	1.216420 	0.909344 	1.451019 	1.399890 	-0.715968 	-1.349186 	-0.450555 	-1.225127 	0.659363 	1.858404 	
-0.727906 	0.942296 	-0.156302 	-1.319785 	-0.615401 	-0.474531 	0.715272 	-0.662451 	-2.037958 	-1.309993 	-1.012581 	-1.679563 	1.649152 	0.000000 	0.442606 	1.379582 	0.000000 	-1.939281 	0.000000 	-1.095615 	1.687289 	0.330055 	1.942836 	0.000000 	0.643832 	1.701942 	1.043678 	-0.974345 	0.155070 	0.830917 	0.824086 	-0.612037 	0.000000 	-1.632329 	-0.726896 	0.000000 	0.000000 	1.529638 	0.672683 	0.832028 	-0.953746 	0.000000 	0.653208 	-1.239189 	1.208258 	0.514592 	0.645286 	0.000000 	0.000000 	0.918081 	0.000000 	-1.159840 	
