1.508041 	0.307534 	-0.233449 	-1.189133 	-1.030880 	-1.846542 	0.151152 	-0.306474 	-0.802206 	0.604954 	-1.041946 	1.936864 	-1.420125 	0.650162 	0.000000 	0.000000 	0.616990 	0.587012 	0.000000 	-0.589924 	1.108361 	0.000000 	0.000000 	0.000000 	0.947232 	-1.674301 	0.000000 	0.554161 	0.541884 	0.000000 	-0.092495 	2.089157 	0.487532 	0.000000 	0.215533 	-1.245139 	0.694291 	0.000000 	0.286370 	0.250670 	-0.458554 	0.801659 	-0.492117 	-1.372095 	
0.000000 	1.215317 	0.000000 	0.505647 	0.000000 	0.000000 	1.827384 	0.000000 	0.000000 	-1.527358 	0.000000 	1.141330 	-1.608686 	-1.715939 	-1.592646 	-0.613753 	-1.515482 	0.000000 	0.000000 	1.421633 	2.287341 	-2.260007 	0.000000 	0.393383 	-1.165440 	0.000000 	0.000000 	0.000000 	0.679923 	0.000000 	0.897151 	0.000000 	0.000000 	-0.670718 	-0.805858 	0.000000 	0.983630 	1.745628 	0.000000 	0.286106 	-0.906895 	1.322454 	0.000000 	0.000000 	
-0.841369 	0.569537 	0.303347 	-1.203587 	-1.352922 	1.281393 	1.160071 	0.152249 	-1.285996 	-1.339233 	0.000000 	-0.683734 	-0.586924 	1.326593 	1.688228 	0.079136 	0.000000 	0.454928 	-0.562784 	0.000000 	0.000000 	-0.767939 	-0.854638 	0.498082 	0.053287 	1.616414 	-0.606528 	0.000000 	-0.592369 	0.754161 	0.337160 	0.000000 	0.000000 	0.000000 	1.041021 	0.000000 	0.103713 	0.802405 	-0.264822 	-0.800161 	-0.723004 	0.724613 	0.000000 	-0.330557 	
-0.504582 	0.466723 	-0.190771 	0.864517 	0.439718 	-0.175373 	-1.298223 	0.691102 	1.066176 	-0.445749 	0.765478 	-0.857821 	0.133500 	0.000000 	-1.784120 	-0.507032 	0.390697 	-1.138372 	-0.437533 	1.243431 	1.101029 	1.275413 	1.281144 	-0.871006 	-1.054921 	-0.792718 	0.552142 	0.000000 	0.429891 	-0.235657 	0.000000 	-1.031993 	0.000000 	0.416104 	0.670834 	-0.072323 	-0.964857 	0.965915 	0.000000 	1.041609 	0.000000 	-0.568911 	0.026909 	-0.457902 	
0.384975 	0.000000 	0.000000 	0.000000 	0.000000 	-0.356900 	1.116762 	0.179279 	0.599511 	0.000000 	2.073667 	0.695212 	-0.488770 	0.636311 	0.000000 	-1.815493 	-1.923229 	0.370494 	0.000000 	0.000000 	0.930445 	0.460107 	-0.182520 	0.000000 	0.000000 	0.000000 	-0.452995 	-1.828731 	0.000000 	-0.858029 	0.000000 	0.000000 	0.043324 	0.808780 	0.215343 	0.000000 	0.000000 	0.000000 	1.753872 	0.000000 	0.000000 	0.000000 	-2.320382 	-0.342100 	
0.000000 	-1.095966 	0.000000 	-1.255344 	0.000000 	-2.081682 	0.000000 	0.610519 	1.287719 	1.279411 	-1.123002 	0.000000 	0.399545 	-0.648622 	-2.345427 	1.413966 	0.000000 	0.000000 	-0.226210 	0.000000 	0.784188 	-1.507423 	-0.385542 	0.018030 	1.740789 	-0.808254 	0.000000 	0.000000 	0.698180 	0.000000 	1.383501 	0.000000 	0.000000 	0.000000 	0.000000 	1.263650 	-1.742001 	0.936193 	0.000000 	0.069775 	0.000000 	-0.271585 	0.000000 	1.593294 	
-0.075466 	0.000000 	0.000000 	0.000000 	0.887080 	0.540151 	0.000000 	0.000000 	0.892101 	-0.777207 	-0.651797 	-1.043358 	1.503565 	0.421751 	-0.928263 	-0.193547 	-0.579586 	-0.683551 	-0.560045 	0.000000 	1.860491 	0.000000 	-0.771226 	-0.922022 	1.004329 	0.416328 	0.000000 	0.215804 	1.937414 	0.000000 	0.535537 	-1.877274 	0.000000 	0.000000 	0.945813 	0.000000 	0.000000 	0.568433 	0.000000 	-2.060233 	-1.135820 	0.000000 	0.175870 	0.997481 	
-1.453105 	0.537493 	-0.583351 	-0.825999 	-0.109040 	-0.426443 	0.237761 	0.663499 	0.592231 	0.600904 	-0.890196 	-0.183142 	1.054576 	0.924923 	-0.791773 	0.134211 	-0.168987 	0.801437 	-1.007672 	0.319063 	-0.296113 	0.000000 	-0.175206 	-0.664551 	0.619178 	0.416205 	1.179370 	0.000000 	-0.563478 	-0.357672 	0.000000 	0.000000 	0.653249 	0.882066 	-0.518439 	0.473517 	1.022493 	0.821014 	0.000000 	-0.084057 	-0.488164 	-0.597117 	-0.415003 	0.000000 	
0.467983 	0.303114 	0.000000 	0.625770 	-0.937089 	0.249891 	-0.714979 	0.000000 	-0.236049 	0.504364 	-2.509111 	-0.181781 	-0.294575 	0.769323 	0.000000 	-0.670137 	-0.574323 	0.314686 	-0.396211 	1.016999 	1.781047 	0.710623 	0.071823 	-0.449580 	1.604541 	-0.385210 	0.172446 	0.000000 	-0.430584 	0.105008 	0.000000 	1.765196 	1.201973 	-0.780267 	-0.303114 	-1.301584 	1.855898 	-0.685608 	0.415273 	-0.736565 	-0.976682 	0.533095 	-0.586489 	0.239162 	
0.000000 	1.832916 	-0.384198 	-1.054389 	-1.327536 	0.000000 	0.000000 	0.000000 	-1.448878 	0.000000 	0.000000 	0.000000 	0.000000 	1.043178 	1.139203 	0.000000 	0.000000 	0.000000 	-0.526342 	0.000000 	0.162736 	1.047575 	1.449642 	0.000000 	0.000000 	0.000000 	-0.624963 	-0.283844 	-0.637739 	0.000000 	1.054545 	0.000000 	0.866480 	1.175135 	0.340845 	-0.734785 	0.947654 	0.000000 	0.583163 	0.000000 	-0.582795 	-0.299494 	0.000000 	-2.396358 	
