-0.618713 	1.409517 	0.517808 	0.000000 	1.023321 	-1.050318 	0.000000 	-0.580763 	1.377811 	1.007121 	-0.514082 	-0.614257 	-0.773440 	0.000000 	-1.347195 	0.061568 	0.000000 	0.377797 	-0.066488 	-0.647601 	-1.632836 	0.612998 	0.380964 	0.000000 	0.315282 	-0.280202 	1.232970 	-0.636077 	-0.390766 	0.406704 	1.014399 	0.343227 	0.000000 	0.000000 	0.000000 	0.569662 	
-1.310511 	-1.100855 	0.000000 	0.516599 	0.000000 	-0.729906 	1.745486 	-0.843237 	0.658358 	0.000000 	-0.403492 	-0.951372 	1.032248 	-1.835567 	0.000000 	-1.422929 	0.000000 	0.781738 	1.067574 	0.654397 	0.000000 	0.334590 	1.163561 	0.000000 	0.000000 	0.000000 	0.000000 	1.904455 	-0.262888 	-0.263449 	-0.334017 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	
-1.447511 	0.201421 	1.066987 	0.000000 	-0.637352 	0.022322 	0.990569 	0.422540 	0.000000 	0.000000 	0.000000 	-1.387634 	-2.146060 	0.328264 	0.000000 	-0.140234 	1.616373 	0.000000 	0.000000 	0.114761 	-1.386321 	-0.314877 	2.350103 	0.000000 	0.000000 	0.034404 	1.844575 	0.000000 	-1.019196 	0.292555 	0.000000 	-0.723497 	0.000000 	0.000000 	0.280474 	0.000000 	
1.110455 	-0.483103 	0.000000 	0.000000 	1.280254 	-0.958566 	0.000000 	0.000000 	0.689747 	-0.126984 	0.000000 	-0.322087 	-1.420027 	1.617823 	0.000000 	0.000000 	1.450218 	0.395034 	-2.061350 	-0.552087 	0.000000 	-1.069713 	-0.917467 	-0.894511 	0.418879 	1.142995 	0.547542 	-0.723512 	0.000000 	0.281577 	-0.499323 	-0.636382 	-0.441399 	1.056955 	0.426041 	1.681587 	
0.000000 	-0.599815 	0.090797 	-1.561817 	-1.786671 	0.000000 	1.139608 	0.547436 	-1.060195 	-1.206549 	0.000000 	0.422047 	-1.537574 	0.911248 	1.059903 	0.000000 	0.000000 	-0.377023 	0.000000 	1.538534 	-0.555747 	0.000000 	1.219461 	0.000000 	1.091534 	0.000000 	0.000000 	1.225364 	0.422040 	0.000000 	0.000000 	-0.439587 	0.000000 	0.000000 	-1.060291 	-0.480005 	
0.849440 	1.394237 	0.332651 	-1.113263 	0.000000 	-0.882153 	-0.589542 	0.486199 	1.949891 	0.000000 	-1.999867 	0.568990 	0.000000 	1.598970 	-0.569343 	1.192132 	0.000000 	1.324800 	-0.488978 	-1.496171 	-1.344071 	0.852305 	-1.662947 	-0.472119 	0.495636 	-0.433173 	2.087912 	-1.661788 	0.000000 	-1.350700 	0.150210 	1.919191 	-1.331419 	0.000000 	0.000000 	1.556601 	
-0.890525 	-1.061631 	-1.408456 	0.000000 	0.000000 	0.000000 	1.446740 	-1.086076 	0.000000 	1.223907 	2.068195 	-1.160809 	-1.344843 	0.000000 	-0.610994 	-0.824549 	0.000000 	-0.009293 	-0.694453 	0.590659 	0.766929 	0.000000 	0.448712 	-1.465411 	0.000000 	0.000000 	1.578252 	1.914817 	0.963026 	0.000000 	0.000000 	-1.109953 	0.491727 	0.610825 	0.611338 	0.000000 	
0.000000 	1.034941 	-0.085891 	-1.298509 	-0.275698 	-2.025534 	-0.970447 	0.000000 	0.546070 	0.000000 	0.000000 	1.036294 	-0.951870 	-0.483637 	-0.058942 	0.000000 	0.000000 	-0.298460 	0.679605 	0.381372 	-1.034745 	1.866442 	0.109615 	0.000000 	0.971912 	-0.662163 	1.232661 	0.400566 	0.728152 	0.000000 	0.861199 	0.643696 	0.000000 	-0.328036 	-2.006536 	1.112097 	
-0.208395 	0.000000 	0.934805 	0.000000 	1.610464 	-1.739879 	0.149579 	0.000000 	1.723045 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-1.091717 	-0.457581 	-0.739293 	0.558017 	0.000000 	0.000000 	-2.895213 	0.000000 	0.063537 	-0.680421 	0.112533 	0.457611 	0.000000 	0.000000 	0.000000 	0.000000 	1.255620 	-0.151670 	0.739266 	1.108569 	-0.621494 	1.341091 	
0.331357 	0.000000 	0.000000 	-0.666924 	0.000000 	-0.089446 	1.532988 	-0.649924 	1.289332 	0.593780 	-1.962487 	-0.766281 	1.126137 	0.000000 	-1.379579 	0.000000 	-0.523811 	1.463103 	0.000000 	-0.145804 	-0.875224 	0.000000 	-0.954843 	0.000000 	0.000000 	0.000000 	0.492386 	0.320760 	0.000000 	-1.472876 	-0.673351 	0.969060 	-0.923470 	1.652838 	2.052323 	-0.246233 	
-1.061148 	0.000000 	0.027716 	1.643328 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.767976 	1.065822 	0.000000 	1.083213 	-1.087370 	-1.861472 	-1.185506 	-1.610674 	-0.781011 	-0.657290 	0.268152 	0.000000 	1.361694 	-0.379411 	-0.864680 	-0.148546 	0.286794 	-0.452652 	0.879679 	1.668358 	0.000000 	1.202934 	1.468561 	0.735152 	0.499778 	-0.989950 	-0.698026 	
-0.383731 	1.178811 	0.000000 	1.545982 	1.832913 	0.000000 	0.000000 	0.000000 	0.000000 	0.143528 	0.000000 	-1.779297 	0.000000 	0.000000 	-1.478975 	0.000000 	1.117405 	-1.890371 	-2.279821 	-1.286492 	1.516265 	0.438613 	1.073035 	1.412494 	0.518067 	1.040739 	-0.795291 	-2.295933 	0.000000 	1.040614 	0.000000 	0.090237 	0.000000 	0.000000 	0.000000 	0.000000 	
