-0.561586 	0.000000 	1.354703 	0.900545 	1.450871 	1.633732 	-1.735561 	0.278702 	1.164890 	-0.917672 	-0.700559 	1.102856 	0.000000 	0.126516 	-0.779984 	-1.472372 	-1.313691 	0.000000 	2.214534 	-1.242537 	-0.212987 	0.000000 	-0.776784 	0.690123 	-0.318152 	-1.551004 	0.456178 	-1.737896 	0.000000 	1.022108 	-0.498683 	0.837327 	0.237746 	-0.610776 	0.988676 	-2.304789 	0.599371 	1.032098 	
0.000000 	0.575780 	0.000000 	0.761313 	-0.278963 	-1.749467 	-1.117370 	-0.558613 	-0.981685 	0.000000 	-0.226557 	0.711148 	-0.550426 	-0.437718 	0.146349 	-1.561332 	0.860771 	0.952624 	0.502658 	1.322587 	0.230244 	-1.650538 	0.000000 	-0.678219 	0.000000 	-0.549832 	0.000000 	1.661039 	-0.937452 	1.794528 	0.000000 	0.404105 	0.000000 	0.953517 	1.851447 	0.000000 	-0.495824 	-0.239440 	
-0.201945 	0.000000 	0.151093 	0.585199 	1.458423 	0.000000 	0.000000 	-0.395659 	-1.296465 	1.980555 	-0.811750 	0.850974 	1.725397 	-2.274161 	0.678240 	-0.682407 	-0.717079 	-1.300028 	0.405102 	0.549829 	1.348104 	0.000000 	-0.914406 	2.045867 	1.055899 	0.000000 	0.000000 	-1.241429 	0.831837 	0.410059 	-0.830818 	-1.059448 	-1.097206 	-1.046608 	2.941038 	-1.368566 	-2.384186 	0.848805 	
-1.089941 	-0.611096 	1.260445 	0.000000 	-0.828101 	0.360031 	0.000000 	0.000000 	-1.066312 	-0.453109 	1.259341 	0.000000 	0.167002 	0.650429 	-0.569931 	1.854806 	-1.344542 	-1.524362 	-1.531425 	-0.855391 	0.339550 	1.841681 	0.000000 	0.648476 	1.268220 	1.407558 	-0.367824 	-0.561995 	0.934680 	0.000000 	-1.261651 	0.000000 	0.000000 	0.000000 	0.773827 	-2.389936 	1.697543 	0.000000 	
1.315783 	0.000000 	0.744058 	-0.836849 	-1.614829 	-2.235936 	0.000000 	-0.123636 	-2.700676 	-0.159226 	0.718613 	0.000000 	1.162671 	0.000000 	0.000000 	0.799440 	0.779379 	1.115252 	0.950759 	2.571718 	1.760231 	0.000000 	0.000000 	-1.693389 	0.000000 	-0.818423 	-0.221303 	-0.493967 	-0.642485 	0.155848 	0.000000 	-0.842511 	0.423899 	0.697670 	-0.700296 	3.035951 	-0.451994 	-1.835160 	
-1.086140 	0.768702 	-1.969364 	1.074383 	0.000000 	0.000000 	-1.820183 	2.629002 	-0.542038 	-0.997758 	0.599338 	1.484559 	0.994065 	0.120422 	0.000000 	-1.448344 	0.000000 	-1.372153 	0.832104 	0.917998 	3.152888 	-0.343347 	-0.672415 	-1.224311 	0.000000 	0.000000 	2.463962 	-1.562475 	-0.710535 	2.933167 	-2.920548 	0.000000 	0.000000 	-1.577637 	1.047541 	-0.901439 	0.000000 	1.028308 	
-1.104379 	0.000000 	-1.251939 	0.000000 	0.000000 	0.000000 	-0.607369 	0.000000 	-0.443599 	-1.329716 	-1.042954 	-1.112795 	0.218545 	0.194156 	1.503006 	-0.791239 	0.786748 	0.402255 	0.561416 	-2.120804 	-1.185458 	-2.021986 	0.000000 	0.057925 	1.293580 	2.585994 	1.443854 	0.960891 	-1.704454 	1.599769 	-0.318812 	1.268009 	1.241508 	0.000000 	0.850924 	-0.796870 	0.000000 	1.055623 	
1.698232 	-1.352909 	-2.299473 	0.000000 	0.755149 	0.299229 	-1.071019 	1.879291 	0.871575 	-1.755074 	0.369357 	-1.749004 	0.000000 	-1.399930 	-1.721230 	-0.399568 	0.000000 	1.471686 	0.684734 	-1.998259 	2.766323 	-0.827578 	0.000000 	0.326248 	0.255935 	2.301651 	1.703546 	-1.623025 	0.000000 	0.701516 	1.165429 	0.000000 	0.881324 	-0.937587 	-0.778012 	-2.117897 	0.000000 	2.422202 	
-0.426911 	0.726835 	-1.832949 	-0.522041 	0.525471 	0.000000 	0.695494 	0.886680 	-2.054545 	0.000000 	1.821625 	-0.596920 	0.481250 	1.969392 	-0.124639 	0.000000 	0.000000 	0.000000 	-1.792600 	0.377742 	-1.163477 	0.000000 	1.985648 	-0.209725 	0.596081 	0.903930 	-1.905839 	1.532967 	1.350949 	0.000000 	0.000000 	-0.222524 	-1.171351 	-0.860874 	0.708893 	-1.174001 	0.380444 	-0.484835 	
0.317255 	0.000000 	-1.403325 	-1.442793 	0.000000 	-0.864547 	-0.841936 	0.000000 	-2.309049 	0.415005 	0.000000 	-1.650764 	2.056297 	-0.525354 	-0.536296 	1.350777 	0.683798 	0.000000 	0.000000 	0.679392 	1.120807 	-1.265904 	1.455415 	0.000000 	1.710988 	0.904585 	-1.155351 	-0.383846 	0.000000 	0.390352 	0.000000 	-0.611697 	0.000000 	0.000000 	-0.315217 	0.000000 	1.314144 	1.347879 	
