-0.366605 	1.140819 	0.000000 	0.861220 	-0.666914 	0.000000 	0.000000 	0.000000 	0.687790 	0.000000 	0.594265 	-1.277819 	0.000000 	0.000000 	0.475619 	0.000000 	1.540554 	0.000000 	-1.370647 	0.985192 	-1.057029 	-0.833768 	0.476734 	0.000000 	0.000000 	0.752061 	2.682583 	-2.376268 	-0.235387 	0.000000 	0.000000 	0.000000 	0.000000 	0.601993 	-0.098379 	0.314220 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-1.668274 	-0.076236 	-0.801802 	0.559420 	
0.000000 	-0.381547 	0.000000 	0.124031 	0.000000 	-0.611528 	-0.648012 	0.668992 	0.682664 	1.260472 	0.933037 	0.787872 	-0.991132 	-0.282578 	-0.875043 	-0.516864 	0.000000 	0.880719 	0.000000 	0.000000 	0.000000 	-1.470941 	0.228749 	0.743168 	-0.692805 	-0.422309 	-0.336345 	-0.371511 	0.737507 	0.516864 	-0.511053 	-1.243438 	0.897666 	0.000000 	0.000000 	2.346975 	0.000000 	0.144567 	0.656851 	-0.372433 	0.000000 	-0.877388 	0.000000 	0.000000 	-0.096303 	
-0.170917 	1.306967 	0.000000 	0.440693 	0.000000 	0.118897 	1.046201 	0.000000 	-1.236865 	-0.711190 	0.000000 	0.000000 	0.000000 	-1.331163 	-2.019622 	1.369287 	-0.613292 	1.031720 	1.146262 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-1.961004 	1.593698 	0.000000 	-0.661181 	0.387800 	0.000000 	1.191443 	-1.428375 	0.713201 	0.000000 	0.905907 	0.000000 	0.000000 	0.000000 	1.577952 	0.000000 	-0.849546 	1.165642 	-1.143795 	-0.927210 	
0.000000 	0.057455 	1.242292 	-2.469550 	-0.704783 	0.470882 	-1.251188 	-1.759245 	1.425216 	-0.220205 	0.728579 	0.000000 	0.612075 	-0.627483 	-0.424853 	0.234904 	-0.808074 	0.387604 	0.929624 	-0.357757 	-0.424333 	0.843061 	0.000000 	0.838275 	0.000000 	-1.247521 	0.638192 	0.000000 	0.525150 	0.124670 	-0.687139 	-0.811410 	2.410370 	0.000000 	-0.873841 	0.940499 	0.000000 	0.199832 	0.000000 	-0.130176 	-0.643744 	0.967295 	-0.259963 	0.693082 	-0.683259 	
0.951388 	0.442315 	0.434969 	-0.401278 	-1.174647 	0.000000 	0.000000 	0.000000 	0.000000 	0.461217 	0.000000 	1.751327 	0.000000 	-1.090497 	0.624507 	0.000000 	1.601375 	-0.829182 	0.000000 	0.215521 	0.000000 	0.000000 	0.822305 	0.655980 	-0.064020 	-0.992971 	0.000000 	1.120077 	-1.543136 	-1.077547 	0.000000 	-0.593144 	1.774852 	0.000000 	-1.545211 	0.000000 	-0.215290 	0.217440 	0.000000 	-1.070295 	0.000000 	1.209444 	-0.403531 	0.000000 	0.000000 	
0.000000 	2.124047 	-0.993185 	0.240395 	-0.761634 	-0.458529 	0.978224 	0.482685 	0.852962 	0.940680 	0.397507 	0.582400 	-0.699153 	-0.919108 	0.872239 	0.496845 	0.589156 	-1.361964 	-0.895409 	0.325570 	0.000000 	0.104047 	-0.210772 	0.549756 	0.000000 	1.032306 	-1.274709 	-0.149560 	-0.961664 	-0.139140 	0.079517 	-0.459478 	0.000000 	0.886974 	0.000000 	-0.827092 	-1.382398 	0.133526 	0.120414 	-0.151365 	-1.493056 	0.000000 	-0.516672 	0.482387 	1.580991 	
0.197797 	0.000000 	-0.726310 	0.000000 	-0.087243 	0.000000 	0.000000 	-0.661266 	-0.213273 	-1.117794 	0.000000 	2.623934 	-0.701612 	-1.572939 	-0.407341 	-1.253639 	2.035234 	0.000000 	0.849970 	-0.762134 	0.794092 	0.781184 	1.670297 	-0.212450 	-0.474641 	0.000000 	-0.877082 	1.166745 	-0.258792 	0.000000 	0.189867 	-0.915375 	0.000000 	0.552494 	0.797222 	0.000000 	-0.508498 	-0.476901 	1.368604 	0.000000 	0.589395 	0.000000 	-1.344142 	0.000000 	1.178152 	
-1.409866 	0.000000 	1.096874 	-1.132055 	0.285516 	0.534837 	0.980338 	-0.554544 	0.000000 	0.000000 	0.000000 	-0.890093 	0.540295 	0.000000 	0.000000 	0.891355 	-0.452489 	0.000000 	0.000000 	0.000000 	-1.162640 	0.789110 	0.000000 	-2.762634 	1.175438 	0.402622 	0.000000 	0.000000 	2.476201 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.233794 	0.000000 	0.000000 	-0.624810 	0.000000 	1.418535 	-0.951691 	-0.658766 	0.000000 	
0.291492 	1.224856 	-0.547005 	0.510922 	-0.503199 	0.152389 	-0.386950 	-0.814236 	0.000000 	-0.532814 	-1.153352 	-0.787316 	0.094280 	0.000000 	0.549902 	0.971320 	-0.566928 	-0.653348 	0.338943 	0.296996 	-0.169931 	1.137846 	1.842593 	-1.450405 	0.594171 	0.000000 	-0.622094 	-0.489088 	0.644309 	0.867705 	0.000000 	0.000000 	-1.599776 	0.487999 	0.000000 	0.288186 	-0.758309 	0.662923 	0.000000 	0.000000 	-0.168264 	0.838357 	-1.055116 	-0.348958 	0.832297 	
0.000000 	0.000000 	0.426019 	0.000000 	0.000000 	-0.758498 	0.000000 	1.340692 	0.000000 	2.130485 	-0.145858 	-0.974913 	-0.642877 	0.964196 	-0.928897 	-0.648802 	0.314910 	0.000000 	0.000000 	-0.467568 	0.000000 	-1.873762 	0.193150 	0.000000 	-1.630411 	0.000000 	1.105778 	0.000000 	0.697750 	0.375442 	0.000000 	-0.242164 	0.000000 	0.825662 	-0.616302 	1.868943 	0.000000 	0.869356 	0.167681 	-1.498118 	1.150426 	-0.989711 	0.685414 	0.000000 	0.000000 	
-0.873083 	0.266995 	0.000000 	0.000000 	0.715710 	1.443922 	-0.022517 	0.000000 	-1.171567 	1.446367 	-0.673741 	-0.608016 	-0.705628 	-1.173010 	1.405699 	0.000000 	0.000000 	0.000000 	0.266739 	-0.189216 	0.521495 	-0.443767 	2.138939 	0.000000 	0.000000 	-1.624473 	0.000000 	0.000000 	-1.170527 	0.000000 	-0.602513 	-0.896453 	0.000000 	1.775891 	0.583988 	0.000000 	0.000000 	0.465155 	0.132002 	0.000000 	0.000000 	1.215710 	0.000000 	-1.048051 	0.000000 	
