1.488516 	-0.991517 	0.000000 	0.622268 	0.081193 	-0.961192 	-0.241420 	-1.827928 	0.000000 	1.163823 	0.000000 	0.469733 	0.000000 	-0.469734 	-0.555236 	0.000000 	-0.427406 	-1.855683 	0.000000 	0.000000 	0.081193 	-0.559878 	0.543636 	0.000000 	0.000000 	-0.081193 	0.000000 	0.594924 	0.634270 	0.000000 	-0.318870 	0.000000 	0.000000 	0.926566 	-1.208231 	2.146798 	1.574498 	
1.151688 	-1.340061 	1.151508 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.900330 	0.000000 	-1.046882 	0.000000 	0.000000 	-0.879571 	-2.721920 	0.000000 	1.067918 	0.000000 	0.000000 	0.000000 	0.669891 	0.062864 	-1.968190 	0.000000 	0.000000 	-0.669915 	1.570205 	0.209733 	1.549446 	1.549495 	-1.612364 	0.000000 	0.000000 	1.172626 	-0.649292 	1.612338 	1.486414 	
0.477359 	0.000000 	0.000000 	-1.120563 	-0.802560 	0.717174 	0.000000 	-1.024917 	1.248779 	-1.075699 	0.407846 	1.118009 	0.817808 	-1.228987 	0.620549 	-0.354379 	-1.231000 	0.639878 	0.237448 	-0.632332 	0.000000 	-1.426193 	2.043304 	1.410688 	0.000000 	0.000000 	-0.899535 	0.960786 	-0.269854 	0.762891 	-0.030339 	1.137359 	-0.364492 	-1.141009 	-1.218263 	0.000000 	-0.503051 	
1.862227 	-2.255695 	1.539910 	0.000000 	0.000000 	-1.376196 	-0.449256 	0.000000 	0.000000 	0.482296 	-0.119195 	-0.567621 	0.000000 	-0.421901 	-2.038101 	0.466522 	-0.761309 	-0.374652 	0.517628 	0.000000 	0.000000 	0.000000 	-0.262302 	0.917165 	-0.601689 	0.000000 	0.000000 	1.495323 	0.413194 	1.124750 	0.000000 	0.000000 	0.601869 	0.994743 	0.000000 	-0.517728 	0.000000 	
0.399465 	-0.976919 	0.000000 	0.214106 	-1.488336 	-1.139566 	0.944316 	0.000000 	1.195605 	0.291947 	0.639390 	-0.320351 	1.318373 	2.454620 	-0.744046 	0.000000 	-0.664867 	0.000000 	-0.891683 	0.000000 	0.673985 	0.000000 	-1.130744 	-1.085814 	-0.931152 	-0.673985 	0.000000 	-0.090820 	-1.564009 	0.959204 	0.000000 	0.000000 	0.579495 	1.570715 	0.942653 	-0.426690 	0.000000 	
0.000000 	0.000000 	0.872588 	0.000000 	0.517291 	1.677705 	-0.847034 	-2.589520 	0.887556 	-2.972509 	-1.923714 	0.000000 	0.000000 	0.000000 	1.483080 	-0.594311 	0.000000 	1.127621 	1.671575 	0.000000 	0.000000 	-0.994967 	0.000000 	0.000000 	-1.115268 	0.000000 	-0.462414 	2.980194 	0.000000 	1.192017 	0.000000 	0.000000 	0.172976 	0.000000 	-0.597186 	0.918509 	-1.194602 	
-1.090783 	0.759604 	-1.174381 	1.816082 	1.300507 	0.000000 	1.021780 	-2.705442 	0.000000 	0.611043 	-0.814617 	-0.991786 	0.218761 	0.368582 	0.716519 	1.085957 	-0.643787 	-1.631996 	1.058915 	-0.564228 	0.000000 	0.000000 	0.000000 	1.216580 	0.638661 	0.000000 	-0.685477 	0.000000 	0.000000 	-1.837693 	0.000000 	0.000000 	-1.472453 	0.000000 	0.571228 	1.427766 	1.077180 	
-0.326002 	0.000000 	-0.384871 	-1.107166 	0.000000 	1.451261 	1.502022 	-0.707391 	0.297014 	0.765974 	1.114751 	0.000000 	0.977924 	-0.496008 	-1.567843 	1.302261 	1.387202 	0.438782 	-0.812932 	-1.863264 	-1.260292 	1.083968 	-1.582297 	0.000000 	-1.444331 	1.260292 	0.000000 	-0.645927 	0.000000 	0.000000 	0.374546 	1.241050 	-1.090899 	-0.781414 	0.000000 	0.167853 	0.615145 	
-0.670554 	-1.022635 	-0.373250 	0.000000 	1.065419 	0.739220 	-1.056405 	0.069338 	-0.582829 	0.687590 	0.000000 	0.385571 	-0.257682 	0.399640 	0.806866 	-0.203194 	1.977358 	-0.883990 	0.675308 	0.239302 	-0.620974 	0.348044 	-0.318354 	-1.388750 	-1.127528 	0.620974 	0.441184 	0.362953 	1.548009 	-1.380184 	-0.486963 	0.000000 	-0.159538 	0.448900 	-0.461197 	0.000000 	0.646089 	
-0.941965 	0.000000 	1.112538 	-0.670085 	0.715521 	0.509461 	-0.195783 	1.239558 	-0.830196 	-1.012325 	-0.583559 	0.000000 	0.000000 	0.283813 	0.702944 	-1.148591 	0.343885 	1.446342 	0.000000 	0.923444 	0.000000 	0.000000 	0.000000 	-0.337177 	-0.774156 	0.000000 	0.000000 	-0.095599 	-0.377136 	0.000000 	1.280409 	0.000000 	0.887552 	-0.131726 	1.474935 	-2.519223 	-1.418846 	
0.054459 	-0.342281 	1.367844 	-1.340700 	0.000000 	-2.429970 	-0.872948 	-0.117264 	0.000000 	2.960883 	0.224888 	-0.954144 	0.117297 	0.414217 	0.000000 	0.531017 	1.763762 	-2.142464 	0.000000 	0.126106 	0.117135 	0.000000 	0.000000 	-0.413659 	0.000000 	-0.117214 	0.000000 	-0.774143 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	2.979246 	
-2.647906 	0.405984 	-1.300227 	-0.207290 	-0.086735 	0.370674 	0.000000 	1.348671 	1.128470 	1.096835 	1.143287 	1.219062 	0.000000 	0.614909 	0.916800 	0.000000 	0.732250 	0.411801 	0.365639 	0.000000 	0.000000 	-0.556378 	0.436487 	-1.274839 	-0.182122 	0.000000 	-0.143168 	0.000000 	0.308208 	-1.565115 	-1.714311 	0.000000 	-0.716445 	0.000000 	-0.615394 	0.000000 	0.000000 	
