-1.046285 	-1.577764 	0.000000 	0.000000 	0.560721 	-1.732209 	-0.740682 	-1.039936 	-0.938902 	0.000000 	1.008677 	-0.899694 	1.046057 	0.000000 	-0.587657 	0.000000 	0.281846 	0.000000 	0.000000 	0.958613 	0.000000 	-0.668731 	-0.511914 	0.000000 	1.264105 	-1.516588 	0.000000 	1.016735 	-1.299316 	0.304317 	0.728009 	-0.230429 	0.377319 	1.658757 	0.603396 	0.000000 	-0.523817 	0.000000 	-1.063216 	-0.732137 	0.000000 	2.012764 	1.660061 	-0.357192 	1.762009 	-0.884911 	1.628942 	0.000000 	
1.883459 	-0.446315 	0.445104 	0.525848 	-0.453954 	-1.756348 	0.230047 	0.000000 	0.712851 	-0.731461 	1.354434 	2.440577 	-0.739990 	0.499534 	-0.954640 	0.452153 	-0.891654 	-0.134108 	0.102054 	-1.119344 	-0.131248 	-0.366283 	1.881879 	0.943355 	-0.287739 	-1.000550 	1.484694 	-1.698736 	-1.242479 	-0.884045 	0.723387 	0.507031 	0.000000 	-1.254364 	0.197908 	-0.544424 	-0.933994 	1.409034 	0.533902 	-0.845142 	-0.318849 	0.549104 	2.265972 	0.000000 	0.641698 	1.015433 	-1.096903 	-1.203320 	
1.362607 	0.000000 	0.901274 	-0.145124 	-0.699628 	0.000000 	0.552610 	0.325547 	-3.363691 	1.561879 	-1.331844 	-0.459346 	-0.082257 	-2.659468 	0.256697 	0.796666 	1.268425 	1.567918 	1.330996 	0.869030 	-2.492093 	0.831834 	0.000000 	1.543162 	-1.121921 	0.323138 	0.102801 	-1.051360 	0.213482 	-1.091049 	-0.909750 	1.679694 	-1.239953 	1.315901 	-0.677906 	0.991216 	-0.729505 	-1.202641 	-0.197986 	1.052195 	0.886546 	1.655162 	-1.097862 	-0.637951 	1.520440 	-0.244400 	0.309257 	0.343811 	
0.953004 	-0.524426 	-1.057124 	0.989916 	0.000000 	0.718578 	-1.697502 	0.000000 	0.433852 	1.519384 	0.000000 	-0.560972 	-1.267442 	1.627593 	-0.371058 	0.000000 	-1.985236 	0.315624 	0.406566 	0.000000 	-0.332276 	-0.641513 	0.000000 	1.316597 	-0.861317 	-1.327282 	-0.161380 	1.263128 	-0.585069 	0.000000 	-1.048997 	1.244748 	1.468471 	0.325234 	-1.287531 	1.073640 	0.000000 	0.598896 	0.000000 	0.000000 	-0.478345 	0.621203 	0.382149 	-0.795445 	-0.702609 	0.000000 	1.363735 	0.229948 	
0.000000 	-0.653300 	-0.696519 	1.372670 	1.223445 	-0.626442 	0.000000 	0.147626 	0.000000 	0.000000 	1.153183 	0.576410 	-1.125778 	-0.979241 	0.000000 	-0.918458 	0.000000 	-2.093353 	-1.199829 	0.848075 	-1.244451 	-1.185630 	-1.224991 	-1.610996 	0.000000 	2.795110 	0.802097 	1.218244 	-0.497875 	1.081991 	-1.268733 	-0.671004 	1.525546 	-1.068541 	0.000000 	2.641110 	1.416554 	-1.128894 	0.000000 	0.913557 	0.846345 	0.000000 	0.634669 	0.659642 	1.136552 	-0.861919 	1.686074 	-1.084618 	
-0.922337 	0.000000 	-1.383000 	-0.988343 	-0.872781 	0.000000 	-0.410324 	-0.283698 	0.957558 	-0.720270 	0.844935 	0.000000 	0.360759 	-0.704475 	-1.101128 	0.597910 	-0.652486 	0.000000 	0.000000 	0.806656 	0.086074 	1.223080 	0.540387 	-1.114225 	0.000000 	-1.635981 	0.367248 	0.837628 	0.000000 	-0.307014 	-0.548982 	0.000000 	1.151557 	0.740186 	0.957885 	-0.545359 	1.796504 	-1.512719 	0.260727 	0.413733 	1.074777 	0.000000 	0.298417 	-0.143431 	-1.008130 	-1.512147 	2.361648 	0.398140 	
-0.758917 	0.000000 	0.458386 	0.575825 	-1.735217 	-2.066150 	1.604549 	1.649477 	-0.909836 	0.664103 	0.489130 	-1.030535 	-0.392914 	-1.450339 	0.000000 	-0.121585 	-0.272285 	0.000000 	0.875931 	0.000000 	0.000000 	1.436761 	0.552235 	0.000000 	0.978997 	-0.856838 	0.000000 	-0.392771 	0.752494 	-0.981396 	-0.311440 	1.154871 	0.000000 	0.000000 	-0.984910 	-1.600960 	0.000000 	-0.385158 	-1.791554 	0.174985 	0.944202 	1.175281 	0.170186 	0.000000 	1.895202 	0.943441 	0.000000 	-0.335246 	
1.431635 	-0.504712 	-0.351966 	0.969026 	0.559742 	-0.118868 	0.736145 	-1.490101 	-0.342950 	0.000000 	0.333676 	1.963780 	0.075524 	0.572301 	1.285005 	0.000000 	0.648554 	1.180724 	-0.550068 	-0.671682 	-1.385753 	-2.000826 	0.492167 	0.115689 	-2.320053 	0.000000 	-0.960095 	-1.347887 	-1.175885 	-0.688803 	-0.272324 	0.269069 	0.490027 	0.721550 	1.184123 	0.646621 	-0.206545 	-0.656552 	1.442555 	-1.220243 	1.378290 	1.754828 	0.972957 	-0.968864 	0.000000 	0.239129 	-0.325806 	0.000000 	
-0.343628 	0.077584 	-0.403855 	-0.220897 	0.000000 	-1.465336 	-1.172957 	0.102737 	-1.047885 	0.228369 	0.650727 	0.645205 	0.000000 	-0.838959 	-0.848915 	0.478519 	0.000000 	-0.760508 	1.721896 	0.000000 	-1.468802 	0.000000 	0.939104 	1.568090 	-0.681243 	-0.082185 	0.000000 	0.190739 	-1.217511 	0.978169 	-0.384981 	1.134774 	-0.882283 	-0.880903 	0.000000 	0.000000 	-0.891345 	1.583155 	-0.167386 	-1.299339 	2.784797 	0.585041 	0.971795 	0.000000 	1.677552 	0.000000 	1.561797 	0.000000 	
1.237331 	-1.431938 	-0.291450 	0.000000 	0.187984 	0.592415 	-2.109795 	1.159649 	0.977705 	0.709416 	-0.401551 	-0.033061 	0.577935 	0.577810 	0.000000 	-0.748291 	0.810782 	-0.606184 	0.221618 	0.000000 	-0.510802 	0.000000 	-0.416310 	0.586935 	-1.576396 	-0.449640 	-1.117190 	1.048437 	-0.236172 	-0.252866 	0.689884 	0.764673 	-1.186264 	-0.935659 	-0.756233 	2.590112 	-1.213410 	-0.303567 	0.318221 	0.220162 	0.820695 	0.909285 	0.252353 	-0.149945 	1.032934 	0.706994 	0.808094 	-0.429325 	
