0.764584 	0.753200 	0.000000 	-2.576181 	1.149108 	0.000000 	1.031811 	0.759408 	-0.063839 	-0.563355 	-0.503209 	1.740447 	0.000000 	0.000000 	-1.454706 	0.695283 	-1.348628 	1.172933 	0.545643 	-0.502132 	-0.302301 	0.304345 	-1.096607 	1.063528 	0.000000 	-2.624823 	0.352086 	1.637591 	1.217697 	0.584955 	1.064845 	-1.912980 	
-1.097785 	-1.261186 	0.345735 	0.000000 	2.236203 	-1.989543 	-0.598373 	-0.832894 	-0.425894 	-2.563708 	-0.206316 	3.104323 	0.606777 	0.474357 	0.739904 	-0.750040 	-0.496961 	0.829766 	0.694783 	-1.302597 	0.717629 	0.112122 	-1.111652 	-0.800940 	1.687226 	0.653630 	0.000000 	1.552088 	-1.085021 	1.616961 	-0.974024 	0.147834 	
1.489511 	0.131288 	-1.434055 	-0.705342 	0.152930 	1.258631 	0.403990 	0.633900 	-0.652177 	-0.637104 	-0.369628 	-2.423682 	-0.388276 	-1.563389 	1.491520 	-1.322065 	2.603200 	0.865882 	1.384535 	-0.495227 	-1.487517 	0.000000 	0.370612 	0.144622 	0.000000 	0.730992 	-1.197451 	0.000000 	1.133359 	0.548180 	-0.295053 	0.188706 	
2.980509 	0.000000 	-1.802298 	3.015980 	-4.584852 	1.743877 	0.591435 	0.553469 	2.273540 	0.000000 	-0.810227 	-0.118585 	-3.990328 	2.210708 	2.961178 	-1.886920 	0.000000 	-3.523486 	1.295486 	0.071016 	0.506812 	2.034825 	-1.671255 	0.000000 	-0.765092 	0.000000 	0.000000 	-2.321506 	0.933682 	-3.321164 	1.841811 	1.718330 	
0.000000 	-1.050397 	-0.124569 	-0.702803 	-0.078414 	-1.060299 	1.718389 	0.000000 	0.935170 	-1.136500 	-0.373982 	-0.477856 	0.916113 	0.000000 	-0.425724 	-0.763919 	1.324696 	1.359657 	1.264322 	0.709957 	0.000000 	-2.273581 	0.881302 	0.000000 	-0.910685 	-0.804740 	-1.414052 	1.332456 	2.317435 	1.290342 	0.000000 	-0.642831 	
0.000000 	0.707831 	-0.529351 	-1.608519 	2.570403 	0.000000 	-0.349193 	0.000000 	0.000000 	-0.677752 	-2.891755 	-1.446382 	2.259325 	-1.570963 	1.884459 	0.274383 	0.147637 	1.882922 	1.137992 	-0.400288 	-0.400910 	-0.495201 	1.171986 	0.000000 	-1.604538 	0.000000 	-1.063193 	1.061025 	2.293211 	0.000000 	-0.162480 	-0.963023 	
0.759553 	0.228971 	0.000000 	-3.035120 	0.447241 	-0.369331 	2.259865 	1.736625 	0.000000 	-2.130285 	-1.140129 	1.113560 	-1.325829 	0.898593 	0.000000 	1.342862 	1.301201 	1.096836 	1.185793 	0.000000 	-0.308798 	0.609814 	-0.542569 	1.672963 	-1.038692 	-2.381351 	-2.407167 	3.682784 	1.180812 	0.077278 	0.407081 	-1.484981 	
0.000000 	2.701972 	0.230815 	-1.011956 	0.000000 	1.023029 	0.019733 	0.437766 	0.000000 	-0.471563 	-0.915354 	-0.448410 	-1.909670 	0.000000 	1.585228 	2.914820 	0.000000 	0.000000 	-2.026365 	0.661900 	0.000000 	3.159705 	0.000000 	1.574676 	-1.231860 	0.000000 	-0.907707 	0.000000 	-1.682562 	-3.489518 	0.239122 	0.000000 	
-0.613552 	0.352265 	0.000000 	-1.269867 	1.735046 	-1.844599 	-0.828901 	0.000000 	0.981905 	0.000000 	-0.745037 	1.474771 	1.746503 	0.359818 	-0.882710 	1.350229 	-1.966483 	1.639695 	0.000000 	0.461450 	0.662593 	-0.738967 	0.000000 	0.059868 	-0.893400 	-1.472953 	0.951625 	0.676122 	1.245263 	0.124198 	0.000000 	-1.702093 	
-1.260022 	-0.391473 	0.754723 	1.789277 	-0.863295 	0.759148 	0.000000 	-1.118405 	0.000000 	1.833227 	-0.981267 	-2.883172 	2.530435 	-0.318356 	0.000000 	-0.565208 	0.118415 	-1.075070 	-1.082394 	-0.050015 	0.600729 	-1.214850 	2.528223 	-1.206658 	-0.623843 	1.647602 	0.000000 	-1.828567 	0.362099 	-0.226571 	0.281611 	0.826952 	
