1.181593 	-0.853119 	0.366715 	0.136761 	-0.247209 	0.000000 	0.888967 	0.822505 	-1.066966 	0.852687 	-0.097213 	1.917377 	-0.884562 	1.163776 	-0.430037 	-1.173793 	0.537602 	-0.366120 	0.190661 	-1.084452 	-0.841545 	0.000000 	0.000000 	0.000000 	-0.392399 	0.326614 	0.257181 	-0.684040 	-0.602373 	0.807531 	0.700333 	0.000000 	-0.940688 	0.193776 	-1.395812 	-0.191724 	0.936520 	0.000000 	0.000000 	0.000000 	
-0.476733 	-1.030066 	0.621938 	0.000000 	-0.820490 	-0.116141 	0.794286 	0.821067 	0.000000 	0.236911 	0.598096 	-0.993057 	-0.456630 	0.000000 	0.000000 	0.361882 	-0.862904 	0.418866 	-0.104498 	0.000000 	-0.934227 	1.306691 	0.652370 	-0.589597 	0.378628 	-0.202231 	0.490357 	1.200369 	0.000000 	0.000000 	1.502628 	-0.717297 	-1.195899 	0.119840 	0.403989 	1.475540 	-1.401936 	0.772412 	0.000000 	-0.847858 	
-0.797568 	0.000000 	0.000000 	0.865085 	1.152094 	0.000000 	-2.023909 	0.000000 	0.064211 	-0.144311 	1.207201 	0.000000 	0.000000 	-0.953870 	0.000000 	-0.247288 	0.000000 	0.000000 	0.000000 	0.000000 	-0.089891 	-2.105964 	-0.562188 	1.614277 	0.000000 	-0.445512 	-0.670187 	0.829977 	-0.714911 	0.000000 	0.000000 	0.000000 	0.445512 	0.393893 	0.803696 	1.126836 	1.393339 	0.000000 	-0.393894 	-0.789657 	
-0.423671 	0.363322 	-1.951205 	0.418526 	0.270028 	-0.790251 	1.457413 	-1.883365 	0.430141 	-0.559883 	-0.580701 	-0.545856 	1.576841 	-0.310043 	-1.300655 	-0.311847 	-0.826171 	0.000000 	0.000000 	0.784884 	1.000168 	0.736294 	0.000000 	-0.303365 	-0.814210 	1.209244 	0.000000 	-0.188323 	0.998355 	0.000000 	-0.837455 	0.000000 	-1.156673 	0.855437 	0.864110 	-0.573467 	1.107258 	0.375267 	0.306585 	0.430099 	
-0.389196 	1.694428 	-1.760580 	0.612902 	-0.625703 	0.385713 	0.000000 	0.000000 	-0.921065 	-0.654463 	-1.444833 	0.000000 	0.447200 	0.000000 	0.000000 	1.163609 	-0.866702 	0.000000 	0.000000 	1.549191 	0.000000 	1.554695 	0.000000 	0.000000 	-1.033480 	0.000000 	0.000000 	1.193181 	-1.163609 	-1.549191 	0.000000 	0.996583 	0.000000 	0.855198 	0.000000 	0.658680 	0.000000 	-0.277018 	0.597783 	1.317300 	
1.340653 	0.000000 	-1.221308 	0.000000 	-0.762324 	0.000000 	-0.143837 	1.135255 	0.000000 	0.000000 	-0.152622 	0.579321 	0.108428 	1.370830 	-1.026110 	0.840636 	-0.766600 	1.336315 	0.000000 	0.688532 	-1.524474 	0.661845 	0.000000 	0.104517 	-0.536649 	-0.080464 	-0.443801 	1.391923 	0.000000 	-0.282929 	0.000000 	0.154454 	-0.325139 	-0.964627 	-0.748304 	1.317976 	-0.720747 	-0.991181 	0.618590 	1.173531 	
0.125723 	0.946333 	-1.043485 	1.944896 	-0.274371 	0.000000 	1.153446 	-0.063837 	-1.288463 	0.000000 	0.436548 	0.000000 	-0.048726 	-1.497557 	-1.178954 	0.854741 	0.547727 	1.562815 	-0.422220 	0.000000 	-1.123547 	-0.428574 	0.560815 	0.000000 	1.518534 	0.991853 	-0.113418 	0.000000 	-0.292010 	0.000000 	0.000000 	-1.047052 	-0.569633 	-1.953698 	0.000000 	0.542841 	0.000000 	-1.163333 	0.000000 	1.981509 	
0.000000 	0.000000 	-0.119651 	0.000000 	-1.335124 	0.000000 	0.925551 	0.732636 	0.068308 	0.000000 	-0.507476 	0.000000 	0.514797 	0.238957 	0.000000 	0.000000 	-1.050451 	-0.411170 	0.000000 	0.792490 	1.241750 	2.186264 	-0.309267 	-0.281124 	0.000000 	0.626797 	1.031639 	0.960314 	-0.651360 	-0.868547 	0.000000 	-0.399178 	-0.550740 	0.000000 	0.730217 	-1.332581 	-1.133360 	0.000000 	-0.120926 	0.564233 	
0.184990 	-0.736765 	0.798669 	0.304804 	-0.511251 	0.447844 	-0.964856 	1.749304 	0.000000 	0.000000 	1.220990 	-0.526086 	-1.669885 	0.764793 	-0.523934 	0.545004 	-0.709934 	0.507873 	0.722969 	-0.683277 	-0.405518 	-0.559832 	0.838288 	0.000000 	-0.281121 	0.000000 	0.000000 	0.770162 	0.000000 	0.411995 	-0.451688 	1.076382 	0.000000 	0.802076 	-2.261372 	1.779064 	-1.554179 	0.166201 	0.380842 	-1.099444 	
0.227794 	-1.015983 	0.699519 	0.164046 	0.000000 	0.000000 	0.000000 	1.745705 	-0.156965 	-0.615101 	0.000000 	0.000000 	-0.861259 	0.598275 	0.248226 	0.843873 	0.000000 	1.466274 	-1.716020 	0.000000 	0.510579 	0.394255 	0.765991 	-0.425578 	-0.357116 	1.646429 	0.853083 	0.000000 	-1.694866 	-0.188336 	0.000000 	-0.743934 	0.257927 	-0.128605 	1.430726 	0.000000 	-1.469586 	0.488117 	-0.210388 	-1.492493 	
-0.287839 	-0.478046 	0.000000 	0.900337 	-0.563255 	0.493343 	0.166813 	0.000000 	0.000000 	0.683227 	0.721148 	-0.623180 	0.729125 	-1.019434 	-0.454932 	0.417145 	0.000000 	0.768218 	-0.401037 	0.849824 	-0.511781 	0.000000 	-0.636832 	1.298918 	1.580231 	-0.217560 	0.000000 	1.065268 	-0.835084 	-0.695774 	0.890814 	-1.572606 	-0.426266 	-1.534951 	1.833265 	0.308406 	-0.709698 	0.000000 	-0.928454 	0.376059 	
