0.336217 	0.214736 	-0.810420 	-0.312242 	-0.682618 	1.268903 	1.212330 	0.000000 	-0.624627 	0.000000 	0.703508 	-0.264626 	0.000000 	0.690964 	-0.859620 	0.618590 	-0.439554 	0.668483 	-1.314561 	0.445061 	-0.497671 	0.723848 	-1.404092 	1.469138 	-0.846444 	0.000000 	0.231904 	0.787995 	1.187429 	-1.037615 	0.990110 	0.856585 	-0.640300 	-0.591690 	-0.948919 	1.671458 	-1.195926 	0.000000 	-0.337600 	-0.754049 	0.583537 	-0.525870 	0.000000 	-0.334118 	0.000000 	0.000000 	-0.608804 	0.000000 	-0.724097 	0.000000 	0.495058 	0.297112 	0.000000 	1.290491 	
0.000000 	-0.318058 	1.010403 	0.000000 	0.000000 	0.000000 	0.353274 	-1.029370 	0.966161 	-0.720576 	-0.645368 	0.000000 	0.000000 	-0.901614 	-0.892169 	-0.094759 	0.953784 	0.000000 	-0.939677 	0.000000 	1.199697 	-0.530066 	-0.348558 	0.817537 	0.000000 	0.736526 	-1.236894 	0.969992 	-0.811286 	0.314700 	0.780921 	0.966575 	0.271622 	0.000000 	-1.396606 	0.000000 	0.000000 	-1.028787 	0.000000 	-1.018844 	-0.964870 	0.000000 	0.856546 	0.810641 	0.000000 	0.447914 	-0.306838 	-1.675480 	0.000000 	0.556268 	0.770310 	1.473092 	1.253422 	0.833387 	
0.000000 	0.000000 	-0.661100 	0.179299 	1.459491 	-0.242239 	-0.904341 	0.813811 	-1.244675 	0.000000 	-0.750749 	0.000000 	-0.150211 	-1.496663 	0.000000 	0.358579 	1.154966 	-0.449081 	-0.155421 	-1.898542 	1.019326 	-0.423151 	0.433404 	-0.919399 	0.177174 	-1.698352 	0.000000 	1.017980 	0.157777 	0.000000 	0.000000 	0.000000 	0.000000 	0.564934 	0.000000 	0.849966 	0.000000 	0.344193 	0.000000 	0.860473 	-0.524657 	0.481099 	0.984552 	-0.771848 	0.237279 	0.684224 	1.176248 	-0.875308 	0.445159 	0.000000 	1.245340 	0.000000 	0.600904 	-0.537184 	
-0.917014 	-0.592697 	0.185742 	0.658334 	-0.814215 	0.000000 	0.000000 	-1.215065 	0.000000 	-0.938011 	-0.806229 	0.000000 	1.081544 	-0.638377 	0.927032 	0.527304 	0.000000 	0.592697 	-0.656694 	-1.753216 	0.000000 	0.908033 	0.149239 	-0.870040 	0.000000 	0.000000 	-0.908426 	-1.309622 	0.813954 	0.625407 	0.631973 	0.000000 	0.000000 	0.541315 	0.000000 	0.125203 	-0.087630 	-2.491622 	1.886224 	1.031631 	-0.101594 	0.870120 	1.499901 	0.000000 	0.653844 	-0.960082 	0.000000 	-0.423510 	0.878941 	0.000000 	0.035728 	1.918138 	0.204175 	0.000000 	
-1.614317 	1.539306 	0.000000 	-1.473967 	0.259264 	0.000000 	0.000000 	0.000000 	-0.974267 	0.000000 	-0.206595 	0.420751 	0.000000 	-1.243588 	0.535396 	-0.742530 	0.000000 	0.130762 	-1.696044 	0.495627 	1.400555 	0.000000 	1.474740 	-1.079044 	-1.172586 	1.052592 	1.016271 	1.138759 	0.626125 	0.678487 	-1.077651 	-0.159082 	-0.094231 	0.651188 	-1.329165 	-0.485255 	-0.268786 	0.246574 	0.000000 	-1.002723 	-0.624709 	-0.195614 	0.000000 	0.848314 	1.409727 	0.000000 	-0.403251 	0.990050 	0.000000 	0.986831 	-0.679751 	0.000000 	0.948704 	0.000000 	
1.476500 	0.000000 	0.000000 	0.000000 	-0.465416 	-0.303808 	0.000000 	0.734052 	-0.986382 	-0.314974 	-0.168310 	1.156657 	0.000000 	0.000000 	0.792330 	-1.177210 	0.886990 	-1.004412 	0.000000 	-0.529297 	-0.348813 	1.085790 	0.000000 	0.771699 	0.335933 	0.312115 	0.000000 	1.529433 	-0.626989 	-2.112292 	-0.621100 	1.399711 	1.083384 	0.000000 	-0.107316 	1.258323 	-0.376657 	0.116154 	0.000000 	-0.429348 	0.919776 	-1.425547 	-0.574385 	-0.287480 	0.531716 	0.406706 	-0.414904 	0.000000 	-1.154528 	0.000000 	0.319695 	-0.690579 	-1.146234 	0.484366 	
0.000000 	0.000000 	0.532302 	0.000000 	0.000000 	0.000000 	0.704746 	-0.751484 	0.000000 	0.856195 	-0.886945 	-0.570221 	0.000000 	-0.782484 	-1.422353 	0.000000 	1.849946 	0.000000 	0.548742 	-1.623876 	0.295084 	0.815297 	0.000000 	0.000000 	0.000000 	0.395532 	-0.928494 	0.000000 	-0.817948 	0.000000 	0.182098 	-0.367825 	-0.704746 	0.915040 	0.000000 	0.790245 	1.186564 	0.000000 	0.655971 	-0.491432 	-0.982884 	-1.523139 	-0.846849 	-0.607761 	-0.987640 	-0.107200 	0.000000 	0.332898 	0.965379 	1.178645 	0.406306 	1.398003 	1.291877 	0.528127 	
-0.151166 	0.253590 	0.000000 	-0.711517 	1.421967 	0.000000 	-1.253674 	-1.010430 	-0.810304 	0.000000 	0.000000 	1.489663 	0.000000 	1.145020 	0.000000 	-1.033020 	0.397101 	0.000000 	-0.426282 	0.000000 	0.000000 	1.229622 	-0.458211 	-0.962477 	0.801509 	1.629771 	0.000000 	0.828457 	-0.705683 	-1.303321 	-0.162870 	0.529302 	0.198574 	-0.412517 	-1.151575 	1.144173 	0.000000 	-0.175655 	1.087701 	-1.605235 	0.000000 	1.608969 	0.000000 	0.499226 	0.000000 	-1.462679 	0.000000 	0.823411 	-0.425946 	0.000000 	-0.291410 	1.017010 	0.624388 	-0.561475 	
0.337514 	0.000000 	-0.318714 	0.207482 	1.313107 	0.000000 	-0.953160 	-0.634533 	-1.228118 	-0.124532 	-0.689612 	-0.876816 	0.339097 	0.706673 	1.211122 	-0.387353 	0.400807 	0.000000 	0.000000 	-1.584501 	0.000000 	0.000000 	0.000000 	0.768020 	1.143780 	-1.311302 	0.945006 	-0.779746 	-0.911459 	-0.123311 	0.296888 	0.381325 	0.762646 	0.000000 	0.885772 	0.187888 	-0.535763 	-0.721288 	0.000000 	0.183220 	-1.195399 	0.000000 	0.469845 	2.151068 	0.000000 	2.156662 	-0.953266 	0.162883 	-0.510645 	0.145508 	-0.232709 	0.528988 	0.603812 	-1.027757 	
1.003556 	0.000000 	0.799438 	1.237633 	0.491113 	-0.592929 	0.401239 	0.358883 	0.654595 	1.214930 	-0.840210 	-0.737530 	0.870039 	-0.406740 	-0.394396 	-1.471793 	-0.907080 	0.000000 	1.905940 	-1.077312 	0.000000 	0.207120 	0.000000 	-0.258955 	0.000000 	-1.407074 	0.858886 	-1.248664 	-1.008313 	0.440707 	0.000000 	0.000000 	0.000000 	-1.504164 	0.000000 	0.000000 	0.000000 	0.637273 	-0.968194 	-0.293009 	0.370681 	0.825427 	-1.007650 	1.363962 	0.412312 	0.000000 	-0.401239 	0.000000 	0.000000 	-0.582702 	0.000000 	1.283629 	0.000000 	-1.393016 	
