0.000000 	-0.456828 	1.179710 	0.000000 	0.534469 	-0.433453 	-0.890917 	0.625828 	0.000000 	0.764531 	-1.406954 	0.258765 	1.197514 	0.000000 	0.000000 	-1.537599 	1.709022 	1.233520 	-0.100312 	0.773112 	0.000000 	-0.363389 	0.626009 	-1.142210 	0.571133 	-0.690955 	-0.187316 	1.289653 	-0.413781 	-0.162225 	-0.488173 	1.568390 	0.956150 	0.544140 	-1.125665 	-0.400910 	-0.170289 	-1.272917 	0.373363 	-1.849484 	-1.101536 	-0.831185 	0.957103 	0.547868 	0.661905 	-1.825390 	0.000000 	-1.119310 	0.850431 	-0.566329 	-0.944745 	0.614505 	0.000000 	0.887654 	2.026220 	
0.703004 	-1.019542 	0.971375 	-1.388370 	1.210140 	1.403040 	-0.953541 	0.204673 	-1.749253 	0.000000 	0.000000 	-1.055725 	0.000000 	0.412689 	0.000000 	0.000000 	-0.372135 	-0.485722 	1.348961 	0.000000 	0.894728 	-0.436683 	1.472490 	0.000000 	0.300871 	0.797529 	0.580525 	-2.197719 	0.730961 	0.000000 	0.000000 	1.175712 	-0.224819 	0.000000 	-0.603398 	-0.795785 	0.000000 	0.428463 	-0.158466 	0.180947 	1.798536 	-0.231831 	0.000000 	-0.427932 	-1.293404 	0.000000 	-0.444214 	1.726956 	-0.679970 	-0.862938 	1.206842 	-1.079322 	-0.996193 	0.770581 	-0.570926 	
-1.158549 	0.164789 	0.291145 	0.000000 	0.965691 	0.378369 	-1.531732 	0.575959 	-0.933954 	-0.574533 	0.000000 	0.318785 	1.417516 	1.155144 	0.374036 	0.844447 	0.803667 	-0.445004 	1.007023 	1.385822 	-1.772486 	-1.209925 	-0.506379 	-0.320944 	0.000000 	1.575263 	1.618303 	1.239488 	1.007643 	0.421832 	-0.308596 	-1.092235 	-1.606544 	-0.759263 	-0.470686 	-0.731999 	0.557851 	-0.730780 	0.000000 	-1.040700 	0.308016 	-1.499868 	-0.348797 	1.312690 	-0.621206 	0.000000 	0.770657 	0.583492 	0.520589 	0.593364 	-1.222567 	0.000000 	0.736408 	-0.325774 	-0.424066 	
0.705468 	0.465593 	-0.470241 	0.921178 	-0.175442 	-0.664498 	-0.500163 	-1.353303 	0.691217 	1.372970 	0.532123 	0.000000 	1.408603 	-0.901493 	0.000000 	1.317743 	-1.445849 	-1.024124 	0.675944 	-0.936693 	0.208593 	0.791238 	1.411113 	0.000000 	-0.991537 	-0.200040 	-0.497948 	0.000000 	-1.283857 	1.900816 	0.146310 	0.000000 	-0.531174 	-1.890208 	1.055747 	0.627328 	0.959990 	0.000000 	-0.183011 	0.000000 	0.558756 	-0.274859 	0.000000 	0.000000 	-0.341933 	1.515479 	-0.175972 	-1.256950 	-1.392238 	-0.434772 	0.813360 	-1.035447 	0.000000 	0.405203 	0.124987 	
0.000000 	0.000000 	-0.919159 	1.179871 	-0.310861 	-1.732291 	-0.448245 	-0.467990 	-1.024830 	0.000000 	-0.629537 	-0.119959 	-1.267583 	-0.689941 	-1.856668 	1.379714 	0.395686 	0.299683 	0.000000 	-0.262707 	0.000000 	1.131396 	-0.171762 	-1.202974 	-1.132680 	-0.058607 	-0.446967 	-0.563338 	0.247395 	-0.546711 	-0.092010 	-0.389043 	1.135569 	0.266007 	-0.633030 	1.832307 	0.000000 	0.469912 	0.000000 	-1.029140 	0.351872 	1.170932 	0.379022 	-1.299001 	1.421295 	-0.433165 	0.449538 	-0.473255 	1.303243 	0.189240 	1.099867 	1.338233 	1.693583 	0.633572 	0.462309 	
0.000000 	-1.236259 	1.618053 	1.229703 	-1.094378 	1.012892 	-0.271620 	0.345723 	0.410612 	0.529312 	0.978353 	0.000000 	1.550207 	-0.334338 	0.467190 	0.216988 	-0.689701 	0.769383 	-0.580702 	-0.559596 	-1.164196 	0.301473 	0.238221 	0.000000 	0.845206 	1.148550 	-0.696562 	-0.131058 	-2.082353 	0.000000 	1.707847 	-0.529922 	1.605177 	-1.993598 	0.000000 	0.000000 	0.860832 	-2.266968 	0.000000 	-0.253464 	-0.324350 	-0.746234 	-0.545688 	0.120216 	-0.473779 	0.000000 	-0.249991 	0.000000 	0.795443 	0.726034 	0.000000 	-0.900047 	-1.354967 	1.846967 	1.275445 	
-0.669510 	0.624294 	1.080280 	-0.332093 	0.000000 	0.000000 	-0.434863 	0.523694 	0.000000 	-0.717637 	-0.356030 	-0.464316 	0.000000 	0.000000 	0.635432 	0.000000 	1.416760 	1.456766 	-1.120513 	-0.511350 	0.000000 	0.000000 	-1.277969 	0.000000 	1.073057 	-0.977282 	1.591946 	0.537162 	1.072774 	-0.679756 	0.565435 	1.117623 	-0.406471 	-1.460222 	-1.491329 	-0.912434 	2.140136 	0.000000 	-1.246350 	-0.583164 	0.000000 	0.517799 	0.541041 	0.000000 	1.040989 	0.000000 	0.749686 	-1.604347 	0.385582 	-0.344536 	0.000000 	-0.419858 	0.301953 	1.161988 	-0.717528 	
1.246949 	1.427303 	0.352035 	-1.688210 	0.783230 	-0.592652 	0.000000 	0.000000 	0.000000 	0.000000 	-0.785121 	-2.549000 	1.346190 	0.730640 	-1.202546 	-1.411249 	0.000000 	0.730500 	0.000000 	2.104080 	0.222459 	0.788713 	-1.554482 	-0.737742 	1.726833 	0.431683 	1.054300 	0.059042 	-0.875402 	0.095628 	0.680690 	0.934533 	1.593884 	-0.824718 	0.000000 	0.000000 	0.217285 	0.729758 	-1.181576 	-1.008197 	-0.590001 	0.246150 	-0.303741 	-0.427983 	-0.907628 	0.000000 	0.470210 	0.000000 	1.197112 	0.000000 	-0.853297 	-1.638194 	0.000000 	1.492352 	0.418258 	
-0.508089 	0.000000 	0.000000 	0.000000 	0.342943 	0.709584 	-1.019524 	-0.684882 	0.821970 	1.471799 	0.499028 	0.000000 	0.000000 	-0.350734 	-0.473373 	-0.649017 	0.000000 	-0.850732 	1.462392 	0.000000 	-1.083685 	0.785136 	2.639256 	-1.027021 	-0.413959 	0.355070 	-0.378047 	0.000000 	-1.289414 	-2.182716 	0.468196 	-0.788303 	0.673835 	0.325062 	-0.551746 	-0.292572 	1.172758 	-0.436343 	2.496991 	-1.997409 	-1.874070 	-0.459608 	-0.107637 	0.000000 	1.803048 	0.000000 	-0.446172 	1.203303 	-1.056365 	1.731093 	1.720732 	0.726040 	-1.675729 	0.759953 	-0.292670 	
-2.187617 	-0.871635 	-1.021512 	1.112938 	0.214546 	1.005631 	-1.002715 	0.000000 	-1.904295 	0.000000 	1.709333 	-1.150178 	0.822530 	-0.747371 	0.081949 	0.000000 	-0.470165 	-1.452394 	0.669915 	0.665187 	0.469697 	-0.849039 	0.738365 	-2.447421 	0.668282 	1.182980 	0.000000 	0.000000 	0.000000 	0.000000 	1.426212 	-0.436713 	1.545032 	-0.633491 	-1.197332 	1.304548 	1.066619 	-0.153644 	1.497987 	0.560398 	0.942867 	0.218701 	0.000000 	-0.606414 	0.000000 	-0.840508 	-0.596819 	1.202443 	-0.251195 	0.000000 	-0.123163 	0.571188 	0.000000 	1.071975 	0.000000 	
0.000000 	-1.125821 	0.467617 	0.000000 	0.000000 	1.122087 	-0.960356 	-0.387016 	0.350588 	0.947593 	1.027922 	0.945416 	0.505339 	0.000000 	0.287225 	2.056606 	0.355563 	-1.486153 	0.460085 	0.000000 	0.000000 	-1.613930 	0.493250 	-0.539972 	-0.749736 	0.000000 	0.000000 	0.000000 	0.000000 	0.499235 	0.262179 	-0.844639 	-0.500255 	0.000000 	0.660206 	-1.024321 	0.533148 	-1.801385 	1.070663 	-1.598312 	-0.377364 	-1.360683 	-0.979171 	0.790403 	0.000000 	0.000000 	0.590082 	1.092545 	0.763025 	1.048073 	-0.169887 	0.000000 	-1.202207 	-0.289234 	1.373516 	
-2.011100 	0.214324 	1.329670 	1.419912 	-1.325054 	-0.512902 	-0.690728 	0.955395 	-1.801739 	-0.413555 	1.460802 	0.000000 	0.475496 	1.613978 	-0.718261 	-0.675492 	0.000000 	-0.408172 	-0.422732 	0.940367 	-1.087128 	-0.841377 	0.136292 	0.000000 	1.109578 	1.413406 	0.322318 	-0.409099 	1.136203 	-0.813486 	0.861856 	-1.215485 	0.000000 	-0.791595 	0.678219 	0.718186 	-0.331957 	-0.781001 	-0.252346 	1.102098 	0.000000 	-1.103656 	1.707645 	0.000000 	0.721098 	0.156205 	0.270158 	-0.568330 	-0.613608 	-0.311093 	-0.187524 	1.307377 	-0.290717 	-0.573186 	-0.441610 	
-1.665035 	1.559182 	0.000000 	0.889465 	2.323296 	0.000000 	1.602411 	0.211286 	1.697110 	-1.519847 	-1.231102 	-1.532073 	0.000000 	0.000000 	1.635432 	0.867291 	0.000000 	0.528890 	-0.394137 	0.372564 	-0.539596 	0.827790 	-2.700084 	-1.759339 	-0.995719 	0.000000 	1.979006 	-0.567010 	-0.565979 	1.035084 	-0.188291 	-0.567505 	1.227705 	-0.653015 	-1.391014 	1.132554 	3.158601 	0.000000 	0.000000 	0.705449 	-1.424227 	-1.428009 	0.000000 	0.000000 	1.974616 	-1.306483 	0.000000 	0.160273 	1.538335 	-0.885674 	0.000000 	-0.564016 	-0.647658 	1.110088 	-1.058378 	
0.000000 	-0.855958 	0.000000 	2.221065 	0.000000 	-2.747438 	0.852055 	1.508609 	0.584833 	0.000000 	-0.285950 	-1.013107 	-0.946487 	-1.187155 	1.404839 	-1.365719 	0.000000 	-0.985973 	0.648633 	0.000000 	-0.242136 	-0.628615 	-1.088799 	-0.795049 	0.402632 	0.655539 	0.910876 	-1.061509 	-0.183859 	-1.054237 	-0.437390 	1.429067 	2.269732 	-0.845820 	0.667210 	0.000000 	0.000000 	-0.824547 	-0.437294 	0.000000 	-1.376089 	0.000000 	0.832656 	-0.361145 	0.226754 	0.000000 	1.361811 	-0.777644 	1.872997 	-0.955072 	1.339487 	1.066916 	0.000000 	0.000000 	0.994073 	
-0.383667 	-0.490524 	-1.235259 	-1.086136 	0.490957 	-0.868316 	0.000000 	-0.524512 	0.000000 	-0.711642 	0.000000 	-0.359105 	0.898514 	-0.338059 	0.731529 	0.000000 	-1.280253 	-0.408614 	1.657944 	0.000000 	-1.913231 	1.229412 	-0.802422 	0.144809 	-0.101250 	1.364050 	1.771989 	0.000000 	1.926003 	-0.714743 	-0.743253 	-0.529907 	1.485041 	0.604086 	-0.294828 	-0.564690 	1.310212 	-0.417591 	0.874381 	-0.177717 	-0.677064 	-1.001149 	-0.825516 	-0.632985 	0.000000 	1.662182 	1.803316 	-0.065061 	-0.850158 	0.463521 	0.000000 	0.656228 	0.000000 	0.445974 	0.000000 	
0.442829 	-0.734126 	0.000000 	-0.657851 	1.819430 	-0.884031 	0.000000 	0.932165 	0.562201 	0.867821 	-0.688136 	-1.211342 	0.275122 	-1.196397 	1.370245 	0.684247 	-0.360548 	-1.658195 	1.392324 	-1.609871 	0.934048 	0.000000 	0.000000 	-1.015938 	0.000000 	-1.200675 	1.682481 	0.885861 	0.926124 	0.000000 	0.000000 	0.878469 	1.701599 	-1.004144 	0.000000 	0.000000 	1.024802 	-1.056488 	-1.543757 	0.000000 	0.401761 	0.390958 	-1.613412 	0.000000 	-0.952904 	0.000000 	0.068260 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.099710 	0.000000 	0.000000 	
-1.384999 	0.000000 	2.488262 	-0.068308 	0.275542 	1.821816 	-1.206485 	0.992418 	-0.448314 	0.081495 	-0.215320 	0.620401 	-1.311992 	2.292277 	0.000000 	-0.897002 	-0.171419 	2.826505 	-0.437853 	0.133101 	1.972023 	-1.183054 	-0.669994 	0.679759 	1.457904 	-1.099594 	0.000000 	-0.487266 	1.250379 	-0.886338 	-0.914702 	-0.633935 	-2.100103 	0.000000 	-1.084692 	-1.266220 	0.301493 	-1.016261 	-0.143923 	-0.600330 	0.723587 	0.000000 	-0.801959 	0.496974 	1.299524 	1.118388 	0.291247 	0.000000 	-1.759742 	0.000000 	0.000000 	0.000000 	-2.034082 	0.000000 	1.660433 	
-0.486896 	0.000000 	-0.102623 	1.251136 	0.000000 	-1.645819 	0.606396 	1.080571 	0.346409 	-0.050215 	-0.076026 	-0.580168 	-0.712276 	1.666055 	0.497134 	0.000000 	-1.242891 	0.000000 	1.682966 	1.034188 	-0.335255 	-0.385441 	-0.691281 	0.789314 	1.278949 	1.686748 	0.858212 	0.453593 	0.000000 	0.000000 	-1.094105 	-0.836669 	0.836493 	-1.241593 	0.217267 	-1.312963 	-0.996802 	0.869809 	-1.605632 	0.000000 	0.379922 	0.000000 	-0.583874 	-0.656384 	-1.731871 	1.097461 	1.642115 	0.791793 	-0.474642 	-0.483208 	-0.569038 	-0.704071 	0.329611 	0.000000 	-0.565335 	
