0.000000 	0.000000 	1.142505 	0.000000 	1.802106 	0.000000 	-1.048661 	0.000000 	0.000000 	0.244823 	1.923048 	0.000000 	1.315811 	1.020157 	1.404418 	0.000000 	-0.844678 	-1.155124 	-2.295456 	-1.149602 	-2.064019 	-0.363620 	0.000000 	2.742445 	-2.493918 	1.303192 	-0.567164 	0.061153 	-1.580224 	-1.551719 	-0.283035 	0.979645 	0.000000 	0.154399 	
0.578046 	-1.224619 	-1.082403 	0.000000 	0.000000 	0.000000 	1.946803 	-2.164053 	1.026311 	-0.984681 	-1.262664 	-1.746140 	0.000000 	0.054709 	0.664981 	-0.168496 	1.468848 	0.509071 	1.627104 	1.642041 	-0.330476 	1.914006 	-1.890845 	-1.646755 	2.317131 	-0.501880 	1.940235 	1.137742 	0.000000 	0.000000 	0.000000 	0.000000 	-1.627104 	0.000000 	
1.337157 	-0.389466 	0.454927 	0.503059 	0.356073 	2.672883 	2.639943 	0.905178 	-1.694089 	-0.423255 	0.542643 	1.281063 	0.000000 	-1.499615 	-1.695526 	-1.284082 	0.620324 	-1.123395 	0.000000 	0.376974 	0.752382 	-1.574975 	-0.745474 	-0.524500 	0.000000 	0.690558 	1.488022 	0.000000 	-0.521163 	-1.554858 	0.450942 	-1.351912 	1.351912 	0.135067 	
-1.647764 	0.352857 	-0.382447 	1.020022 	1.204384 	0.879370 	0.448821 	-0.085494 	-0.470691 	-0.207508 	1.277212 	1.254737 	-0.626734 	1.254280 	0.734261 	-1.014352 	0.000000 	0.601342 	1.602308 	0.000000 	-2.343207 	0.812871 	-1.601115 	1.428869 	-0.779174 	1.317792 	1.064174 	-0.986326 	0.000000 	-1.832505 	-0.681896 	-1.290180 	0.314606 	0.248464 	
0.000000 	-1.209299 	-0.826693 	-1.506884 	1.090806 	0.436702 	0.000000 	-1.656257 	2.152079 	0.702619 	-0.434969 	-1.776588 	0.888888 	2.445004 	0.675059 	0.702824 	0.602399 	0.000000 	0.488790 	1.399197 	-2.895594 	1.700290 	-1.709710 	-0.572505 	0.000000 	0.605980 	0.846837 	0.481992 	0.000000 	-1.173002 	-0.561738 	-0.643001 	-0.734676 	0.698036 	
1.571378 	0.677447 	-0.955145 	3.840233 	-1.642793 	-1.961299 	0.000000 	0.000000 	-2.094672 	-1.673772 	0.000000 	1.011256 	-2.207642 	-1.016357 	1.673772 	0.000000 	0.000000 	0.000000 	2.207642 	0.724103 	2.325713 	0.000000 	-1.350539 	-1.340337 	2.228421 	0.000000 	0.734305 	0.000000 	0.000000 	1.073215 	-0.102768 	0.000000 	0.000000 	-1.232095 	
0.580699 	-0.747202 	-0.654164 	0.946126 	-0.757823 	1.790300 	1.782537 	-0.492031 	-0.220735 	0.000000 	1.156450 	1.649022 	0.961748 	0.280701 	-0.294565 	-1.130296 	-0.266386 	-1.433569 	1.210458 	0.822800 	0.192671 	-0.882296 	-1.153952 	0.000000 	0.120618 	0.136547 	1.836955 	1.103549 	0.684235 	-0.917169 	-1.263320 	-2.172206 	0.000000 	0.000000 	
2.414825 	0.000000 	0.000000 	-0.473253 	0.000000 	0.000000 	2.463512 	0.509741 	1.205617 	-1.085570 	-1.063478 	0.000000 	1.489427 	-1.713484 	0.689560 	-1.575427 	0.654486 	-1.104808 	-1.489425 	0.757486 	-0.226690 	-0.136851 	-0.983385 	0.000000 	1.143553 	0.431875 	1.939384 	0.825397 	-2.067501 	0.000000 	0.000000 	0.000000 	0.000000 	-1.447050 	
-0.400209 	2.596737 	-1.380323 	1.515631 	-2.976651 	-1.757596 	0.585287 	0.482239 	0.957512 	0.260699 	0.271914 	1.605853 	0.000000 	-1.532467 	0.430056 	0.000000 	0.390488 	0.000000 	1.576070 	0.485316 	-0.551923 	-1.048959 	0.000000 	0.995189 	0.544903 	0.217504 	0.499269 	0.000000 	0.300028 	0.000000 	-0.278758 	-0.779212 	-0.796858 	-0.374189 	
0.803571 	0.056158 	-0.594256 	2.824785 	0.000000 	0.000000 	1.605675 	-3.337094 	-0.542720 	-0.867532 	-1.321822 	-3.309676 	0.000000 	-1.182060 	0.414424 	1.497370 	0.000000 	0.566823 	0.000000 	0.998737 	0.893238 	1.974097 	0.686268 	-0.622307 	0.000000 	0.000000 	-0.274956 	-0.721083 	-1.152568 	-0.875062 	2.928679 	0.153008 	-0.153008 	0.000000 	
-1.638293 	-0.660879 	-0.940814 	0.947014 	-0.641209 	1.493161 	1.173867 	-0.710244 	0.655302 	0.875212 	0.991688 	0.000000 	0.752644 	1.980101 	0.000000 	-0.140273 	-0.405647 	-0.982558 	1.296435 	1.631983 	-1.355600 	0.960722 	0.000000 	1.929682 	-1.821826 	0.000000 	0.410694 	1.722837 	0.000000 	-1.460743 	-1.973699 	-2.049079 	0.000000 	-0.062707 	
1.253019 	1.954706 	0.000000 	0.559512 	-2.156161 	-1.032275 	-2.270121 	0.000000 	1.196043 	0.969187 	-2.082627 	2.063658 	-1.978453 	0.000000 	1.495921 	1.146410 	0.784570 	-0.999094 	2.574046 	1.336063 	-0.487738 	1.888081 	-2.227094 	-1.990593 	1.577597 	1.037353 	0.425713 	0.000000 	0.400606 	-0.738492 	0.000000 	-1.598340 	1.002748 	-3.015923 	
-0.351815 	0.713558 	-0.395257 	0.000000 	1.303017 	-1.356658 	0.623149 	0.949412 	0.000000 	-0.776795 	0.913231 	-0.774989 	-0.890404 	0.000000 	0.841202 	-0.274376 	1.291346 	0.988592 	0.000000 	0.000000 	-2.717049 	0.000000 	-1.510846 	1.336440 	0.000000 	1.210484 	0.571464 	-0.674469 	-1.577959 	-0.915889 	0.000000 	1.714371 	-0.823967 	1.113044 	
0.000000 	1.201279 	0.092477 	1.626476 	-2.856634 	-1.092973 	1.517487 	2.442093 	-0.552390 	0.000000 	0.000000 	0.000000 	-1.377738 	0.000000 	0.000000 	1.222451 	1.635351 	-2.025922 	1.378552 	1.740675 	0.000000 	-2.139685 	0.409826 	1.712152 	-0.643946 	0.745481 	0.000000 	3.010241 	-1.518757 	-1.942976 	-2.150900 	0.000000 	0.000000 	0.000000 	
-0.931454 	1.053476 	0.244137 	0.000000 	-1.822924 	0.000000 	0.000000 	0.000000 	0.996626 	0.895514 	-1.647954 	0.000000 	-0.747400 	0.528004 	0.215955 	1.355562 	1.475345 	-0.765770 	1.858864 	1.453088 	-0.864954 	0.634009 	0.000000 	0.000000 	0.000000 	0.584836 	0.000000 	1.504643 	0.000000 	-1.940399 	-0.678349 	-1.302749 	0.191287 	-1.026262 	
-0.200073 	0.000000 	1.229383 	-0.821594 	-0.618846 	0.713746 	0.933681 	-0.967223 	0.000000 	-0.154669 	-0.991537 	0.124800 	1.814744 	-0.078801 	0.218995 	0.804909 	1.735853 	-0.807305 	0.245491 	-0.367647 	0.000000 	-2.789345 	0.672681 	-0.916587 	0.972002 	0.937107 	0.988274 	1.345434 	1.062229 	-2.511177 	0.000000 	-1.339306 	-0.720929 	0.716701 	
-2.272811 	0.000000 	0.000000 	1.297207 	0.000000 	0.406709 	-0.245810 	0.443549 	-1.757248 	-0.244057 	2.325928 	2.664044 	-0.530966 	0.244794 	1.156818 	-1.488381 	0.906207 	0.000000 	1.791262 	0.000000 	-0.568680 	0.000000 	-0.953860 	1.679465 	0.000000 	0.000000 	0.685277 	1.528358 	0.593346 	-0.597794 	-2.105212 	-0.535043 	-0.725254 	-0.965733 	
-0.825655 	0.149714 	-2.447741 	0.260560 	-0.599341 	-1.030772 	1.017127 	0.000000 	0.000000 	0.000000 	1.229879 	0.000000 	1.348060 	-1.541596 	0.330933 	-1.217751 	1.594744 	1.542720 	0.000000 	1.617875 	-0.913196 	0.000000 	0.000000 	0.112800 	1.312196 	-1.029538 	0.370487 	0.785548 	0.000000 	1.853066 	-0.446766 	0.000000 	-1.348060 	-0.473075 	
1.124413 	-1.084472 	0.920642 	-0.663534 	0.713114 	1.008058 	0.000000 	0.071304 	0.000000 	-0.444209 	0.000000 	0.946581 	0.477320 	2.378668 	0.000000 	0.079908 	-1.147870 	-1.121033 	0.528269 	-1.216641 	0.134344 	-2.446697 	-1.014052 	-1.157179 	0.249644 	1.282688 	1.379926 	-0.607431 	1.449798 	-1.463118 	-0.963250 	-1.511232 	0.505643 	1.835531 	
-1.583817 	-0.268350 	1.076676 	2.260516 	0.813552 	1.161597 	0.235504 	-0.303502 	-2.676826 	-0.828265 	1.460113 	0.797736 	-2.614517 	0.000000 	0.000000 	-0.407860 	0.000000 	0.000000 	1.827382 	-0.698801 	0.838889 	1.291971 	-0.746370 	1.400394 	-0.882863 	0.000000 	0.000000 	0.240466 	-0.194456 	-1.271258 	-0.139755 	0.787189 	0.000000 	0.000000 	
0.000000 	-1.555297 	0.000000 	0.267598 	0.639678 	-0.542824 	1.124051 	0.988515 	0.000000 	-1.532873 	-1.278771 	-1.172765 	-1.456230 	2.222666 	1.323797 	-0.518285 	0.456580 	-0.147506 	1.215461 	1.303250 	0.000000 	1.323836 	-1.260347 	0.000000 	0.938081 	0.123027 	1.133328 	1.662681 	-1.155744 	0.000000 	-2.402728 	0.176597 	0.064172 	-0.528926 	
2.152377 	-1.319454 	0.000000 	1.086492 	0.000000 	1.245542 	1.971092 	1.138634 	-2.355590 	-0.814676 	0.765710 	0.622335 	0.624521 	0.000000 	0.000000 	-0.393325 	1.485447 	-1.766601 	0.000000 	1.492676 	0.782211 	-3.114967 	-0.946897 	-1.346558 	0.955754 	1.081594 	1.540548 	1.847917 	-0.531895 	-1.543007 	-1.185558 	-1.523105 	0.898584 	0.124243 	
0.738412 	-0.899320 	-0.344934 	2.013843 	0.413605 	0.342262 	1.733024 	-1.673757 	-0.886161 	-1.394282 	-1.153654 	-1.501349 	0.488705 	0.109626 	1.260988 	0.000000 	0.377284 	0.025313 	0.310269 	1.218723 	0.764826 	0.791910 	-0.138667 	-0.836758 	0.907422 	0.375887 	0.956403 	0.497399 	-0.800756 	-0.788813 	0.435827 	-1.080563 	0.281589 	-0.788906 	
