0.000000 	0.954605 	-0.138121 	-2.268951 	1.047717 	1.835213 	-0.485178 	0.000000 	0.000000 	1.799169 	0.000000 	0.320398 	-1.100130 	0.566602 	0.238368 	0.000000 	0.000000 	-1.599281 	1.434608 	0.000000 	0.960213 	-1.505705 	0.461305 	-1.614405 	1.288095 	-0.572846 	0.321492 	0.900294 	1.814240 	0.000000 	0.000000 	0.000000 	0.585318 	0.000000 	1.697092 	-1.342958 	-1.934717 	-2.183420 	
0.978960 	-0.583458 	-2.729621 	-1.953416 	2.312198 	2.423995 	-1.900070 	-0.593374 	1.687637 	1.215949 	-0.766451 	0.875977 	1.357109 	-1.467907 	0.000000 	0.000000 	1.211365 	1.480726 	0.265985 	0.571893 	1.964981 	-2.608541 	0.000000 	0.000000 	0.000000 	-1.428536 	-0.160910 	0.000000 	-1.802023 	2.549612 	-1.463484 	0.000000 	0.327468 	0.781898 	0.000000 	0.000000 	-2.699228 	1.041189 	
1.886888 	-0.257450 	-0.828118 	-1.922397 	-0.956802 	0.574027 	-1.170933 	0.000000 	1.124026 	-1.549354 	0.572415 	0.313948 	-0.446453 	0.458948 	-1.418760 	-1.445765 	0.000000 	0.366732 	4.065926 	0.000000 	3.718118 	0.126615 	2.398852 	1.287105 	1.175664 	-0.979810 	0.000000 	0.000000 	-1.413067 	0.000000 	-2.156308 	-0.347553 	-0.460700 	-1.680015 	-3.058133 	1.519862 	-0.257217 	0.869818 	
0.000000 	0.000000 	0.596216 	0.000000 	1.185686 	-1.968011 	-0.576167 	-0.682702 	0.788695 	0.514451 	-0.696599 	0.000000 	1.470037 	0.000000 	-1.516916 	-1.532953 	0.429553 	-2.017162 	1.966273 	-1.499765 	2.735169 	0.605207 	0.000000 	-1.657928 	1.525830 	0.921263 	0.000000 	0.454937 	0.000000 	-1.003140 	-0.857170 	0.888660 	0.000000 	0.991393 	-0.739544 	-0.495861 	0.347267 	0.588794 	
-1.079530 	0.000000 	0.418079 	0.925789 	1.351213 	0.539001 	1.055955 	-1.421315 	-0.271808 	0.041037 	0.450950 	-0.548586 	0.544577 	-2.130282 	1.130401 	0.887675 	-1.441216 	-0.987130 	-1.366943 	0.000000 	0.000000 	0.648748 	0.000000 	1.117179 	0.000000 	-0.584909 	1.029948 	-0.671490 	0.000000 	-0.375702 	0.238281 	-1.061750 	0.000000 	0.980319 	0.767991 	-1.693781 	1.519510 	0.000000 	
0.548592 	-1.974044 	1.126791 	0.000000 	-0.994487 	-0.625291 	0.419885 	1.306840 	0.000000 	1.767082 	-1.048443 	2.243135 	3.206128 	1.074177 	-2.925109 	-1.013301 	-1.363340 	-2.403175 	0.000000 	1.780725 	-2.033676 	-0.618527 	1.294544 	-2.481714 	0.135594 	0.000000 	1.110598 	1.527708 	0.159660 	-1.418046 	0.000000 	0.000000 	0.000000 	2.208625 	1.346786 	0.880208 	-1.858115 	0.724899 	
-0.279062 	-0.692915 	-0.520083 	2.116826 	0.000000 	0.713578 	-2.414873 	0.000000 	-2.273357 	0.000000 	0.442243 	1.615458 	1.445742 	1.301543 	-1.136797 	0.000000 	0.000000 	2.396529 	-0.336258 	-0.768852 	0.368924 	-0.278764 	2.393731 	-2.516337 	0.176046 	2.329526 	-0.703661 	0.940867 	-0.312516 	1.683477 	0.311866 	-1.975604 	2.355698 	-2.873601 	-0.406748 	-0.617234 	-2.637939 	0.000000 	
-0.388598 	-1.051868 	1.565405 	0.000000 	1.130687 	-1.033882 	0.000000 	0.981740 	0.980690 	0.591439 	0.000000 	0.508967 	0.038843 	-0.753015 	-2.467259 	-1.157238 	0.617327 	1.159367 	0.000000 	3.071188 	-1.333897 	0.308403 	-0.404480 	-0.557015 	1.517446 	-0.485151 	-1.032168 	-0.648612 	0.549457 	0.786032 	0.000000 	0.999617 	0.000000 	-0.853582 	-0.685423 	0.000000 	0.659197 	-1.261750 	
0.000000 	0.000000 	1.091542 	1.329784 	2.001174 	-0.656069 	-0.435473 	0.000000 	0.000000 	0.564849 	1.154612 	-3.755030 	-0.905023 	3.860575 	1.888072 	-1.558144 	0.000000 	0.000000 	2.517363 	-1.765257 	0.000000 	-1.674456 	0.000000 	0.406641 	-0.681272 	0.000000 	-1.091542 	1.560673 	-2.216902 	0.000000 	-2.417222 	-1.331622 	-0.957846 	0.000000 	0.435473 	0.000000 	-0.548575 	2.659933 	
0.000000 	-0.998084 	0.000000 	0.000000 	0.000000 	1.890239 	0.000000 	0.990044 	1.928016 	-0.944069 	-3.894443 	0.000000 	2.002852 	-0.940055 	-1.977644 	0.942168 	0.000000 	0.000000 	0.000000 	2.926643 	-2.880226 	0.979589 	0.998237 	-0.035781 	-1.923202 	0.000000 	0.000000 	0.000000 	1.926773 	1.908028 	0.000000 	0.000000 	0.000000 	0.000000 	-0.036389 	0.988249 	0.000000 	-1.894435 	
