-1.497028 	-0.151248 	0.662160 	-0.095945 	0.000000 	-1.281146 	-0.345022 	0.000000 	-1.072676 	-1.585850 	-2.190034 	1.062485 	0.000000 	-1.960210 	1.260116 	2.017755 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.891718 	0.278415 	-0.237808 	1.648276 	0.000000 	0.369909 	1.349637 	0.000000 	-0.640806 	-0.369909 	1.131730 	0.374036 	
-0.782499 	-0.928408 	0.000000 	0.355218 	1.515886 	-1.207530 	-0.559442 	1.710907 	0.000000 	-1.342559 	1.006824 	0.000000 	-1.523368 	0.000000 	2.611826 	1.102085 	2.356009 	-0.628655 	1.242816 	-1.371606 	-2.125795 	1.046011 	-2.464127 	-1.236304 	0.000000 	0.136272 	1.989524 	-0.920734 	-0.954584 	-1.132102 	0.000000 	0.447717 	2.438226 	
-0.690376 	0.255283 	0.000000 	-2.676887 	-0.931305 	0.000000 	-0.682123 	-0.697792 	-0.910377 	0.000000 	0.991258 	1.608090 	2.715221 	-1.175140 	1.687994 	-0.971785 	0.000000 	0.667308 	1.010223 	-2.794140 	-1.002405 	1.430660 	1.959701 	-0.351532 	1.132885 	0.000000 	0.000000 	-0.225037 	0.768129 	-1.286505 	1.002405 	-0.625640 	0.186024 	
-0.124410 	-2.067810 	0.631712 	-1.574574 	-1.487137 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.719660 	-1.267146 	-0.762379 	1.248322 	0.241330 	-1.203135 	0.000000 	1.975308 	0.778619 	0.000000 	0.000000 	-0.386614 	0.723510 	2.192504 	0.000000 	-0.968718 	0.762547 	2.803940 	-1.394384 	0.969408 	-0.502906 	-2.321542 	
0.000000 	2.262405 	-0.267821 	-1.339091 	0.000000 	0.422555 	-1.175788 	-1.838232 	1.096020 	-0.195794 	0.000000 	-1.132585 	-1.014475 	0.932653 	0.740762 	0.000000 	-0.476945 	0.856004 	0.472871 	-0.984321 	1.065718 	1.421389 	1.375656 	0.858256 	-0.424173 	1.525924 	-1.223880 	-1.794369 	0.444018 	-0.455220 	-1.367763 	0.000000 	0.379508 	
0.286323 	0.000000 	-0.079867 	-0.681894 	-0.462163 	0.000000 	-0.780824 	-1.175449 	1.135353 	-0.366297 	-1.640005 	0.000000 	-0.408118 	-0.422174 	2.061294 	1.186546 	-1.496297 	0.000000 	0.000000 	0.870281 	1.243656 	0.000000 	0.000000 	0.119964 	0.889127 	0.000000 	0.000000 	1.597623 	0.393955 	-1.013103 	-1.243656 	1.170549 	-0.802636 	
-0.922061 	0.199603 	-1.380135 	0.000000 	0.142032 	1.974019 	0.596530 	1.776010 	1.078875 	0.000000 	0.459684 	-1.574877 	-1.963681 	0.000000 	2.066944 	0.926875 	0.670616 	-3.070881 	0.556407 	-0.792849 	-1.407510 	-0.288045 	-0.890557 	0.525082 	-1.053552 	2.058091 	-1.109276 	-0.391103 	0.000000 	0.520724 	0.458695 	-0.937810 	1.748775 	
-0.215491 	-2.200778 	1.056842 	-0.970851 	0.000000 	0.684540 	-0.824766 	0.328997 	1.818543 	1.039310 	-0.837759 	1.609943 	0.000000 	0.000000 	0.382615 	-0.895976 	2.688174 	-1.013537 	0.929060 	-1.919206 	1.019551 	0.000000 	-0.723900 	0.000000 	2.087273 	0.990146 	-2.480482 	0.000000 	1.038230 	-2.037626 	0.470786 	-1.996411 	-1.189269 	
-0.866103 	0.000000 	2.197211 	-0.136260 	0.000000 	1.004686 	0.172227 	0.866103 	1.121038 	1.198079 	-1.836703 	1.521280 	0.000000 	0.883343 	-0.724205 	1.920931 	1.033810 	-1.565740 	-0.169211 	0.169211 	0.000000 	0.350954 	-2.590286 	0.262789 	0.000000 	0.000000 	-1.856855 	-1.539347 	-1.535214 	-0.293153 	1.856855 	-0.699447 	-0.837974 	
-1.439289 	2.499838 	-0.855333 	2.088339 	-1.003971 	0.960889 	1.335801 	-1.772723 	-1.046454 	-1.851096 	-0.943248 	-0.945793 	-0.615419 	0.141248 	-0.719827 	-0.279974 	-1.621933 	0.354561 	3.584422 	-0.509837 	-1.895135 	0.892581 	1.127131 	0.000000 	0.712174 	-1.455196 	2.547379 	-0.576557 	-0.390485 	2.529011 	0.802951 	-0.855062 	1.539914 	
1.138857 	1.314439 	0.000000 	0.000000 	-0.094323 	-2.957289 	0.410827 	0.000000 	-1.121384 	-1.070853 	1.121384 	-0.495116 	-2.089736 	1.081556 	1.488421 	2.099994 	-4.452226 	1.875733 	0.000000 	3.982244 	0.000000 	0.000000 	-1.604877 	0.000000 	-2.453296 	-1.798184 	2.726261 	0.000000 	-0.493972 	0.000000 	-0.928077 	3.478280 	0.400094 	
0.000000 	0.647276 	-0.825480 	-3.147887 	-0.496182 	-1.446476 	-0.997128 	-0.463173 	0.845715 	2.990122 	1.250353 	-0.291716 	0.742902 	0.512148 	1.505032 	-2.939893 	-3.098071 	1.375595 	2.510257 	-1.618326 	1.182004 	-1.275608 	4.283428 	-2.558024 	-0.184103 	-1.138651 	-1.282466 	1.297514 	2.150734 	-1.292494 	1.239113 	-2.748715 	3.769545 	
