0.273955 	0.972209 	0.000000 	0.763053 	2.300302 	-0.868290 	2.591030 	-0.804048 	0.000000 	-0.368723 	0.517236 	0.479775 	-1.622683 	0.000000 	0.437710 	-0.868723 	-1.261878 	-0.745589 	3.484817 	0.000000 	0.781217 	0.762665 	1.302047 	2.083034 	1.136178 	1.688948 	-0.511228 	-0.515119 	1.032456 	0.775119 	-2.531187 	2.535769 	0.000000 	-0.740813 	1.017875 	0.996873 	-1.335510 	0.000000 	-2.045379 	-0.225809 	-2.351153 	-0.315601 	1.795602 	-1.762072 	0.942814 	-0.402300 	1.285023 	0.000000 	-0.559685 	1.928112 	1.837658 	0.509082 	-0.591655 	2.035390 	-0.563829 	0.000000 	2.557934 	2.279315 	-0.331076 	0.165323 	-2.677974 	0.000000 	0.000000 	1.218044 	-1.425124 	1.825983 	-0.295862 	0.373546 	0.000000 	-0.617002 	-1.290005 	-1.644736 	1.660730 	0.503998 	-0.593726 	0.403530 	-1.076498 	-0.815418 	0.606764 	0.816772 	0.000000 	-0.771605 	-0.230832 	-1.614530 	-0.519813 	0.261845 	0.000000 	-1.658871 	0.599337 	-0.169656 	0.000000 	-0.683718 	-0.507288 	0.468267 	0.456778 	0.564578 	0.000000 	-1.283435 	-0.685842 	1.216847 	-1.128540 	0.826093 	-0.144560 	-2.111803 	-0.966904 	-2.192823 	0.000000 	-0.312836 	0.000000 	-0.477384 	-0.266494 	0.000000 	0.000000 	0.000000 	0.000000 	-0.844560 	-1.001527 	-0.888257 	
1.850217 	2.071634 	-0.474760 	0.000000 	-0.743341 	0.000000 	1.237035 	-1.717420 	-1.955951 	-1.026716 	-2.460602 	1.187730 	-1.825814 	-0.521294 	0.979064 	-1.482672 	0.691888 	-2.637861 	4.753707 	-1.456142 	1.463951 	-3.479695 	-0.549088 	-0.135875 	0.000000 	1.330364 	0.416202 	-2.736722 	1.821328 	-0.671167 	1.246238 	0.467476 	-1.594307 	-0.351757 	0.682567 	1.173536 	1.982795 	-2.762490 	2.792014 	1.760249 	1.713219 	-0.751249 	0.000000 	0.000000 	0.000000 	1.640103 	-0.117305 	0.000000 	-0.516687 	0.000000 	0.000000 	-1.113970 	2.013570 	0.522980 	0.608624 	-0.164266 	-1.171406 	1.423488 	-2.914783 	1.437558 	1.757654 	0.000000 	0.831159 	0.000000 	0.328601 	1.793208 	-1.165220 	0.620643 	1.715982 	-0.499273 	-3.318784 	0.280636 	0.496037 	0.950633 	0.000000 	0.798374 	0.000000 	0.000000 	1.580707 	1.571910 	0.935805 	0.000000 	0.915238 	0.346090 	0.797932 	0.971688 	-1.640212 	0.000000 	-0.857012 	1.006197 	-1.021394 	0.727772 	-1.183724 	2.612758 	2.577322 	-1.170597 	0.405052 	-2.349241 	-2.077927 	-0.790934 	1.626580 	2.950116 	-0.967888 	1.625512 	-0.658683 	-2.409588 	-0.484453 	1.363081 	-1.361753 	-0.428579 	-2.697782 	0.000000 	-2.109556 	0.000000 	-3.111063 	-0.960974 	0.675866 	0.890771 	
0.000000 	-0.633251 	0.526475 	-0.481573 	0.754468 	0.954400 	0.000000 	-1.834124 	0.106872 	0.927136 	-1.812503 	0.776148 	0.636428 	-0.766444 	0.517462 	-0.299943 	2.139625 	0.000000 	-0.426113 	1.149150 	0.198782 	-2.390272 	-1.095613 	-1.188280 	-2.404459 	0.813007 	1.665740 	0.000000 	-1.464683 	0.353550 	0.000000 	-1.189265 	-0.839280 	-1.345983 	0.000000 	-1.033056 	0.985216 	-0.809409 	0.616889 	1.035438 	1.821592 	0.000000 	0.000000 	1.265352 	0.000000 	-2.032508 	-1.599875 	1.533189 	-0.841811 	-2.030905 	0.244739 	0.000000 	0.151863 	-0.538578 	1.168709 	0.745994 	0.000000 	0.000000 	0.000000 	0.000000 	-0.418504 	-1.884366 	2.465726 	-1.109081 	1.124855 	-0.229241 	-0.689016 	0.611402 	0.000000 	1.420724 	0.396953 	-0.410489 	0.635712 	1.390095 	2.282078 	2.235131 	-1.336524 	0.626363 	-0.979136 	1.181687 	1.558687 	0.000000 	-1.387925 	1.649303 	0.132517 	0.437590 	-0.615529 	0.000000 	-0.738155 	-1.935551 	-1.395584 	1.097955 	-0.600070 	1.406054 	-0.763150 	-1.125224 	0.928887 	-2.177845 	0.748288 	-0.589450 	0.738385 	0.682804 	-1.025852 	1.408970 	-0.330779 	-1.422270 	-0.592542 	0.357236 	0.000000 	-1.005537 	-1.164745 	1.718356 	2.056570 	0.916974 	1.033384 	-0.366201 	-1.796687 	1.333100 	
0.000000 	-2.091429 	-0.525256 	0.000000 	1.539429 	1.072588 	1.159193 	-0.173467 	-0.981873 	0.000000 	-0.427318 	0.754342 	0.598281 	-0.710724 	0.721967 	-2.101459 	-0.380399 	-2.644327 	0.834673 	-0.761608 	-1.009013 	1.385885 	1.343212 	0.466169 	1.965213 	-3.176115 	-1.615787 	2.080703 	2.531119 	1.923634 	-2.694005 	0.000000 	0.000000 	0.000000 	-1.696536 	-1.757241 	1.776202 	0.000000 	0.000000 	0.386622 	0.552697 	-1.273019 	3.266289 	1.691194 	0.689341 	0.000000 	-0.392950 	0.000000 	2.213693 	0.090545 	0.396175 	1.293488 	-0.332381 	0.000000 	1.923350 	-2.439928 	2.187819 	2.489351 	0.456790 	3.788046 	0.882834 	-0.842209 	0.859186 	0.630729 	0.503904 	1.568566 	0.415005 	-0.713571 	0.000000 	2.929297 	-2.476250 	0.000000 	0.817744 	-1.246880 	0.000000 	-2.014051 	2.039256 	1.259918 	-0.347862 	-3.565748 	-1.875504 	1.227448 	-0.814702 	-1.366143 	1.128364 	0.371852 	-1.484351 	-1.505371 	-2.748582 	-0.598683 	2.760439 	0.000000 	-0.844055 	1.069566 	0.000000 	-1.404799 	0.619195 	0.423082 	-1.813457 	-0.426325 	0.000000 	1.572822 	1.495089 	0.920791 	-2.092027 	-0.810756 	0.000000 	1.079338 	-1.832496 	-1.680992 	0.000000 	0.134026 	-3.488581 	-0.608335 	-1.001883 	2.384625 	0.000000 	-1.576433 	
-0.111299 	1.385609 	1.377946 	1.072078 	1.943081 	1.225372 	2.926859 	1.135329 	0.000000 	3.217606 	0.000000 	-0.466428 	0.000000 	-0.173271 	1.938425 	-1.320816 	-1.090568 	-0.440716 	3.197006 	0.432156 	1.210034 	-1.061930 	1.713386 	-0.780754 	2.508314 	0.209538 	0.000000 	-2.024049 	0.000000 	0.732756 	-1.151439 	0.735562 	-2.084878 	0.000000 	0.530609 	0.933578 	1.026090 	0.226080 	0.548372 	0.000000 	0.963506 	0.000000 	1.876481 	-1.056349 	2.321597 	0.533311 	-0.351758 	1.882278 	-1.178172 	-1.530184 	-0.884247 	-1.044010 	1.869163 	0.000000 	-1.715746 	0.743123 	1.117230 	2.029136 	0.567076 	0.495486 	-2.574913 	-0.959845 	1.730033 	-1.345953 	-1.252453 	0.000000 	0.490549 	1.256381 	1.714491 	-1.439693 	-1.809638 	0.000000 	-0.245679 	-0.479045 	-2.341317 	1.508274 	0.000000 	-2.041415 	-0.563775 	1.354785 	0.000000 	0.774033 	1.416790 	-1.842476 	0.322581 	-1.558081 	1.670243 	0.717778 	1.327045 	0.667086 	-1.172105 	-1.197593 	-0.140402 	1.374256 	-0.528538 	-1.734085 	-0.939542 	0.423188 	0.848913 	0.586658 	-2.562355 	0.318836 	-1.230364 	0.201406 	-0.744951 	-3.238819 	-0.365343 	-0.500286 	0.510995 	-0.274622 	-1.769042 	-0.784007 	-1.862672 	-1.102359 	-1.464785 	-1.489197 	-0.172338 	0.965292 	
-1.715588 	-1.614201 	0.000000 	1.502804 	-0.788733 	1.825156 	0.562190 	-1.054595 	-0.531463 	1.441613 	0.985116 	-1.937240 	-0.890948 	-2.143256 	-0.662942 	-1.908647 	0.825547 	0.000000 	2.986894 	0.000000 	-2.305473 	0.227164 	0.715660 	-1.666478 	-1.888156 	3.551577 	0.429419 	0.000000 	1.416308 	0.999921 	0.182300 	0.000000 	0.000000 	-2.056434 	0.000000 	-0.759646 	0.839897 	0.000000 	0.000000 	-0.423513 	2.371465 	3.281435 	-0.982631 	0.000000 	0.000000 	0.718544 	-1.034704 	0.000000 	-1.304959 	-0.308336 	1.781544 	-0.588467 	-1.559781 	1.562166 	-1.076355 	-0.876214 	0.646396 	-1.385437 	1.606224 	-2.126060 	-1.341477 	0.000000 	2.178566 	-0.830393 	0.000000 	0.000000 	0.863285 	-1.766751 	-0.212474 	2.925306 	-0.430822 	0.538409 	-2.095357 	1.072459 	0.000000 	0.654832 	2.379078 	-2.540713 	-0.681327 	0.560615 	-3.297508 	1.726757 	0.000000 	2.182598 	-1.759114 	1.196058 	0.642780 	-1.069018 	0.744720 	-0.357911 	0.216135 	-1.736015 	0.279976 	0.780957 	2.249834 	-1.430911 	-0.070516 	0.419138 	1.356994 	0.719372 	0.516582 	-0.134018 	-1.043973 	0.241949 	1.252484 	2.232809 	0.000000 	0.000000 	0.000000 	-0.559770 	-1.442487 	-0.947824 	-0.341556 	-2.405400 	-1.917851 	-0.268930 	1.095341 	2.312211 	
1.129601 	0.000000 	0.000000 	0.443802 	0.735590 	-3.426140 	1.137768 	-0.821794 	1.954585 	-1.281794 	1.644302 	0.281072 	0.265024 	-0.575036 	0.598620 	-3.033854 	1.864991 	0.000000 	1.450690 	2.094719 	-2.086453 	-1.706989 	-2.348898 	2.453698 	-4.814252 	0.352172 	-0.275833 	1.983423 	1.216388 	0.610625 	-1.016032 	-0.681157 	2.782652 	-1.257037 	0.000000 	0.648661 	2.384762 	-0.355815 	0.676956 	0.000000 	-1.687468 	-0.395968 	-0.665011 	2.968192 	0.157220 	1.020674 	1.122389 	1.326587 	-2.000406 	0.874102 	-0.810459 	0.788478 	0.283122 	0.933003 	-0.831083 	0.000000 	-3.090207 	-2.295731 	-2.214653 	0.000000 	0.929955 	-2.835611 	-0.530309 	0.621856 	1.239049 	-0.788506 	0.000000 	-0.658884 	-0.240756 	0.853622 	-1.115833 	-0.785403 	-1.940230 	0.860719 	2.405103 	-2.600615 	1.074098 	1.423480 	2.381930 	-0.601742 	-0.858265 	0.000000 	-1.160430 	-2.087012 	1.624562 	-1.627065 	0.269125 	0.973269 	-2.859834 	-0.842336 	0.809352 	0.547909 	-1.580526 	2.805459 	0.000000 	2.718082 	-1.525772 	-0.567078 	-1.900789 	1.933151 	-2.284346 	0.000000 	1.264259 	1.518856 	-0.503623 	1.927414 	0.000000 	1.545580 	1.607869 	-1.404005 	-0.302830 	-0.591569 	0.294753 	0.000000 	-1.154023 	1.089442 	-3.249273 	4.581617 	
1.161706 	-1.776328 	1.167343 	-1.701090 	0.000000 	2.650109 	0.661804 	-1.003004 	-1.344332 	0.880942 	0.587548 	-2.075738 	0.403010 	1.107146 	0.840198 	0.000000 	-1.213760 	0.900944 	1.921076 	-1.079754 	-0.166831 	-0.731155 	-0.437055 	1.540681 	0.613889 	-2.431871 	-2.187335 	-0.460879 	-2.021761 	-0.414078 	1.764853 	-0.595147 	-0.359901 	0.305161 	0.000000 	1.085135 	1.758567 	0.000000 	0.358332 	1.107251 	1.399124 	0.434311 	0.987835 	1.957795 	0.773593 	0.940739 	0.000000 	0.468050 	0.000000 	-0.398082 	-1.857751 	0.076890 	0.000000 	-0.181467 	-0.551732 	0.000000 	0.543410 	-0.383255 	2.029134 	0.891378 	-2.665284 	1.663604 	2.844456 	0.000000 	-0.579061 	-0.979772 	3.469541 	2.248628 	0.000000 	0.000000 	-1.737703 	0.529187 	1.271952 	0.469553 	0.000000 	1.093100 	-2.484572 	-1.104331 	-1.520582 	2.150232 	0.000000 	-1.223139 	0.211999 	-0.628331 	-0.252611 	3.390558 	0.338389 	1.365202 	-1.012321 	0.000000 	0.000000 	-1.436031 	-1.866086 	0.000000 	0.000000 	-2.354146 	-0.143219 	0.000000 	0.000000 	0.000000 	-0.833284 	1.659465 	-1.080591 	-1.471126 	0.000000 	0.000000 	-3.444255 	-1.939538 	1.338715 	-0.818187 	-1.355721 	2.402423 	-0.544238 	-1.074890 	0.000000 	1.246018 	0.532906 	-0.551245 	
1.085643 	0.740390 	-1.269568 	-1.488447 	1.310034 	-2.770202 	1.296120 	-0.840544 	0.000000 	0.660088 	0.452125 	-0.178108 	0.000000 	0.162812 	0.000000 	-1.403407 	0.000000 	0.000000 	-1.366846 	1.770722 	-1.444708 	0.000000 	0.985048 	-1.033318 	0.853778 	0.444886 	-2.004318 	1.195993 	0.794660 	0.733614 	-1.482433 	0.746108 	-2.317769 	0.000000 	1.082453 	1.646888 	0.000000 	0.592913 	-2.261542 	0.314208 	0.163044 	0.663623 	-0.593828 	0.000000 	-1.020729 	0.000000 	0.893547 	-3.254297 	0.000000 	-1.547784 	2.209700 	-0.752402 	0.000000 	1.272672 	0.000000 	0.862412 	0.853360 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	2.289131 	0.000000 	0.000000 	-1.770668 	-1.779194 	0.000000 	2.889394 	0.691386 	1.785139 	0.105304 	0.547219 	-0.818734 	3.319273 	-0.446529 	1.669353 	-0.467229 	1.239056 	-1.124469 	0.000000 	1.884197 	-2.450552 	0.656351 	-2.209987 	0.000000 	0.000000 	-2.196663 	1.581033 	0.000000 	1.022101 	1.716026 	1.410369 	1.349557 	1.601955 	0.000000 	1.258992 	1.491626 	-2.013061 	-0.315966 	1.427262 	3.279174 	-0.402285 	-1.212880 	-1.540716 	-0.523551 	2.216519 	-1.069100 	-1.682650 	-1.159918 	-1.284762 	0.000000 	-1.357440 	0.000000 	-1.607511 	0.000000 	0.000000 	-1.339207 	
-0.192877 	0.489745 	1.039695 	1.786996 	-1.006517 	-1.168113 	0.000000 	-2.219939 	0.000000 	-1.582529 	-0.517308 	0.000000 	1.037528 	0.000000 	1.162483 	1.405496 	-0.637925 	1.267675 	-0.386889 	1.181650 	1.884710 	-0.543110 	1.546267 	-1.704288 	3.051435 	1.473759 	-1.075586 	0.000000 	1.292068 	-0.241656 	1.685166 	-1.828125 	-3.266542 	-0.789841 	0.639054 	0.530842 	1.690952 	-0.942331 	0.772780 	-1.889348 	-0.555680 	-0.654432 	0.000000 	0.000000 	-1.388812 	1.675739 	0.000000 	0.911654 	-2.203193 	0.000000 	-1.351874 	1.882937 	1.076238 	0.994070 	2.163789 	0.000000 	-1.649660 	-0.110433 	-1.329877 	-2.760965 	0.534746 	-0.924527 	2.421082 	-0.427699 	0.710916 	-0.065437 	-0.644872 	0.818625 	3.312621 	-0.903587 	0.047561 	-1.472938 	0.000000 	-2.064828 	0.686746 	-0.967555 	1.101615 	-0.756539 	0.579898 	-0.508616 	-0.430025 	0.000000 	1.541007 	0.993243 	1.016985 	-1.682885 	-1.540465 	0.000000 	1.636719 	1.692669 	-1.237474 	1.582407 	1.629143 	1.137709 	0.000000 	1.634690 	-0.425374 	0.000000 	0.719379 	1.161784 	1.786902 	-0.551039 	-0.958972 	-1.312570 	0.539319 	0.000000 	1.474699 	-2.090162 	-0.984250 	1.635338 	-1.736182 	-1.701189 	-1.256011 	-1.247559 	-1.475479 	0.336876 	-0.352497 	-1.670639 	
