-1.410506 	-0.107343 	0.656648 	-0.464670 	0.000000 	-0.352665 	-2.996290 	0.000000 	0.704624 	-0.265478 	2.214006 	1.310154 	0.000000 	-0.488387 	-1.891626 	1.713937 	0.000000 	-0.165548 	0.000000 	0.000000 	-1.331298 	-1.551222 	0.931591 	0.000000 	0.000000 	0.718502 	0.000000 	1.515407 	1.054380 	1.466866 	0.000000 	-1.058188 	0.783415 	-1.054511 	-0.984606 	1.773845 	1.282443 	1.728123 	-1.969617 	1.936165 	1.435909 	-1.440475 	1.463017 	-1.482438 	-0.385261 	-0.199480 	1.110504 	-1.419454 	-0.386554 	0.642050 	-1.206771 	0.000000 	0.296300 	-1.355140 	-1.446882 	0.000000 	0.411640 	-1.855404 	0.000000 	-1.043975 	0.914659 	2.069133 	-0.991817 	0.000000 	-0.747355 	0.323677 	0.464670 	0.000000 	2.281931 	-0.272427 	-1.102624 	0.441422 	-0.850577 	-0.715925 	-0.209617 	0.577905 	2.074247 	-0.551250 	0.529102 	0.683051 	1.252020 	1.484703 	0.692799 	2.669432 	-1.265912 	-1.513125 	0.000000 	-0.589865 	-0.565479 	-0.674148 	0.000000 	0.456489 	-1.228958 	1.805853 	0.673548 	-1.097881 	-0.685790 	2.085079 	0.000000 	0.000000 	0.632656 	-0.636862 	-2.182868 	0.000000 	0.000000 	0.000000 	1.591244 	-1.299583 	-0.715915 	-0.691561 	0.000000 	-1.202233 	-0.312988 	
1.041762 	-1.154105 	-1.215194 	1.179851 	0.000000 	1.375421 	1.396728 	0.000000 	1.434884 	0.822331 	1.082313 	0.092498 	-1.558150 	0.000000 	-1.556196 	-0.526919 	0.495350 	-0.866779 	2.620702 	1.019064 	0.395244 	-0.117504 	-0.877689 	-1.017045 	0.000000 	0.931203 	0.304191 	-0.497636 	-0.231543 	1.593017 	2.010698 	-1.063174 	-1.482265 	0.000000 	0.670988 	-0.635007 	1.655042 	-1.695668 	3.943671 	2.015762 	-0.348590 	0.552007 	-1.595590 	-1.039513 	1.304008 	0.888035 	-0.157990 	2.436152 	0.794428 	0.000000 	-1.221929 	0.000000 	0.753499 	0.613167 	2.268232 	0.416808 	1.242300 	-1.755654 	0.584124 	0.169364 	-1.760558 	2.464704 	0.000000 	-3.667831 	-0.529160 	-1.854251 	0.000000 	-1.935065 	1.424481 	0.000000 	0.451275 	-1.323146 	-1.058393 	-1.665855 	0.854279 	0.000000 	-2.377267 	1.368801 	0.154549 	-2.294445 	1.872115 	2.235040 	-2.463817 	0.000000 	-0.682594 	0.000000 	-1.360843 	1.309213 	0.873189 	-1.827284 	-1.596659 	-1.056514 	0.000000 	-1.621995 	0.230304 	0.586286 	-0.298993 	2.885160 	1.694845 	1.219005 	-0.171522 	-1.244766 	0.798491 	-0.910541 	-0.856199 	-1.278771 	1.462789 	0.000000 	-0.828066 	-1.563936 	-0.525467 	-1.829599 	0.000000 	
2.339657 	0.837239 	0.000000 	0.652752 	-1.342709 	0.000000 	1.068286 	0.000000 	-1.239648 	0.000000 	-1.503327 	-2.313896 	-2.090609 	0.265751 	-1.433408 	-0.846978 	-1.748708 	-0.870469 	0.933070 	1.427442 	2.297896 	-1.314372 	-0.656209 	0.000000 	1.044224 	-2.220714 	0.000000 	-0.325270 	1.248711 	-0.588298 	-1.406417 	1.036192 	-0.930374 	-2.057472 	-1.972105 	-0.150103 	0.423445 	-0.281653 	-1.156195 	-0.917430 	0.000000 	-1.727563 	1.087850 	0.000000 	-0.294216 	-0.286033 	1.416720 	1.144362 	0.746798 	1.176086 	-2.351778 	-1.537366 	1.214883 	2.960371 	0.566887 	0.477155 	1.479249 	-0.653908 	1.277516 	1.321572 	-1.124812 	0.847888 	0.000000 	-0.695727 	0.868153 	0.687590 	0.407459 	0.000000 	-1.943230 	-1.081429 	0.000000 	0.757997 	1.040605 	0.000000 	0.325270 	1.715839 	0.442907 	-0.904888 	1.675490 	0.497892 	0.739532 	-0.958338 	0.000000 	0.000000 	1.216694 	2.432437 	-0.534720 	0.000000 	-0.468892 	-0.897160 	0.000000 	2.714972 	0.596252 	1.955306 	0.327222 	0.000000 	0.743749 	0.647984 	-0.108209 	-2.183464 	-2.061743 	1.042587 	-1.258687 	-0.696502 	1.131312 	0.000000 	0.851748 	0.000000 	0.712926 	0.688271 	0.591293 	-0.352903 	-3.047669 	
2.363241 	0.000000 	0.581197 	0.442634 	-0.337841 	0.131021 	0.873832 	-1.275363 	-0.409121 	-0.642239 	1.623192 	-0.378743 	0.567200 	0.646344 	-0.408959 	-0.334092 	-0.184122 	1.764031 	-0.153958 	1.952457 	1.322959 	-1.129671 	-0.081498 	-0.220761 	-1.062900 	-0.100337 	-1.223620 	-0.724087 	0.613444 	-2.662946 	-0.812497 	-1.502950 	-2.485336 	-1.763862 	-0.152810 	-0.069403 	0.456536 	-0.377257 	-1.801706 	0.237070 	0.000000 	-0.749180 	0.113191 	0.549902 	0.000000 	1.105025 	1.064973 	-0.221027 	1.519623 	0.557623 	1.224840 	-1.383445 	1.924232 	0.165568 	-1.994840 	0.000000 	0.975917 	-2.055579 	1.430323 	2.566933 	1.302414 	-0.945339 	0.316662 	-1.228742 	1.429368 	-1.690768 	2.658697 	0.818752 	1.406141 	-1.207031 	-0.259913 	0.522768 	0.000000 	1.034882 	-0.310795 	0.000000 	-1.043802 	0.502806 	-0.220805 	1.193955 	0.000000 	-0.505969 	1.753765 	-0.246924 	-2.090077 	-0.515297 	0.543769 	0.000000 	-0.371866 	-0.815901 	-1.717887 	3.216480 	0.000000 	-2.894681 	0.297666 	-1.617015 	1.509616 	-0.623746 	-1.425994 	-0.573389 	0.124856 	1.361824 	-0.940366 	1.099331 	2.219724 	-1.082964 	2.104182 	-0.237758 	-0.499699 	-0.129829 	-2.564798 	1.404055 	-0.558349 	
1.759235 	1.165887 	0.118494 	0.900888 	0.279892 	1.530435 	0.000000 	0.000000 	-1.435321 	2.626653 	-1.678860 	0.000000 	0.293536 	1.188374 	1.201870 	-1.199902 	0.000000 	-1.715995 	-1.246692 	0.179775 	-2.068995 	0.000000 	0.733811 	-1.958514 	-0.189867 	-1.189846 	-1.516753 	-0.934729 	-0.795163 	0.174544 	-0.608047 	0.000000 	-0.241857 	0.651062 	-0.288634 	-1.038969 	1.358963 	-0.755009 	2.061935 	2.713796 	1.166402 	0.000000 	0.559976 	-2.076229 	0.000000 	2.572266 	0.801398 	1.591452 	1.303158 	-0.673939 	1.695875 	1.567529 	1.492727 	-1.447872 	-0.321417 	-1.115964 	0.000000 	0.000000 	0.619558 	-2.502508 	-0.456223 	0.000000 	0.000000 	-1.068905 	0.922695 	-1.848616 	1.658472 	-3.300861 	-0.433351 	1.176705 	0.935281 	0.472064 	0.826947 	0.352591 	-0.373252 	0.672510 	-1.005975 	0.174060 	0.431900 	0.000000 	-0.822482 	2.337429 	0.000000 	1.516753 	-0.892774 	-1.853406 	-0.717199 	0.955390 	0.000000 	0.000000 	-3.010925 	2.828452 	0.000000 	-2.082404 	-1.126522 	0.000000 	0.000000 	-0.658215 	0.534731 	-0.835638 	1.585946 	3.018335 	1.808539 	0.993042 	0.000000 	-3.783933 	0.000000 	-1.523863 	0.000000 	-1.436332 	-0.617924 	-0.700531 	1.168743 	
1.857000 	0.838696 	2.666100 	-0.451690 	0.178684 	-0.907828 	-2.143434 	0.000000 	0.475300 	-0.288481 	1.020898 	-0.711544 	1.453214 	0.424401 	0.000000 	-2.152075 	0.160952 	-0.365702 	-2.150622 	1.852989 	1.158444 	2.081498 	1.270499 	3.122134 	0.868086 	1.757217 	0.000000 	-0.843069 	-0.268740 	-1.048612 	-1.149458 	-0.197624 	-0.923849 	0.418661 	0.759618 	-1.243244 	0.297232 	2.136068 	0.948727 	0.502073 	1.192297 	-1.664715 	2.663659 	0.686640 	-0.464682 	0.203016 	0.000000 	-1.909318 	-0.322538 	-0.732610 	-1.397368 	-2.219228 	0.000000 	-0.720575 	-0.279933 	0.160556 	0.000000 	-2.136822 	1.651364 	-1.995136 	-0.675107 	-0.693239 	0.000000 	-0.120236 	1.461201 	0.000000 	2.288348 	0.000000 	0.516140 	1.688702 	0.000000 	-1.917971 	-1.306339 	-0.783737 	0.000000 	0.000000 	-1.054134 	-1.251051 	1.146365 	2.431940 	-2.100020 	-0.411726 	-0.828484 	0.000000 	1.398531 	0.890959 	0.000000 	1.626805 	-0.395825 	-0.505664 	0.222015 	-1.592559 	0.423269 	-1.505899 	-1.048810 	0.000000 	-0.805453 	-0.252244 	0.406387 	0.988487 	0.790616 	1.128245 	-0.391293 	0.662691 	1.241446 	-0.254464 	-1.254670 	1.085448 	-1.550534 	-0.847081 	0.867201 	-2.240414 	0.525009 	
0.882316 	1.990624 	0.000000 	0.565999 	-0.141611 	-1.955868 	0.000000 	0.316285 	0.000000 	0.501179 	0.000000 	0.000000 	-0.509294 	-1.542724 	-0.267587 	0.000000 	1.198816 	1.849725 	0.000000 	1.549434 	-0.788436 	2.376724 	1.294594 	-1.556062 	2.870889 	0.997249 	-1.626161 	-0.619662 	0.000000 	-3.326954 	2.121883 	1.427847 	1.526585 	0.000000 	0.000000 	0.000000 	-0.287640 	-1.613295 	1.146395 	0.000000 	0.000000 	1.814194 	-2.617484 	0.000000 	-1.968473 	-0.789694 	0.701123 	-1.688839 	-1.105033 	1.190947 	-0.458865 	-0.042157 	0.000000 	-0.368288 	-1.573955 	0.000000 	0.577083 	0.995286 	-2.582773 	1.340005 	-1.007656 	-0.235475 	0.763998 	-1.272396 	1.498244 	1.007186 	1.206608 	2.177066 	-0.332741 	-1.657832 	-1.286025 	-1.183656 	0.943916 	0.974205 	0.000000 	-0.860541 	3.117931 	-1.376848 	1.755197 	0.000000 	-2.245014 	0.000000 	2.448919 	0.000000 	-2.304782 	-0.818299 	0.962812 	-0.354544 	-2.177649 	0.000000 	-1.730449 	0.692448 	-0.188033 	0.870794 	0.148409 	-1.717316 	0.000000 	1.514950 	1.241866 	0.000000 	-2.237286 	-1.077953 	-2.278658 	1.444950 	0.000000 	-0.367718 	-0.370149 	-1.135086 	-0.413782 	1.179553 	-0.388038 	1.933605 	-0.094342 	
2.392461 	-1.080741 	1.647046 	0.715594 	-0.823145 	-1.129053 	-1.858963 	-0.416070 	0.000000 	-1.554722 	1.046942 	0.296262 	-0.732549 	0.760131 	-1.885628 	-0.418074 	-0.478636 	-1.598971 	0.805443 	-1.213064 	1.347052 	0.509431 	0.319556 	-1.209313 	-0.653896 	1.920252 	-0.920538 	-1.201085 	-0.966280 	1.762781 	1.368722 	-0.914342 	-0.629061 	-1.887516 	-1.658788 	-0.160266 	0.250338 	2.072884 	2.048504 	1.069652 	0.974131 	0.000000 	1.092913 	-2.085743 	-0.821228 	-2.352748 	2.392686 	0.216700 	-0.228389 	0.601443 	-1.220204 	-0.946136 	0.000000 	1.150701 	0.000000 	0.000000 	-1.834806 	-1.256525 	0.404657 	1.026226 	-1.399681 	0.907023 	0.774801 	0.331344 	1.463718 	0.930496 	-0.917044 	2.809377 	1.090941 	1.642248 	-0.719324 	0.651883 	-2.610919 	-0.360640 	1.188928 	0.352952 	0.000000 	1.510351 	-0.585621 	-0.096051 	2.024988 	1.443955 	0.343158 	0.963864 	-0.541713 	1.280745 	-1.984031 	0.372796 	0.000000 	-0.358116 	1.147586 	-0.895876 	-1.018841 	0.000000 	-1.209370 	0.378490 	2.414715 	-0.983364 	0.000000 	-0.921930 	-0.983854 	1.304855 	-2.687650 	0.626097 	0.975515 	-1.981279 	2.592272 	-1.295343 	1.170319 	0.000000 	-0.156284 	0.304538 	-1.352977 	
2.378442 	1.162657 	1.033207 	1.140893 	0.964531 	-1.269033 	-1.911377 	0.450807 	1.237555 	-1.404794 	-0.960338 	-1.000192 	1.446183 	-1.806192 	-1.073442 	-2.747159 	-0.894254 	0.170096 	0.353000 	1.523645 	1.751776 	0.955254 	-0.981862 	0.883839 	-2.043036 	-0.949308 	0.568406 	-0.884606 	-1.165176 	-0.793374 	0.411151 	-1.016330 	-0.936158 	0.960901 	-0.300657 	1.289029 	0.254194 	0.977411 	1.026006 	0.000000 	-1.212011 	0.000000 	0.000000 	0.000000 	0.000000 	0.199132 	1.520425 	-0.255593 	-0.399749 	0.000000 	-1.411663 	-1.252580 	1.368015 	-0.636007 	2.837722 	0.865914 	-1.655917 	-2.487576 	-0.187071 	-1.287272 	-0.119656 	0.850493 	0.000000 	-2.352072 	1.236221 	-1.190590 	0.000000 	-0.930478 	2.089829 	2.072699 	0.487221 	0.000000 	-2.538910 	0.000000 	-0.838856 	0.248713 	1.097358 	-0.870364 	0.970511 	1.013624 	0.492387 	-0.604247 	-0.517273 	0.702886 	-0.213057 	0.000000 	-0.873372 	1.723462 	1.940859 	1.379938 	-0.754227 	1.517399 	-0.464851 	-0.738456 	0.269460 	0.000000 	1.483274 	0.346342 	0.755642 	0.134896 	-1.687676 	1.022740 	0.917774 	-0.885664 	-0.806441 	0.523221 	0.471814 	-0.614505 	0.792072 	1.835090 	0.000000 	-2.364744 	-1.116255 	
-0.532896 	-2.185473 	-1.182554 	0.529155 	-1.574076 	0.000000 	0.000000 	0.243220 	-1.823713 	1.786468 	-0.678578 	-0.377812 	-2.506143 	0.000000 	0.866625 	0.000000 	-1.187820 	0.762510 	0.819761 	1.815175 	-1.924844 	1.646819 	1.692432 	0.000000 	-1.100809 	0.535774 	-0.992082 	0.000000 	0.698662 	1.441829 	1.762702 	-0.433118 	1.022110 	-1.575398 	-1.246927 	0.800154 	3.026304 	0.000000 	-1.280575 	-0.539798 	3.948799 	-1.787577 	-0.477137 	0.000000 	0.910123 	2.765581 	0.000000 	0.380986 	1.734621 	1.924375 	-2.280158 	-1.290838 	0.000000 	0.494031 	0.668262 	0.000000 	0.000000 	1.792029 	-1.665850 	2.442305 	0.395931 	1.459513 	-1.261828 	-1.377841 	1.747816 	0.740580 	-1.804722 	0.000000 	0.000000 	-1.163404 	-0.449879 	1.282789 	1.131930 	0.000000 	1.183025 	0.807844 	0.646601 	-0.459274 	1.389740 	-2.189341 	0.158227 	0.979165 	-0.177627 	1.818276 	-2.033997 	1.336643 	-1.825946 	-1.183025 	0.000000 	-1.093676 	2.566405 	-1.993723 	0.000000 	0.653735 	0.826790 	1.416201 	-0.335109 	0.000000 	0.000000 	-1.289433 	0.762109 	-0.556051 	-2.651274 	-1.469472 	0.961383 	-0.998389 	0.000000 	-1.005404 	-1.575382 	0.559020 	0.420622 	-0.622648 	-2.466577 	
