-0.230370 	0.656354 	0.681307 	0.000000 	0.000000 	-1.278847 	1.345234 	-1.283515 	0.977227 	0.857763 	1.073808 	0.000000 	-0.264976 	1.032703 	1.828748 	0.596942 	-1.279042 	2.314873 	0.942314 	-1.772967 	2.067259 	-1.877721 	-2.817702 	-0.185439 	1.144631 	-1.340236 	0.000000 	-0.696126 	1.338457 	1.212279 	0.724319 	-0.361070 	1.471847 	0.088899 	-1.310170 	-0.448598 	0.000000 	0.286611 	-1.972246 	0.000000 	0.000000 	-3.402922 	-0.706752 	-0.815793 	2.516833 	1.484598 	2.328166 	0.706413 	1.441236 	-1.588743 	0.000000 	-3.374952 	0.000000 	0.000000 	0.000000 	-0.547072 	-0.538820 	-2.649792 	1.543587 	0.000000 	-0.675488 	-1.443398 	1.320276 	1.676097 	1.496338 	0.918651 	1.943823 	0.000000 	0.703265 	-2.036152 	0.374189 	-0.690096 	0.000000 	-1.082399 	-0.531466 	0.346787 	0.707187 	1.923306 	0.770839 	-1.925094 	1.301164 	-0.718585 	-0.473602 	0.789112 	0.863676 	-1.220984 	-1.278521 	-0.557474 	-1.169900 	0.000000 	0.801002 	0.000000 	0.888614 	3.230470 	0.777584 	-1.301328 	1.027911 	-1.698670 	0.673207 	0.000000 	0.464308 	0.000000 	-1.308733 	-1.038988 	-0.611076 	1.264841 	-2.340116 	1.867318 	-1.055943 	2.539108 	-0.680982 	-2.184284 	-0.618361 	0.000000 	1.451849 	0.000000 	-1.994583 	
-1.073991 	0.715550 	0.721735 	2.801838 	1.178290 	1.277693 	-2.166128 	-0.491373 	-1.097604 	0.782353 	-1.549885 	0.926678 	0.000000 	1.762367 	0.000000 	0.245677 	-0.921001 	-0.545306 	0.138667 	-0.426257 	1.567629 	-0.995736 	-1.393631 	0.000000 	-0.800330 	0.000000 	-1.676999 	0.113943 	-1.148850 	0.000000 	1.575938 	-2.951191 	0.176065 	1.526656 	1.177569 	0.000000 	0.000000 	1.038964 	-1.659703 	-0.501056 	0.000000 	0.000000 	-0.427073 	-1.375313 	0.000000 	1.823744 	-1.296495 	0.170971 	-0.931295 	1.479690 	0.000000 	-1.042010 	0.000000 	-0.593722 	-0.695055 	-1.205017 	1.333632 	0.000000 	-0.306552 	0.837124 	0.822898 	-2.044439 	-1.065148 	-0.745064 	-1.393995 	-1.852485 	-1.800111 	-0.505470 	1.871010 	1.202994 	-0.561562 	0.000000 	-1.429385 	0.000000 	0.000000 	0.000000 	0.448958 	2.957414 	0.534631 	1.250119 	0.000000 	2.212770 	-0.186243 	-0.705476 	1.506501 	-2.099177 	1.981065 	0.000000 	0.000000 	0.000000 	-1.752412 	-1.432935 	0.770641 	2.158886 	0.000000 	-0.484015 	-0.463558 	-1.804912 	1.331714 	1.807263 	-0.848202 	1.553051 	0.647418 	-0.217693 	0.000000 	1.169688 	0.805276 	2.469808 	0.000000 	-1.852488 	0.000000 	-0.498350 	0.000000 	0.000000 	0.996870 	-1.307709 	1.923095 	
0.877421 	3.539488 	-1.472835 	-1.256472 	1.570065 	0.000000 	0.000000 	2.664562 	-0.717851 	-1.332664 	1.379368 	0.569066 	1.183780 	0.211567 	1.168194 	-1.250510 	0.000000 	-2.016345 	0.000000 	-1.031155 	-0.548824 	1.751170 	-2.486484 	-0.267355 	0.752953 	0.176403 	0.000000 	1.160283 	-0.066599 	-1.568812 	0.000000 	0.727027 	1.677200 	1.485503 	-1.452680 	2.785531 	-1.649671 	2.559693 	-1.161207 	-0.781283 	0.484563 	1.653239 	-0.454987 	-2.053466 	-0.178165 	-0.837763 	0.742757 	0.000000 	0.834312 	-1.036183 	1.409274 	-0.326585 	0.769763 	-0.325203 	1.123997 	-0.672734 	-0.571925 	-0.894369 	-0.763680 	0.605637 	0.000000 	-1.985347 	0.590538 	0.000000 	0.589422 	0.242272 	-1.476686 	1.823248 	-2.552881 	-1.673487 	-0.583113 	0.783892 	0.474458 	-1.366538 	-1.003008 	0.348133 	1.830301 	-1.572020 	0.000000 	0.325908 	0.416101 	0.000000 	1.320592 	-1.164464 	-0.336477 	0.485047 	-0.315564 	-1.840949 	0.000000 	-0.661219 	0.000000 	-1.739009 	0.758057 	-2.180292 	1.893940 	1.543406 	0.493113 	-0.205522 	0.000000 	0.361067 	-0.611006 	-0.258292 	0.000000 	-1.261653 	-1.538532 	0.000000 	0.580871 	1.576247 	-0.458903 	0.333004 	1.265537 	1.691201 	0.000000 	1.296487 	-0.739862 	-1.283743 	-1.237601 	
-0.377683 	0.452905 	0.000000 	-0.367177 	-1.671674 	1.173442 	0.704396 	2.051137 	-1.006273 	0.000000 	0.000000 	0.533817 	1.204069 	1.201202 	0.000000 	3.473841 	0.000000 	-1.373678 	1.318343 	-0.969243 	-1.369874 	1.261921 	0.428834 	-1.144755 	0.000000 	1.181568 	1.687007 	-0.157383 	-1.562396 	-0.496297 	-0.543198 	-0.901307 	-0.339293 	-0.903185 	0.000000 	1.788267 	1.314067 	2.523355 	-0.468294 	-2.588502 	-0.572914 	-0.235730 	0.501981 	-1.096776 	-1.941545 	0.000000 	1.151611 	2.443005 	0.000000 	1.014581 	-0.117036 	0.000000 	0.980652 	-1.306482 	1.078707 	-3.086973 	0.649863 	-0.648148 	-1.720203 	0.704341 	2.665798 	-2.251247 	0.870130 	-0.402853 	2.297095 	-0.862326 	-2.343649 	0.000000 	0.000000 	-0.161976 	1.200170 	-1.537357 	-0.943378 	-0.784620 	0.000000 	0.586526 	2.285178 	-0.945759 	0.000000 	-1.080746 	-0.953841 	-2.148125 	-2.024997 	-0.474719 	-0.678598 	1.662193 	-0.291404 	0.000000 	-2.366270 	-0.574804 	0.000000 	0.661870 	-1.154405 	2.261039 	0.000000 	0.000000 	2.066192 	1.810141 	2.563235 	1.002467 	1.070367 	1.113326 	-0.932900 	0.000000 	-1.248833 	1.812406 	0.000000 	-0.582702 	-1.570829 	-0.239375 	-0.336733 	0.714955 	-0.579271 	0.000000 	1.020624 	0.000000 	-1.281242 	
-0.357833 	-1.318824 	-1.411149 	2.868567 	0.000000 	0.882222 	1.223081 	0.573847 	1.700532 	-0.276362 	0.000000 	-0.718260 	0.862508 	0.295155 	0.000000 	-0.349469 	0.360712 	0.616422 	0.376450 	0.000000 	-0.524169 	1.010907 	-2.168627 	0.000000 	-0.882384 	-0.938236 	1.393871 	0.848352 	0.887580 	0.333100 	-0.723772 	2.048156 	-0.804959 	0.899276 	-0.059101 	0.883166 	-0.481892 	0.744594 	0.696690 	-1.426357 	-0.368173 	-0.744028 	0.000000 	0.000000 	0.810210 	-2.805951 	1.069747 	1.393650 	1.592333 	-1.588061 	1.224520 	-0.584828 	-0.945416 	-1.920408 	1.638247 	-0.529208 	0.000000 	1.483851 	-1.334389 	-0.596591 	1.837194 	0.000000 	-0.898343 	0.000000 	-0.666945 	1.771028 	-1.215458 	-1.288916 	0.715831 	-0.687368 	0.000000 	1.206507 	0.741449 	-2.002627 	1.044806 	-1.149694 	-1.429770 	1.850842 	-1.111583 	0.766639 	0.000000 	1.601035 	-2.006889 	1.726599 	0.000000 	-1.265281 	-2.713602 	-1.715637 	-0.384456 	1.446445 	0.000000 	0.000000 	0.833085 	-0.615087 	0.771174 	0.000000 	2.774810 	0.696511 	-0.790748 	0.000000 	-1.093179 	1.080542 	0.000000 	0.954081 	0.000000 	-1.141663 	0.000000 	-0.101510 	0.000000 	-1.140441 	1.015427 	0.889563 	-0.735588 	0.000000 	1.052895 	-2.052609 	-1.676970 	
-0.537672 	-0.383194 	2.810031 	0.542075 	-1.545587 	0.000000 	0.442225 	1.262785 	0.774506 	-0.626597 	1.919640 	-0.160164 	-0.235930 	1.589906 	1.328474 	0.689434 	0.101394 	-1.704702 	0.000000 	-0.392909 	-1.331505 	0.862268 	1.857230 	-0.923777 	0.000000 	-2.015087 	1.777861 	-0.770022 	0.728350 	0.198437 	0.000000 	2.146941 	1.327464 	-0.445804 	-2.088109 	-1.636898 	-0.444400 	-0.878089 	-1.869875 	0.576891 	1.482764 	0.466241 	0.000000 	2.154621 	-1.976053 	0.708344 	0.856325 	-1.132273 	-0.571071 	0.804852 	0.000000 	0.000000 	1.155784 	0.175988 	0.884023 	-1.671677 	0.613455 	-0.957988 	0.845517 	1.685385 	1.066176 	0.000000 	0.640454 	-1.013175 	0.000000 	-1.117067 	-1.177272 	-0.554533 	1.348162 	0.000000 	-0.964668 	-0.396229 	-1.584889 	1.610234 	-1.102361 	-0.511758 	0.000000 	0.000000 	0.000000 	-0.590619 	0.388576 	-0.780420 	-0.345913 	-1.608613 	-0.677880 	-1.490969 	-0.195414 	0.000000 	-2.019371 	-0.937461 	0.203788 	0.051218 	-0.386077 	1.435247 	0.979240 	1.414097 	1.937917 	0.000000 	-1.186358 	1.865084 	1.855241 	-1.766297 	-3.114365 	-0.911816 	0.000000 	0.553814 	0.000000 	-0.419417 	0.000000 	2.639431 	-0.575365 	0.000000 	-0.685831 	0.866641 	1.584933 	-1.484606 	0.000000 	
1.888661 	0.508356 	1.522885 	1.024434 	0.958736 	0.000000 	-0.145030 	1.170701 	0.347933 	-1.667224 	1.296856 	-0.700427 	1.171230 	-0.716822 	0.493750 	0.886590 	-0.558072 	-2.072128 	-0.722924 	-1.107069 	0.659106 	2.153372 	0.269776 	0.617277 	0.000000 	2.091569 	1.775828 	0.877101 	-1.063835 	0.368391 	0.763949 	0.000000 	3.361639 	-0.422033 	-0.927502 	0.896158 	0.364298 	-0.958309 	1.146982 	-1.051279 	-2.609012 	1.310367 	1.979293 	0.000000 	-0.950629 	1.461409 	0.650617 	0.000000 	-1.110124 	-1.147095 	-0.464964 	0.554078 	1.035441 	1.862401 	-0.788269 	-1.461712 	-1.087158 	-2.606473 	-2.133524 	0.000000 	-1.955021 	2.436651 	0.478046 	0.000000 	-2.315945 	0.403912 	-0.298079 	0.304096 	-0.874946 	-0.890938 	0.734622 	-0.598637 	0.894810 	0.000000 	-2.254618 	1.935806 	-0.866728 	0.885689 	0.992739 	-0.143564 	-1.518030 	0.000000 	2.276043 	0.953455 	0.710127 	-2.483559 	0.547959 	0.192460 	0.456151 	-0.755246 	-1.354008 	0.670861 	0.987520 	0.400236 	0.870440 	-2.413805 	-1.685828 	-0.987848 	1.211072 	-2.540794 	-2.675771 	-1.994325 	-1.127278 	-0.311044 	-0.782302 	-0.902484 	0.884705 	1.803576 	1.687283 	-0.725917 	0.913299 	-1.219899 	1.612100 	1.399563 	-0.411680 	-2.021179 	0.000000 	
-0.621709 	0.000000 	2.660712 	-0.727905 	0.246104 	0.000000 	0.000000 	-0.570251 	0.918722 	0.573722 	0.000000 	1.510415 	-0.341624 	-1.906889 	-1.865172 	-0.830421 	-0.276949 	0.379163 	2.483413 	-1.149689 	0.417525 	-1.212057 	-2.088377 	0.842262 	-2.963249 	-1.156882 	-1.267694 	0.651841 	0.610641 	0.000000 	0.000000 	1.401619 	0.983210 	-1.762926 	-0.567188 	0.000000 	-0.720007 	-2.848276 	0.629675 	-0.328033 	1.253452 	0.263485 	-1.087996 	-1.585868 	0.000000 	1.599686 	0.000000 	0.825024 	0.755287 	0.000000 	-0.877981 	1.000806 	0.888370 	0.000000 	1.236811 	0.594248 	-0.230020 	0.151921 	-2.213254 	-1.421581 	0.000000 	0.993243 	0.292071 	0.000000 	0.939149 	2.042309 	-0.901182 	0.000000 	-1.404975 	0.603308 	-1.216764 	1.106929 	0.743299 	-1.115203 	-1.972850 	2.357167 	3.793001 	-0.212207 	0.000000 	1.612725 	1.633679 	1.230111 	1.519829 	-0.987530 	-2.165346 	0.000000 	3.035382 	0.698023 	0.000000 	0.716316 	0.000000 	1.615222 	0.000000 	0.000000 	0.000000 	1.556360 	-2.695882 	0.000000 	-0.553760 	-1.907039 	-0.574471 	1.952900 	-1.232681 	-1.127123 	-1.917255 	1.577659 	0.066884 	-0.096607 	0.380115 	-1.393725 	1.610451 	-2.667645 	0.000000 	-1.207545 	-0.881002 	3.817071 	-1.844863 	
1.963889 	0.000000 	-0.926312 	-1.222398 	1.077271 	-1.799232 	-1.656943 	-0.541790 	0.000000 	0.297169 	0.000000 	-0.686603 	-0.628442 	1.396716 	-0.459134 	0.594612 	-0.764137 	1.280016 	-1.446316 	0.412306 	0.119551 	0.654517 	0.948167 	0.000000 	-0.486929 	0.000000 	-0.621434 	-1.425944 	-1.519300 	-1.536711 	-1.748506 	-0.336020 	1.645786 	-0.397985 	2.089377 	0.957085 	1.428352 	0.973975 	-0.227297 	-0.369496 	2.652965 	-1.286622 	1.183452 	-0.558961 	-1.100277 	-1.255961 	0.862751 	0.356959 	-0.641651 	1.516529 	0.245507 	-2.241555 	0.000000 	0.520309 	-0.765641 	-0.358868 	-1.311337 	-0.796196 	-2.543391 	-1.009595 	-2.128817 	2.147611 	-1.522581 	0.711481 	-1.082384 	1.529085 	0.910504 	1.249295 	2.103029 	2.401743 	0.000000 	-1.907475 	-0.709818 	-2.041959 	1.707712 	-0.968625 	0.850679 	1.793994 	0.000000 	0.000000 	0.000000 	-0.624308 	0.684360 	2.284584 	0.457782 	-1.365006 	-1.314092 	1.282720 	2.350234 	0.935373 	3.197798 	1.555110 	0.298653 	0.414758 	-0.894314 	0.000000 	-2.142938 	-0.834189 	-1.301788 	0.000000 	0.890897 	-1.881977 	-0.430047 	0.246246 	1.143695 	0.981042 	-0.211126 	0.000000 	0.000000 	0.718799 	-0.217491 	0.000000 	0.492977 	-0.237932 	-0.954895 	-0.057737 	0.000000 	
0.000000 	-0.966674 	-1.734548 	-2.561195 	0.393420 	0.631625 	-1.193803 	-1.164583 	-0.902277 	0.000000 	-0.968883 	1.936257 	1.597015 	-0.791617 	-2.075035 	0.574073 	2.158484 	-1.772122 	-0.151044 	0.530109 	-3.325774 	-2.416447 	1.504708 	0.243132 	-2.248043 	0.000000 	-1.226027 	-0.815545 	-1.528381 	0.693988 	-1.261073 	-1.007956 	-1.061284 	0.000000 	1.978188 	-1.140914 	-0.875857 	2.331865 	-2.255820 	2.179636 	2.372737 	2.466245 	0.000000 	0.000000 	-1.476861 	-0.293589 	0.000000 	0.000000 	-1.633669 	1.988666 	-0.551204 	-0.750517 	0.000000 	0.000000 	2.553760 	0.000000 	-0.306249 	1.579622 	1.372401 	-0.315568 	0.671134 	0.833370 	1.584878 	-0.218492 	1.312960 	0.000000 	0.000000 	-1.439189 	1.306689 	0.000000 	0.736835 	1.347699 	-1.576274 	0.000000 	-0.479323 	-1.416138 	0.745096 	2.461181 	0.000000 	-0.752416 	1.959303 	0.000000 	0.000000 	-0.466690 	0.000000 	-0.677483 	0.784271 	0.636564 	-1.754415 	0.582555 	1.973000 	0.954259 	-2.806530 	0.286875 	0.713750 	-1.023217 	-0.880815 	1.105486 	3.077939 	0.115814 	1.550009 	-0.743672 	1.832055 	-0.416323 	-0.327917 	1.015260 	0.000000 	1.690973 	-0.207874 	0.619509 	0.286382 	-2.382316 	1.660301 	0.000000 	0.421580 	-1.042938 	-1.928352 	
