0.000000 	-0.770465 	-1.452018 	0.000000 	0.872705 	0.000000 	-0.753628 	-0.307064 	0.000000 	1.072489 	0.783438 	0.486518 	0.000000 	-0.710371 	-0.095274 	0.505278 	-1.063268 	1.234385 	0.413188 	0.682607 	-0.677776 	-0.682321 	-0.272579 	-1.121718 	1.643550 	-0.620597 	1.601201 	-0.246469 	0.000000 	0.316820 	0.684909 	0.227637 	0.574770 	0.000000 	-1.190926 	-1.815047 	0.000000 	0.000000 	0.430019 	1.157900 	0.965220 	-0.388483 	-0.280779 	-0.872718 	0.000000 	0.000000 	1.216203 	2.113063 	1.244728 	0.768504 	-0.989503 	0.954018 	-0.914238 	-1.033970 	0.000000 	0.000000 	0.000000 	1.237144 	1.632376 	-1.114394 	-0.828980 	2.045220 	0.000000 	2.373467 	-1.629977 	0.000000 	-1.913240 	0.775110 	-2.675073 	-1.085512 	-1.382167 	-0.817289 	-1.083295 	0.201977 	1.260871 	1.909768 	0.000000 	0.000000 	-1.676620 	0.589966 	0.930977 	-1.019467 	0.000000 	0.209222 	0.564026 	0.928980 	-0.471266 	-1.441828 	-0.341063 	-1.958167 	-1.238957 	0.517429 	0.587564 	0.831666 	0.000000 	1.946656 	0.360152 	-1.893872 	-0.347852 	0.000000 	0.199605 	0.000000 	-0.466224 	-1.355232 	1.356954 	1.882366 	-0.199343 	0.000000 	-0.442091 	-1.477191 	0.528165 	1.246498 	0.253280 	0.255419 	-1.484981 	1.411690 	-0.879338 	0.000000 	1.300849 	0.000000 	-0.506884 	0.000000 	0.000000 	-0.856179 	1.138211 	-0.930586 	-1.629208 	-0.785722 	0.000000 	0.877700 	1.841181 	
1.617832 	0.937483 	1.047161 	0.000000 	0.000000 	-0.397781 	0.710307 	0.186868 	-0.622301 	-0.714567 	-0.774322 	-0.629190 	0.986926 	-1.314066 	2.280974 	0.747246 	1.505909 	1.571611 	-0.802867 	0.786992 	-1.534041 	-1.256872 	-1.164078 	0.000000 	-0.093307 	-1.861316 	-0.923474 	1.157427 	0.000000 	0.924726 	-0.149345 	0.553913 	-1.180679 	-1.320398 	0.185547 	1.492826 	-0.517594 	1.036072 	-1.188035 	1.602815 	1.563560 	-0.553881 	1.329912 	0.000000 	1.389259 	0.391665 	1.324738 	-0.815464 	-0.845933 	-0.378303 	0.779521 	0.457577 	0.000000 	1.113023 	0.000000 	1.143010 	-0.503185 	1.034912 	0.000000 	-0.317832 	-1.077772 	0.369301 	-0.357703 	1.518148 	0.465623 	-0.164219 	0.000000 	1.970592 	-2.102016 	0.502456 	-0.252673 	-2.007693 	-1.922586 	-0.170022 	-0.662936 	0.421007 	0.619820 	1.434699 	0.000000 	0.295606 	1.263823 	-0.622151 	0.759607 	0.420577 	0.606494 	1.366737 	-1.572718 	-1.606923 	-1.673713 	-2.606192 	0.880191 	-1.781850 	-1.855673 	-0.385817 	1.070498 	0.881383 	2.379151 	-1.153400 	-0.392933 	2.242106 	-0.341541 	-1.139388 	-0.833200 	-1.296354 	0.000000 	1.393431 	-2.539160 	1.466299 	-1.302597 	-0.351397 	0.367402 	0.000000 	-1.306582 	0.000000 	-0.815232 	0.000000 	1.450182 	0.000000 	1.355939 	0.000000 	0.000000 	0.935106 	-1.615672 	0.812463 	-0.977503 	-0.150795 	-0.342143 	-1.514048 	-1.053862 	0.000000 	2.001239 	
0.000000 	-0.710883 	-1.183966 	0.000000 	2.599443 	-0.817152 	-1.208759 	-0.769361 	0.238324 	-0.967041 	1.388319 	-1.800953 	0.276318 	-0.487327 	-0.954751 	-1.416564 	0.072118 	1.751167 	0.000000 	-0.812006 	0.000000 	0.876905 	0.547872 	0.973837 	0.000000 	0.783361 	-0.076520 	0.382313 	0.105376 	-0.703898 	0.336839 	-0.159964 	0.000000 	-0.524115 	1.565141 	0.000000 	-0.618602 	-0.727474 	-1.286287 	0.158629 	-0.882585 	-2.232397 	1.428651 	-1.798322 	0.000000 	0.295550 	0.000000 	0.000000 	1.346354 	0.509576 	0.544128 	-2.489103 	1.447293 	-1.391066 	0.650472 	0.000000 	1.700380 	0.000000 	-1.209246 	0.719906 	-0.431653 	0.165516 	0.748755 	0.000000 	0.964170 	-0.921384 	0.523134 	-1.554227 	0.669476 	-0.359519 	0.000000 	1.165707 	0.727253 	-1.726684 	-3.205099 	1.639199 	0.000000 	-1.790777 	0.980057 	0.000000 	-2.260706 	0.535909 	-1.329743 	0.640479 	-0.252371 	1.690445 	-1.155054 	0.458138 	-0.160798 	0.000000 	0.000000 	-0.886949 	-0.715455 	0.132152 	0.181708 	0.979801 	2.318753 	1.262529 	0.155691 	1.561178 	-0.601674 	0.000000 	3.182088 	-0.890109 	1.183104 	1.358778 	-1.964449 	1.459489 	0.863897 	1.543280 	0.000000 	1.244526 	0.499704 	0.000000 	-0.897212 	0.000000 	0.000000 	-2.166385 	-0.445543 	1.054379 	-1.131319 	0.000000 	-1.014476 	0.215720 	0.000000 	-0.822048 	1.483623 	0.000000 	0.557906 	0.128695 	-0.511673 	
0.408861 	0.335360 	1.373836 	0.000000 	0.476943 	0.000000 	-0.950224 	2.145718 	-0.693406 	-0.454744 	-0.964975 	-2.110503 	0.502509 	-2.392948 	0.715263 	2.560156 	-1.281748 	-0.401459 	0.862675 	-3.044506 	0.540466 	1.767296 	-0.693541 	-0.466631 	-1.435289 	-1.041743 	-0.809865 	0.483574 	-0.645449 	0.000000 	0.650695 	-2.282445 	0.717996 	0.878224 	0.836401 	0.642828 	0.844824 	-0.394549 	-0.128109 	-0.390601 	-0.963187 	-1.096818 	0.183784 	-0.993592 	-0.831702 	2.517530 	0.000000 	1.004007 	0.000000 	0.700102 	1.766048 	-0.446519 	-0.611046 	-2.446257 	0.493870 	-1.208686 	0.629678 	-2.748403 	-0.118235 	1.267010 	0.636951 	0.541088 	-0.948540 	-1.553862 	2.412512 	-1.382898 	-0.403621 	0.000000 	-0.952732 	1.022321 	0.000000 	-1.965503 	0.000000 	1.808306 	-0.525727 	-1.144864 	-1.218881 	-2.413433 	-2.238663 	1.128245 	0.000000 	1.319596 	-0.307597 	-0.918472 	0.440178 	-0.853488 	0.188092 	0.000000 	-0.055550 	0.885645 	2.727546 	-1.424210 	0.824737 	-1.064117 	1.060544 	0.418480 	0.000000 	-0.229107 	2.592576 	1.471045 	0.579928 	-0.172660 	-1.054636 	-0.835729 	2.724024 	1.514029 	1.413317 	1.242218 	0.238146 	0.528166 	-1.605574 	-1.512271 	1.082335 	0.989590 	0.000000 	0.602292 	1.951596 	1.611847 	-1.928691 	1.038025 	0.884085 	0.000000 	-1.239045 	-0.708089 	0.582962 	-1.060574 	-0.507646 	0.465406 	0.300729 	0.883252 	1.226116 	
0.000000 	0.702952 	-0.620063 	0.000000 	0.246983 	-0.361517 	-0.224246 	1.450891 	1.594337 	0.549107 	-1.192543 	1.572905 	-1.414549 	0.358709 	0.609368 	0.505263 	1.750439 	1.340695 	-0.911016 	0.000000 	-0.763682 	1.531310 	-1.595497 	0.190271 	0.484808 	-1.515598 	0.000000 	-1.011067 	-0.720524 	1.004037 	0.000000 	-1.909953 	-0.418756 	-1.572231 	0.375481 	0.000000 	-0.386145 	-0.838739 	0.000000 	-1.331689 	-0.454305 	-0.327408 	-1.731287 	1.848691 	-0.102365 	1.341806 	1.718110 	0.661900 	-0.549730 	-1.474560 	-0.523828 	-1.478134 	0.178380 	0.314669 	-0.566247 	0.000000 	-1.680287 	-0.217489 	1.401456 	0.000000 	0.275816 	0.000000 	1.380096 	-1.045783 	0.000000 	-1.914568 	0.756956 	0.000000 	1.519918 	0.000000 	0.591675 	-1.591672 	2.681041 	0.376816 	-0.373240 	0.000000 	0.072912 	-0.545668 	-1.301303 	1.082175 	2.055636 	-1.676178 	0.411323 	-1.728339 	-1.491783 	1.565594 	0.000000 	-0.243451 	1.696534 	2.482809 	1.274185 	0.698727 	0.000000 	1.519198 	0.557936 	-0.688406 	0.000000 	-0.632364 	1.660542 	-1.362197 	0.000000 	1.845887 	-1.093209 	-0.624220 	-0.404675 	-1.006027 	0.527568 	0.000000 	-1.777364 	0.000000 	1.165560 	0.000000 	-0.758606 	0.512092 	-0.756283 	0.413476 	1.891118 	1.758038 	-1.289406 	-0.594891 	0.000000 	0.985400 	0.451437 	-0.980386 	1.023378 	-1.067507 	0.000000 	-1.504818 	0.000000 	-0.625430 	0.000000 	
0.968567 	0.000000 	1.515270 	-1.550553 	0.000000 	-0.953620 	0.000000 	0.178767 	0.888719 	0.281239 	0.435918 	-1.982440 	-0.757860 	-0.564043 	-0.131148 	1.891279 	-0.580869 	-1.672976 	1.024687 	1.173911 	-0.327365 	2.867648 	2.589431 	-1.151943 	-2.284011 	-0.124464 	1.018456 	0.660779 	0.000000 	-1.125468 	-0.472004 	1.363211 	-1.872675 	0.641734 	2.210791 	-0.076918 	0.061557 	0.282743 	2.687230 	-1.287456 	-1.382251 	-1.446665 	0.000000 	-0.885500 	2.806651 	1.845264 	0.971866 	-0.667660 	-1.093685 	0.000000 	0.000000 	2.032987 	0.000000 	-1.604229 	-1.066294 	-1.005489 	0.000000 	1.550202 	2.057142 	2.501489 	-0.485074 	0.771867 	-0.562391 	-1.509498 	-1.460032 	0.296810 	-0.961762 	0.000000 	2.455162 	1.145021 	0.796771 	0.000000 	-0.256237 	0.805982 	1.667929 	-2.798665 	0.680814 	-1.313563 	1.475591 	0.814341 	-0.872074 	0.000000 	-0.959785 	-1.228826 	-1.464031 	-0.607241 	-1.092196 	-1.572843 	1.252918 	0.000000 	-2.304486 	-0.758783 	2.413169 	-0.722388 	-1.943738 	-0.508751 	0.195572 	-1.481505 	1.570406 	-0.746197 	-1.729613 	0.753150 	0.000000 	0.000000 	1.338737 	-0.930131 	-0.886854 	-1.213541 	-0.337596 	0.847000 	-1.148084 	1.005025 	2.639012 	-0.065038 	1.615698 	-0.890189 	0.619221 	0.000000 	0.000000 	-0.331545 	0.977846 	0.518420 	0.924423 	0.853387 	-1.879666 	0.411971 	-1.179421 	0.405389 	0.617841 	-0.862669 	-0.575364 	
-2.707461 	-2.166883 	0.000000 	-1.460780 	-1.071715 	0.000000 	0.000000 	0.000000 	0.356206 	0.212533 	-1.219491 	0.995080 	-1.504615 	-0.695159 	-2.172552 	-1.862721 	0.413796 	0.924128 	-1.804263 	1.419744 	0.000000 	-2.006086 	-1.300745 	1.770253 	1.181111 	-1.127031 	0.000000 	0.000000 	1.031788 	-0.896499 	1.262182 	0.693848 	-1.193317 	-0.835835 	-0.148538 	0.968724 	0.621721 	0.869710 	-1.333227 	-1.526790 	-0.708392 	1.198397 	-1.773777 	3.513926 	0.844466 	-1.394675 	-0.491008 	0.428783 	-0.198942 	1.098914 	-0.055477 	0.606119 	2.273243 	1.287596 	2.817311 	-1.331844 	1.862818 	-0.550935 	-0.283043 	0.000000 	0.000000 	-0.719002 	1.530379 	1.731149 	-1.677825 	-1.814922 	-1.058892 	0.000000 	1.088572 	-0.621660 	0.320686 	2.270466 	-0.737703 	-1.221903 	1.076178 	-0.718653 	1.063160 	1.193873 	-1.142934 	0.420238 	0.636359 	0.000000 	0.563370 	1.009665 	1.174849 	1.415214 	0.404417 	0.774890 	0.000000 	-2.065121 	1.342014 	0.146426 	-0.338224 	0.502520 	1.486145 	-0.191708 	-3.301583 	0.000000 	0.000000 	-2.468086 	-0.156153 	0.954451 	1.264990 	0.000000 	2.531402 	-1.036508 	0.362973 	-0.164475 	-0.782181 	0.411085 	-0.688576 	-2.104900 	-0.863249 	-0.337218 	1.655739 	0.416986 	1.250288 	0.969331 	0.235469 	0.442627 	0.542293 	-0.913232 	-3.015545 	1.387983 	0.508078 	-2.420547 	-0.366378 	1.559313 	0.466814 	0.000000 	0.794121 	
0.513528 	-3.476616 	1.092691 	-3.040145 	2.297661 	-0.770093 	-0.667498 	0.000000 	0.272745 	0.934581 	2.041977 	0.401371 	1.192693 	-1.139738 	-0.753754 	2.159965 	0.000000 	-1.303529 	0.000000 	1.211804 	0.000000 	1.893651 	-0.053546 	0.000000 	-0.364395 	-2.499446 	0.000000 	0.222444 	-0.083216 	1.763911 	-1.696531 	0.000000 	0.000000 	-1.953479 	1.083401 	0.924298 	1.785426 	0.692766 	0.000000 	1.437720 	3.221600 	-0.653670 	-0.722857 	0.941286 	-1.185477 	1.397102 	1.072057 	0.535905 	0.000000 	1.758953 	-0.888224 	0.000000 	1.088682 	0.765817 	0.000000 	1.328774 	-1.783775 	-1.124337 	1.219445 	0.130696 	0.038185 	-1.563086 	1.107800 	0.391546 	-0.606896 	1.405613 	-0.802134 	0.000000 	-1.123673 	-0.517897 	-0.708543 	-2.116236 	1.084727 	-1.680540 	0.306768 	-0.625955 	-2.176703 	1.380206 	0.000000 	-0.866367 	1.080451 	-1.138920 	0.000000 	-1.414198 	-1.014546 	0.000000 	-1.152477 	-1.994201 	1.854132 	-0.395057 	1.336534 	-0.951246 	-0.807452 	-0.454827 	-2.040053 	0.439874 	0.594599 	-2.098143 	1.590819 	-0.461162 	1.115807 	1.974959 	-1.423985 	0.797832 	1.282253 	0.000000 	1.513739 	-0.637230 	-0.658106 	1.241391 	-0.888907 	0.526465 	-0.611510 	0.000000 	0.000000 	-1.240974 	-1.462530 	-0.665276 	1.770016 	0.313054 	1.040949 	0.000000 	0.886658 	1.170732 	0.202450 	0.918203 	0.768408 	0.828902 	-2.546452 	1.022455 	-1.775547 	
-1.075512 	-0.744089 	-1.675374 	-1.921280 	1.553493 	-1.758732 	0.791716 	1.743878 	0.000000 	-0.842580 	0.510673 	-0.120097 	2.036865 	-0.145014 	0.141444 	0.933315 	-1.351948 	-1.585402 	1.143284 	1.252611 	-1.227033 	0.000000 	0.435100 	-2.924886 	-1.932469 	1.054354 	-1.084738 	-0.266789 	0.569540 	-1.730484 	-0.152960 	-0.715704 	-1.228121 	2.303235 	0.000000 	0.622278 	1.353601 	0.283295 	-0.052207 	0.729661 	-1.407640 	-2.449575 	-1.636318 	0.717697 	-0.687854 	1.360567 	2.550054 	-1.792693 	-1.398915 	0.361494 	-1.968388 	-1.214916 	0.000000 	1.156282 	2.136744 	0.897141 	0.605509 	1.172171 	4.037752 	0.000000 	0.203146 	0.111975 	1.195356 	-2.583939 	0.000000 	1.477375 	-0.499816 	1.788722 	1.146135 	0.000000 	1.356947 	0.142418 	0.407631 	0.000000 	-0.651328 	0.437361 	1.454675 	-0.759911 	0.672031 	-1.245775 	-0.942444 	-2.300613 	-1.140288 	0.000000 	0.111484 	1.884849 	-0.554722 	-0.165199 	-0.977712 	0.000000 	-1.729658 	1.864083 	-1.652009 	0.000000 	-1.382920 	-0.699330 	0.000000 	0.000000 	-0.755754 	0.678091 	0.752952 	1.267039 	0.000000 	3.304398 	-0.866242 	1.115176 	-1.494519 	0.979790 	-2.302815 	1.336165 	-1.372967 	1.660088 	0.000000 	-0.660569 	-0.590463 	-0.872419 	-0.360358 	0.520427 	-0.158846 	1.234587 	0.364241 	-0.895157 	1.905664 	-0.887679 	-1.033886 	0.000000 	0.000000 	1.833502 	0.939953 	2.049633 	-0.790852 	
1.919246 	0.000000 	1.340285 	0.184992 	-0.653710 	1.536570 	0.554041 	0.232147 	-0.977028 	0.290208 	0.572974 	0.966163 	-1.477667 	1.747235 	0.446650 	0.000000 	0.000000 	1.228294 	-1.630165 	0.000000 	1.271328 	0.377475 	0.628685 	-0.250338 	-0.752572 	-1.457732 	0.664282 	-1.453656 	0.871433 	0.847176 	-0.147286 	1.367738 	0.940072 	-1.214788 	-1.711323 	1.768306 	0.962225 	0.000000 	0.000000 	0.000000 	2.386781 	0.624364 	-0.155536 	-0.137771 	1.148222 	2.275699 	-1.535346 	2.530585 	0.198785 	-0.305110 	0.894217 	0.554912 	-1.505499 	0.213730 	-0.500382 	-2.012077 	-0.629669 	0.000000 	0.806329 	0.445216 	-0.312893 	1.831880 	-1.405768 	-0.310695 	-0.420416 	0.000000 	1.472708 	-0.856014 	-0.637662 	-1.287880 	-1.020374 	-1.239865 	-1.551367 	0.143178 	0.000000 	0.860067 	0.000000 	0.835881 	-1.501316 	0.611040 	0.720545 	-0.938903 	-0.589701 	0.208482 	1.101964 	1.736725 	-1.723505 	-0.679480 	0.000000 	-1.272569 	-0.721121 	-0.569115 	-1.397287 	-1.195683 	-0.886737 	1.091869 	1.586737 	-0.872993 	0.271561 	1.532321 	-1.459521 	-1.647184 	-1.099081 	-0.178794 	-1.483804 	0.244677 	-0.659391 	-1.830140 	0.514106 	-2.000914 	1.211617 	-0.938964 	-0.179683 	2.416824 	0.756974 	0.807640 	0.233421 	-1.090298 	0.000000 	2.305060 	0.000000 	1.034759 	1.752805 	-3.283640 	0.000000 	0.000000 	1.183583 	0.000000 	-1.351073 	0.391444 	0.249755 	
