-0.298449 	-0.097272 	-1.043125 	-0.274871 	-0.788693 	-0.319393 	-0.751849 	-0.285707 	1.878850 	-2.194175 	0.609328 	-1.140901 	-0.768627 	1.188230 	0.819310 	2.531591 	1.350887 	-2.485466 	0.930587 	-0.744771 	-1.466331 	-1.091237 	0.185852 	0.559425 	0.297841 	-0.954067 	0.000000 	-0.152782 	-0.305824 	2.062635 	2.346040 	-0.389462 	1.175808 	-0.425857 	0.755143 	0.000000 	2.181058 	0.220922 	-0.374711 	-0.153866 	-0.929830 	-1.258885 	-1.395221 	2.149531 	0.828328 	0.176196 	0.129541 	0.797075 	0.751846 	1.332923 	0.287408 	-0.975753 	1.083582 	0.066642 	0.772563 	-0.202721 	-1.770130 	-1.452584 	-2.061286 	-0.995413 	0.792072 	1.257848 	-0.230413 	0.944645 	1.348172 	0.350464 	-1.641224 	1.536472 	0.857097 	-0.804381 	-1.722271 	1.322751 	2.080935 	1.228765 	0.000000 	0.974548 	0.959327 	0.000000 	0.541262 	-0.986648 	0.491296 	2.012167 	-0.534266 	-0.213200 	-1.775223 	-1.202369 	0.345002 	-1.136256 	-1.036576 	0.486908 	-0.506192 	-0.502129 	1.650810 	-1.454117 	1.864837 	-1.401060 	-0.999191 	0.053885 	0.648520 	-2.184938 	0.588410 	0.839413 	-1.435662 	-0.638522 	0.963432 	0.716048 	1.186323 	0.220019 	-1.171562 	-1.818867 	-1.813437 	0.586196 	-0.572829 	1.412508 	0.000000 	0.000000 	1.906400 	0.000000 	1.067330 	-0.632042 	-0.377329 	-0.304417 	1.319117 	-0.480946 	0.000000 	0.362335 	-2.068869 	-0.395366 	-2.214163 	
0.000000 	-1.521646 	-1.059997 	1.086982 	-0.452521 	0.827399 	1.110604 	0.000000 	1.143627 	1.266887 	1.047179 	0.395125 	0.799129 	2.518749 	0.416413 	1.128999 	-0.392005 	-1.456219 	0.455485 	-0.575051 	0.000000 	-0.178506 	0.572771 	-2.201436 	0.000000 	-0.882287 	-0.529358 	1.355686 	-1.058751 	-1.140877 	-0.691748 	0.000000 	0.000000 	1.066612 	0.000000 	-0.412033 	1.055936 	-0.715267 	-1.458536 	1.258940 	-1.221785 	-0.804214 	-0.275073 	0.424152 	0.218543 	-0.739566 	0.237699 	0.675190 	0.311618 	0.000000 	0.000000 	-2.573691 	-1.234219 	0.320118 	3.770636 	1.595410 	0.461880 	-0.133747 	-1.103133 	-0.949099 	-0.914325 	-0.304061 	0.524103 	-0.872136 	1.345836 	0.052824 	0.337580 	-0.952894 	0.876092 	-1.628814 	0.000000 	0.577487 	-1.978923 	-1.074182 	2.537839 	-0.392783 	-0.956989 	-1.445323 	0.000000 	1.036113 	0.457280 	1.668449 	1.452309 	2.392091 	-0.503191 	-2.062083 	1.512471 	1.002302 	-1.340115 	0.000000 	0.489214 	-0.900437 	-0.820427 	1.494507 	0.458635 	-0.517103 	0.000000 	-1.295064 	0.854826 	-0.504984 	-2.054026 	0.461697 	-0.353197 	0.000000 	0.431234 	-1.408067 	2.396712 	0.721521 	-0.366877 	-0.346046 	0.780669 	-1.072458 	0.806722 	1.807982 	-0.929636 	0.647942 	-0.779092 	-0.662555 	0.714715 	0.371920 	0.877994 	-0.296168 	0.000000 	-1.022616 	-0.879265 	-1.978520 	0.327369 	1.524806 	0.000000 	
-0.112315 	0.354146 	0.698996 	0.542505 	1.164327 	2.203094 	0.000000 	-1.321269 	-1.169924 	-1.903717 	-1.359344 	-0.681096 	-1.011099 	-0.640501 	-2.440595 	-1.798421 	-1.434733 	1.906504 	0.000000 	-2.554207 	2.399858 	0.000000 	-0.910547 	-0.252976 	0.236398 	2.561291 	0.304007 	0.815163 	-3.179126 	0.051650 	-1.382979 	-0.287341 	0.516525 	0.000000 	-2.230993 	-1.668790 	-0.922164 	2.071696 	-0.981927 	0.000000 	0.926958 	0.773310 	0.000000 	1.255293 	-0.310003 	0.816113 	0.439495 	-1.979092 	2.720401 	2.383109 	-1.148683 	0.626133 	-0.131664 	-1.736572 	1.683198 	0.669386 	1.771385 	0.000000 	-1.652453 	-0.428104 	-0.398144 	-1.195187 	1.630660 	-0.644967 	-1.083869 	1.226959 	0.000000 	-0.882159 	0.827479 	1.166952 	-0.718908 	1.113820 	-1.459908 	1.476051 	1.241812 	-0.556489 	1.368323 	-0.310954 	-0.922817 	-1.143897 	0.000000 	0.926628 	0.841361 	1.216717 	-1.127131 	-0.782360 	-1.406158 	-0.753635 	-0.719362 	-2.127199 	1.197653 	-2.559130 	-1.185836 	-0.092934 	0.190305 	1.239219 	-0.564874 	-2.616903 	-2.446384 	1.793588 	0.000000 	0.000000 	1.063016 	0.000000 	-0.558127 	1.751368 	-0.414117 	0.000000 	0.371314 	-0.149322 	1.533996 	-0.326572 	1.304082 	2.353339 	0.000000 	0.000000 	0.955326 	0.000000 	-0.454170 	0.000000 	2.248666 	2.111785 	0.845328 	0.728138 	-0.183525 	0.996355 	0.000000 	0.000000 	0.000000 	
1.653845 	0.619299 	0.000000 	-2.101797 	0.600062 	0.000000 	1.651039 	-1.014859 	-0.986747 	-1.063585 	-1.041085 	1.228419 	0.468117 	0.959393 	-1.251156 	-1.561300 	-0.524278 	0.823893 	0.000000 	0.472304 	-0.434588 	0.535915 	0.000000 	1.308952 	0.844718 	-1.490809 	-2.301975 	-0.224217 	1.715329 	2.431087 	0.164895 	-2.723205 	0.726183 	-0.376738 	0.235252 	0.719426 	1.904093 	1.054010 	-1.557269 	2.530894 	1.196201 	0.653681 	-1.614867 	-1.406292 	-0.591349 	-1.522885 	-0.728320 	1.958747 	0.127632 	-0.475074 	-1.541648 	0.000000 	1.532263 	0.798964 	1.687711 	-1.070529 	0.473397 	0.451681 	0.000000 	0.716423 	1.302773 	1.235308 	0.314097 	-1.869083 	-1.589695 	-2.592624 	0.907567 	1.542252 	1.380352 	-1.472719 	0.000000 	0.372755 	-1.089958 	0.816723 	0.000000 	0.651559 	1.587047 	-0.771360 	-1.299828 	0.776471 	0.316827 	1.693574 	0.642636 	0.000000 	-0.616359 	0.470168 	-0.749727 	-0.330129 	-1.851704 	0.000000 	0.000000 	-1.807638 	-0.816083 	0.203414 	-1.432111 	-0.795735 	-0.591936 	0.000000 	0.663534 	-0.938314 	0.489407 	-2.123479 	1.004913 	0.564775 	-0.480990 	1.265805 	0.000000 	-1.779746 	0.000000 	-0.954770 	0.777369 	0.000000 	0.833406 	1.046389 	1.259489 	0.700337 	0.000000 	-0.936209 	-1.466293 	1.002370 	1.623580 	-1.260535 	0.000000 	0.256579 	2.403428 	-1.064386 	0.961495 	-1.318700 	0.000000 	
0.000000 	0.512913 	-1.904046 	0.813297 	0.000000 	-1.139376 	1.671434 	3.002894 	1.175685 	0.000000 	-1.036580 	-0.681012 	0.542299 	-0.171352 	0.474514 	0.918849 	0.805425 	0.149297 	0.354344 	-1.481768 	-1.420135 	-0.400526 	-0.377973 	0.127216 	0.404214 	-0.170411 	-2.893407 	2.645688 	-1.244057 	0.982514 	1.056044 	0.896799 	0.977703 	0.000000 	1.873177 	1.544460 	1.193892 	-0.596444 	1.192197 	1.766937 	0.393598 	-0.272684 	-0.456859 	-2.226209 	0.885491 	-1.775953 	-1.031754 	2.688258 	-0.840173 	1.178647 	-0.497949 	1.765813 	0.308770 	1.374000 	-0.117212 	-0.872042 	1.584468 	-0.735855 	1.735986 	-1.696980 	-0.635245 	-0.661236 	0.625366 	-1.803159 	-1.645404 	0.000000 	0.000000 	1.375575 	0.641970 	-0.460897 	-1.795894 	-0.957498 	-0.161803 	-0.738628 	0.909210 	-1.427040 	-0.252385 	0.000000 	0.910020 	1.106824 	0.000000 	-1.999008 	-1.056109 	-2.012788 	0.519873 	2.084831 	-0.931478 	-1.030600 	-0.601922 	0.741558 	-0.448546 	-1.397538 	-1.141454 	-0.386147 	-0.304706 	1.253864 	1.595058 	-2.821944 	-0.939300 	-2.150179 	0.000000 	0.418565 	-0.474829 	-1.511993 	-0.742652 	-1.768378 	0.000000 	2.022021 	0.402565 	-1.344566 	1.239818 	0.982895 	0.546209 	1.793413 	0.842620 	-0.452243 	1.722029 	-1.981300 	1.190749 	-0.222914 	-2.817553 	0.394231 	-0.735190 	0.225057 	0.580280 	1.451800 	2.138253 	0.000000 	0.000000 	
-1.797822 	-1.386542 	-0.431259 	1.746042 	0.000000 	-0.572663 	-0.709279 	0.000000 	0.309958 	-2.499727 	0.412098 	1.442255 	0.000000 	1.383452 	1.080453 	-1.299078 	-1.114679 	-0.596793 	-0.525750 	-0.142247 	-0.360288 	0.641225 	-0.764602 	-0.686543 	0.000000 	-0.152747 	-0.629584 	0.000000 	-0.518977 	1.222496 	0.000000 	0.000000 	-0.995737 	-0.942077 	0.586353 	-1.063709 	-1.112757 	-0.644306 	0.392371 	0.000000 	-0.969613 	-1.489254 	-1.180790 	1.103783 	0.549590 	0.408467 	0.712479 	2.160489 	0.000000 	-1.000333 	0.000000 	-1.651221 	0.000000 	-1.212176 	-0.147540 	1.133162 	-0.525932 	0.000000 	1.107882 	1.262881 	-1.253125 	0.000000 	-0.931548 	-0.828560 	-1.118601 	-0.752867 	-0.292761 	0.612347 	0.000000 	0.135314 	1.580377 	0.075854 	0.228852 	-0.503017 	-0.694162 	1.757196 	-0.994360 	2.591809 	-1.035000 	0.404243 	0.989844 	1.677678 	-0.587625 	1.484712 	1.548600 	-0.497392 	1.375536 	-1.474320 	0.631284 	-0.954336 	0.000000 	-1.188819 	-0.695655 	1.960963 	-0.501809 	-0.673347 	-1.497191 	1.490513 	-1.718888 	-0.569102 	0.433067 	1.808828 	-0.277040 	0.081902 	2.282696 	0.000000 	3.029612 	1.022023 	0.540300 	-0.820505 	-0.287648 	0.611992 	0.546088 	-0.461546 	-1.235017 	1.003870 	0.787158 	1.056993 	-0.961643 	-0.146997 	-1.191769 	-0.385928 	0.000000 	0.412185 	0.368833 	0.508869 	1.525762 	2.033647 	-0.811420 	
0.528482 	0.000000 	-1.363944 	0.000000 	0.000000 	-0.839584 	0.000000 	-0.881970 	0.444534 	1.661214 	0.264992 	-1.089947 	0.000000 	1.796102 	1.719951 	0.597104 	0.968429 	-2.177878 	0.000000 	1.447825 	0.000000 	0.250376 	1.644908 	1.714125 	1.570673 	0.000000 	-1.594198 	0.491371 	1.302433 	0.817494 	0.000000 	0.763958 	0.000000 	0.000000 	1.956036 	0.000000 	-0.218129 	-1.907285 	0.000000 	0.000000 	-0.186038 	0.377642 	0.276376 	0.000000 	0.000000 	0.300153 	-1.705928 	0.752706 	0.568678 	-1.457030 	0.000000 	-2.053338 	-1.849433 	0.000000 	0.593485 	-1.111542 	1.039602 	1.330225 	-1.600769 	1.759834 	0.000000 	0.408703 	-1.013162 	0.000000 	0.710663 	-1.442987 	-1.084438 	1.472995 	1.219317 	0.104772 	0.719902 	-1.207964 	-0.393179 	-1.245396 	2.170374 	-0.209155 	-0.993313 	1.002955 	1.034370 	1.766266 	0.998510 	0.000000 	0.000000 	0.521316 	-1.068658 	0.141546 	-0.528482 	1.501015 	-1.422076 	0.000000 	-1.042664 	0.000000 	1.214672 	-1.416436 	0.955114 	1.500621 	1.471596 	0.056956 	0.000000 	-1.202390 	0.398916 	0.000000 	0.000000 	-1.640787 	1.544822 	-0.992071 	0.624938 	0.143005 	0.000000 	0.000000 	-1.572955 	-1.320400 	1.631173 	-1.466146 	0.264004 	-2.127969 	-2.171446 	-1.715667 	0.000000 	2.843878 	0.710465 	-1.640191 	-0.732129 	-2.073442 	-0.733619 	0.828249 	0.772464 	-1.411257 	-0.800152 	
0.822785 	0.000000 	1.823486 	0.000000 	-0.539389 	2.247517 	-1.717588 	-1.054238 	0.364566 	2.029594 	-0.253316 	0.000000 	0.000000 	0.000000 	1.182309 	-0.508219 	0.000000 	-1.944277 	-1.746020 	-1.242475 	0.576242 	-1.346661 	0.397247 	0.279785 	-1.064792 	-1.058484 	-1.334495 	3.524160 	0.444457 	0.000000 	-0.604132 	0.000000 	2.990783 	-1.312174 	-3.103180 	-0.685746 	0.582525 	-0.301806 	0.664035 	0.000000 	1.189029 	0.515514 	0.262051 	-0.219668 	-0.998100 	0.000000 	0.107053 	1.270938 	1.339136 	1.958497 	-1.445887 	0.374771 	-2.950882 	-0.410834 	2.168711 	1.048356 	1.640721 	-0.467907 	0.325163 	0.000000 	1.110358 	2.698885 	1.680985 	-1.603950 	0.000000 	-2.581257 	0.000000 	2.909143 	1.874959 	-2.114002 	-0.997947 	-0.338659 	-1.719060 	-0.600084 	0.000000 	1.018324 	1.436108 	-1.277127 	0.667393 	-0.820025 	0.000000 	1.005641 	1.531131 	-2.214018 	0.713554 	-0.598981 	-2.438318 	0.424181 	0.000000 	-0.651140 	1.123451 	-0.301502 	-0.543289 	-1.582433 	0.000000 	-0.220327 	0.315738 	0.000000 	1.230243 	0.749705 	0.640517 	2.154923 	1.113500 	0.000000 	1.866835 	1.848953 	0.426942 	0.802634 	0.000000 	0.000000 	-1.224822 	-1.498947 	0.506207 	0.735683 	0.769961 	-1.399680 	0.000000 	0.000000 	-0.107682 	-1.528102 	-1.437617 	0.533963 	-1.040491 	-1.640683 	0.000000 	0.000000 	-0.910399 	-2.936243 	-0.924232 	
0.245533 	1.853816 	0.000000 	-0.290802 	1.542064 	1.191752 	1.357438 	1.083383 	-2.376800 	0.000000 	0.886665 	-2.908698 	-0.335323 	1.355905 	0.158151 	0.000000 	-0.547571 	1.354347 	3.183750 	1.677199 	-0.495225 	-0.966212 	0.819220 	0.600701 	1.149989 	-2.126477 	1.588907 	-0.922189 	0.719599 	0.000000 	-2.368586 	-1.857533 	-0.358085 	-1.091714 	1.436545 	1.877180 	-1.460940 	1.412728 	-2.231782 	-0.444360 	-1.031138 	-2.298389 	1.072938 	0.000000 	1.760041 	3.002729 	-0.743653 	-0.237884 	0.000000 	0.464993 	0.000000 	2.621068 	0.077906 	-2.057812 	1.932549 	1.927798 	0.000000 	-0.755463 	2.485419 	-2.187464 	-0.950129 	0.000000 	0.240112 	-1.371080 	-1.544636 	-1.334367 	-1.765764 	-0.554061 	2.425079 	-0.849333 	0.000000 	0.000000 	-1.326233 	1.134010 	0.000000 	0.000000 	0.875442 	0.961286 	-1.778135 	0.000000 	-0.574876 	0.000000 	1.314514 	-0.667488 	-1.374087 	1.567882 	-1.976259 	1.222080 	-2.316145 	0.000000 	-0.398295 	0.970161 	0.685405 	0.000000 	0.585571 	1.410902 	-1.172465 	-0.822143 	1.471307 	0.000000 	-0.358231 	-1.665154 	0.000000 	-1.216120 	-1.858641 	0.325033 	0.000000 	-1.269431 	-0.074110 	-1.169612 	0.000000 	-2.579115 	-0.639671 	0.385312 	2.044804 	1.640118 	-0.424499 	0.145845 	0.108193 	1.117941 	-0.076526 	1.518866 	-1.245604 	1.450098 	-2.032675 	1.315776 	0.698229 	-0.876572 	-0.923933 	
0.561440 	0.870867 	0.000000 	0.864683 	-0.180002 	0.000000 	1.085024 	-2.572863 	-1.633903 	-1.162454 	-0.369096 	1.008257 	2.134934 	1.706224 	-1.171317 	-1.089284 	-0.952684 	0.696960 	-0.784200 	-2.844760 	0.000000 	0.000000 	0.000000 	0.000000 	0.591031 	1.188271 	1.052042 	-1.222563 	0.739872 	1.541795 	0.000000 	0.000000 	0.705392 	-1.285994 	0.396435 	0.639060 	0.712015 	-0.738439 	-0.959681 	-1.806264 	1.205879 	1.337452 	0.000000 	0.342007 	-0.874691 	0.408495 	-1.879762 	-1.249994 	-0.837439 	-1.955126 	1.263155 	0.000000 	0.000000 	-1.225358 	-1.196658 	0.313432 	0.000000 	0.000000 	-1.874911 	1.144647 	-1.418733 	0.722032 	0.595118 	1.043776 	-0.879739 	1.851409 	-2.281013 	0.817147 	1.577474 	-0.503336 	0.269755 	0.855511 	1.719352 	-0.494138 	1.057125 	0.435008 	-1.731624 	1.370564 	-0.530128 	0.000000 	1.305551 	0.000000 	-0.178113 	0.435713 	-1.600354 	0.971628 	-1.252305 	0.733955 	0.080651 	-0.613479 	-0.770971 	0.771770 	-0.644263 	1.223318 	-1.391916 	-1.271694 	-2.122622 	1.078225 	-1.152399 	0.546327 	0.000000 	0.000000 	0.000000 	-0.544798 	2.414197 	1.254442 	0.000000 	-1.090738 	-1.306727 	2.945050 	0.673273 	-0.203403 	0.777851 	0.573934 	0.978850 	-0.094255 	1.791951 	-1.537691 	-0.672847 	-0.733359 	1.687799 	0.471670 	0.000000 	1.594643 	-0.433170 	0.138593 	-1.107897 	0.000000 	0.000000 	
