0.348394 	2.755146 	0.248929 	0.727064 	2.617718 	0.000000 	-2.235199 	0.000000 	-0.957026 	-0.364042 	1.569614 	-0.162700 	-1.293535 	0.000000 	0.000000 	-0.912551 	0.789588 	-1.116595 	1.872936 	1.644002 	1.471600 	3.074458 	-1.203145 	-2.987665 	-0.330932 	-3.370006 	0.273131 	-0.215327 	0.351824 	0.000000 	4.434372 	-0.389695 	1.259207 	0.162034 	2.319363 	-3.398599 	0.817508 	-0.218828 	-0.701193 	-1.232266 	0.215327 	0.298730 	-3.191545 	-1.628477 	-0.982506 	-0.180294 	2.985941 	-3.204262 	1.050445 	0.000000 	2.139446 	0.000000 	0.770253 	2.442831 	-2.543275 	-1.811953 	-0.362050 	0.121831 	-0.791910 	-0.662543 	0.000000 	1.668719 	0.980525 	2.700542 	1.481202 	0.472321 	0.736765 	0.810545 	-2.490827 	3.061344 	-2.439104 	1.387465 	-1.296744 	-2.626399 	0.000000 	-1.207359 	0.000000 	-0.213149 	-1.688253 	0.000000 	-2.440381 	1.112579 	0.000000 	0.000000 	-2.238521 	-1.662043 	0.000000 	1.041532 	1.636095 	0.000000 	0.000000 	1.373312 	2.857339 	-0.651552 	0.777343 	-0.998088 	0.287224 	0.372345 	1.359935 	2.071232 	0.852875 	1.129383 	0.000000 	-1.412819 	2.537595 	-2.829621 	-3.594407 	-0.867947 	-0.796783 	
0.000000 	-1.393549 	-0.197188 	1.988916 	1.831417 	0.994417 	0.000000 	-1.339917 	0.000000 	-1.852734 	0.000000 	-1.935491 	-0.548443 	0.529829 	0.293528 	0.000000 	-0.841283 	-1.405922 	-1.081913 	2.278779 	0.000000 	-0.191333 	0.000000 	0.000000 	-1.640920 	1.648796 	-0.776074 	2.054887 	0.000000 	2.602647 	0.441620 	-1.119521 	-1.432558 	-0.991838 	-0.585644 	-0.379748 	1.354608 	-0.762395 	1.459386 	0.000000 	-0.626306 	-0.395729 	-1.657758 	-1.161545 	-0.951837 	-1.152042 	0.000000 	-0.199566 	0.918979 	-1.606330 	-0.891096 	1.122476 	0.482085 	1.852102 	0.000000 	1.390371 	-0.994578 	2.400175 	0.000000 	0.187744 	1.523079 	-0.679023 	0.860051 	1.572809 	0.000000 	-2.626220 	-2.250174 	0.620455 	-0.453847 	-1.313926 	-0.427807 	1.572718 	2.208691 	-0.661288 	0.474762 	0.000000 	-0.712634 	-1.904899 	-2.083536 	0.000000 	0.000000 	0.000000 	-1.353587 	-0.960367 	1.270758 	0.000000 	0.908236 	0.324660 	2.174373 	1.383713 	-1.115013 	0.436056 	1.385912 	0.455175 	-0.916163 	0.792279 	1.293425 	0.000000 	1.056209 	2.086380 	0.086772 	1.052458 	1.469867 	-0.533586 	-0.862905 	1.439352 	-0.409674 	-1.252751 	-2.022999 	
0.261890 	-1.719520 	-0.817499 	0.000000 	1.451566 	0.442073 	1.233475 	-1.112120 	0.372350 	1.152238 	0.662761 	1.138316 	1.873378 	0.000000 	0.000000 	1.752784 	1.637028 	0.000000 	0.000000 	0.310591 	0.570602 	-2.240937 	0.000000 	-1.147083 	0.441345 	0.000000 	-1.866414 	1.602504 	-1.783285 	-1.952197 	1.770177 	0.000000 	0.767142 	0.924404 	2.733662 	1.171652 	-0.451838 	-1.481855 	-1.503327 	2.604340 	1.173750 	0.000000 	0.000000 	2.337367 	0.782601 	-0.769282 	0.000000 	-0.638895 	0.777130 	-1.007173 	-0.892363 	-1.517631 	-0.942560 	-3.049132 	-0.553840 	0.789541 	-1.033764 	-1.388332 	1.290493 	-3.547770 	0.000000 	0.000000 	1.719785 	0.461727 	0.000000 	-0.977826 	-0.172558 	0.511878 	0.000000 	0.000000 	-1.202228 	2.681039 	0.000000 	0.000000 	-0.566578 	0.590082 	1.452314 	-1.047352 	0.861894 	-1.191882 	-1.547348 	-0.878149 	-0.433309 	-2.768321 	0.363999 	-0.694073 	-0.395964 	2.154117 	1.404752 	0.000000 	-1.159752 	0.139776 	0.000000 	1.865708 	1.595788 	0.423523 	-0.806133 	0.562186 	-1.015135 	-1.658672 	0.175537 	0.000000 	0.000000 	-0.482466 	-1.148116 	0.585683 	0.000000 	0.471423 	1.276089 	
-1.951249 	0.479124 	0.596509 	-1.018252 	0.871563 	-1.201174 	-0.412814 	0.835029 	0.399328 	1.032406 	-0.599303 	0.000000 	-1.491571 	0.199375 	0.775863 	-0.699023 	-0.999378 	0.000000 	1.506151 	2.254620 	0.673081 	1.445018 	0.000000 	-0.345339 	-2.447722 	-1.102298 	0.000000 	0.957679 	2.091078 	0.000000 	0.000000 	-0.657182 	0.628950 	1.845149 	2.166565 	-1.877554 	0.000000 	1.557714 	0.761465 	-2.223815 	-1.572822 	1.915038 	-1.556570 	-0.525258 	0.000000 	-0.346363 	1.179304 	-1.064942 	-0.567682 	-2.696397 	2.835324 	-0.945679 	0.893302 	1.718474 	0.778249 	-1.074990 	1.711708 	0.759482 	0.097100 	-0.716056 	0.880116 	-0.157959 	-1.142363 	-0.201612 	0.098699 	0.000000 	-0.102383 	0.357239 	-1.271422 	0.886850 	-1.345293 	-1.629444 	0.554143 	-0.898868 	-1.383172 	0.000000 	-1.529873 	0.000000 	-1.617429 	0.239006 	-0.484069 	0.752538 	1.167776 	0.000000 	-0.414576 	-0.633446 	0.000000 	0.000000 	1.855987 	-1.019044 	-0.748724 	0.607023 	1.863086 	1.314876 	-1.357215 	-1.606273 	1.015383 	0.000000 	0.387941 	1.794692 	0.000000 	0.000000 	0.142367 	1.467489 	0.000000 	0.000000 	-1.586034 	0.000000 	-1.673000 	
-0.455016 	0.000000 	0.000000 	-0.170096 	2.954103 	0.123487 	-0.427906 	0.129345 	0.000000 	0.138035 	-2.763098 	-0.662062 	2.144089 	0.000000 	0.441464 	-0.842724 	-0.137277 	-1.078983 	0.634571 	-0.616052 	-2.253631 	0.000000 	0.000000 	0.000000 	-2.571038 	-0.268255 	-1.668992 	1.653638 	0.000000 	-0.795972 	-1.534473 	0.000000 	-1.049070 	0.212333 	0.000000 	-1.636915 	0.034058 	0.342789 	0.765731 	0.626430 	1.923907 	1.068445 	-0.858101 	-0.607175 	-1.751477 	0.000000 	-0.530826 	2.118541 	-0.776635 	-0.627548 	0.171902 	-1.081329 	0.000000 	0.000000 	0.000000 	2.933415 	-0.298448 	2.735002 	-0.371986 	-0.655963 	-2.038562 	1.485193 	0.000000 	0.048151 	-2.013387 	1.922383 	-1.296650 	1.926060 	-1.233638 	0.728029 	0.607622 	0.000000 	1.075119 	-0.595365 	1.319736 	1.002517 	1.985497 	-1.393351 	-1.642695 	0.871957 	-0.477941 	-2.401036 	0.651627 	0.531324 	1.644761 	-0.689107 	-1.436368 	0.000000 	1.265585 	1.681315 	0.000000 	0.000000 	2.650535 	1.802727 	-2.069157 	-0.825395 	1.533304 	2.259332 	0.000000 	-0.793502 	1.294617 	0.288745 	-0.320048 	0.000000 	0.000000 	0.180338 	-0.703970 	-1.067182 	-0.671678 	
-3.335349 	4.643200 	-0.401709 	-0.565431 	2.002079 	2.199239 	-0.393735 	1.031621 	-1.072348 	-1.559384 	1.504015 	0.468571 	-0.484136 	1.222607 	0.000000 	-0.983994 	-0.698476 	2.135114 	1.557165 	1.106040 	-0.608403 	2.708533 	-0.973547 	-3.026917 	1.539363 	-0.859927 	0.000000 	-4.106495 	0.697562 	0.978495 	1.017948 	-0.667915 	-1.896329 	-0.351414 	-1.349488 	1.046292 	2.686199 	3.479301 	-2.063256 	-2.364704 	0.000000 	-0.990031 	-1.784523 	-0.579201 	0.000000 	-0.991496 	0.297229 	-0.692797 	0.000000 	-0.215132 	0.000000 	-0.272677 	0.000000 	-0.188584 	-0.283883 	0.593780 	1.521562 	-1.823228 	2.491796 	-0.878709 	0.000000 	-1.003695 	0.000000 	1.940295 	0.312279 	-1.031945 	3.124663 	0.496627 	0.716400 	-0.401432 	-1.460351 	0.000000 	-1.502751 	0.000000 	0.000000 	-1.656095 	0.721790 	-1.820491 	3.139779 	1.057965 	1.220809 	1.098839 	0.000000 	0.000000 	-2.748982 	-1.295470 	1.140138 	1.553526 	-2.569129 	0.000000 	3.070101 	1.216737 	-1.136770 	-0.782808 	1.764886 	-1.974889 	1.455374 	-0.736089 	0.000000 	-0.744583 	2.134814 	-0.446347 	-1.626037 	-0.774345 	1.027451 	-2.388253 	-1.621297 	0.525993 	-0.651548 	
-1.927715 	-1.213292 	1.732364 	-1.273035 	-0.239179 	2.079063 	-0.126579 	0.812290 	-0.377738 	0.000000 	-0.905500 	1.036771 	-1.346397 	-0.499484 	0.969618 	0.000000 	-1.103030 	-2.215696 	1.137198 	1.161557 	-0.651906 	-1.952378 	0.803893 	1.535633 	-1.150362 	0.472176 	-0.857555 	2.244006 	1.650912 	0.746680 	-0.336733 	-0.664764 	-1.087672 	2.224625 	0.000000 	1.099256 	-0.671315 	2.746873 	-0.324748 	2.827642 	0.264813 	0.940540 	-1.516680 	0.507956 	-1.073973 	0.000000 	0.000000 	0.816147 	-0.290513 	-0.672296 	-0.658447 	0.000000 	-0.181579 	-2.563880 	0.000000 	0.759685 	1.719192 	-0.061027 	0.162299 	0.000000 	-1.695163 	0.093457 	1.979851 	1.683585 	-0.402708 	-1.622555 	0.193448 	1.614635 	-1.867760 	-0.114144 	-0.609956 	0.156556 	1.218591 	0.000000 	-0.334216 	0.097133 	0.339743 	-1.361332 	-0.843754 	0.000000 	0.563510 	-0.804821 	-1.324142 	0.000000 	0.831918 	0.290890 	-0.917943 	-0.840365 	1.470791 	0.518718 	-1.550264 	0.472956 	1.950060 	-0.457784 	-2.548284 	0.635863 	2.191172 	-0.784125 	0.451684 	-0.747320 	0.000000 	0.000000 	-1.192433 	1.125888 	-0.694428 	1.470416 	0.295281 	-1.324521 	-1.495674 	
-0.939745 	0.000000 	-1.735502 	1.901112 	1.228630 	-2.433852 	-0.614740 	0.240190 	2.245881 	1.629130 	0.000000 	0.699714 	1.475185 	0.423929 	1.634535 	1.122267 	-1.160054 	0.000000 	0.000000 	-0.551842 	1.414828 	-0.061234 	0.179322 	-0.149924 	-0.040350 	1.069106 	0.807299 	-2.059707 	0.000000 	-1.868226 	1.489087 	0.000000 	1.087230 	-2.017395 	1.293572 	-0.708900 	-0.449911 	-1.848878 	0.000000 	-0.486123 	0.547386 	2.476964 	0.674967 	1.357148 	1.269041 	-1.764125 	0.894028 	-1.579835 	1.475159 	-1.823914 	0.816873 	-1.222186 	-1.834953 	0.357909 	0.000000 	-2.058998 	-1.853948 	0.537101 	-0.245471 	1.232189 	0.000000 	0.000000 	0.146631 	-0.593369 	-1.181432 	0.700928 	-1.550493 	-0.627196 	1.165860 	-0.550149 	2.943463 	0.000000 	0.000000 	0.292134 	2.600152 	-2.104341 	-1.079937 	0.000000 	-1.633297 	1.795752 	-1.162094 	1.244172 	0.000000 	0.315619 	1.334749 	-0.136519 	1.928544 	1.962359 	-0.994748 	1.354730 	0.135439 	-1.263091 	-2.126058 	-0.644145 	2.536806 	-0.619582 	-2.814359 	-0.789396 	0.674684 	-2.340974 	-1.047403 	1.615648 	1.480452 	-0.942052 	0.000000 	0.000000 	1.740345 	0.846224 	-1.669138 	
-0.610057 	0.000000 	-1.169542 	0.000000 	-0.224195 	0.580607 	-0.586620 	0.614118 	-2.168773 	0.450325 	0.000000 	-0.866170 	1.024251 	0.608672 	-0.386436 	0.945663 	1.582360 	-1.285175 	-1.216572 	0.000000 	0.000000 	-0.443399 	1.051779 	-1.894971 	-1.260937 	0.393672 	-0.550430 	-0.300034 	-0.686360 	-1.776408 	1.103673 	-1.803504 	0.182815 	0.492833 	1.423873 	1.342775 	-2.453592 	0.000000 	-1.638671 	-0.181464 	3.464529 	1.772175 	0.279075 	2.129003 	1.631145 	0.167704 	2.382202 	0.000000 	0.000000 	-0.663047 	0.862337 	-1.515346 	-1.463220 	-0.840779 	-1.918746 	0.387637 	-1.131924 	0.396206 	1.070151 	-0.257785 	-0.998957 	0.000000 	0.789365 	-0.956322 	1.629827 	0.000000 	0.000000 	1.149398 	0.000000 	0.000000 	-0.250669 	1.701340 	0.000000 	2.170184 	-0.500963 	-0.771877 	1.111170 	0.437745 	-2.462098 	1.542877 	-0.700300 	0.351886 	-0.550137 	-2.670831 	1.224933 	1.499106 	0.271416 	1.453164 	-0.353427 	0.841584 	1.374259 	-0.914374 	0.000000 	0.229923 	0.552023 	0.478224 	-0.452799 	-1.283708 	0.000000 	-0.641611 	0.824253 	-1.105933 	-1.206513 	0.843102 	-1.252432 	0.000000 	-0.256472 	1.208589 	0.255439 	
1.756754 	-1.839422 	-1.526409 	-1.204130 	-1.412586 	1.499638 	1.580524 	-1.591866 	-0.937692 	0.336541 	-0.705196 	1.430062 	0.757683 	1.037830 	0.000000 	-2.418923 	0.826076 	-1.022874 	1.529478 	0.000000 	0.952374 	0.822699 	0.000000 	0.524685 	-1.532914 	0.596906 	-0.055948 	-1.032479 	1.173263 	1.282163 	-1.138122 	0.694014 	-2.239259 	-1.010854 	0.000000 	-0.976269 	0.321438 	2.334734 	0.000000 	1.180159 	4.125223 	-1.330573 	-1.921187 	0.856396 	0.827852 	0.552550 	0.000000 	0.747937 	-2.086383 	0.797902 	-1.863095 	2.741979 	-1.937284 	-2.191189 	0.601666 	1.340873 	-1.580429 	-0.947322 	0.000000 	1.419616 	-2.499571 	0.065241 	-1.172691 	1.062187 	-2.101567 	1.249016 	2.184201 	1.486716 	-1.412504 	-0.863469 	-0.490911 	-1.053566 	-0.332029 	0.000000 	2.074929 	1.024958 	0.831245 	-0.209016 	0.291923 	0.712466 	1.123069 	-0.935094 	1.177171 	-0.205110 	-1.751007 	0.000000 	-1.518983 	0.703857 	1.518954 	0.000000 	-1.754433 	-1.155736 	0.765559 	1.303404 	-2.594801 	-0.552181 	1.253158 	1.374607 	0.000000 	1.663658 	0.752653 	-1.750675 	-1.293742 	0.000000 	3.114490 	1.382049 	-0.333726 	-2.060804 	-2.109028 	
