-2.836568 	0.000000 	-1.664777 	-1.720279 	-0.431535 	0.000000 	2.655978 	0.000000 	0.504303 	2.734819 	-1.141093 	0.880915 	1.501888 	-1.242802 	1.282291 	0.000000 	-0.069622 	-0.946962 	0.000000 	-0.610532 	0.000000 	1.050160 	0.775901 	0.472408 	1.238026 	0.254239 	1.364281 	0.000000 	0.000000 	-0.890688 	0.000000 	0.000000 	-1.065156 	-1.495307 	-0.658949 	-0.306244 	1.666202 	-0.557820 	0.000000 	-1.044571 	-0.899241 	1.304130 	1.204251 	2.000035 	-0.523257 	0.731680 	0.000000 	1.177336 	-0.631207 	0.000000 	-1.188717 	-0.337550 	1.919010 	0.134012 	0.000000 	-1.066238 	0.950417 	0.000000 	0.327280 	1.827564 	0.802257 	0.000000 	-0.565458 	-1.909005 	0.000000 	-0.150518 	0.297624 	-0.977222 	0.000000 	0.000000 	0.000000 	0.973443 	-1.459569 	1.156373 	1.060334 	0.000000 	1.325187 	1.382583 	-0.749962 	0.869124 	-0.407176 	-1.631659 	0.977432 	2.134539 	-0.686043 	-0.493509 	-0.260819 	-0.621531 	0.915451 	0.000000 	-2.002555 	-1.045941 	-1.471331 	1.153043 	-1.485463 	-1.403870 	-1.525911 	0.428165 	2.594522 	0.513698 	0.000000 	0.000000 	0.000000 	0.886442 	-1.512487 	-0.659468 	0.446974 	-0.555777 	-0.746171 	0.867732 	0.000000 	0.457594 	-2.000715 	-2.135167 	-1.235980 	0.947487 	2.125584 	1.091855 	-1.742211 	0.726015 	
2.639397 	1.135836 	1.447614 	0.000000 	0.000000 	-1.231864 	0.000000 	2.426312 	-0.113404 	-3.644153 	0.440261 	2.775087 	0.752449 	0.335585 	0.803024 	-1.196247 	0.000000 	-0.817446 	0.302759 	2.769126 	-0.210700 	0.455868 	0.000000 	1.812357 	0.000000 	-0.545410 	0.290808 	0.000000 	0.000000 	-0.631460 	-1.218825 	1.861168 	0.000000 	-0.884688 	0.221590 	-2.381533 	0.000000 	0.756997 	-1.395236 	4.762626 	0.703889 	1.409491 	-2.497293 	1.201748 	0.000000 	0.000000 	0.000000 	-0.230741 	0.563819 	1.917451 	0.964498 	-1.518341 	-3.099999 	-1.823903 	1.446893 	0.000000 	-2.715279 	0.604749 	-1.374105 	2.896075 	-0.887933 	0.000000 	-1.442886 	0.636062 	1.650458 	2.919633 	-2.129181 	-0.543097 	-1.461198 	1.211882 	0.557579 	0.856791 	-1.289183 	0.889911 	-0.859109 	-1.239802 	0.496411 	-2.368624 	-1.111972 	-0.923915 	-1.434633 	0.883204 	-2.277302 	1.988632 	-0.236996 	0.000000 	0.000000 	3.445285 	0.969280 	-0.594056 	-2.231319 	1.617505 	-0.902721 	-1.400954 	0.000000 	1.199726 	0.000000 	3.541312 	-0.549937 	-1.790663 	-0.359956 	1.895100 	-0.708717 	1.070374 	-1.315224 	-1.090635 	-1.589276 	1.114850 	-0.465232 	-2.128602 	0.877474 	0.968047 	0.422918 	0.000000 	-0.947175 	-2.954095 	1.465094 	-0.976591 	0.000000 	-0.622760 	
1.627468 	0.879524 	0.530269 	-1.761226 	1.066348 	0.000000 	-1.457526 	-2.135822 	1.750883 	0.000000 	1.147626 	1.264105 	0.000000 	1.762011 	-0.411740 	1.734935 	1.548593 	0.231093 	-2.718520 	0.438385 	-1.101803 	0.959813 	2.825952 	0.000000 	-3.790840 	2.078620 	0.000000 	-1.905221 	0.431397 	0.000000 	-1.316158 	0.000000 	-1.921671 	1.238192 	0.447347 	-0.142660 	0.536954 	0.268519 	-1.172145 	-2.005626 	-1.879449 	0.000000 	0.000000 	-0.460885 	2.191438 	0.225595 	0.000000 	0.771124 	0.526946 	0.000000 	-0.357528 	-0.094504 	-2.196191 	-0.450772 	-3.147186 	-1.932260 	-0.335344 	1.634252 	2.094301 	0.000000 	-1.039216 	0.000000 	-0.125426 	1.841995 	1.017170 	0.000000 	-1.404159 	-1.048736 	0.554469 	-1.024967 	1.058370 	0.000000 	0.000000 	0.000000 	0.853658 	-2.527723 	1.470337 	-0.380419 	-0.418829 	1.181947 	-0.563896 	1.799600 	-1.665920 	-0.891761 	-1.060648 	0.000000 	-0.789089 	0.825918 	-0.935699 	-1.635265 	0.921144 	1.297073 	-2.630090 	2.163127 	0.337041 	-0.892557 	1.528470 	0.941236 	0.588575 	2.060358 	0.000000 	1.595269 	-1.945314 	0.000000 	1.354263 	2.422446 	0.986389 	1.014493 	-0.644536 	1.025982 	-1.217496 	-2.347942 	0.000000 	0.709553 	-1.274202 	-0.760817 	1.956565 	0.324555 	-1.047101 	0.000000 	
1.062556 	-0.894107 	0.833317 	-1.694420 	0.179959 	0.804312 	-0.219636 	1.046481 	0.171722 	-1.651055 	0.000000 	0.643488 	-1.128692 	1.758005 	0.000000 	-1.218404 	2.182119 	-1.703417 	-2.363496 	0.619903 	1.172475 	2.075125 	0.000000 	0.687943 	0.329590 	-0.832327 	0.170069 	-1.092383 	0.000000 	1.863348 	-1.085992 	-1.322513 	0.446885 	0.000000 	-1.170191 	0.000000 	-0.155308 	1.360857 	-1.473251 	0.000000 	-2.332800 	1.931635 	-0.521609 	1.700443 	0.000000 	1.771507 	-0.231642 	-0.864589 	-2.100538 	2.729279 	0.985595 	1.111441 	0.000000 	-1.064012 	2.187710 	-1.872662 	-1.046401 	-1.477604 	0.717366 	0.000000 	-1.631384 	-1.358794 	0.876520 	1.348828 	0.000000 	0.000000 	0.000000 	-0.453755 	0.380338 	0.000000 	0.956523 	1.432307 	-1.045615 	-0.183750 	-1.445263 	0.000000 	-1.051830 	1.279569 	0.000000 	-0.250768 	-1.219581 	0.000000 	-1.048387 	0.861822 	-0.770378 	0.000000 	-0.536618 	0.134132 	0.360889 	-0.235728 	0.000000 	-0.308511 	-1.206085 	1.100685 	-1.556045 	0.422464 	1.063281 	0.394619 	1.411005 	1.701392 	-0.708720 	0.980521 	0.656866 	0.416807 	2.248199 	-1.627020 	2.177317 	-0.422080 	0.825210 	0.596319 	1.878704 	-1.749196 	1.356905 	0.000000 	-0.525295 	-1.113974 	-1.018076 	-0.818836 	-1.637573 	-1.019103 	
-0.984969 	0.000000 	0.890921 	2.004128 	-1.150668 	-1.057771 	0.797259 	2.406587 	-2.956784 	0.794287 	-1.426193 	-0.836343 	-1.438458 	-1.300040 	2.044073 	0.582466 	0.626269 	2.280890 	0.000000 	0.000000 	-0.798002 	0.168183 	-1.385682 	0.000000 	0.000000 	-1.336416 	-1.734648 	-3.077870 	-0.292847 	0.000000 	0.651749 	-0.843653 	-0.467247 	0.000000 	0.362847 	-0.803439 	-2.672009 	0.000000 	0.246858 	1.242580 	1.289680 	-0.572088 	-1.119561 	0.000000 	2.776728 	-1.996076 	0.643299 	1.489371 	0.881847 	2.131575 	0.000000 	1.317515 	-0.655467 	-0.705035 	-0.872127 	0.000000 	-0.942677 	0.000000 	-1.446668 	2.111893 	-1.032929 	1.056646 	-0.239787 	0.000000 	0.853027 	1.730675 	-0.731919 	0.000000 	-1.367507 	1.951617 	0.466887 	-0.487424 	1.290838 	1.510271 	-0.657777 	0.000000 	0.000000 	-0.664675 	-0.726130 	0.444895 	0.617999 	0.688160 	0.000000 	1.139493 	1.415968 	-0.533808 	0.000000 	0.290748 	2.059246 	0.562554 	-1.656645 	0.560425 	-1.001157 	0.000000 	0.000000 	0.000000 	0.447214 	-1.602923 	-1.058815 	2.050745 	1.481434 	1.051442 	-2.546678 	-2.236090 	0.781751 	0.572639 	-0.892282 	-0.964991 	0.000000 	0.866029 	2.304065 	0.000000 	0.774963 	-0.771523 	0.000000 	-0.565183 	-1.130301 	1.002959 	-0.133134 	-1.000730 	
-2.482186 	-0.315702 	1.230891 	-1.642787 	0.595220 	-1.216660 	0.310264 	0.888144 	-0.708386 	1.458944 	-2.602390 	-1.594567 	0.294937 	1.644617 	-0.748548 	1.167678 	-2.105962 	0.000000 	2.825132 	0.000000 	0.000000 	-1.288058 	-0.965389 	-0.925194 	-1.540794 	-2.594319 	1.039353 	0.000000 	1.845473 	0.211881 	-1.256013 	-0.299758 	0.000000 	0.000000 	-0.434073 	1.115689 	-0.612065 	0.000000 	0.000000 	-1.805728 	1.423009 	1.227624 	0.843653 	-0.851101 	-1.989700 	0.625803 	0.395251 	0.588453 	1.888537 	0.646553 	0.762736 	-2.275152 	-3.216665 	1.167087 	0.000000 	-0.267273 	-0.333400 	0.313217 	0.000000 	1.411871 	0.955860 	1.144673 	-1.352112 	-1.369873 	0.282184 	0.000000 	-0.327131 	-1.965882 	0.000000 	1.421433 	1.522830 	2.173532 	0.000000 	3.410907 	1.915606 	0.000000 	0.841181 	-1.279602 	-0.575629 	-2.626512 	0.668717 	-0.551487 	0.000000 	0.000000 	0.892647 	-1.844771 	1.257578 	0.000000 	-0.508845 	-0.415117 	3.428742 	-0.286920 	-0.284415 	0.000000 	0.000000 	2.244140 	0.000000 	-0.869958 	0.483059 	-1.573149 	1.076527 	0.000000 	-1.793514 	-0.051047 	1.343352 	0.534858 	-0.285144 	1.023000 	1.027394 	-0.311755 	-2.774953 	1.459888 	-1.428841 	1.185466 	0.162375 	0.237549 	-2.458775 	0.602715 	2.076578 	0.000000 	
-2.022220 	-3.310483 	0.000000 	0.422661 	-2.546927 	0.000000 	2.740482 	-0.393372 	1.076096 	-0.373034 	3.348460 	1.396604 	-0.511386 	0.000000 	3.141871 	1.667043 	2.526261 	0.000000 	0.000000 	-0.922453 	0.248840 	2.015948 	1.393697 	-1.115453 	0.000000 	1.934703 	1.334012 	0.000000 	0.000000 	0.000000 	1.021337 	0.000000 	-0.251869 	-1.657009 	2.108802 	-2.233832 	-2.197622 	-2.345912 	1.034073 	0.000000 	2.570148 	-1.262002 	-0.572980 	1.984611 	-1.273210 	-0.997078 	0.000000 	-0.733368 	0.000000 	0.785805 	-1.471941 	0.000000 	-0.976169 	-0.326130 	0.424293 	-0.960070 	0.245008 	0.000000 	0.000000 	0.948502 	0.166135 	-3.035070 	-0.150489 	0.000000 	-2.074110 	1.574943 	1.921835 	0.959976 	-1.830410 	1.551580 	0.000000 	0.000000 	0.000000 	0.000000 	1.680271 	1.097945 	2.115099 	0.889412 	-1.582427 	-1.026007 	0.000000 	-1.827618 	0.812743 	0.000000 	-0.085562 	0.000000 	-1.650058 	2.253644 	-1.472644 	2.043725 	0.766645 	0.231579 	0.209361 	0.000000 	0.000000 	0.000000 	-4.205718 	2.574764 	-1.252099 	-0.398280 	0.743992 	1.402491 	-0.758775 	-0.721789 	0.723741 	2.316637 	-1.502550 	1.397850 	0.000000 	-0.946626 	-2.534119 	1.271491 	-1.605998 	-1.087793 	0.000000 	0.923989 	-0.583801 	0.000000 	-0.934299 	-2.052810 	
0.000000 	0.512734 	-0.120780 	-3.123167 	-0.975971 	-1.651041 	-0.334337 	-1.242969 	0.833679 	0.434209 	-0.297029 	0.000000 	0.336188 	0.437746 	1.414603 	0.000000 	-0.380032 	-0.152346 	1.003092 	-1.202696 	2.189671 	0.338155 	1.394714 	0.219426 	-3.155106 	-0.812060 	0.570057 	1.028843 	0.782104 	0.800911 	0.000000 	0.000000 	-0.509527 	2.252759 	0.093900 	0.000000 	0.000000 	1.658278 	-2.314275 	-0.526907 	-0.785256 	-2.122420 	0.000000 	2.657388 	-0.276223 	0.586845 	0.000000 	2.322822 	0.442654 	-1.406396 	0.300643 	-2.547601 	0.744084 	-1.045971 	2.582136 	2.085046 	-1.874549 	0.000000 	0.706975 	-1.413048 	-1.024764 	0.913388 	0.636039 	-1.559830 	0.611416 	-1.638032 	1.124641 	-0.820201 	-1.213105 	-1.334150 	0.000000 	-0.184996 	0.937647 	1.051232 	1.001989 	0.000000 	0.199064 	0.364913 	-1.374453 	-1.822243 	2.505288 	-0.963626 	-0.588741 	1.695895 	0.652703 	-0.209455 	-0.370491 	-0.879932 	0.124903 	-0.295853 	1.900179 	-1.574440 	1.502739 	1.080713 	0.672776 	0.000000 	-0.981249 	-2.433124 	0.000000 	2.875617 	0.415349 	1.450384 	-2.292180 	-0.113263 	-0.692853 	1.870163 	-0.750558 	2.519977 	2.622992 	-1.398785 	-0.581441 	0.000000 	-3.042337 	1.195516 	2.218048 	0.000000 	1.066782 	-1.638517 	-0.712686 	-0.647176 	
-1.497610 	-1.930300 	0.844379 	-2.171036 	-1.520756 	-0.054059 	-0.186637 	1.358430 	-2.202760 	0.222473 	0.611126 	0.803693 	-1.064146 	0.102716 	0.000000 	-1.646071 	-0.368256 	0.819531 	-0.744908 	1.289857 	-1.034831 	-2.031969 	1.602463 	-0.816237 	0.986964 	1.361679 	0.083590 	0.000000 	0.739698 	-1.257685 	0.745208 	1.755997 	1.687264 	1.674144 	0.498203 	0.000000 	0.706983 	0.000000 	0.879998 	-0.438026 	0.000000 	0.732454 	0.055459 	-2.075437 	2.128357 	-2.201232 	-1.844445 	2.766874 	0.000000 	-1.385289 	-1.104253 	1.623492 	-0.423980 	0.000000 	-1.176629 	2.043763 	-2.355377 	1.499277 	0.273849 	-0.802719 	-1.024554 	0.715856 	0.000000 	-0.851795 	-1.555381 	-0.631586 	-0.385530 	-0.052213 	-1.691890 	0.778907 	-2.799466 	0.000000 	-0.396385 	-1.937857 	0.942263 	2.501180 	1.711602 	-0.340236 	-0.568796 	2.572017 	2.161564 	-1.066336 	1.310577 	0.488422 	0.000000 	1.694448 	-1.243123 	-0.830921 	-0.497669 	0.000000 	-0.499288 	0.434974 	1.644792 	0.223650 	-0.878478 	1.560520 	-2.244686 	0.000000 	-0.727563 	-0.581607 	0.000000 	-0.665967 	-1.372867 	-0.321309 	-1.894184 	0.000000 	0.727506 	0.211697 	0.000000 	1.114505 	-1.614953 	1.725244 	0.000000 	-0.320371 	0.345221 	-0.481599 	1.497435 	2.626266 	1.197975 	1.795222 	
0.000000 	1.593408 	-1.606391 	0.322731 	-1.528766 	-2.110288 	0.781001 	0.201120 	-0.364021 	0.000000 	0.000000 	-1.203915 	1.478092 	1.999580 	2.038791 	0.000000 	0.000000 	-0.467506 	-0.693250 	-1.710669 	2.915727 	2.150096 	1.491996 	0.816928 	0.000000 	-0.607318 	-0.711150 	-2.039156 	-0.965890 	-0.832397 	-0.729600 	-0.386670 	0.825124 	0.754087 	0.426300 	0.633932 	2.463114 	-0.146488 	-1.763573 	1.003869 	-0.775854 	-2.775282 	0.846991 	0.669576 	-0.899900 	0.929017 	0.000000 	2.186797 	0.000000 	-0.840600 	-2.398464 	0.817090 	0.824672 	-0.985531 	-0.800040 	1.782738 	1.174459 	1.047481 	0.621487 	-0.687436 	0.898604 	0.734917 	-2.774381 	-1.279899 	0.754148 	-1.027045 	0.599296 	-2.459992 	-0.839377 	-1.569501 	0.000000 	-0.713773 	0.953721 	0.206216 	0.545777 	-0.452224 	0.522568 	0.000000 	-2.555485 	0.858970 	-2.597887 	1.299007 	-0.258370 	0.255915 	-0.165885 	-1.632767 	-0.332038 	-1.103187 	-1.352073 	0.000000 	0.000000 	1.599770 	-2.328386 	0.948843 	1.752997 	-0.063499 	0.000000 	1.855482 	1.361050 	3.039020 	0.593856 	1.652675 	-1.487222 	-1.016285 	-1.393865 	0.579191 	1.984205 	0.772465 	0.377038 	0.291264 	1.467511 	-2.923925 	-0.386647 	-1.031886 	0.000000 	3.104425 	3.233571 	1.801967 	-1.632907 	-2.729914 	
