0.000000 	-0.771332 	-1.175992 	-0.245464 	0.000000 	1.501447 	1.400323 	1.183363 	0.000000 	-1.713798 	0.000000 	0.733048 	0.000000 	2.896942 	-1.957860 	-1.377002 	-1.214759 	-0.638749 	-0.897051 	0.695064 	-1.950396 	0.181495 	-0.109708 	1.174137 	-0.604586 	-0.375170 	0.764946 	-1.301883 	1.551741 	1.830125 	0.903900 	1.719027 	-1.624744 	0.149735 	2.013885 	-1.273087 	0.932787 	-1.087448 	0.000000 	-1.551875 	1.420996 	1.568774 	-1.440144 	-1.673509 	0.285450 	-1.172250 	0.995229 	0.398115 	-1.819776 	1.432763 	1.266472 	0.718567 	2.007482 	1.673223 	-1.949001 	-1.675601 	-2.323396 	0.121960 	-1.645647 	2.313194 	-0.766343 	-1.131214 	1.318318 	-3.858964 	1.527997 	-0.526942 	-0.643247 	0.000000 	0.465555 	1.657524 	1.652523 	1.469193 	0.000000 	0.371564 	0.000000 	-0.307615 	0.000000 	0.625265 	0.000000 	0.000000 	0.594522 	-2.361461 	0.000000 	0.727368 	0.093755 	-1.172681 	0.000000 	0.496375 	-1.115765 	2.216588 	0.975966 	1.074228 	0.000000 	0.855474 	0.955541 	1.987417 	1.994945 	1.372012 	1.554033 	-1.742235 	3.141010 	-1.990958 	-1.845473 	-0.415962 	2.265640 	-1.145475 	0.611703 	-0.899491 	-2.309808 	-0.956439 	-0.845173 	1.895936 	-1.244388 	-1.590131 	1.539638 	0.252875 	-1.349046 	-0.806642 	-0.874698 	0.512834 	1.374697 	-2.493002 	-0.838819 	
0.000000 	-1.304770 	1.218912 	-0.302320 	2.103199 	3.136700 	-1.718379 	0.000000 	0.713800 	-2.292493 	0.000000 	-0.637284 	-0.996570 	0.768195 	-2.130241 	-0.375281 	-0.648049 	-0.743539 	-0.505469 	0.802018 	-3.503211 	0.190541 	-0.935756 	0.000000 	0.795969 	-1.802711 	0.999090 	-2.262021 	-2.397326 	0.000000 	0.000000 	-0.107701 	0.000000 	0.281546 	-0.305975 	1.011813 	-1.873763 	0.000000 	-1.170583 	-2.211005 	0.000000 	0.000000 	0.625728 	-0.750082 	-1.097788 	2.225717 	1.806362 	0.000000 	0.873147 	2.717347 	0.854578 	0.000000 	-0.240475 	-0.935173 	-0.647382 	0.777644 	0.000000 	-0.997509 	-0.652002 	0.972028 	1.699773 	0.000000 	-1.163309 	0.000000 	0.000000 	1.204052 	0.732174 	0.000000 	-1.613438 	1.094333 	-0.686696 	-0.224076 	-1.652946 	-0.945648 	-0.244568 	0.000000 	0.591268 	1.719278 	0.000000 	1.542728 	0.000000 	-1.857364 	1.178007 	0.000000 	0.901912 	1.172782 	1.755679 	-1.322800 	-0.531496 	-0.167810 	0.000000 	-1.245130 	0.351773 	-0.419378 	-0.548871 	2.347619 	1.786401 	2.138907 	0.000000 	1.945090 	0.776530 	-1.621815 	-0.695974 	-1.094114 	1.348028 	-0.197612 	-1.637874 	0.730617 	-1.750391 	0.829554 	2.226307 	0.620290 	0.154384 	2.564716 	-0.584751 	1.307463 	0.747020 	0.634416 	1.227811 	-0.877276 	-1.461684 	-1.812054 	1.349428 	
1.241882 	1.036746 	1.728017 	-0.696871 	-1.352692 	1.570680 	-1.522065 	-2.051602 	-0.231988 	-0.879492 	1.912802 	0.493692 	-1.750421 	0.326732 	-0.404569 	1.136740 	1.784633 	-0.330625 	0.356815 	-0.663067 	0.767370 	-2.251403 	1.069740 	-1.193690 	-0.686852 	-1.552137 	0.495477 	0.000000 	-0.771264 	-1.291037 	-1.576458 	-1.662264 	-0.549190 	0.000000 	0.779678 	0.929372 	0.183845 	-1.559735 	1.403051 	0.000000 	1.065976 	2.502923 	-1.362565 	0.000000 	0.808698 	-2.315502 	-0.367240 	0.894628 	2.129965 	-1.712973 	0.986191 	1.580603 	0.000000 	0.000000 	-1.637030 	0.657711 	1.042116 	0.910713 	0.383346 	-1.447917 	0.541661 	0.971338 	-2.704456 	-0.901546 	-2.037704 	0.000000 	0.737567 	0.000000 	0.525012 	0.736708 	-2.262230 	0.000000 	-0.291805 	-1.332085 	1.161400 	-1.530332 	0.000000 	1.593137 	-0.872921 	2.000447 	0.413257 	-1.689632 	0.000000 	-0.510037 	2.119083 	0.000000 	0.646996 	-1.266594 	0.000000 	0.566669 	0.000000 	0.000000 	1.514095 	0.562234 	2.707794 	1.415904 	1.020269 	0.000000 	1.390967 	0.000000 	-1.867762 	0.451407 	0.000000 	-0.886389 	-2.259670 	0.000000 	0.896728 	1.880143 	0.000000 	-3.206798 	1.017202 	-0.478665 	-1.972900 	1.941119 	-1.505080 	0.000000 	0.000000 	1.074649 	0.510796 	0.184805 	0.755030 	-0.364953 	-0.692942 	
-2.306923 	1.883197 	-0.678998 	1.286888 	0.753627 	3.911915 	-0.676684 	-1.846207 	0.208608 	0.894248 	0.828458 	0.000000 	-1.396492 	1.133440 	-1.422027 	0.295262 	1.507127 	3.700619 	1.380436 	0.243045 	1.018129 	0.000000 	-1.969194 	1.770443 	-2.514879 	0.120265 	-0.893732 	1.118926 	-1.861488 	-0.644071 	-0.600406 	-3.338534 	0.547464 	0.000000 	0.000000 	-0.433612 	-1.380412 	1.416281 	0.566798 	-0.888582 	-3.008299 	-1.997703 	-0.906738 	1.858433 	-2.968314 	1.697260 	-0.565967 	-1.817674 	-0.489010 	1.655576 	1.737909 	1.784356 	-0.559879 	0.859607 	-2.679302 	0.000000 	-1.307729 	0.353817 	-1.131107 	0.058286 	2.436071 	-2.154142 	1.624567 	1.475163 	-1.451342 	-1.852488 	-1.588263 	0.000000 	0.304059 	1.082142 	-0.427102 	0.579083 	-0.904268 	-0.236807 	0.145206 	0.439745 	-1.278006 	0.000000 	0.000000 	1.196098 	2.858085 	-1.791759 	1.780694 	-2.251285 	-0.511628 	0.697133 	1.122379 	1.176841 	0.000000 	-0.861220 	-0.939226 	1.150128 	-0.742335 	-2.397875 	0.000000 	0.000000 	0.933608 	-0.181097 	-2.819600 	0.346663 	-2.515699 	0.661250 	1.331639 	-1.183426 	2.421673 	0.000000 	0.825543 	0.000000 	0.732110 	0.000000 	0.000000 	-0.410605 	-0.603123 	2.004348 	4.180226 	1.428514 	1.492821 	-0.902175 	0.873888 	-1.710637 	1.060011 	-0.317070 	0.000000 	
0.090311 	0.000000 	0.000000 	0.600941 	-2.153713 	0.000000 	1.386700 	-1.343511 	0.000000 	-1.574299 	-1.972717 	0.071581 	1.214140 	0.000000 	0.000000 	0.223649 	0.000000 	-0.939297 	1.349822 	1.091824 	1.392849 	-1.571160 	-1.222351 	0.341514 	0.404812 	0.596676 	0.457724 	-0.848735 	1.819806 	1.713376 	0.810234 	0.000000 	-1.656796 	-0.351190 	-0.618624 	0.472692 	1.946716 	0.000000 	-0.700956 	0.000000 	-0.371261 	0.349790 	0.000000 	-0.701835 	-1.812876 	-0.989678 	0.000000 	2.358959 	0.000000 	2.010833 	0.000000 	0.078789 	1.104756 	1.161045 	0.000000 	1.293033 	0.200194 	1.770678 	0.000000 	0.000000 	-0.629123 	-0.863882 	-0.342642 	-1.234737 	-1.344072 	0.000000 	0.698633 	-0.896492 	-0.476526 	-0.685999 	-1.116267 	-0.665369 	0.000000 	-1.162981 	0.691175 	0.000000 	-0.485560 	0.000000 	0.000000 	-1.145876 	0.168512 	0.717897 	2.622217 	0.000000 	0.787263 	0.000000 	-0.790836 	-0.634204 	-0.696919 	2.177533 	0.000000 	-0.824128 	1.481496 	0.000000 	2.696408 	-0.644762 	0.000000 	0.000000 	0.000000 	0.615494 	1.336140 	-1.339046 	0.000000 	-1.416120 	-0.207729 	0.000000 	-1.591794 	1.546651 	-0.314671 	1.373123 	-0.442369 	0.000000 	-1.890581 	1.167817 	0.000000 	0.660929 	2.042369 	-2.696794 	-0.220086 	0.000000 	1.307372 	-1.413117 	-1.183710 	
0.784700 	-1.083082 	-0.437631 	0.941146 	-0.153829 	-0.798628 	1.411893 	0.493207 	-0.821359 	0.602887 	-1.386915 	-0.911850 	-0.229987 	1.390509 	0.356443 	-1.339180 	-1.045968 	-1.879259 	0.000000 	-1.594073 	1.817463 	0.961586 	0.000000 	1.699718 	0.000000 	-1.207918 	-1.749905 	0.000000 	-0.199995 	2.578667 	0.808815 	1.155990 	-2.309422 	0.000000 	0.820526 	0.000000 	-0.619631 	1.228093 	0.000000 	-1.534996 	-2.118870 	0.000000 	-0.440402 	0.000000 	-1.856023 	0.154852 	1.430397 	-2.103517 	0.000000 	1.063824 	0.000000 	0.000000 	-1.801387 	-0.592588 	0.490262 	2.450606 	0.419745 	0.000000 	-0.864162 	1.178174 	0.000000 	-1.441494 	-1.517145 	0.000000 	0.353620 	2.325346 	0.795061 	-0.905107 	0.428258 	-1.596664 	-1.921241 	-1.438832 	0.529023 	1.403660 	0.000000 	1.137368 	1.357353 	-0.516656 	0.000000 	0.000000 	-3.122292 	2.020485 	2.447681 	-0.149498 	1.283876 	1.343421 	2.590042 	1.185263 	0.803923 	-1.513959 	-1.551046 	0.482165 	-1.752292 	0.798186 	2.162676 	1.446798 	-1.116738 	-0.934781 	0.000000 	1.558197 	0.000000 	-1.474023 	-1.146584 	2.135654 	-0.388845 	-0.861384 	-2.656595 	-1.175255 	-1.076200 	0.796686 	0.493919 	1.260397 	1.960340 	-1.066466 	0.937482 	2.015229 	1.155152 	-2.831657 	0.000000 	0.000000 	1.690848 	-0.532359 	0.175034 	
0.000000 	-0.629814 	-1.488069 	0.785390 	0.000000 	0.652126 	1.798998 	0.797520 	0.000000 	1.077001 	0.000000 	0.000000 	-1.377719 	0.730030 	-0.804182 	0.314046 	2.424879 	0.000000 	-0.695895 	1.264460 	-1.647177 	1.514276 	-1.314552 	0.766134 	-0.478798 	-0.269666 	1.272207 	1.882927 	0.000000 	2.002659 	1.337238 	-1.004120 	-0.517256 	-0.184675 	1.425220 	2.158198 	-1.962815 	2.114192 	2.377552 	0.840751 	-1.303398 	-2.099545 	-1.685836 	0.961455 	-1.017859 	2.311005 	0.000000 	-0.970031 	1.391939 	0.000000 	0.104409 	0.134587 	-1.625634 	0.389894 	0.686903 	1.952561 	1.195234 	-1.605381 	0.000000 	-0.755621 	-1.340498 	-0.613073 	0.778350 	-1.164039 	-0.167062 	-1.191234 	-2.541843 	2.173683 	2.968710 	-1.434206 	1.249079 	-0.315147 	-1.141476 	-1.227442 	-0.957165 	-1.667570 	-0.405832 	-0.452623 	-1.050463 	2.228935 	-0.517400 	-0.695541 	0.492734 	0.000000 	-0.461267 	0.801596 	-1.420280 	0.260423 	2.553106 	-0.186641 	-1.360673 	1.440526 	0.756989 	-2.326627 	1.852012 	-1.883546 	2.074807 	0.216689 	0.317874 	0.630069 	0.000000 	0.661852 	0.000000 	-0.911791 	0.000000 	1.423049 	-0.653676 	-0.251888 	0.000000 	2.032859 	-0.607536 	-0.921758 	-0.892995 	-0.462660 	-0.753555 	-1.209148 	-2.593503 	1.477142 	-0.345263 	-0.928701 	0.102484 	-2.279440 	-1.537985 	
-1.033993 	0.000000 	1.105078 	-1.376187 	-1.995656 	-1.353949 	-0.514042 	1.736676 	-1.691185 	-0.760662 	0.335546 	0.404988 	-1.283193 	-0.672162 	0.000000 	-1.504060 	-0.575463 	-0.625676 	-0.399872 	1.034556 	1.798966 	1.196406 	1.192945 	0.754690 	0.944177 	-0.374566 	-1.864136 	0.460551 	-1.117113 	0.279381 	0.000000 	0.000000 	-0.512440 	0.391165 	1.221101 	1.127354 	0.000000 	0.000000 	0.000000 	1.391032 	-0.066954 	-1.414494 	0.331706 	-0.425929 	0.763007 	-0.143269 	0.876938 	0.408539 	0.000000 	-1.048926 	0.000000 	-1.195641 	-0.650458 	-2.769219 	0.864423 	-0.684850 	2.637682 	-1.451724 	0.510365 	0.842330 	0.000000 	1.558164 	-2.764903 	-1.156960 	1.977377 	1.740816 	-1.135279 	0.000000 	0.375373 	-0.988787 	1.653227 	-1.188660 	3.278252 	0.000000 	1.067457 	-1.000411 	0.263333 	-0.494715 	-0.348254 	0.000000 	-1.351383 	1.819899 	1.586119 	1.495419 	-0.955834 	0.000000 	-0.735703 	1.004018 	0.000000 	-0.801634 	-0.713691 	0.000000 	-1.630611 	-2.053856 	1.534921 	-1.045936 	-0.452209 	-1.115591 	0.000000 	0.268310 	0.626602 	0.459652 	-0.777897 	1.923749 	-0.346054 	0.922851 	-1.315643 	0.292612 	1.972081 	-1.249315 	0.905476 	-1.079395 	1.860309 	-2.544937 	1.712149 	0.776155 	2.066342 	1.070056 	-1.274318 	-1.352651 	0.000000 	0.186999 	0.688605 	
-0.246014 	0.000000 	1.461869 	0.000000 	-0.570403 	1.173116 	-1.012215 	-1.033040 	-1.251100 	-1.373277 	0.000000 	-1.755953 	-0.759039 	0.430933 	-2.523188 	1.220252 	0.602791 	-1.240136 	1.940575 	-0.550451 	0.909741 	-1.242040 	1.428114 	0.000000 	2.213893 	0.886394 	-1.639384 	0.000000 	0.000000 	1.248009 	-2.439188 	1.036382 	0.302702 	1.309959 	0.000000 	-3.285010 	1.063181 	-1.441991 	-0.910543 	2.245618 	-2.803702 	-1.291886 	-2.102000 	-0.297746 	0.475873 	-0.697483 	-0.179815 	-1.412370 	0.263459 	0.000000 	0.000000 	0.376421 	-0.981611 	-0.642232 	0.348824 	1.560312 	-0.581819 	0.000000 	-0.063954 	-0.205920 	-1.378110 	0.000000 	0.627566 	-1.214659 	0.308905 	-1.345539 	0.148728 	1.434376 	0.409914 	-0.613458 	0.598989 	-0.843203 	0.449249 	0.482859 	1.386786 	2.167698 	0.000000 	-2.374572 	0.121022 	-1.104017 	0.000000 	0.000000 	0.115803 	-0.665269 	0.784551 	2.364866 	0.558084 	1.003244 	1.920249 	-0.053607 	-1.381232 	-1.032663 	1.043134 	0.456702 	0.637521 	0.000000 	1.627371 	-0.601314 	0.266769 	0.820850 	-2.331156 	2.486508 	1.019271 	1.296750 	-0.633538 	0.000000 	-1.386639 	0.969453 	-1.164044 	-1.010502 	1.510133 	2.259413 	1.115161 	1.638397 	-1.788033 	-1.369183 	2.644875 	-1.485183 	1.251909 	-1.188393 	0.000000 	1.181030 	0.000000 	
-0.165044 	-0.743706 	-1.294832 	0.000000 	1.179525 	-0.659357 	1.555656 	-0.818704 	-1.580494 	-0.756814 	0.977226 	-2.085998 	0.000000 	-1.850044 	0.193161 	-1.035254 	-0.847350 	-0.162170 	0.000000 	1.405923 	-0.433612 	1.125097 	0.000000 	-1.789666 	-0.766373 	-1.542061 	0.658357 	0.000000 	1.957657 	1.282957 	1.266321 	0.000000 	1.867899 	-1.380741 	0.000000 	0.000000 	0.000000 	-0.285474 	-0.957880 	0.706083 	-0.973222 	0.000000 	0.000000 	0.000000 	0.128227 	0.000000 	2.248414 	0.865751 	0.000000 	1.520590 	-0.791225 	-3.011150 	0.000000 	-0.285092 	1.785868 	0.643416 	0.000000 	-0.470965 	-0.361588 	0.574022 	-0.505864 	0.826390 	-1.049061 	1.364597 	1.405242 	-0.353307 	0.000000 	0.000000 	-1.041504 	-0.533629 	1.389598 	-0.754535 	1.922246 	0.712221 	-0.768974 	0.000000 	2.422043 	0.000000 	-0.478413 	2.521135 	-0.807663 	1.274637 	-1.249205 	-0.841951 	0.245828 	-1.166119 	-1.253450 	0.099065 	0.000000 	2.094867 	0.368808 	0.876838 	0.707102 	-0.796045 	1.960637 	-0.269752 	-0.553296 	0.928771 	-0.364709 	2.224531 	-1.087513 	-1.295109 	1.098897 	-1.334349 	-1.013404 	-2.299027 	-1.261250 	-0.711349 	0.000000 	1.885554 	1.140578 	0.618943 	1.252474 	1.041335 	-1.572554 	0.161890 	-1.778589 	-2.214160 	1.113330 	-0.082174 	1.533572 	-1.160196 	1.106808 	
