-1.096802 	1.013367 	-2.219617 	2.563520 	1.483565 	-0.433301 	0.907106 	2.185798 	-1.139151 	0.149836 	0.396272 	0.000000 	0.467716 	-2.368746 	0.000000 	-0.782404 	0.000000 	-0.571487 	-0.849127 	-2.522406 	0.500357 	-1.639605 	-0.613339 	0.108199 	0.616322 	-1.053725 	0.766381 	-0.416127 	-0.417912 	-0.811653 	1.178598 	-1.879794 	0.573746 	-0.890419 	0.455777 	0.000000 	1.172250 	0.966647 	-0.451363 	2.783286 	-1.961913 	1.371375 	-0.125046 	0.223387 	2.687289 	0.441574 	0.000000 	1.252011 	-0.242317 	0.517568 	0.000000 	0.614214 	0.000000 	0.597250 	-0.349005 	1.756010 	0.000000 	0.246846 	-0.707277 	1.395711 	-0.400829 	-0.665300 	1.792768 	0.516141 	1.471550 	2.295607 	0.986587 	0.000000 	0.248256 	1.224463 	0.000000 	-0.758982 	-1.175771 	1.872317 	1.155007 	0.754586 	0.861108 	-0.620479 	1.896785 	-2.386491 	-2.894802 	0.964069 	0.714240 	0.334615 	0.591562 	-1.306918 	0.000000 	-1.392247 	1.020511 	-2.799174 	-0.655138 	-0.716220 	0.574492 	0.000000 	0.577621 	0.560312 	-0.605145 	-0.823864 	1.391887 	0.000000 	-0.951868 	0.623542 	-0.439544 	0.595240 	-1.667832 	-2.080577 	-0.964761 	0.985855 	-1.117194 	-1.090266 	0.000000 	-1.585646 	2.352091 	-1.272728 	-0.596701 	0.221785 	0.676357 	1.436524 	0.971044 	-1.303935 	-0.454195 	-1.618732 	0.000000 	0.000000 	-2.032511 	0.000000 	0.397347 	1.539559 	-1.326058 	0.158416 	
-0.612148 	3.150145 	0.259238 	0.000000 	-0.753150 	2.359806 	-1.286002 	-1.676771 	0.934337 	-2.730986 	0.557014 	1.833690 	3.698943 	1.992197 	-0.695393 	-0.776949 	-0.546402 	-1.842727 	0.000000 	0.361698 	0.120048 	-2.032045 	0.700900 	0.980163 	0.568002 	-1.163182 	-1.065773 	1.634916 	-1.607953 	-1.673898 	1.285810 	0.670225 	-0.439561 	0.281558 	-0.343181 	-0.203124 	0.167187 	-1.116467 	-0.723664 	-1.391446 	2.045536 	-0.517162 	-0.792892 	-2.143065 	-0.758879 	-0.123294 	1.073595 	2.209152 	0.899006 	-0.568328 	1.577668 	0.679208 	-0.301704 	-0.889190 	0.000000 	1.006084 	-0.345943 	1.572282 	-0.576432 	0.210784 	0.000000 	0.315702 	0.301722 	-1.268736 	-2.382218 	0.811017 	1.063108 	-1.295714 	0.000000 	-0.638939 	1.360203 	1.519504 	-1.156039 	-0.786362 	-1.934054 	0.730610 	1.409073 	-0.244918 	0.800092 	-0.432968 	0.251838 	0.158020 	-0.170541 	-1.243662 	0.797983 	0.230197 	-1.138627 	-1.264276 	1.434227 	-1.059544 	0.104174 	-0.941708 	0.341457 	-1.652468 	-0.187585 	1.914121 	0.196042 	-0.275765 	1.321155 	-0.721832 	-0.543424 	0.399654 	0.000000 	-1.630222 	2.230498 	1.069142 	-0.441716 	0.537097 	-1.305219 	-1.043538 	1.822926 	0.526493 	-0.998111 	1.370718 	-2.072807 	-1.150892 	0.422990 	1.103705 	0.000000 	-1.172832 	-1.378437 	-0.814749 	0.792032 	0.000000 	-1.193799 	-0.764451 	1.095250 	3.682661 	0.914320 	0.378163 	
-2.190929 	0.743512 	-1.048081 	0.000000 	0.781470 	-0.986488 	1.100944 	0.000000 	-1.418444 	-0.815909 	0.593767 	1.097657 	-0.310373 	1.423646 	0.641854 	0.000000 	0.379729 	-1.600117 	0.543733 	0.102620 	-0.062368 	-0.468574 	0.068726 	-1.029226 	0.962600 	-1.950283 	-1.755849 	-0.521730 	-1.578084 	0.361481 	-1.031203 	0.764495 	1.489878 	-1.260326 	1.622695 	0.000000 	-2.277751 	-0.356263 	0.910049 	2.289298 	-2.167896 	-0.924812 	1.775465 	-0.973711 	0.285912 	0.000000 	-3.176803 	1.484269 	-0.757415 	0.432969 	3.254340 	0.128432 	-0.873163 	0.481135 	-1.817533 	1.244212 	2.180807 	-1.879230 	-2.190835 	-0.994580 	0.000000 	-0.800351 	-0.974257 	-1.243823 	1.056447 	0.549969 	-2.908490 	-0.610232 	0.000000 	2.319715 	-0.901448 	1.334996 	-1.115018 	0.501140 	0.000000 	0.858276 	0.421237 	2.554287 	-1.842064 	1.829585 	-0.247495 	-0.569389 	-1.963064 	0.000000 	0.978708 	0.297889 	1.348336 	1.283907 	-1.486588 	-1.473895 	0.463017 	0.912867 	-1.485814 	3.498275 	0.610024 	-0.967897 	1.714560 	-0.810347 	-1.878694 	1.001585 	0.000000 	2.264147 	-1.199434 	0.000000 	1.721820 	0.000000 	0.451426 	-2.220819 	-1.797075 	0.000000 	-0.494635 	1.485995 	2.976022 	2.388782 	-0.838544 	-0.752625 	2.890942 	0.475411 	1.528793 	-1.179253 	-2.242716 	0.191461 	1.928750 	0.000000 	2.521512 	0.574148 	0.000000 	-2.013725 	-0.267150 	0.516592 	
-1.173617 	-0.600746 	-1.776978 	0.000000 	0.991959 	-1.380093 	1.102299 	0.500702 	0.000000 	-1.921254 	-2.255895 	-0.888398 	-2.180672 	1.423113 	-1.816370 	1.278976 	-0.747814 	-0.196528 	2.536435 	0.356628 	1.143924 	-1.532232 	-0.335822 	2.892349 	1.795709 	-0.219940 	2.272745 	0.519228 	0.118778 	0.000000 	0.799071 	-1.154750 	-0.223355 	0.000000 	1.614985 	1.111739 	-0.587793 	-1.021064 	-0.611643 	-1.334239 	-0.129910 	-2.076503 	0.000000 	0.904010 	-1.381453 	1.246970 	1.384879 	-0.464134 	0.445943 	0.000000 	-1.819797 	0.788413 	-0.551216 	-1.113079 	-0.401435 	0.725465 	1.231377 	0.000000 	0.097278 	1.914318 	1.466107 	0.586823 	-0.787696 	-2.830015 	0.300482 	1.446609 	-1.086990 	-1.249215 	0.608736 	-0.225208 	1.552863 	0.000000 	0.738143 	-1.365681 	1.265802 	2.011430 	-0.871470 	1.606173 	0.000000 	1.407255 	0.666081 	-1.506857 	-1.045979 	-1.892211 	0.000000 	-0.667199 	-0.555086 	0.200395 	0.572283 	1.043388 	-0.178276 	1.627330 	-0.791530 	-0.539993 	0.000000 	1.135238 	2.204930 	-1.753265 	0.000000 	1.241934 	-0.977960 	-0.417750 	-2.043456 	0.000000 	-0.961845 	0.000000 	0.000000 	-1.157959 	-0.666797 	1.149598 	0.000000 	0.337636 	-2.088042 	0.938640 	-1.462865 	0.562835 	-0.886733 	1.443194 	-1.143497 	-2.446532 	0.692067 	-1.001998 	1.644491 	0.704850 	0.722333 	1.308471 	0.725729 	0.000000 	0.331277 	-0.406438 	
-0.953702 	2.502297 	-0.630093 	-1.501726 	-0.811651 	2.020595 	-0.609941 	1.362180 	0.000000 	1.265982 	-0.272529 	-1.861312 	1.951148 	1.892072 	0.000000 	-0.630030 	1.047523 	-1.495440 	0.635970 	-0.731536 	1.482545 	-1.105092 	1.478848 	2.027203 	-0.362273 	1.975836 	0.819546 	0.705169 	-1.488772 	-0.375406 	-1.640325 	-1.409092 	0.000000 	-1.843743 	-0.568567 	0.000000 	0.141050 	-2.445498 	-1.281037 	1.686290 	-0.461152 	-0.539852 	0.000000 	-1.453552 	-0.098067 	-1.222281 	-3.091973 	0.757555 	0.000000 	0.582561 	-0.803905 	0.639374 	1.764287 	-0.632558 	-1.876084 	0.000000 	0.388210 	-0.786371 	-3.480315 	0.799354 	1.189244 	-0.782431 	0.493952 	0.000000 	-0.504660 	-1.031299 	0.000000 	-0.665835 	-2.217767 	0.489685 	-2.668028 	-0.702474 	-0.800129 	-0.409587 	2.166643 	-0.370144 	-0.237140 	1.502673 	-0.340972 	1.647772 	2.555425 	2.363203 	0.000000 	0.565743 	0.187755 	0.000000 	-0.663219 	1.821140 	-1.047249 	-1.046529 	0.333860 	2.051621 	0.105575 	-0.819769 	0.179511 	0.789286 	0.000000 	0.707692 	-0.359645 	0.817125 	-2.171330 	0.839645 	-0.321506 	-1.408126 	1.974917 	0.963190 	-0.650961 	3.558694 	1.244710 	0.375304 	0.000000 	0.000000 	0.692567 	0.980561 	0.429891 	-1.405555 	0.420865 	-0.277778 	0.358080 	-0.784820 	0.080573 	-0.612831 	0.489702 	1.109953 	0.000000 	0.000000 	0.000000 	-0.887669 	0.000000 	-1.365750 	
1.654807 	0.584301 	-1.369381 	0.000000 	3.390874 	0.532510 	1.784257 	0.574569 	-0.660284 	-1.211226 	0.564589 	0.868766 	0.000000 	-1.034372 	1.836900 	-0.421003 	0.368841 	-1.033433 	-1.062713 	0.824789 	1.452015 	0.923297 	-1.162866 	-1.305211 	0.000000 	0.000000 	-2.084721 	-1.707823 	-0.406445 	0.098366 	1.324773 	1.023018 	0.995314 	-1.639869 	0.000000 	1.630858 	-0.559441 	0.000000 	2.730363 	0.000000 	-0.989688 	0.000000 	1.487207 	0.000000 	0.478132 	0.577806 	-0.464409 	0.207670 	-3.142083 	1.804134 	1.111861 	-2.247163 	1.231019 	1.540696 	1.349048 	2.162269 	0.172721 	-2.162931 	0.000000 	-2.180274 	0.000000 	0.686406 	-0.637956 	0.000000 	0.217657 	0.735199 	-0.253284 	-0.641560 	-2.369996 	-1.461024 	1.446123 	-0.667775 	0.000000 	-0.129347 	-0.481363 	-0.964604 	0.000000 	0.606052 	-0.763184 	0.000000 	0.986669 	-0.635018 	-1.750775 	0.817854 	0.544991 	0.271442 	1.152886 	1.370185 	-0.939530 	0.766076 	-1.974562 	-0.765270 	-4.018904 	0.220322 	-0.475480 	-0.427035 	0.480801 	-1.828366 	0.534365 	0.407733 	-0.692574 	3.777500 	-0.791455 	-0.831039 	-1.555633 	1.216805 	-0.440457 	0.000000 	0.872253 	-2.404919 	0.259137 	1.429037 	0.453361 	-0.583370 	0.000000 	1.321876 	0.969395 	1.291717 	-0.737426 	0.596255 	0.951707 	-2.091589 	0.403410 	0.595152 	1.069838 	0.000000 	0.000000 	-0.541020 	-0.519711 	0.904196 	
-0.721808 	2.502415 	-0.360794 	0.864117 	0.509888 	0.000000 	0.230850 	-0.845099 	0.000000 	-2.102844 	-0.344802 	3.008160 	0.908946 	-0.137625 	0.468028 	0.959185 	0.000000 	2.135606 	-1.060282 	-2.337861 	0.410883 	-1.321812 	1.438936 	-2.586786 	-1.083638 	-0.244018 	0.000000 	-1.520279 	0.000000 	-1.135592 	2.358248 	0.827864 	-0.662051 	0.000000 	1.053669 	-0.124699 	-2.403975 	0.157923 	-1.462414 	0.060680 	-0.058168 	0.000000 	0.000000 	0.000000 	-1.431579 	0.000000 	-0.423619 	-0.104482 	-1.347896 	0.915456 	0.094446 	2.544905 	-2.218583 	2.308436 	-0.637742 	1.729815 	-2.063347 	1.134413 	-1.490911 	0.000000 	3.186289 	0.538979 	-1.534992 	0.861364 	-2.927243 	0.000000 	0.440687 	-0.363048 	1.171667 	-1.476276 	0.000000 	1.673992 	-0.764776 	-2.235190 	0.000000 	1.139121 	1.175580 	0.000000 	-0.672783 	1.691494 	-1.200371 	-1.114896 	0.387764 	0.843422 	1.912140 	-1.576953 	-1.007528 	-0.803402 	1.529765 	1.944684 	-0.665010 	0.000000 	1.906264 	0.000000 	2.080589 	-0.600739 	-2.523532 	-1.380001 	0.000000 	0.000000 	0.119681 	0.000000 	3.337313 	2.091748 	1.067147 	0.636959 	0.555337 	-0.774919 	1.839476 	-0.451735 	-0.973247 	-0.963162 	-0.155601 	-0.201329 	-2.040510 	0.785835 	0.894666 	1.677243 	-1.899264 	-1.534178 	0.000000 	1.659239 	-2.056542 	-1.017037 	0.585846 	-0.391796 	0.820066 	0.677146 	0.000000 	-0.512940 	
-0.219096 	-2.460593 	1.489276 	-0.266328 	-1.497894 	2.123931 	0.571195 	-0.853559 	-1.939722 	0.421758 	-1.398496 	1.305967 	0.000000 	0.785923 	-1.865735 	-2.748346 	1.054220 	0.857052 	-1.924190 	-0.228349 	0.620456 	1.056837 	2.803426 	0.244498 	2.935953 	-1.148456 	-1.687238 	2.076618 	-1.311562 	1.762465 	-0.381901 	0.775143 	0.000000 	-0.686641 	0.566466 	0.000000 	1.089506 	-1.524741 	-1.701954 	-0.813402 	0.000000 	0.880203 	0.000000 	-1.766064 	1.020582 	0.000000 	-1.235136 	0.148810 	-0.764180 	0.758306 	-0.271200 	-0.646915 	-1.647284 	0.000000 	0.709118 	-0.826659 	-2.513534 	-0.589245 	-1.114580 	1.003155 	0.527485 	1.051583 	-0.494750 	3.624533 	1.780127 	-0.924231 	2.294248 	0.806784 	-1.505827 	0.000000 	0.886923 	-1.082073 	-0.476663 	0.969493 	-1.207326 	0.518093 	2.339752 	0.632786 	0.000000 	0.403079 	0.479176 	1.016895 	1.089585 	0.000000 	2.434397 	0.786731 	-1.474559 	1.693223 	0.141178 	0.000000 	-0.861749 	1.064305 	-2.026771 	-0.649889 	-0.825615 	1.643576 	-1.489271 	-1.260416 	1.900882 	0.663277 	1.350757 	-2.197685 	-2.487677 	-1.454419 	1.823758 	0.000000 	0.000000 	1.644852 	0.000000 	0.647001 	0.000000 	-1.237984 	-2.119191 	-2.328422 	0.000000 	-0.322181 	0.773938 	0.446184 	1.333645 	0.736128 	0.000000 	-0.880506 	-0.433272 	0.000000 	-1.256062 	-1.120594 	2.628850 	0.000000 	-0.702504 	-0.485817 	
2.257152 	1.307616 	-0.827354 	2.499707 	1.527285 	-2.093436 	-0.156957 	0.758359 	-0.488027 	0.000000 	2.659793 	-1.237757 	-0.849509 	1.455294 	0.268621 	1.360702 	-1.133900 	0.932312 	1.119425 	-1.659092 	0.438399 	1.057732 	-0.572051 	-2.558487 	-1.197456 	0.000000 	-0.763927 	-1.714868 	1.212842 	0.810520 	-1.321090 	0.000000 	1.299314 	-0.550108 	0.000000 	1.669569 	-1.910474 	0.000000 	-0.345310 	-1.398042 	0.592072 	0.000000 	0.000000 	-0.129531 	0.664638 	-0.810967 	-0.475296 	0.000000 	0.988766 	0.000000 	2.103091 	0.556229 	-1.970887 	1.361958 	-0.443431 	1.607621 	0.399271 	0.405105 	2.934001 	0.000000 	-0.365853 	0.000000 	1.609796 	0.000000 	-1.713264 	-0.113362 	1.446465 	-3.842089 	0.000000 	0.000000 	1.878440 	0.000000 	1.362931 	-0.361951 	1.115382 	-1.343997 	-0.679370 	-0.769463 	-0.505388 	0.000000 	-3.606255 	0.000000 	-0.357555 	0.226025 	-0.267084 	-0.394085 	-1.261296 	-1.603779 	-0.914225 	0.000000 	-0.367814 	-0.545215 	0.821430 	0.000000 	0.000000 	0.000000 	-0.876443 	1.891865 	-0.751128 	1.282005 	0.164953 	0.000000 	0.162641 	-1.216860 	-0.500609 	0.000000 	0.290592 	-1.121108 	1.367677 	0.810538 	-1.134748 	1.879378 	0.000000 	0.128150 	1.212808 	-0.771102 	-1.587520 	0.631446 	-0.316208 	-1.082244 	1.099139 	-1.032525 	-0.924609 	1.444630 	1.294646 	1.235342 	0.000000 	-0.975326 	0.000000 	0.000000 	
0.000000 	0.000000 	1.278232 	-2.892016 	0.661079 	0.575351 	0.000000 	-1.458112 	0.000000 	0.477993 	2.630651 	0.000000 	-1.504306 	0.529742 	-0.277125 	-1.516875 	0.000000 	2.192657 	-1.731134 	0.688541 	0.000000 	-2.419928 	0.000000 	0.404127 	-2.310336 	-1.893775 	0.000000 	-0.508045 	1.708101 	-0.753505 	-1.661185 	-0.684865 	-0.260630 	0.000000 	0.208635 	-1.010914 	-1.497623 	-0.831869 	0.000000 	0.365531 	-0.750206 	0.000000 	0.619087 	0.375279 	1.555302 	-0.714172 	-1.591241 	-0.570800 	0.740126 	1.371611 	-0.634288 	-0.217241 	-0.164439 	2.359414 	-0.834772 	-0.548370 	0.442766 	0.326425 	1.818417 	0.000000 	0.395095 	-1.056689 	-0.821830 	1.257467 	0.000000 	2.456019 	1.210501 	-1.426893 	-0.146387 	1.079013 	-1.165218 	0.000000 	0.958548 	-1.212349 	1.699284 	1.494867 	0.929469 	-1.533045 	-1.329183 	0.000000 	-0.276769 	-0.286886 	-2.097289 	-0.860586 	-0.877353 	-1.208773 	-0.843854 	-1.218703 	-1.181295 	-0.968756 	0.308016 	0.000000 	0.000000 	1.087445 	1.904138 	-0.614131 	-0.683785 	1.183673 	0.097535 	0.925816 	1.000754 	2.778467 	-1.515875 	-0.821870 	1.822402 	0.850616 	2.611792 	-0.993655 	1.124469 	-0.373539 	-1.473502 	1.912906 	0.000000 	0.873881 	1.129377 	2.364960 	1.079643 	0.752144 	1.314470 	-0.650112 	-3.069971 	0.462703 	-0.324105 	0.000000 	1.617628 	-0.947301 	1.323010 	-1.678257 	-0.127093 	0.000000 	
