-1.026761 	-1.555972 	-1.046327 	-1.440336 	0.000000 	1.334418 	0.000000 	0.000000 	0.924918 	-0.717418 	1.904098 	1.443771 	1.358168 	-1.676405 	0.226344 	-0.754239 	0.000000 	-1.272509 	1.151946 	0.446464 	-0.988258 	0.000000 	0.000000 	0.000000 	-0.811362 	0.000000 	-0.182202 	0.000000 	0.000000 	-0.754122 	0.504177 	0.523519 	-1.712741 	-0.455691 	0.897083 	2.259726 	0.708933 	-1.406136 	-1.059687 	0.000000 	0.246141 	0.313920 	2.114361 	-0.730605 	-0.457228 	0.000000 	0.000000 	1.714902 	-1.072496 	0.000000 	-0.830626 	-1.231033 	-0.194805 	0.000000 	1.656690 	0.573697 	-0.244999 	-1.635752 	1.300572 	-0.760874 	-1.230780 	-0.365445 	-1.443703 	1.255300 	0.444841 	1.348573 	-1.051970 	-0.553692 	-1.231560 	0.882671 	1.574517 	1.610103 	-1.002385 	0.000000 	1.303029 	0.000000 	0.943541 	0.000000 	1.019192 	-0.366721 	-1.491321 	-1.633838 	0.000000 	-0.398085 	1.721016 	0.000000 	0.000000 	-1.148041 	-0.144049 	-0.310550 	0.000000 	-1.337750 	0.000000 	2.767483 	1.077502 	-2.441778 	0.672035 	2.526671 	-0.837884 	-0.715748 	3.531703 	-1.136701 	1.446721 	-0.851243 	0.267983 	0.000000 	1.272509 	1.473484 	-2.838125 	-0.449922 	-0.590425 	
0.694738 	-0.410377 	-1.196868 	0.484082 	0.043109 	0.000000 	-0.740717 	-2.012044 	0.000000 	0.000000 	0.543274 	0.454022 	1.178020 	1.666368 	-0.068194 	0.713115 	-1.404477 	-0.511697 	0.000000 	0.478151 	0.521833 	0.000000 	0.000000 	-1.705021 	-0.924579 	-1.827636 	-2.397175 	0.625192 	-0.521655 	-0.651234 	0.000000 	1.624776 	0.000000 	0.258350 	2.571512 	1.567522 	0.477719 	0.901059 	0.000000 	-0.088490 	0.989595 	-1.373657 	-1.434979 	-1.248276 	1.531293 	-2.329417 	1.620105 	-0.969139 	-0.402921 	0.224386 	0.000000 	1.664939 	0.560504 	-2.000092 	2.997466 	0.406595 	-0.968880 	1.516712 	-1.150184 	-1.840603 	-0.826648 	-2.385259 	0.000000 	-1.631017 	1.221837 	1.910735 	1.003457 	1.308036 	0.000000 	0.345088 	0.540828 	-2.210803 	-2.384322 	0.755133 	1.359587 	0.604259 	0.481823 	-0.429238 	1.555380 	-0.865340 	0.000000 	-0.021122 	0.000000 	0.920137 	-0.303398 	0.000000 	0.975814 	-0.668049 	-0.432614 	0.000000 	0.000000 	0.000000 	-0.923270 	0.000000 	-1.665178 	-2.139154 	0.590029 	2.552598 	0.000000 	-1.006250 	2.871788 	0.498143 	-0.438314 	0.000000 	0.797203 	0.458156 	1.242794 	-0.159647 	1.950590 	0.757495 	-1.781791 	
2.050318 	1.142412 	1.221656 	-2.541801 	1.618681 	-1.200243 	-0.540030 	-1.976375 	-0.427236 	-0.169693 	-0.199016 	2.251338 	0.000000 	-0.645946 	1.031791 	-2.474213 	-2.084018 	0.000000 	0.794121 	1.050396 	1.314607 	1.599666 	-0.701561 	1.272755 	0.000000 	0.000000 	0.453937 	0.790712 	-2.254188 	0.353716 	-1.583139 	1.303517 	0.000000 	2.220790 	1.271678 	0.807709 	0.112760 	0.480466 	-0.803047 	-0.937782 	-0.746691 	-2.118686 	-0.969874 	1.928023 	-1.074672 	-1.955753 	0.841458 	-0.554493 	1.396355 	0.268211 	-1.181837 	0.706089 	1.298626 	1.651594 	0.645327 	-0.312466 	-0.163187 	1.490930 	-1.460914 	-0.825364 	0.000000 	-0.592744 	1.373308 	0.925893 	-1.396508 	0.000000 	0.815005 	-0.087826 	-0.562495 	-0.620252 	-0.537557 	1.134105 	-1.389224 	-2.201530 	-1.575353 	-1.085157 	2.733236 	0.477238 	0.239784 	0.748398 	0.000000 	-0.389906 	0.000000 	1.798868 	0.175473 	0.000000 	1.205169 	0.000000 	-1.036537 	-0.566696 	-1.391874 	1.564555 	0.958333 	-1.594539 	1.114477 	-0.643250 	-0.160865 	-1.275453 	0.000000 	-0.290776 	0.761771 	-0.302137 	-0.968291 	-0.510783 	1.096864 	0.750183 	0.000000 	-0.666809 	0.000000 	0.000000 	1.138484 	
0.991908 	-1.091201 	0.000000 	0.115799 	1.287924 	1.368637 	-0.285123 	2.317341 	0.000000 	0.268883 	-0.515819 	0.000000 	0.103323 	-1.549588 	0.000000 	0.849327 	0.270569 	-1.163323 	-0.439935 	-1.139028 	2.777674 	0.000000 	-2.051747 	-0.492731 	2.131371 	0.713133 	-0.931283 	0.000000 	-0.116261 	-1.105256 	1.097589 	-0.869756 	0.000000 	0.602846 	0.429394 	0.607070 	-1.062212 	2.704969 	0.749881 	0.885484 	-0.975651 	1.203014 	0.059579 	-0.574875 	0.000000 	-1.112985 	0.000000 	-2.590679 	0.933661 	0.233738 	2.173014 	1.226424 	-0.806513 	0.000000 	-0.647349 	0.000000 	-0.961729 	0.000000 	0.559450 	0.000000 	1.060496 	-0.743692 	-1.095305 	-2.454730 	-0.912828 	-1.780426 	1.045885 	1.285621 	1.757993 	0.688017 	-0.986688 	1.034384 	0.777628 	-1.235119 	2.429500 	-1.034961 	-0.333104 	-1.770010 	-1.010368 	0.000000 	-2.447256 	2.112810 	-0.705843 	0.063849 	0.000000 	1.691201 	-2.094189 	-0.786473 	-1.757493 	0.634146 	0.041830 	1.259933 	-0.688506 	-0.484273 	-1.907329 	0.805696 	-1.026736 	1.482688 	1.207367 	0.000000 	-0.790604 	0.000000 	1.211511 	-0.078088 	0.770444 	1.246992 	0.558539 	2.269339 	0.000000 	-0.632484 	-1.906903 	
-0.551518 	-0.774342 	0.000000 	-1.708658 	0.450574 	-0.515091 	-2.397228 	2.800688 	-0.807459 	0.531265 	-0.594756 	0.294928 	0.719903 	-3.388302 	-1.321243 	0.538634 	0.000000 	-1.072607 	-0.542021 	1.196143 	2.402759 	-1.021791 	0.615473 	1.391112 	0.000000 	0.977734 	-0.928324 	0.988042 	-1.037885 	0.908351 	0.955517 	-2.188200 	-0.961738 	0.000000 	-0.612439 	0.342839 	0.000000 	-1.737112 	2.270108 	-1.927984 	1.297498 	3.102123 	1.004962 	0.000000 	1.047382 	0.000000 	0.000000 	-1.312656 	-2.968292 	0.000000 	1.734524 	1.405339 	2.673345 	1.950843 	-1.541011 	1.847732 	1.832428 	0.000000 	0.000000 	-1.843401 	0.828523 	0.000000 	-3.168108 	1.056407 	0.648153 	1.232775 	-0.458371 	0.419824 	0.000000 	-0.372085 	0.000000 	-0.653967 	1.491075 	-1.357950 	2.063328 	0.000000 	0.000000 	0.670746 	-2.994961 	-1.623066 	0.000000 	-2.070723 	2.816045 	-1.721064 	-0.684109 	0.000000 	0.000000 	0.000000 	0.000000 	-0.563403 	-0.459911 	-1.385401 	-0.876482 	0.424480 	1.342240 	-1.280301 	1.545326 	0.717907 	-0.452993 	-0.695237 	1.975096 	-0.276808 	0.337211 	-1.554469 	0.000000 	-0.558079 	2.167558 	0.237916 	0.000000 	-0.844329 	0.344537 	
-0.700116 	-0.721166 	0.496252 	1.243227 	0.000000 	0.000000 	-0.389533 	0.514687 	0.676519 	-0.827888 	-1.760510 	-1.509094 	-0.867351 	0.600149 	0.000000 	1.432618 	1.752202 	0.000000 	0.644909 	-1.623119 	0.942199 	0.000000 	1.136682 	-0.812755 	-0.812907 	0.000000 	-1.776961 	2.038444 	1.905000 	0.418236 	1.316174 	1.298923 	-1.127552 	0.614333 	0.000000 	-0.230869 	-2.436518 	-0.802967 	0.000000 	0.542828 	0.000000 	0.000000 	-1.549549 	0.105363 	0.623578 	3.216775 	-1.725591 	0.000000 	1.896265 	0.000000 	-0.907041 	-0.137874 	-0.365398 	0.610507 	-0.570351 	1.803266 	-2.891873 	0.636608 	-0.286697 	0.942149 	1.722118 	-2.121842 	0.000000 	0.656632 	0.000000 	-1.535440 	0.000000 	0.609718 	0.488834 	0.833633 	0.437268 	0.000000 	0.355640 	-1.704181 	1.091276 	0.000000 	-1.192373 	-3.454660 	2.057650 	2.527940 	0.000000 	2.373752 	0.180776 	-0.513076 	-1.778326 	0.454194 	1.138006 	2.316189 	-2.780032 	1.039801 	0.000000 	1.091102 	-0.802845 	1.115453 	-0.887655 	0.554871 	0.163676 	-1.215132 	0.000000 	0.333196 	-0.320174 	-0.864547 	-0.877188 	-2.149771 	-1.974861 	1.264857 	-0.994930 	3.319768 	0.167113 	-1.877763 	0.000000 	
-0.546215 	-1.268145 	1.208396 	-1.251897 	0.897579 	1.261498 	-0.434523 	-0.368997 	1.429057 	1.074230 	0.666912 	1.098014 	-0.494198 	1.148919 	3.098777 	0.000000 	1.002592 	0.443775 	2.673836 	-0.804745 	-2.183366 	0.894450 	0.888196 	0.073489 	0.940338 	-0.806359 	1.621741 	1.433501 	0.284618 	-0.195156 	-1.511677 	-1.265477 	-2.420533 	0.960519 	-2.226527 	-0.753963 	2.984024 	-1.833649 	-2.244529 	-0.068801 	-0.998219 	-2.175484 	-2.725890 	0.000000 	-0.491693 	1.368494 	-1.923792 	0.915205 	2.691904 	0.683898 	0.405024 	0.402709 	0.526499 	0.471233 	0.697568 	-2.179829 	0.484479 	0.454034 	1.978071 	0.081985 	-0.963503 	-0.373944 	0.343915 	0.651640 	0.505868 	1.172502 	-3.019998 	0.461330 	-0.582823 	-1.013258 	0.000000 	0.000000 	0.577092 	0.525374 	-1.535711 	-1.474967 	1.541971 	-3.121018 	-0.883288 	1.434300 	-0.440679 	1.054172 	1.633663 	0.483714 	-0.380958 	-1.679555 	0.409073 	-1.040400 	1.010957 	0.891476 	-1.029483 	3.246739 	1.512783 	-2.208292 	2.654943 	0.000000 	-1.933471 	-2.047115 	-1.431008 	1.067214 	-3.219046 	0.000000 	2.350817 	-1.657107 	0.000000 	0.533702 	0.492801 	3.709919 	-0.541494 	-2.611382 	-0.572617 	
1.871867 	0.438107 	-0.884804 	0.804074 	1.450904 	-1.747209 	0.610761 	0.000000 	-0.672998 	1.346378 	0.000000 	0.000000 	-2.084499 	0.648898 	1.020936 	-1.520625 	0.000000 	1.052285 	0.286980 	0.332863 	-2.707394 	-2.658707 	1.658054 	0.000000 	2.821876 	-2.119008 	-1.157309 	1.123188 	0.000000 	-0.457522 	1.539161 	0.772255 	0.646666 	-0.451735 	1.018839 	1.348344 	1.209197 	-1.340440 	0.279684 	0.000000 	0.000000 	-0.854592 	-3.534233 	-1.689032 	-0.693713 	0.000000 	0.000000 	0.313022 	-0.642742 	0.567165 	-0.510442 	0.443955 	0.000000 	1.308301 	1.366624 	0.676591 	0.000000 	1.769243 	-1.482634 	-1.318563 	-0.467758 	-1.595596 	1.578335 	0.636072 	1.632687 	2.006178 	0.581343 	0.987483 	-0.545053 	-2.073872 	0.905326 	0.000000 	1.708425 	2.616068 	0.000000 	1.838565 	1.295869 	-0.528282 	-0.345102 	-1.004733 	0.886667 	0.467612 	0.000000 	-0.552550 	0.476015 	0.000000 	0.587723 	-2.451312 	1.915494 	0.771311 	-1.731927 	-0.692382 	-0.572663 	-1.275016 	0.970711 	-0.855073 	0.000000 	1.410439 	-1.989550 	-2.331541 	-2.571477 	0.000000 	0.668841 	0.000000 	0.000000 	-2.296729 	-0.594120 	-0.663391 	0.810213 	1.825877 	-1.109291 	
-1.418528 	-1.070805 	0.449020 	-2.182752 	0.769041 	0.925845 	1.951270 	-0.323095 	-0.768669 	0.561308 	0.908391 	1.042983 	-0.747877 	-2.019484 	0.402221 	-1.905797 	1.653594 	-1.229234 	1.571608 	2.288880 	-1.279813 	1.373091 	1.682583 	2.483450 	0.000000 	1.949471 	0.000000 	-0.214885 	-1.079140 	-0.717057 	0.945338 	1.446809 	-1.405886 	-1.190590 	-0.484827 	-0.774170 	0.636170 	-0.377692 	-2.963093 	0.807782 	1.094908 	0.000000 	1.064171 	-0.220156 	1.008360 	0.000000 	-0.120133 	-1.871040 	-0.769377 	0.480799 	2.415663 	-0.449008 	-0.930750 	0.264293 	-0.818838 	0.000000 	0.000000 	1.602653 	1.163767 	0.000000 	0.183142 	2.309482 	0.548373 	-0.646165 	0.388359 	0.697393 	-1.382368 	0.285142 	-0.754813 	-0.792327 	-0.885846 	-1.537735 	1.227464 	0.000000 	0.595955 	-2.367465 	1.727887 	0.000000 	0.000000 	-0.176928 	-3.388946 	1.522031 	1.454380 	-0.936246 	-0.686555 	0.571740 	0.250943 	0.183952 	-0.375589 	0.738461 	-3.192241 	0.604345 	1.805780 	-0.569573 	0.000000 	-1.164495 	0.604448 	-1.906471 	0.000000 	-0.932066 	-0.593638 	-1.168767 	1.427830 	-3.644375 	1.598106 	-0.893169 	1.198637 	-0.769606 	3.059915 	0.000000 	0.908819 	
1.996545 	1.830612 	0.000000 	-0.862904 	-2.508678 	2.064822 	1.703831 	1.046308 	-1.864152 	0.808602 	-0.506293 	0.000000 	-0.402106 	-1.198709 	-1.410953 	-1.468087 	-0.919072 	-1.501490 	-0.583556 	-1.930139 	-0.554549 	-0.911339 	2.019820 	0.342068 	-0.360889 	1.220325 	1.765410 	0.278730 	-2.131228 	0.000000 	-0.439889 	-1.645259 	-0.502886 	1.073015 	0.882024 	1.353161 	1.377158 	1.056704 	0.000000 	0.834910 	0.519683 	2.336406 	2.011666 	-1.248082 	-0.728093 	-2.715515 	0.352552 	-2.235767 	1.578537 	-1.346229 	1.145335 	-1.023129 	0.959254 	0.567679 	-0.703916 	-1.156075 	0.427885 	2.474507 	0.000000 	-0.935575 	1.770692 	1.738874 	-1.451278 	0.841863 	-1.010681 	0.436258 	0.618372 	-1.167148 	0.000000 	-0.264998 	0.000000 	0.000000 	0.971686 	0.482174 	0.000000 	0.805378 	0.538653 	0.867205 	-3.508588 	0.193872 	0.000000 	0.536144 	1.999992 	0.773529 	-1.076646 	1.669139 	0.624315 	-1.700537 	1.025251 	0.331373 	-0.625481 	-1.686306 	-1.178769 	-1.588581 	-1.095781 	-0.604993 	-0.187330 	-1.711623 	0.782630 	-0.819295 	0.000000 	0.350199 	-0.198531 	0.386836 	0.732456 	-1.848168 	1.367303 	0.000000 	2.026575 	0.000000 	1.276021 	
