0.000000 	1.318906 	1.371185 	2.507147 	-3.625740 	-1.582183 	0.000000 	-0.349084 	0.878473 	-0.227329 	0.268801 	-0.226695 	0.361699 	-0.791719 	-0.612417 	-0.444576 	1.398146 	-1.333815 	-1.422188 	0.955635 	-1.655975 	2.160168 	-0.589336 	-2.352940 	0.000000 	2.516903 	2.464690 	0.700921 	-2.394564 	0.348234 	1.056366 	0.000000 	-2.506005 	0.000000 	0.376486 	0.000000 	0.000000 	1.837769 	0.305100 	2.877214 	1.810428 	0.885164 	0.671156 	0.000000 	0.746366 	-0.738096 	-0.829837 	0.000000 	0.852591 	-2.267139 	0.324487 	1.538503 	-0.452292 	-1.141506 	0.787768 	-0.300557 	1.823577 	0.000000 	0.000000 	-1.710613 	1.585348 	-1.851806 	-0.424797 	-1.916292 	1.352260 	-1.722020 	-2.109918 	-0.532300 	-0.355859 	0.666837 	-2.029651 	-1.222245 	0.423477 	0.901379 	1.365545 	2.355683 	-1.218127 	3.807523 	-1.266992 	0.000000 	1.173600 	-1.070239 	-0.587100 	-0.373941 	1.292243 	0.000000 	-1.707357 	2.225507 	-0.980710 	0.000000 	-0.647583 	-1.085978 	-0.847075 	2.847191 	-1.034617 	-0.970851 	1.390377 	-1.516484 	-2.232730 	-0.843082 	0.447496 	-1.272193 	2.283122 	0.724887 	0.571628 	1.981705 	-1.441109 	-0.871300 	-0.088012 	-0.842228 	1.348499 	-1.994315 	0.000000 	0.000000 	-2.812129 	0.863130 	1.778469 	0.726680 	-0.178274 	1.405059 	1.950902 	-1.242809 	0.483905 	-0.568290 	
0.641035 	1.379974 	-1.654272 	-0.991972 	2.148025 	0.000000 	-0.685514 	0.195942 	0.828329 	1.309671 	-2.524357 	0.000000 	-2.615097 	-1.171131 	-2.523741 	-2.111676 	-0.589218 	1.759736 	-0.677888 	0.053964 	-0.826290 	0.933848 	1.049852 	0.136964 	0.993769 	0.000000 	-0.663557 	0.000000 	-1.439809 	2.184611 	1.189560 	-2.014852 	1.565076 	0.000000 	-1.868250 	0.679020 	0.990432 	0.000000 	1.180590 	-1.312838 	-1.042939 	2.679514 	1.464510 	-2.946512 	1.155763 	2.931172 	0.547435 	-2.254522 	0.000000 	2.185115 	-3.688983 	0.879865 	0.267035 	0.000000 	-0.458594 	2.149207 	-0.797586 	1.211789 	-3.035090 	0.650349 	0.000000 	-1.219168 	-0.512766 	0.796017 	-0.739308 	0.000000 	0.000000 	1.468454 	0.861099 	-0.330920 	-2.031052 	0.981969 	2.564977 	2.670265 	0.321323 	0.000000 	-1.458888 	-1.237484 	1.337831 	0.118771 	0.000000 	1.436041 	1.597451 	0.000000 	2.084949 	-0.818727 	-1.408695 	2.770545 	0.966498 	-1.702180 	0.000000 	0.000000 	-0.728848 	-1.029862 	0.252071 	2.426656 	0.319096 	0.900285 	0.623192 	0.144134 	-2.709893 	0.562594 	0.000000 	-1.401152 	0.263467 	-0.416098 	-0.892117 	-0.673593 	0.000000 	-1.921946 	0.000000 	0.000000 	2.000522 	-1.593451 	0.000000 	0.000000 	1.158849 	-0.601221 	0.419200 	-0.817028 	-1.390843 	0.000000 	1.525007 	0.719186 	
-1.349331 	-0.953242 	0.502168 	2.950699 	-0.495380 	0.841387 	-1.023066 	-2.053859 	-1.453272 	3.972463 	0.000000 	1.560828 	0.949660 	1.239488 	-1.614024 	0.396721 	-1.862190 	0.000000 	-0.997360 	-0.122390 	0.832749 	0.000000 	-2.399781 	-1.614138 	0.292955 	-1.127761 	-2.400084 	0.113994 	1.792657 	0.514586 	-0.334956 	2.512730 	1.492369 	2.631318 	2.158466 	0.292374 	0.079955 	-1.952814 	0.412219 	-2.737277 	1.259009 	3.008459 	0.830679 	-0.842658 	1.693042 	-0.591123 	-2.287152 	1.239696 	-1.110102 	-0.906826 	0.000000 	0.000000 	0.000000 	-2.119713 	-1.125018 	2.036421 	1.083757 	-0.903273 	-0.426908 	-0.295285 	-1.637954 	-3.092401 	-0.281144 	-0.799951 	-0.566720 	-1.548786 	1.871747 	0.608188 	-2.145008 	-1.272881 	-1.154060 	-1.903154 	0.772548 	-1.527577 	1.229017 	-0.916654 	0.920377 	3.272448 	0.757845 	0.403228 	1.902948 	-0.649026 	0.000000 	-1.685274 	-0.499506 	-1.999774 	0.495576 	0.000000 	1.261070 	0.836889 	2.522026 	0.200415 	-0.430727 	-2.248155 	-1.957148 	-0.327714 	2.106440 	0.459682 	0.651518 	-0.355205 	-2.608200 	-1.690562 	0.000000 	-0.575321 	0.566071 	0.781889 	0.000000 	0.054952 	1.296129 	1.893373 	2.810627 	0.000000 	0.925591 	-0.880462 	-0.530886 	0.404286 	-1.013765 	0.000000 	-0.184145 	1.689388 	1.592552 	0.000000 	-0.222985 	1.399425 	
3.100096 	-1.574007 	1.646796 	0.491541 	2.718196 	-0.523981 	1.193214 	-1.857249 	0.549931 	0.000000 	0.574416 	0.000000 	-0.597883 	0.000000 	0.000000 	-0.777759 	0.601778 	0.631081 	0.000000 	-0.336920 	-1.149684 	0.000000 	2.522259 	1.954545 	0.842008 	0.437427 	-0.920007 	1.422634 	0.759799 	-0.734048 	-0.769913 	-1.850382 	0.000000 	0.000000 	0.000000 	0.000000 	-1.113627 	-1.773382 	0.000000 	-0.797182 	0.375253 	-1.821078 	-1.518740 	1.927931 	-0.899805 	0.340426 	0.786267 	-0.361326 	1.441704 	0.242786 	2.337194 	0.052744 	-0.575357 	-0.223968 	-0.798480 	-1.948030 	0.000000 	-2.087609 	-0.936368 	0.814401 	1.869518 	1.374830 	-1.200060 	0.723173 	-0.473241 	0.324270 	0.000000 	0.644522 	0.821212 	1.163192 	0.746083 	-1.448582 	0.593855 	-0.138269 	-2.138723 	-1.121946 	-1.014891 	0.000000 	-1.798379 	0.605633 	0.485194 	0.000000 	-0.303431 	-0.585437 	-2.007641 	-0.803168 	1.012963 	-1.614881 	0.315029 	2.596362 	0.143392 	2.573990 	-0.637988 	-2.134104 	-0.832183 	0.000000 	-1.138825 	2.615510 	0.000000 	-1.368113 	-1.746004 	1.968676 	0.452771 	-0.909895 	0.886487 	-2.302947 	0.000000 	0.771480 	2.877781 	-2.113745 	-1.695097 	1.768321 	0.818339 	1.742298 	-0.175137 	-0.353173 	0.271201 	0.000000 	-1.487461 	0.620197 	-0.442880 	0.000000 	0.453226 	-0.794980 	
1.212583 	0.000000 	-0.904961 	0.000000 	0.000000 	0.855084 	-1.740611 	-0.610750 	0.000000 	-0.227494 	-0.433524 	0.000000 	-0.875473 	0.000000 	-0.716314 	2.172655 	-0.882219 	0.347031 	-0.630467 	0.518720 	-0.323179 	-0.524359 	0.454471 	-1.069721 	0.000000 	0.000000 	0.000000 	0.431888 	2.460685 	-1.450336 	-1.172425 	-0.802548 	1.040764 	-1.001976 	0.000000 	0.972312 	-0.333040 	0.869136 	-0.625914 	1.946244 	1.025474 	-0.955030 	0.496718 	-0.715838 	2.526331 	2.158865 	0.774992 	0.000000 	-0.605146 	-0.811699 	-0.468680 	0.000000 	-0.837860 	0.894448 	0.436277 	0.361537 	-0.607655 	2.168312 	-1.363473 	-0.290452 	0.545531 	0.252669 	0.000000 	1.581337 	-1.498149 	-2.116252 	0.000000 	0.787845 	-0.844871 	0.190002 	-1.572086 	2.061433 	0.419189 	-0.250521 	-1.142778 	0.000000 	0.000000 	-2.650648 	1.658865 	-1.176640 	0.573871 	-1.611795 	0.000000 	1.487642 	1.322711 	-0.443227 	-0.056501 	0.000000 	-1.032456 	0.216583 	0.442434 	1.594072 	0.200331 	-0.775237 	2.528122 	0.214856 	0.000000 	-0.592777 	-1.922390 	2.929553 	0.000000 	-0.139704 	-2.044084 	1.931560 	-0.968965 	-0.179707 	-0.800556 	-0.668914 	-0.883430 	-0.221025 	0.000000 	0.000000 	-1.338687 	0.197036 	0.462798 	0.000000 	0.000000 	-0.701148 	0.000000 	0.742384 	0.904938 	1.154679 	0.416807 	-1.100552 	
-0.098605 	0.000000 	1.309140 	0.000000 	-2.443939 	-0.165836 	-0.840962 	1.844449 	0.421775 	-1.199176 	2.522033 	-0.594069 	0.000000 	1.368599 	-1.595437 	0.970225 	-0.353536 	0.368181 	0.000000 	-1.281127 	-0.509562 	1.800258 	-3.765018 	2.708388 	-0.458317 	-1.534206 	0.000000 	-1.110404 	0.000000 	2.665278 	-1.857024 	0.000000 	0.000000 	0.000000 	0.286191 	0.000000 	0.739276 	-0.116666 	0.416915 	-1.176166 	0.101299 	2.511446 	0.199890 	0.000000 	-1.081712 	-1.274719 	-1.037986 	-0.368372 	0.000000 	0.515599 	-0.781676 	1.202514 	3.794597 	0.000000 	0.000000 	-0.789521 	1.377115 	-1.187746 	-2.906468 	-1.977218 	-0.321689 	-2.094178 	-0.787321 	-1.293099 	-0.780311 	-2.161559 	-1.297634 	0.056589 	1.003773 	1.070020 	-1.186746 	2.073142 	1.405468 	0.000000 	0.000000 	0.000000 	-0.317255 	1.134969 	-1.250151 	1.630597 	2.160845 	1.490435 	0.355649 	0.151934 	-1.605564 	-0.883211 	-0.647655 	0.000000 	1.493073 	-1.241944 	0.000000 	-1.253141 	0.624808 	0.000000 	0.000000 	1.812251 	1.036621 	1.483966 	0.686160 	1.475963 	1.965302 	0.670277 	0.000000 	-1.827252 	-1.065905 	1.040355 	0.746195 	-0.183079 	1.160379 	1.364468 	-0.745978 	0.000000 	0.000000 	0.000000 	1.400754 	-1.257828 	0.000000 	-1.195217 	-1.223265 	2.359002 	0.000000 	-1.448482 	-3.399448 	2.237562 	
0.270615 	0.780051 	-0.711766 	-1.017851 	0.000000 	0.229883 	0.000000 	-0.950759 	0.000000 	0.000000 	-2.424896 	0.311062 	1.705947 	-3.810445 	-1.053634 	1.088365 	-0.123134 	1.217476 	0.000000 	1.964393 	1.577777 	-1.801661 	0.536688 	-0.324525 	0.747243 	1.690849 	-1.942103 	-1.879674 	-2.586143 	-1.510304 	0.577735 	2.527137 	-0.469691 	-0.891332 	1.226965 	-0.365129 	1.509376 	0.219927 	1.720104 	-1.338943 	-2.988278 	0.000000 	1.190997 	-1.924380 	0.731677 	2.188144 	1.888413 	0.817518 	-0.952137 	2.892324 	-1.284678 	-1.733284 	0.000000 	3.288207 	-0.054870 	0.000000 	-1.057947 	0.178714 	0.769293 	1.571417 	0.307740 	0.174687 	-1.388096 	-0.117113 	-0.297398 	0.984157 	1.074422 	0.000000 	1.703801 	-3.302334 	-0.584581 	0.717068 	2.521856 	0.000000 	-0.396948 	1.136888 	0.350976 	-2.446327 	0.353060 	-1.262612 	0.000000 	-0.908070 	-0.918215 	0.000000 	0.000000 	-1.804417 	1.331584 	-0.568845 	-0.970898 	0.603389 	0.000000 	-0.715785 	1.213182 	0.185303 	0.000000 	0.799727 	0.000000 	-1.887923 	-1.318120 	-0.828112 	2.285660 	0.503451 	0.272795 	0.000000 	-0.576186 	0.000000 	1.727421 	0.000000 	1.311150 	0.000000 	-2.413642 	0.000000 	0.000000 	-0.957754 	1.667129 	-0.949937 	-2.279744 	-1.771585 	1.716167 	0.439540 	0.000000 	-0.149748 	1.919741 	0.902780 	
0.731744 	-1.270613 	-0.367805 	0.000000 	2.808332 	-1.006350 	-0.317880 	0.769898 	0.915331 	1.343129 	0.000000 	-0.976211 	1.178290 	1.344136 	-3.026178 	-0.391567 	0.192256 	0.672340 	-0.390971 	-1.982504 	1.518086 	-0.302652 	0.000000 	0.804184 	-0.128616 	-0.850213 	-2.159055 	0.334667 	-0.986562 	0.495392 	-0.626465 	0.000000 	0.637275 	2.480049 	-2.741648 	-0.280629 	0.117130 	0.000000 	-0.921483 	-0.494302 	-0.830904 	0.807185 	1.846714 	0.720967 	0.000000 	-1.155459 	0.591463 	-0.881039 	-0.764450 	2.088421 	0.272814 	0.451093 	1.908079 	0.444807 	0.296705 	2.370536 	0.385089 	-0.078298 	-1.883430 	-1.163418 	-0.921582 	-0.945771 	0.642229 	0.174090 	0.000000 	0.647054 	2.804423 	0.878633 	0.779650 	1.036142 	1.082791 	-2.457835 	-1.650545 	2.020487 	-0.627686 	0.000000 	-1.252078 	1.421527 	-2.659115 	-0.359300 	-0.784680 	1.214860 	0.926075 	-0.768061 	-2.188979 	-1.218375 	0.589796 	1.435294 	-0.681501 	-0.716430 	0.000000 	-1.861011 	0.000000 	-1.587057 	-1.388525 	-0.483585 	2.186720 	0.389364 	1.149936 	-1.953292 	0.321352 	0.000000 	1.189129 	-0.438559 	1.863366 	0.686063 	0.000000 	0.374054 	0.467606 	0.000000 	-0.915964 	1.509009 	0.423000 	0.000000 	2.073979 	0.000000 	0.000000 	-0.231225 	-1.915327 	0.000000 	-1.521812 	-0.872823 	0.249479 	1.197898 	
-1.809009 	0.000000 	-1.088813 	1.243360 	0.887149 	0.000000 	-0.342177 	0.000000 	0.767991 	2.262012 	1.375340 	-1.159152 	0.300739 	0.667867 	-0.180766 	-0.055452 	-1.320630 	-1.451755 	-0.431852 	0.000000 	-0.521619 	1.225386 	0.000000 	1.423144 	0.000000 	-0.744269 	-0.935153 	0.988447 	1.645344 	1.475387 	-0.158440 	0.271682 	-1.007228 	0.512462 	0.000000 	-1.851126 	-0.727830 	-0.150571 	0.000000 	-1.158650 	-1.896969 	0.000000 	0.064980 	0.966600 	0.000000 	0.000000 	-0.321395 	0.000000 	-0.440929 	0.322598 	-0.293858 	0.209040 	0.474307 	0.971560 	-1.895289 	0.281984 	0.623211 	-4.032013 	-1.269141 	1.104961 	1.543022 	-2.411641 	-0.604342 	-1.650810 	1.361014 	0.000000 	-2.262712 	-0.694854 	0.733860 	0.000000 	1.015582 	-0.921890 	1.752729 	0.000000 	1.115694 	-0.278512 	-0.362344 	2.486675 	0.000000 	1.478534 	0.000000 	2.437395 	-1.388625 	-1.137351 	-2.474857 	0.539652 	-1.580762 	-0.857658 	1.676686 	-0.138297 	-0.903171 	1.319106 	-0.369514 	0.193203 	0.000000 	-1.701968 	-0.965621 	-0.796016 	0.509103 	-1.176098 	1.932150 	0.000000 	0.000000 	0.991980 	0.000000 	1.048186 	-0.351872 	2.609812 	0.000000 	0.490957 	1.651214 	-0.202359 	0.000000 	0.831044 	-0.695699 	2.832455 	1.021803 	0.336208 	-0.975071 	-0.402559 	-0.894168 	0.000000 	-0.257444 	1.786621 	
0.000000 	-2.261058 	-0.568115 	2.769008 	0.000000 	0.000000 	-1.878635 	-0.807032 	-1.546735 	0.870669 	0.000000 	-0.550380 	0.397585 	0.972441 	-0.968904 	0.000000 	-1.334817 	0.916743 	1.531876 	-0.774186 	1.094830 	0.620858 	1.813788 	-2.428871 	-0.474449 	-0.727020 	1.407726 	0.672137 	-0.197112 	-0.284392 	0.759911 	0.918107 	0.000000 	2.771393 	0.864839 	-0.815659 	0.694506 	0.368468 	-0.924733 	0.000000 	-0.835414 	0.663642 	-0.675413 	0.000000 	0.980126 	-1.190175 	1.362074 	-0.315737 	2.205047 	-0.491137 	0.000000 	-0.617720 	0.000000 	0.000000 	0.000000 	1.234435 	-1.215452 	0.000000 	-1.747762 	2.195318 	-0.294560 	0.000000 	-1.002475 	0.924499 	-1.294133 	0.000000 	-1.276416 	0.000000 	-2.196270 	0.000000 	-1.420531 	-1.437014 	-0.383283 	1.775600 	1.038574 	0.059034 	0.197057 	2.188029 	-0.647867 	-1.620614 	0.369987 	-0.710747 	0.000000 	-1.485825 	0.000000 	-0.936072 	0.000000 	-0.762518 	0.000000 	0.000000 	0.000000 	2.137802 	0.518477 	-1.354863 	1.508409 	1.272989 	1.713517 	0.451757 	0.973417 	-0.339670 	-4.106603 	1.380613 	-1.898179 	0.279645 	1.844241 	1.046775 	-0.978019 	0.000000 	-1.109690 	-1.263812 	3.112141 	1.140212 	0.000000 	-0.447930 	0.000000 	0.000000 	-1.031381 	0.474220 	0.953608 	-0.661137 	0.322580 	-0.663255 	1.537880 	-0.278175 	
