-0.100530 	0.241837 	-1.542247 	-0.519983 	-1.119200 	3.048039 	-0.474629 	1.577638 	3.126105 	0.406070 	1.636283 	-1.744908 	0.653744 	-0.457009 	0.532509 	0.772542 	1.206502 	0.000000 	1.339821 	-1.353187 	0.414958 	1.644277 	1.275639 	0.738933 	0.844697 	0.000000 	1.344228 	0.000000 	-0.331576 	1.181681 	-1.051720 	1.390068 	-0.871229 	-0.947927 	0.000000 	0.482328 	0.281865 	1.344239 	-3.057125 	0.000000 	0.569189 	-1.524867 	-1.743147 	-0.681250 	-0.706914 	1.178653 	-1.012744 	-2.235860 	0.633675 	-1.093291 	2.035543 	2.149329 	0.000000 	-0.746144 	-1.332807 	-0.264740 	-0.351534 	-2.287528 	0.364550 	-1.950690 	0.000000 	1.503953 	-1.650379 	-1.830459 	-1.363548 	-0.881020 	-0.673727 	-1.242363 	0.000000 	2.225143 	-1.319000 	-0.672541 	-0.508036 	1.034847 	-2.935754 	-1.303624 	2.582480 	2.033619 	-3.787364 	-1.522756 	-0.279101 	-1.188530 	-0.781608 	-1.696067 	0.000000 	1.062566 	1.302706 	2.699524 	-0.509455 	-1.238041 	0.000000 	-0.276367 	-0.840471 	0.000000 	0.584487 	-0.799433 	0.285171 	0.000000 	0.488556 	1.091243 	0.217352 	1.364650 	2.860939 	1.885494 	-1.409377 	-0.586844 	2.454867 	0.867895 	0.000000 	0.000000 	-1.692611 	0.658136 	-0.359164 	-1.541901 	2.111712 	0.941235 	2.100682 	0.361194 	-0.249502 	
1.764169 	1.693823 	2.054205 	1.045175 	-0.072163 	0.000000 	1.733309 	0.743486 	0.756008 	0.817245 	-2.046735 	1.266249 	-0.899917 	-0.317144 	0.634323 	1.574732 	0.699204 	1.299560 	-0.286355 	1.868460 	-1.397694 	0.563212 	1.484929 	-0.876036 	0.000000 	1.593581 	-0.675557 	0.182902 	-0.522775 	3.925149 	0.000000 	1.422208 	-2.455191 	-0.435953 	0.667448 	0.000000 	0.139340 	0.283365 	0.823633 	0.000000 	0.759910 	1.813382 	0.000000 	0.235513 	-3.165766 	0.276929 	-1.105481 	-1.440670 	-0.987919 	0.830431 	-0.337122 	0.000000 	-0.693476 	0.000000 	-0.720149 	0.000000 	-1.835395 	-1.130560 	0.862519 	0.981990 	-1.768881 	0.000000 	-0.784913 	-1.323872 	1.341518 	0.000000 	-0.569214 	0.000000 	-1.586493 	-1.392983 	-1.382892 	0.382071 	-0.860839 	0.506875 	1.269529 	-0.516027 	-0.277497 	-0.332315 	1.783575 	0.827573 	0.000000 	0.254497 	0.000000 	0.000000 	0.000000 	-0.830229 	-1.039025 	-0.638060 	1.415774 	1.436994 	0.246266 	0.999551 	0.412291 	-1.217244 	-1.233642 	-1.137528 	-1.391366 	-0.157634 	0.449383 	-1.171270 	0.174103 	0.793118 	1.905698 	-0.581745 	0.000000 	-0.917608 	0.513323 	1.033755 	0.419797 	0.421106 	-0.542063 	-2.640324 	-1.570179 	-1.154157 	1.111262 	0.000000 	0.000000 	0.950882 	-2.963012 	
0.064385 	-0.692874 	0.070521 	-0.824594 	-0.225965 	0.945088 	1.400677 	2.169956 	-1.468551 	-0.565319 	2.729682 	-0.369664 	-0.496237 	-0.494878 	-0.590497 	-0.188536 	0.326111 	0.300710 	-0.535667 	2.039550 	-1.229944 	0.000000 	-2.930016 	-1.030770 	0.176534 	0.274814 	-0.933789 	0.120228 	-0.772459 	-1.020423 	2.295136 	-1.062875 	0.115513 	0.000000 	0.000000 	-0.369239 	0.787367 	0.501142 	1.292027 	0.000000 	-1.517142 	-0.527451 	-0.876117 	-0.385850 	-0.507712 	0.000000 	-1.745290 	-1.301649 	0.495636 	2.727353 	1.047390 	4.730807 	2.011423 	-1.842858 	0.000000 	-1.421075 	0.680988 	2.161998 	0.977095 	-1.221280 	-0.224792 	-1.768804 	-2.012456 	-1.335619 	-2.031081 	2.169011 	0.402252 	0.000000 	0.887871 	-0.442543 	-1.003567 	1.293767 	-0.864768 	0.680169 	1.994920 	0.412257 	0.000000 	0.000000 	-0.662376 	0.323609 	1.374812 	0.670163 	0.547182 	-0.479428 	-0.370952 	1.793306 	-1.566272 	-0.661906 	2.308450 	-0.567313 	0.129644 	1.822608 	-1.623806 	-1.742794 	1.371733 	1.677083 	-0.723293 	-1.880180 	0.000000 	-2.268301 	0.583806 	-1.369348 	-1.000133 	0.379730 	-1.320056 	-1.120735 	-1.384060 	2.128750 	-0.801639 	2.497967 	-0.414657 	2.130142 	0.933508 	-2.006422 	1.345226 	0.435831 	1.317182 	-2.162882 	0.000000 	
0.437455 	1.321193 	-2.377411 	-2.812805 	-0.563156 	-1.240999 	0.000000 	1.003823 	-0.695161 	0.000000 	0.000000 	-0.518142 	1.370939 	1.919774 	-1.023795 	-0.557506 	0.561588 	0.000000 	0.502575 	0.858992 	-2.465023 	0.000000 	0.762549 	-1.419192 	0.638858 	0.000000 	0.000000 	0.000000 	0.453870 	-0.820441 	-1.300279 	1.274222 	2.104054 	0.779374 	0.000000 	2.088957 	-0.666653 	0.000000 	1.127282 	0.391930 	-0.999254 	0.997325 	1.317420 	-1.405933 	0.165575 	-1.147437 	-0.453920 	-0.191992 	1.555670 	-1.015131 	0.000000 	0.000000 	-1.271846 	-0.956927 	-1.125821 	0.316099 	2.273199 	-0.837351 	2.193368 	1.710816 	1.395766 	-0.379571 	-0.771932 	-1.521619 	-1.418098 	1.485072 	-0.157765 	0.108757 	0.000000 	-0.172981 	-1.679055 	-1.555495 	-0.846196 	0.000000 	-0.090028 	1.779238 	1.715555 	-1.987704 	1.062185 	0.457320 	-1.945769 	2.038358 	0.455500 	-0.893184 	-0.742068 	0.637871 	-0.560397 	-0.068778 	-1.693335 	-1.357349 	0.998910 	-0.461337 	-1.258042 	1.949992 	2.540709 	-0.927551 	0.000000 	2.387909 	0.000000 	-0.914518 	-0.366742 	-0.371828 	-1.005282 	2.162480 	-0.667959 	-0.839943 	1.311120 	1.086557 	-1.002590 	1.980840 	0.148635 	0.168026 	-1.281048 	-1.635360 	-0.925467 	0.995929 	-1.399284 	1.075513 	1.167212 	
1.171885 	0.698496 	0.792277 	-1.641954 	0.913540 	-0.137985 	-0.584376 	-0.805362 	0.638104 	0.000000 	0.710891 	-0.917612 	0.000000 	0.000000 	-0.302558 	-0.917483 	0.000000 	0.000000 	0.000000 	0.508330 	-0.178130 	-0.845720 	0.000000 	-0.707008 	0.000000 	-0.560972 	0.000000 	-0.749508 	-1.546393 	-0.891880 	2.006424 	1.354095 	0.557282 	0.823908 	0.000000 	1.066822 	0.000000 	-0.649481 	1.691229 	-0.970669 	0.907071 	-0.706971 	1.297001 	2.050650 	-0.346528 	-0.275786 	-2.063477 	0.486371 	0.081115 	1.323448 	0.526021 	-0.299659 	0.989398 	-1.655242 	-1.451354 	-0.899286 	0.815371 	-1.642075 	0.000000 	-1.604232 	2.516557 	1.051436 	-0.170562 	-1.064309 	-1.503998 	0.058754 	0.000000 	-0.888033 	1.780248 	1.366868 	-2.166112 	1.643208 	0.614419 	-0.788227 	-1.842304 	-1.478730 	0.991541 	-2.012314 	-0.152700 	-0.918262 	0.413971 	1.667782 	1.484899 	0.855484 	0.644940 	0.000000 	0.501025 	1.549194 	1.000339 	0.811824 	-0.747451 	0.000000 	0.000000 	0.079339 	2.841035 	-2.519011 	-1.171419 	-0.630670 	-2.211495 	1.276351 	-2.588341 	0.451149 	1.505554 	0.857306 	-0.142316 	1.331791 	-0.928539 	1.758602 	0.137298 	0.867551 	-0.209919 	1.530972 	0.717475 	-2.565796 	-2.136946 	1.571102 	-1.135476 	-0.754008 	0.987482 	
-1.277066 	-1.632605 	0.887045 	1.502454 	-1.936009 	0.000000 	-1.071127 	-0.680069 	-0.894778 	-2.550325 	2.174727 	0.000000 	0.736748 	2.091237 	-0.597607 	-0.480458 	-1.229086 	1.910632 	-1.213160 	-0.456980 	-0.917434 	-0.920997 	-0.713255 	0.426444 	-1.762705 	2.556655 	1.329469 	0.000000 	0.718875 	0.000000 	0.205279 	0.000000 	-1.384886 	1.711131 	-1.908960 	0.264747 	0.000000 	-2.317238 	0.000000 	-1.963105 	0.000000 	0.360582 	-0.971841 	0.883080 	0.649632 	-0.954106 	0.616635 	0.000000 	1.034187 	1.421224 	-0.291178 	2.523263 	-1.393210 	2.327500 	2.009517 	-1.532748 	2.138494 	-1.375952 	2.920635 	0.970773 	-0.154322 	-2.110914 	0.000000 	0.244581 	0.605899 	1.402692 	-0.393826 	1.161346 	-0.569641 	1.254774 	0.123693 	0.000000 	0.513447 	-1.421586 	0.470505 	0.359010 	0.406301 	-1.468197 	-1.763132 	-0.657575 	-0.884418 	0.000000 	2.935971 	-2.774883 	1.209753 	1.983183 	1.596906 	0.709992 	-3.441759 	0.607658 	-0.168441 	-1.119381 	0.000000 	-0.479825 	0.796032 	-0.172168 	2.104412 	0.000000 	-2.167136 	0.469799 	1.538435 	0.556163 	-1.759883 	0.924558 	-1.444775 	-1.190142 	-1.186481 	-1.689743 	0.462712 	0.000000 	0.186528 	0.918664 	0.717984 	0.000000 	0.438197 	2.202909 	-1.845686 	1.504254 	0.505703 	
-1.643895 	0.000000 	1.407340 	-1.409787 	-0.189035 	-2.651885 	0.468245 	-0.180621 	-0.784107 	0.000000 	0.816421 	-0.274437 	-0.293113 	0.230146 	0.000000 	-0.806116 	1.855625 	1.572974 	0.405490 	-0.636854 	-1.270649 	0.000000 	1.509199 	-0.609611 	2.282924 	-0.744848 	-0.540870 	-1.621626 	0.702141 	1.415780 	0.523660 	0.000000 	-0.376354 	1.276283 	0.635470 	0.486650 	0.000000 	0.123809 	0.000000 	0.614606 	-0.782059 	0.000000 	1.371900 	0.315414 	0.920120 	-0.702417 	-2.510696 	0.252500 	0.000000 	0.761049 	-0.699283 	0.000000 	-2.961268 	-2.038566 	-0.108221 	1.449818 	-1.143030 	1.949792 	0.000000 	1.151706 	2.265217 	-0.651152 	-0.658946 	-1.510799 	-0.631613 	0.223313 	0.374850 	0.397211 	-1.760194 	0.000000 	0.765048 	-0.709695 	0.825553 	0.902854 	-0.297576 	-0.689476 	0.000000 	-0.462297 	0.000000 	1.444969 	-2.247664 	0.155869 	-0.051812 	1.144028 	-0.423996 	0.000000 	0.000000 	1.453922 	-1.318637 	-0.196460 	1.462304 	0.300771 	-1.497978 	-0.476104 	0.750795 	0.975077 	0.000000 	1.163273 	-0.194934 	-1.412501 	-0.958077 	-0.257306 	3.035573 	0.000000 	1.289618 	0.000000 	1.227058 	0.000000 	-1.398671 	1.136319 	-0.433594 	-0.726616 	1.883165 	-0.287089 	0.449052 	1.351517 	-1.068001 	-0.987543 	-0.636131 	
0.000000 	0.208606 	0.220855 	-1.292047 	0.767631 	0.610641 	2.566218 	-1.395110 	2.391116 	1.636974 	1.151168 	0.000000 	-0.629478 	-0.983940 	0.563690 	0.691372 	1.014536 	-1.181929 	-0.693489 	1.834870 	0.508558 	0.000000 	-2.340423 	-1.940007 	1.428923 	-1.141885 	-0.248816 	0.000000 	-0.297384 	1.368033 	1.171233 	-0.162454 	0.000000 	0.000000 	0.864523 	2.312004 	0.799667 	0.000000 	-0.887669 	-0.908215 	0.000000 	-2.746242 	-0.675898 	-0.889539 	0.852301 	-2.577366 	0.582092 	1.562514 	1.333886 	0.402771 	0.000000 	1.775346 	1.176842 	-0.906036 	-1.253886 	-2.986478 	-2.166504 	0.000000 	1.367063 	-0.856292 	-1.004602 	0.851778 	0.890559 	-3.481536 	-2.075321 	-0.553226 	-0.699178 	-0.465335 	0.924206 	0.936421 	-1.242247 	0.000000 	0.185466 	1.424285 	0.000000 	0.897510 	0.593986 	-0.313820 	0.605731 	-1.272730 	0.739198 	1.023031 	0.000000 	1.536614 	0.401832 	-2.637720 	-0.388738 	0.704513 	-0.269964 	0.552797 	0.000000 	0.000000 	-0.139549 	-0.544007 	0.729928 	1.104295 	0.791612 	0.757736 	-0.396367 	1.760737 	1.580743 	-0.613832 	-1.710806 	1.443638 	0.000000 	0.000000 	0.000000 	-1.224793 	-1.871952 	-1.174867 	-1.476534 	-1.573888 	0.521019 	-1.311305 	-1.255039 	0.881340 	2.572532 	0.478684 	1.642148 	
-0.306282 	-0.479130 	-1.848148 	1.360504 	1.104692 	-0.994522 	1.475302 	0.000000 	-2.060904 	-0.589825 	1.025497 	-1.492473 	0.000000 	-1.326346 	0.351408 	2.323410 	0.140280 	0.811667 	1.967492 	0.792145 	-1.868895 	-0.570840 	-1.259782 	1.823980 	-1.555071 	1.224316 	-1.600380 	1.297246 	1.257755 	1.437534 	-0.648411 	-1.583686 	2.569680 	0.834538 	1.082556 	0.000000 	0.220961 	1.836176 	2.064457 	1.196887 	-0.525727 	-2.408151 	-2.166943 	1.690209 	3.214434 	0.551942 	-0.445375 	0.000000 	0.000000 	-1.929724 	-0.420852 	0.171005 	0.968762 	-1.005427 	-2.432056 	-0.414263 	-1.300778 	0.000000 	-2.027513 	2.901014 	1.644439 	1.838465 	-2.131252 	1.376385 	-2.299910 	-0.665277 	-0.386480 	-1.656971 	-0.343299 	-1.667902 	0.453417 	0.000000 	-0.554908 	0.000000 	1.109965 	-1.418819 	0.350712 	0.878784 	-0.188445 	1.127900 	1.809074 	0.771580 	-1.413207 	2.780119 	0.000000 	0.649202 	0.300004 	1.187564 	-0.916575 	-1.529422 	2.143061 	-2.003786 	-0.804534 	-0.379454 	-2.580172 	-0.419648 	-0.889354 	-0.343740 	-2.516578 	-0.363149 	0.000000 	-0.746162 	1.090448 	-0.531922 	1.166811 	0.000000 	0.000000 	1.291766 	0.000000 	-1.205147 	-1.491072 	-2.053875 	1.517460 	0.499770 	1.542665 	0.000000 	0.842391 	0.000000 	0.844147 	
-1.545902 	-0.273212 	-0.336504 	-0.563809 	0.000000 	-0.989762 	1.087611 	-1.444266 	-1.806036 	0.000000 	-1.323287 	0.000000 	0.000000 	1.749045 	1.156630 	1.372794 	1.844503 	1.082083 	-1.096566 	0.000000 	0.000000 	0.699864 	1.746568 	0.569424 	-0.246105 	-0.815707 	1.539052 	-0.605874 	-0.269639 	1.034784 	1.576270 	0.630491 	-0.726475 	0.842090 	0.268657 	1.544372 	0.000000 	0.000000 	0.826764 	0.000000 	1.343403 	0.267833 	-1.455393 	1.078020 	-0.769839 	-2.020463 	0.000000 	-1.164370 	1.367790 	0.774747 	-0.175885 	-0.850127 	-2.500694 	-0.816467 	0.629727 	0.000000 	-1.581404 	-0.515617 	0.181923 	-0.670552 	1.396671 	0.000000 	-0.298099 	-1.755162 	0.000000 	-0.683606 	-1.565590 	1.315853 	-1.579881 	1.571403 	2.006697 	0.000000 	-0.438473 	-1.517293 	-1.635231 	0.000000 	0.543802 	0.000000 	0.000000 	-0.712165 	-0.474831 	1.370085 	1.070114 	-0.719030 	0.500772 	-1.674638 	1.924046 	1.867721 	-1.477987 	-0.918498 	0.418715 	-2.410474 	0.000000 	0.571837 	1.924703 	0.000000 	0.000000 	0.000000 	-2.586277 	0.306983 	0.892322 	0.727059 	1.010021 	0.642265 	2.370428 	-0.984902 	-0.205667 	1.946078 	-1.800552 	-0.281859 	-1.595611 	-1.256465 	0.647867 	0.000000 	0.000000 	2.619958 	0.000000 	0.000000 	1.323248 	
0.000000 	-2.698276 	0.379827 	0.199294 	-1.210194 	0.000000 	-1.059497 	-1.058047 	-1.436438 	1.070374 	-0.337627 	-0.320814 	1.145312 	0.000000 	3.114426 	0.000000 	-0.636843 	2.032664 	1.234946 	-0.448389 	-0.160981 	-1.308887 	1.583947 	0.935988 	0.000000 	0.000000 	1.289896 	1.150098 	1.005564 	0.000000 	1.955963 	1.040122 	2.167548 	-1.380035 	0.512120 	0.000000 	-0.870499 	-2.582689 	0.000000 	-0.523233 	-0.677777 	-1.081305 	0.000000 	0.549401 	-0.309211 	-1.126672 	1.641742 	1.590407 	0.776387 	-0.399076 	-0.943994 	2.661186 	-1.951027 	-0.928492 	-1.925756 	0.821047 	-1.228241 	0.763734 	-0.548513 	0.000000 	-0.153502 	0.693058 	-0.607191 	0.000000 	0.585629 	1.062623 	0.560207 	0.223748 	0.000000 	0.210064 	0.000000 	-0.254160 	1.551127 	-1.182806 	0.000000 	0.000000 	-1.023247 	0.285755 	0.196473 	0.101996 	1.429590 	-1.821865 	0.552943 	0.000000 	-3.330313 	-2.765185 	-0.273567 	1.316479 	-0.069928 	2.184847 	1.287966 	-1.272125 	0.763820 	1.646210 	-2.003632 	1.079715 	0.467988 	-0.909404 	-2.277322 	-0.560021 	0.000000 	-0.228263 	0.958612 	-2.462434 	0.484364 	1.449299 	-0.565812 	0.000000 	-1.004310 	0.396283 	0.606485 	0.358517 	2.684965 	-2.152349 	-0.314812 	-0.165229 	1.338231 	-1.121995 	1.250086 	
-1.196112 	-1.192965 	1.398077 	2.309217 	-1.281158 	1.486279 	0.853169 	-1.146582 	0.000000 	-1.062902 	-1.355634 	2.451683 	0.266714 	0.389781 	0.000000 	0.000000 	0.401521 	2.641108 	0.000000 	0.998345 	-0.998517 	-2.118574 	-0.334680 	-0.693410 	0.992351 	2.024785 	-0.541028 	-1.606066 	1.966558 	1.442215 	1.287374 	1.767988 	-0.493727 	0.608075 	1.698433 	1.569579 	-0.883325 	1.301343 	0.999893 	0.635757 	2.447119 	2.072325 	-0.329574 	0.759701 	0.000000 	0.662410 	-1.352530 	1.334331 	-2.349296 	0.000000 	0.914109 	-0.395110 	-3.285681 	-1.345020 	-0.984657 	0.000000 	-2.231622 	-2.666963 	1.060217 	0.000000 	-1.912133 	1.200111 	-0.297062 	-2.135334 	0.000000 	1.058774 	-1.040678 	0.000000 	-0.593090 	-1.446063 	0.509644 	-1.175582 	-1.405295 	0.000000 	0.788353 	0.287699 	-2.215824 	-1.064739 	2.194311 	1.863986 	1.107888 	1.278679 	0.452418 	-1.226350 	0.000000 	-2.247413 	-1.142802 	0.908414 	-2.117042 	0.000000 	3.156918 	-0.593398 	1.879826 	-0.032913 	-0.594818 	0.327166 	-0.337622 	0.040673 	-0.810913 	-2.626982 	1.289877 	3.362251 	0.000000 	0.000000 	-0.123097 	-0.883095 	0.091302 	-1.127374 	-0.744502 	-0.795394 	0.657964 	0.583534 	-0.448743 	0.000000 	-0.185235 	-1.287511 	-0.970147 	1.041966 	0.430234 	
-1.355621 	0.711231 	1.149597 	0.196169 	0.488708 	0.000000 	0.568990 	0.724833 	1.259927 	-1.549271 	-1.242595 	0.000000 	-0.927139 	1.009802 	-1.848800 	1.453181 	0.405521 	-0.835615 	-1.114372 	-2.415853 	1.755390 	-1.690111 	1.231708 	3.162709 	-0.249023 	1.235053 	1.634275 	-2.295717 	-1.359014 	1.593301 	-2.282174 	-0.870316 	-1.320786 	0.297588 	-1.085726 	0.000000 	1.291913 	2.307968 	0.000000 	-2.174952 	0.000000 	-1.925995 	-1.529206 	1.370094 	0.807109 	0.625975 	-0.932112 	1.511648 	0.000000 	0.000000 	0.246534 	0.000000 	-1.228912 	-0.218818 	1.200390 	0.968204 	0.094220 	0.884185 	-1.095400 	0.863996 	0.534993 	1.351095 	0.853026 	2.199814 	0.000000 	0.560610 	1.023988 	-0.517618 	-0.468428 	-0.832231 	1.909562 	0.000000 	-1.801790 	-1.042482 	-1.951562 	0.000000 	2.584021 	0.000000 	-0.924744 	-0.432270 	0.534295 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.566646 	1.710729 	-1.670341 	-2.221751 	-1.050294 	0.519305 	0.811063 	2.284352 	0.625763 	-1.647070 	-1.294111 	1.128319 	-0.580679 	0.939388 	-1.882962 	2.708953 	-0.511652 	0.000000 	-2.488476 	0.791792 	-1.883197 	-2.835720 	1.371816 	-1.053073 	1.579072 	0.000000 	0.000000 	0.759264 	0.000000 	0.774166 	0.000000 	0.000000 	1.293989 	
-0.512163 	0.000000 	1.522804 	2.032522 	0.000000 	0.542049 	0.835770 	0.000000 	0.901946 	-0.954018 	-0.246372 	0.759010 	1.465273 	-0.520520 	-1.912811 	0.586453 	-0.496411 	-0.792880 	0.529374 	0.000000 	0.000000 	0.541601 	0.413617 	-0.771447 	1.540102 	-0.504270 	0.000000 	-1.535500 	0.000000 	-0.868548 	-0.064926 	-2.560338 	-1.019636 	1.155993 	-2.162290 	0.610343 	3.136627 	0.631492 	0.000000 	0.456936 	1.605227 	-1.565372 	3.303136 	0.160244 	-0.612279 	-0.617684 	-2.261572 	-0.771273 	0.335581 	0.861819 	-1.049364 	1.860573 	-2.942595 	-0.427738 	0.454985 	0.883635 	-2.351929 	0.000000 	-0.617079 	-1.554707 	0.933703 	0.499930 	0.542223 	1.233461 	0.000000 	0.572929 	-1.143555 	1.040096 	-1.357865 	2.712357 	-0.189384 	-0.323442 	-1.236146 	0.947399 	0.000000 	1.979865 	-0.741455 	2.167278 	-1.946253 	-2.055970 	-2.426574 	0.356333 	1.338072 	-1.837760 	1.713007 	0.772733 	-0.908631 	-1.130119 	0.181375 	-1.923243 	-0.771941 	1.459098 	-0.410669 	0.000000 	-0.201008 	0.000000 	-1.826611 	-0.997955 	-0.333134 	1.281364 	-2.783638 	1.671569 	1.599735 	2.697269 	1.678842 	-1.570921 	1.074782 	1.248861 	0.000000 	0.868230 	1.888324 	0.940490 	0.371788 	-1.728776 	0.000000 	0.295289 	-0.784037 	-0.762403 	0.000000 	
-1.730970 	0.246608 	0.000000 	1.305391 	0.769182 	0.000000 	1.214748 	1.111096 	1.120692 	-1.687171 	1.030061 	0.000000 	-0.743223 	0.000000 	-1.791907 	-0.080094 	-1.405473 	0.000000 	1.354567 	-0.505056 	0.632610 	0.838740 	-0.578601 	-0.617698 	0.467147 	-1.706018 	1.831051 	0.000000 	-0.665157 	-0.369579 	-1.927964 	0.867918 	0.135613 	-0.604477 	0.000000 	0.000000 	2.991017 	0.000000 	0.000000 	1.496725 	-0.381216 	-1.080814 	-1.076258 	0.595705 	0.325894 	2.348480 	1.586605 	0.000000 	-0.543837 	-0.621899 	0.217278 	1.031252 	1.610612 	0.000000 	-1.496073 	1.773957 	0.503145 	0.913386 	1.508582 	-0.958603 	-1.662569 	-0.712851 	0.000000 	-1.312595 	0.000000 	0.093574 	0.000000 	-2.619190 	-0.664269 	-0.569387 	-0.314303 	0.571880 	2.020583 	-1.069681 	0.000000 	0.298417 	1.365796 	-0.156422 	-0.895060 	-2.041188 	1.301719 	-1.265518 	-0.281086 	0.000000 	-2.272639 	2.517878 	-0.865938 	2.225866 	0.462011 	0.293569 	0.508584 	1.276628 	0.000000 	1.931436 	1.092783 	-1.683464 	-1.100716 	-2.738112 	0.000000 	-0.812134 	-2.107289 	1.480692 	1.099025 	0.839393 	-1.246633 	-0.372620 	-2.250828 	0.130699 	-1.161942 	0.349715 	0.000000 	1.393549 	0.000000 	-1.525981 	0.477258 	-0.654606 	0.711065 	1.196128 	0.826274 	
