0.939384 	0.309057 	-0.963213 	1.489020 	-1.772952 	-1.976068 	-1.692428 	-0.882512 	0.669809 	1.177709 	1.365139 	0.000000 	0.258783 	0.000000 	-1.197744 	0.000000 	1.779979 	-1.145158 	0.000000 	0.000000 	0.570410 	0.478359 	-1.339707 	0.425854 	0.864805 	-1.404970 	-2.260919 	1.556822 	0.380515 	0.000000 	-1.582045 	-0.751795 	-1.347614 	0.000000 	-0.706567 	1.344064 	0.502317 	0.347780 	1.820666 	1.330769 	0.000000 	-1.146758 	-0.373622 	0.789796 	0.735255 	0.864029 	-1.551540 	-0.433086 	0.000000 	1.561397 	-0.957991 	1.250238 	0.376582 	2.272383 	-0.585471 	0.569074 	1.321065 	0.332959 	-2.187623 	1.489155 	1.888736 	0.432331 	0.208820 	1.954705 	-0.923490 	-0.914577 	0.859757 	-1.102019 	0.230452 	0.289952 	-0.619039 	2.135185 	0.396517 	-1.302268 	0.692898 	1.504735 	-2.057574 	-0.838450 	1.754436 	-0.705859 	0.000000 	1.395962 	-1.667307 	0.526500 	1.710388 	0.694004 	0.986109 	0.539828 	-1.538173 	-1.290972 	2.454066 	-0.467031 	1.297869 	1.276289 	-0.671580 	0.000000 	-0.579191 	-2.179103 	-0.742548 	0.472110 	0.000000 	-1.064359 	-1.506401 	0.000000 	0.114226 	0.000000 	2.005004 	0.000000 	-2.296528 	-1.105144 	0.000000 	0.419749 	-0.417781 	-0.610505 	-2.138157 	0.887678 	0.000000 	0.641115 	2.379874 	-0.493255 	-1.743002 	1.778682 	-0.720650 	0.000000 	-1.040811 	-1.097760 	1.652420 	1.534120 	-0.707574 	1.004469 	-0.898821 	-0.268012 	-0.756827 	0.000000 	-1.602215 	-0.568446 	-0.979993 	
0.000000 	-0.701972 	-0.657494 	1.480829 	1.074665 	0.987621 	-0.815666 	0.523362 	0.778611 	0.000000 	0.430284 	-1.986308 	2.522877 	0.000000 	-0.557330 	1.145780 	0.424041 	-1.597635 	-1.291516 	1.293258 	1.315942 	-0.322284 	-1.766207 	0.000000 	1.106505 	-0.947521 	0.120808 	-1.068683 	0.735790 	1.202932 	-0.539475 	0.513716 	2.291687 	1.093334 	0.000000 	-0.842868 	-0.400985 	-1.011957 	0.560169 	-0.574826 	-0.193863 	1.479069 	0.000000 	0.000000 	0.211328 	-0.236424 	-0.476469 	-0.969132 	-1.121619 	-1.417161 	0.353578 	1.343223 	-0.642866 	1.298341 	0.000000 	0.438766 	-0.590079 	1.029890 	-1.755570 	1.106973 	-1.176779 	1.547571 	-2.147813 	0.788989 	-2.065198 	0.000000 	-1.185252 	-1.586244 	-0.614898 	0.249549 	1.098619 	-1.256128 	0.160287 	-0.538802 	1.093243 	-1.808042 	1.259763 	1.143427 	0.440115 	-1.041325 	1.093299 	-0.556109 	1.904750 	0.000000 	-1.959274 	-1.188104 	0.000000 	-1.585288 	1.258678 	-0.751174 	-0.784207 	-1.496780 	1.436442 	2.006417 	-0.990357 	0.410123 	-1.113510 	-1.118978 	0.695515 	1.309648 	0.000000 	2.135597 	-1.548096 	1.262114 	-1.298298 	2.611258 	-0.232977 	0.000000 	-0.118734 	0.000000 	-1.935959 	0.779470 	0.000000 	1.548224 	-0.554402 	0.868612 	-1.313864 	0.955599 	-0.198730 	1.364846 	-0.100820 	-0.967262 	0.479949 	-0.846038 	-1.373095 	-0.294891 	0.000000 	-1.045960 	0.123787 	0.000000 	0.000000 	2.625584 	0.680875 	1.235942 	0.000000 	-1.043670 	0.488321 	
0.000000 	-0.354474 	0.000000 	1.908443 	1.625888 	-1.189566 	-3.671049 	1.003153 	1.716865 	-0.877153 	1.054183 	-1.171383 	1.557592 	-1.302268 	-1.054453 	1.377322 	-1.064990 	-0.194384 	0.000000 	1.284733 	-2.023542 	-1.325566 	0.000000 	0.197733 	0.000000 	0.473531 	0.000000 	0.000000 	-1.176491 	1.977072 	1.937024 	-3.256662 	1.869598 	1.263997 	-1.647320 	-2.270469 	0.775767 	0.086300 	0.000000 	-1.078928 	1.675863 	0.590908 	-0.866053 	-0.625348 	2.721997 	0.000000 	-0.615274 	0.000000 	0.191620 	-0.528934 	0.888359 	-0.777173 	0.694354 	1.224221 	-1.127839 	0.852794 	-1.272419 	-2.731187 	-0.709736 	0.804855 	-1.297199 	-2.098406 	0.441265 	0.649746 	-1.295056 	1.487727 	0.357027 	-0.269068 	-0.869079 	-1.782350 	-0.297922 	1.556239 	-1.133153 	1.674385 	0.793190 	0.181337 	-1.305850 	0.000000 	1.780616 	0.000000 	0.695975 	-0.209157 	-1.840243 	1.226679 	-1.870098 	1.449573 	-1.494710 	3.016381 	-1.437410 	-2.396897 	1.646683 	-1.276084 	-0.931670 	0.592742 	-0.773167 	2.063839 	-2.389057 	0.000000 	1.024098 	2.480027 	0.000000 	0.000000 	0.263773 	-1.756707 	1.908359 	-1.409241 	-2.181759 	0.306665 	-2.111990 	2.975336 	0.965868 	-1.758869 	0.895362 	1.753338 	0.474364 	-0.430956 	3.463286 	-2.886294 	-0.335690 	0.808970 	2.202949 	-1.595481 	0.430137 	0.856938 	-1.481084 	1.714025 	-1.153383 	0.555899 	1.301766 	-2.494267 	-2.142439 	1.578840 	-1.353233 	2.158335 	0.000000 	3.692964 	2.299141 	
1.686938 	0.000000 	-1.849829 	-0.925197 	-2.370441 	1.722826 	0.000000 	-1.189117 	1.129638 	-0.418354 	-0.232065 	1.094539 	-1.197728 	0.000000 	-0.276486 	-1.232075 	1.713735 	1.642004 	1.913188 	-3.660517 	0.886314 	0.323506 	0.541990 	-1.069908 	1.860255 	-0.490284 	2.295206 	-0.164116 	-0.918648 	0.000000 	-0.316644 	0.081718 	0.000000 	-1.368181 	0.000000 	1.824116 	1.122565 	0.439409 	-0.778325 	0.685768 	-0.192935 	0.000000 	0.182223 	0.569541 	0.689052 	-0.623461 	-1.711768 	0.646843 	0.000000 	0.883291 	0.476319 	-1.251872 	-1.239585 	-0.741621 	1.637831 	0.000000 	1.979341 	0.498201 	0.000000 	-0.981864 	-1.218357 	0.000000 	0.000000 	0.864954 	-0.383102 	-0.665639 	2.255922 	0.000000 	0.000000 	0.000000 	-0.626679 	0.000000 	0.490751 	-1.317920 	-0.645195 	0.089619 	-0.687417 	-1.567275 	0.000000 	-0.807540 	0.507293 	0.718144 	-0.475474 	0.000000 	0.000000 	-1.008550 	0.000000 	0.000000 	-0.750067 	1.498765 	-0.494314 	1.390791 	0.112206 	0.000000 	-0.674197 	-0.680539 	1.599213 	0.763911 	-0.711635 	0.000000 	-1.127477 	-1.217853 	-1.039926 	0.000000 	0.327796 	0.000000 	-0.813540 	0.799684 	0.646889 	0.841617 	-1.024274 	-0.556983 	-0.889395 	-0.807812 	0.947498 	1.233926 	0.000000 	-1.142812 	1.150790 	-1.139830 	-0.635942 	0.000000 	0.702046 	0.284692 	1.442665 	-1.167449 	1.133757 	-1.165699 	-0.894779 	0.526724 	1.122576 	1.184647 	0.465745 	-0.409568 	1.243717 	-0.646322 	-0.867400 	
-0.549595 	1.060773 	1.424707 	0.000000 	-1.711067 	0.699977 	-0.264871 	2.437021 	0.355288 	0.184164 	0.000000 	0.221822 	0.000000 	-0.888421 	-1.759541 	1.345651 	-1.656926 	0.000000 	0.000000 	1.403513 	1.270050 	-0.249096 	1.227560 	0.819368 	-0.425303 	-1.649120 	0.000000 	1.108056 	-0.378265 	-1.244802 	-1.043122 	0.000000 	1.937805 	-2.143588 	-1.221406 	0.672393 	-0.214603 	-1.001150 	1.948440 	-0.691020 	0.583030 	-0.335230 	0.833765 	0.000000 	0.789218 	0.883022 	0.374343 	-1.801976 	-0.419528 	-0.905834 	1.397091 	0.714477 	0.000000 	1.100855 	-0.986555 	-0.251117 	-0.418193 	0.000000 	-1.868614 	1.026589 	0.000000 	0.859558 	-1.409676 	0.888894 	0.000000 	-2.863782 	0.000000 	0.000000 	-0.791800 	0.839731 	-0.886921 	0.852593 	0.483243 	1.012468 	-1.479163 	0.095875 	-0.728303 	-0.883379 	0.000000 	0.000000 	-0.695907 	0.366049 	0.000000 	0.000000 	-1.989926 	0.000000 	0.000000 	1.541021 	0.000000 	0.000000 	1.014121 	-1.507064 	0.000000 	-1.477346 	1.651844 	2.648696 	0.500819 	0.829362 	-0.476557 	0.942041 	-0.595057 	0.000000 	1.825575 	0.457765 	0.529041 	-0.738403 	-2.524670 	2.293528 	1.786627 	-1.142901 	0.568560 	2.068444 	-0.132571 	-1.490893 	0.484648 	-0.260884 	-1.688810 	-1.133758 	0.000000 	3.083362 	0.945683 	-1.974209 	-1.851923 	0.537499 	0.000000 	0.586374 	-1.764499 	0.000000 	-1.731034 	-0.169262 	-1.021039 	2.469599 	0.000000 	-0.284548 	0.922356 	-1.493800 	2.050985 	
-0.457815 	-1.523628 	0.617328 	1.196047 	0.771066 	-1.900703 	-1.605714 	-0.958125 	-0.951248 	-0.840909 	-0.076801 	-1.281303 	1.984033 	-0.453529 	-0.263851 	1.656339 	-0.499685 	0.493340 	2.156686 	-1.180026 	2.117515 	0.803632 	-1.388575 	0.000000 	-0.179105 	-0.713797 	2.222493 	0.288563 	-1.596144 	1.870874 	0.293485 	0.000000 	1.129174 	-0.738690 	0.330641 	0.000000 	-1.475460 	-1.212840 	0.222517 	-1.964546 	0.382206 	0.000000 	0.060727 	0.000000 	0.000000 	-2.031366 	-1.402663 	0.952081 	-1.319577 	-0.622609 	1.276487 	-2.051479 	-0.849466 	1.727387 	2.477716 	1.619413 	0.983423 	0.000000 	-0.915878 	1.320857 	0.450016 	1.020926 	0.417084 	0.000000 	0.819193 	-1.327495 	-0.822074 	0.289504 	-0.626330 	0.537964 	0.556009 	0.000000 	2.396082 	1.649269 	0.553469 	-1.728169 	2.710921 	0.493214 	1.189267 	-1.103865 	-1.368642 	0.000000 	0.993967 	-1.517175 	-1.218219 	-0.755014 	-0.690638 	0.000000 	2.383141 	0.521988 	-0.630418 	-2.788300 	-0.424925 	2.379241 	-1.026608 	1.238483 	-1.015706 	-1.306003 	0.000000 	-1.633754 	-0.838735 	-0.602456 	2.506464 	1.447339 	0.000000 	0.000000 	0.608478 	2.568232 	2.387218 	-0.230169 	0.000000 	0.684154 	-1.090762 	0.000000 	-1.739277 	-2.456549 	-2.321016 	1.195010 	-0.672901 	1.318988 	-1.179499 	1.514986 	2.139224 	0.512944 	0.000000 	0.264143 	-3.242396 	-0.425263 	-0.445376 	-1.167198 	2.025643 	1.071334 	0.103769 	1.797241 	-1.742985 	-1.420593 	-0.498956 	
-2.520125 	-0.432148 	-0.472507 	-1.175636 	0.000000 	-1.933483 	0.000000 	0.000000 	-2.359565 	0.508855 	0.000000 	-0.919668 	-0.974076 	1.623932 	0.897563 	0.000000 	-0.592136 	1.192834 	0.398622 	1.176100 	0.000000 	1.477620 	0.997226 	-1.910514 	-1.508833 	0.000000 	-2.327743 	0.000000 	1.961967 	0.000000 	-0.791010 	0.455577 	0.000000 	-0.777336 	1.687129 	1.556388 	0.000000 	-0.760629 	0.000000 	0.196084 	-0.629958 	2.387494 	-2.038195 	1.599921 	-0.283010 	-0.509624 	-1.247233 	0.470562 	-1.521359 	0.265229 	0.000000 	-1.085725 	0.536189 	0.578933 	-1.026898 	-0.862697 	1.384115 	-0.562419 	-0.205799 	0.712672 	0.677785 	0.191329 	-0.348770 	-1.749690 	0.271972 	-2.168618 	1.648010 	-0.225372 	1.038329 	-0.387238 	1.613359 	0.941436 	-0.113456 	1.607038 	-1.139523 	-0.716731 	0.000000 	0.000000 	0.567824 	-0.662006 	-0.651714 	2.084789 	0.352944 	-1.616309 	0.058825 	0.000000 	1.469188 	-0.467432 	2.107812 	-2.521644 	-0.591956 	-0.465642 	-0.469165 	0.000000 	-1.871309 	-0.908964 	-1.011956 	0.000000 	-0.500588 	-1.158506 	-0.478049 	0.000000 	0.315597 	0.000000 	1.610007 	-1.438516 	-0.635352 	0.000000 	0.000000 	0.000000 	1.403012 	0.000000 	0.816891 	0.389751 	0.999158 	-0.469939 	-1.125597 	0.223928 	0.438835 	0.000000 	2.662145 	1.026900 	0.000000 	-1.162956 	0.000000 	0.676286 	0.000000 	-0.548699 	1.455706 	0.452001 	1.739554 	1.188212 	0.000000 	1.675437 	0.000000 	1.095665 	0.356524 	
-0.918788 	1.093136 	0.571313 	0.092077 	1.675958 	-2.941063 	0.000000 	1.126215 	-1.191136 	0.095322 	-1.307860 	-0.276839 	0.000000 	-2.110920 	1.141387 	1.377032 	1.164414 	-0.316182 	2.116819 	-0.439333 	0.000000 	0.000000 	1.835200 	0.801137 	0.549211 	0.537609 	1.869956 	0.000000 	-2.137220 	-0.627159 	-0.673543 	-0.191115 	0.000000 	-1.073304 	-0.934313 	-0.649715 	1.491732 	-0.329973 	-0.782639 	-1.322156 	2.109825 	0.000000 	0.000000 	0.000000 	0.539723 	0.000000 	-1.020352 	1.255391 	0.000000 	0.988129 	0.000000 	0.000000 	1.052970 	-1.493290 	-0.841790 	-0.298210 	-0.640111 	2.082040 	-1.165107 	0.000000 	1.396237 	0.000000 	0.000000 	0.216467 	0.707675 	0.413249 	-1.745482 	-0.544803 	0.904014 	-2.202590 	-1.514813 	-0.727516 	-0.081842 	0.502403 	1.298921 	-1.374549 	0.659615 	-0.504788 	-0.674416 	-1.865177 	-0.913715 	0.000000 	0.256468 	-0.747124 	-1.179558 	-2.230423 	1.015497 	1.646123 	1.481935 	0.000000 	0.000000 	-1.428463 	0.495976 	-0.437397 	1.104661 	1.898930 	0.792113 	0.909828 	-1.351658 	0.597336 	-0.478552 	0.503908 	0.811530 	1.177130 	0.000000 	0.000000 	-1.352717 	1.775304 	0.556399 	1.433723 	-0.523705 	0.348846 	0.093733 	-0.874750 	-0.500991 	1.459079 	-0.500716 	1.489250 	-0.635417 	3.192321 	-1.614622 	0.400808 	1.162601 	-1.790984 	-0.879777 	-0.450383 	-0.656161 	2.207649 	-1.092687 	-2.435700 	0.560439 	-0.695985 	0.340865 	1.813702 	-0.880951 	-2.016397 	0.575058 	
-2.975813 	-0.388784 	0.499847 	1.451866 	-1.292079 	0.000000 	-0.968257 	-0.470564 	-0.799214 	-0.498149 	-0.669848 	-0.926559 	-0.648510 	-2.228248 	-1.086240 	-1.049599 	-0.792831 	1.067109 	1.691739 	0.477171 	1.246589 	-1.190577 	0.892908 	1.061036 	0.342584 	2.467283 	1.442743 	0.000000 	-0.918249 	0.000000 	0.336604 	-2.041357 	0.000000 	-0.975831 	-0.508414 	1.061364 	1.376604 	-1.765363 	-1.411094 	1.802292 	-1.487463 	0.744331 	1.862813 	-1.617074 	2.806352 	-0.409680 	0.000000 	0.761241 	0.081648 	-0.910058 	1.465399 	-1.820019 	-1.582269 	-0.824003 	1.040053 	2.075689 	0.910834 	2.990574 	0.000000 	0.338252 	-1.149990 	-1.042542 	1.977396 	0.285169 	-0.909744 	0.306228 	-0.247876 	0.000000 	-0.802718 	0.949818 	0.389043 	1.976515 	0.000000 	1.321569 	1.239085 	1.690470 	0.386532 	-0.753287 	0.000000 	2.518301 	2.160589 	0.000000 	-0.638659 	0.000000 	2.407940 	-0.243807 	-1.529846 	0.000000 	0.000000 	0.000000 	1.065797 	1.539015 	-0.574646 	-0.573588 	0.737155 	-0.715018 	1.077424 	-1.101715 	1.900806 	2.419634 	0.000000 	0.000000 	0.448264 	0.000000 	1.280161 	0.715587 	1.523756 	0.000000 	1.479990 	-0.831376 	-0.397009 	-0.362815 	-1.095280 	-0.752315 	0.000000 	-1.351991 	0.561788 	-3.642420 	-2.348862 	0.934018 	1.022802 	-0.999886 	-0.866593 	-0.321956 	-0.710339 	0.000000 	-1.744092 	0.985593 	-3.396338 	-2.245672 	1.340848 	-2.151104 	-1.813741 	-0.541827 	1.097881 	-1.114152 	1.086492 	
-1.503080 	-0.432322 	1.893842 	2.238529 	0.000000 	-0.718591 	1.104524 	0.360613 	-0.501475 	1.070550 	-0.315747 	-0.707408 	-0.589657 	-0.707289 	0.000000 	0.000000 	-1.341987 	0.584865 	0.252827 	0.000000 	0.997256 	0.473157 	-1.431459 	0.000000 	1.945622 	1.356492 	1.192488 	2.893817 	1.833328 	-0.641054 	1.274722 	0.858906 	-0.113044 	-0.771563 	1.155460 	2.514970 	-2.199306 	0.000000 	-0.526221 	0.828785 	-0.461808 	0.199301 	0.615474 	-1.532411 	0.598129 	0.278996 	-1.297200 	0.000000 	1.645892 	0.000000 	0.677644 	0.000000 	-0.172195 	0.217046 	0.000000 	0.000000 	0.842699 	-0.716380 	0.000000 	0.216265 	-1.173029 	0.564940 	-0.905992 	0.394338 	0.000000 	0.677280 	0.739382 	0.000000 	0.000000 	0.991163 	-1.300231 	-0.450664 	-1.215803 	0.000000 	0.000000 	-0.406150 	1.164062 	-2.078513 	0.867935 	0.000000 	1.506895 	0.000000 	-1.880683 	0.252338 	-0.429703 	-1.131455 	-0.493724 	-1.276271 	-1.626755 	0.000000 	1.942628 	0.462599 	0.389804 	0.492804 	-1.208232 	0.731525 	-2.589573 	0.269672 	1.171364 	0.222276 	1.676682 	-1.275098 	-1.214943 	1.382314 	-1.291041 	0.000000 	-0.977899 	1.178620 	1.729303 	2.843985 	0.000000 	-1.043070 	-1.212654 	1.696855 	-0.082017 	1.046614 	-0.457992 	0.429817 	-0.125077 	-0.656263 	-1.591041 	1.370896 	-0.658689 	-0.540184 	-0.645295 	-2.094610 	-0.964453 	0.816735 	-3.994511 	1.133378 	2.587530 	-0.492399 	-0.829614 	-0.551427 	-1.247456 	-0.260572 	-1.416516 	
