-2.364882 	0.362346 	-1.449699 	1.304541 	0.985038 	-0.712049 	0.898613 	0.000000 	1.245559 	-2.485082 	1.247575 	1.255864 	1.984110 	-1.445254 	0.168792 	1.762687 	0.000000 	-1.146781 	0.000000 	1.563185 	-2.088223 	0.000000 	0.000000 	0.000000 	0.596455 	0.000000 	-2.052884 	0.000000 	1.028154 	0.825580 	0.000000 	0.148103 	1.015975 	0.461096 	-1.213517 	0.642818 	-1.730058 	-0.330605 	0.000000 	-0.907369 	-1.105839 	-0.321577 	0.000000 	0.000000 	-1.076112 	0.906557 	0.000000 	2.266939 	-1.647792 	0.000000 	-1.888683 	0.000000 	0.000000 	-0.861029 	1.720322 	-1.358753 	-0.882833 	1.006063 	-1.037809 	1.667825 	-1.434435 	-2.361246 	-0.746259 	0.000000 	0.991863 	0.372499 	1.596009 	0.069230 	1.594882 	0.877916 	0.151190 	0.780721 	0.000000 	0.779082 	-0.110620 	-1.624576 	0.000000 	2.118353 	0.000000 	2.070909 	0.121661 	-0.759106 	-1.440044 	-1.615116 	0.000000 	-0.352019 	0.000000 	-0.109042 	0.966009 	-0.118875 	-1.216915 	0.450120 	-2.068494 	2.554948 	-0.516157 	0.882833 	1.728179 	-0.720425 	-1.428062 	-0.542727 	1.299906 	0.416003 	
-1.446114 	1.660653 	-0.287158 	1.144068 	1.792831 	-0.922396 	1.446728 	-1.645677 	-1.961746 	0.638277 	1.105355 	-0.500007 	-2.298849 	0.000000 	1.074089 	2.782110 	-2.175872 	-0.883283 	3.238476 	0.000000 	0.954403 	0.078207 	0.000000 	-0.633517 	0.568240 	1.008885 	0.000000 	-1.710477 	0.000000 	0.000000 	-2.346423 	0.000000 	-1.671973 	-0.932304 	0.229446 	0.000000 	0.375540 	1.724304 	-1.573560 	0.961728 	0.143345 	-0.370614 	0.420820 	2.012425 	1.210906 	-0.561619 	-0.499581 	0.000000 	-1.294793 	1.398155 	-2.399402 	0.872337 	1.369199 	0.335853 	0.000000 	-0.628970 	-0.528908 	0.000000 	-2.479542 	-2.000028 	-0.244751 	-1.528620 	0.000000 	-0.415286 	0.000000 	1.543547 	0.907980 	1.097800 	-1.306408 	2.239623 	0.553869 	-2.300347 	0.528908 	0.000000 	-1.148588 	-1.818259 	0.535159 	1.356739 	-1.824323 	0.000000 	0.000000 	-0.380548 	0.000000 	1.473583 	-1.488094 	-0.070632 	-0.127049 	0.000000 	-1.507907 	1.371910 	0.000000 	0.000000 	1.195880 	1.302279 	0.861968 	0.000000 	0.000000 	0.605976 	0.000000 	0.507821 	0.146842 	1.977850 	
-0.807324 	0.000000 	-1.115804 	-1.869504 	0.000000 	0.000000 	2.423169 	0.000000 	0.000000 	0.000000 	0.000000 	2.268163 	-3.217913 	0.000000 	1.483490 	-2.861248 	0.899393 	-0.855283 	0.729995 	-0.899286 	0.000000 	1.961285 	2.579960 	0.000000 	-0.883690 	-1.142474 	0.000000 	0.344352 	-0.688616 	0.761037 	0.000000 	-0.355155 	-1.102553 	0.000000 	0.000000 	-0.710066 	1.970694 	-0.658320 	1.089980 	-1.390740 	1.323316 	0.542945 	1.876729 	2.046667 	-0.329855 	0.835091 	-0.763771 	0.851279 	0.000000 	0.079926 	0.933151 	-0.910368 	-1.727812 	-1.224063 	0.324052 	1.755827 	0.729889 	-3.582261 	-1.277202 	-3.116100 	1.192928 	1.962117 	2.344267 	-0.990552 	-0.936457 	1.795340 	-0.193785 	-0.459840 	-0.924388 	0.000000 	1.904967 	0.000000 	-1.337469 	0.000000 	0.341603 	0.094215 	0.000000 	-0.577589 	-0.841142 	1.683782 	0.475544 	0.574854 	-2.562228 	1.277127 	-0.759343 	0.525396 	-0.941801 	1.993806 	1.082256 	-0.427824 	0.048213 	-0.808448 	-1.370077 	1.818037 	1.437410 	0.607580 	2.536745 	0.897762 	-3.396569 	0.000000 	-1.996208 	-2.828897 	
0.721647 	-2.458987 	0.000000 	-0.973944 	-1.479127 	-1.979316 	0.816206 	-0.512361 	0.000000 	0.000000 	0.000000 	0.000000 	1.201309 	1.573663 	1.601584 	0.293966 	0.000000 	1.563782 	0.000000 	-3.063356 	-0.263667 	0.000000 	1.011018 	0.658042 	-0.426415 	-2.270164 	3.233568 	0.782966 	2.191718 	1.333963 	-0.533838 	-3.713028 	2.230508 	0.000000 	0.460259 	1.727869 	0.210685 	-1.710173 	1.868549 	0.000000 	0.000000 	1.003556 	-1.305158 	2.022689 	0.350881 	-1.569094 	1.748679 	-0.756481 	-0.467477 	-1.617102 	1.039722 	1.373247 	0.000000 	-0.777177 	-0.964461 	2.180445 	-1.329171 	-3.303897 	0.303008 	0.000000 	1.172127 	-1.581591 	2.078722 	-1.147196 	-1.839504 	1.242931 	1.617419 	0.000000 	1.589925 	-1.358826 	-0.368129 	-2.185117 	-0.582573 	0.000000 	-0.870298 	0.000000 	0.053786 	1.054974 	-2.238307 	-1.784128 	1.007134 	-2.055029 	-1.151436 	2.135319 	0.318943 	-0.738285 	-1.677373 	-0.384952 	2.868373 	1.613190 	-2.022568 	0.698505 	-2.180895 	-0.291738 	2.213875 	1.911744 	-0.665574 	0.000000 	-1.059963 	-0.682348 	1.632344 	2.006148 	
-2.439533 	0.000000 	2.002199 	1.839117 	0.540448 	0.000000 	1.953378 	0.000000 	-3.461552 	0.000000 	-0.839680 	1.175787 	-0.720747 	0.000000 	0.966044 	5.470039 	-0.321356 	-0.891916 	1.201981 	-1.345813 	-1.539082 	0.915151 	-0.766413 	-1.428876 	0.000000 	2.788897 	2.801212 	-0.963045 	1.101398 	0.840588 	1.397000 	-0.479553 	-0.072725 	-0.875123 	-0.327025 	0.364137 	-1.689142 	0.426249 	0.000000 	-1.571364 	0.326661 	-1.992842 	0.000000 	1.238754 	1.263753 	1.145004 	-0.947335 	-0.739211 	-1.617626 	1.416961 	-0.885524 	-1.405740 	-0.631532 	-1.720027 	1.861152 	0.747369 	0.000000 	-1.557196 	0.000000 	0.442598 	1.043356 	-2.487128 	0.000000 	0.785472 	0.000000 	0.000000 	0.000000 	-1.781098 	2.735540 	-0.723907 	0.552619 	0.830150 	0.000000 	-1.364026 	0.000000 	-2.306276 	-0.658677 	0.000000 	1.046118 	-1.657694 	0.000000 	0.665885 	0.540072 	2.437707 	-1.474107 	1.652639 	-2.568554 	0.000000 	0.000000 	0.000000 	1.182841 	1.572741 	-0.660453 	-0.202589 	0.000000 	0.000000 	-1.464888 	0.244232 	0.616657 	1.126625 	0.000000 	-0.817980 	
1.034667 	1.110644 	0.464560 	0.000000 	1.044786 	0.000000 	-1.184865 	0.728070 	-2.301961 	1.638313 	-0.935063 	-2.525947 	0.998550 	0.492528 	-1.383244 	-1.186887 	0.726987 	0.974483 	-0.873145 	-1.943731 	0.336083 	-0.594920 	0.300839 	-1.794829 	1.367583 	-0.538215 	-0.854064 	0.000000 	-0.452200 	-1.926915 	1.511919 	0.167848 	0.768108 	-1.995612 	0.697882 	-1.424033 	1.823313 	2.040158 	0.594123 	0.000000 	0.000000 	0.000000 	2.108247 	-0.479547 	0.694531 	0.000000 	0.148187 	-1.303880 	1.163368 	-1.152966 	0.000000 	-0.517436 	1.851438 	-2.097157 	0.000000 	-0.915234 	1.284934 	1.138435 	-0.434356 	0.662270 	-0.749189 	-0.970476 	0.886128 	-1.068032 	1.280542 	-1.515412 	-0.703643 	1.982876 	0.000000 	0.303162 	0.000000 	0.180541 	-1.100814 	-0.912140 	-0.139271 	1.527117 	0.819154 	-0.690085 	1.034611 	1.405721 	1.035118 	0.000000 	0.873434 	-0.541460 	-2.467090 	1.021026 	-0.287951 	-1.425952 	1.992206 	-0.940145 	0.662515 	1.675493 	0.000000 	-0.107385 	1.254873 	-0.184119 	-0.939690 	-1.154289 	0.548482 	0.511390 	-1.283906 	0.000000 	
0.195518 	2.512419 	-1.018002 	0.291619 	2.357723 	0.000000 	0.000000 	0.000000 	-2.028713 	0.000000 	0.000000 	2.048161 	-1.076867 	1.244237 	0.135065 	0.000000 	0.000000 	-2.193168 	2.093810 	2.011073 	-1.226631 	1.348221 	-0.823401 	0.000000 	-2.670330 	0.000000 	-2.841720 	0.000000 	-1.964873 	2.930579 	0.000000 	0.554947 	-1.802419 	-0.339094 	-1.505622 	-1.560840 	-0.727526 	1.402037 	0.000000 	-0.956432 	0.711390 	-1.345073 	0.000000 	-1.296998 	1.188015 	1.692164 	-2.981541 	-2.386851 	1.248328 	0.770706 	2.845433 	0.697600 	1.308150 	0.108809 	1.823305 	-1.457611 	1.459101 	-0.658316 	0.663445 	-0.725970 	-0.141435 	2.686037 	2.883479 	-2.102710 	1.123173 	0.000000 	-0.587504 	0.790134 	-0.859703 	0.000000 	2.886815 	1.637303 	0.000000 	0.354017 	-0.151997 	0.000000 	1.469900 	-2.225289 	1.423212 	1.351351 	-1.353478 	-0.625039 	1.645075 	1.000615 	-1.703652 	0.171006 	0.000000 	1.372890 	-0.937375 	0.000000 	-3.072859 	-3.442316 	-0.391314 	-0.717299 	0.000000 	-1.459101 	-1.675152 	0.000000 	3.480880 	-0.929756 	0.000000 	-1.559432 	
0.000000 	0.000000 	-0.307982 	0.000000 	1.448839 	1.312989 	-1.670669 	0.000000 	-0.552231 	-1.114117 	-1.866306 	1.750418 	1.147498 	-1.698696 	1.233032 	0.477581 	-0.393702 	-3.094576 	0.000000 	-1.827755 	0.000000 	0.000000 	0.255139 	0.000000 	0.351936 	-1.595616 	0.547794 	-0.409505 	-2.869856 	-0.379275 	0.000000 	1.050704 	0.965106 	-0.886970 	0.000000 	0.486051 	0.000000 	0.783168 	-2.571345 	1.709191 	3.486282 	-2.553822 	1.329036 	1.108849 	2.892368 	0.886056 	-3.320222 	0.000000 	-0.624586 	-0.648392 	-1.572295 	1.359635 	0.640800 	2.409376 	2.561031 	0.522959 	-1.003241 	-2.376231 	-0.825974 	-0.877325 	3.178549 	1.135453 	2.375692 	-2.324798 	2.121879 	0.000000 	2.605423 	1.420697 	-1.635346 	0.000000 	5.037680 	0.000000 	1.905853 	0.000000 	-0.396868 	-2.657045 	-3.602056 	-2.971444 	1.627235 	3.274566 	-0.331980 	-1.905904 	3.031418 	-1.718030 	0.000000 	0.279684 	-1.142886 	-1.828186 	0.784129 	-0.901596 	0.000000 	0.000000 	1.364054 	-0.600256 	-1.600493 	-0.902612 	-1.671983 	1.547516 	1.516317 	0.000000 	-3.228034 	0.942130 	
0.507649 	0.000000 	0.827580 	3.162031 	1.214349 	0.415469 	2.046949 	0.000000 	-3.974503 	-2.349966 	-1.089167 	1.775735 	1.798364 	-0.112088 	1.164343 	0.000000 	-0.358504 	3.470913 	1.638104 	0.000000 	-2.891806 	-2.020859 	-0.228725 	0.322598 	1.133116 	-0.033583 	-0.032704 	2.391851 	1.444113 	-1.160429 	-0.165161 	0.000000 	-1.704813 	0.000000 	1.604502 	3.219589 	1.483243 	1.117542 	-1.409256 	0.928138 	-2.036811 	0.735992 	-0.620454 	2.121123 	-2.415352 	-1.770209 	1.493234 	-2.892172 	3.494124 	-2.106778 	-1.316903 	-0.484166 	1.433098 	-0.293547 	-1.142295 	0.000000 	-0.370620 	0.000000 	-0.793291 	1.446179 	0.534320 	0.616958 	0.345776 	-0.355061 	-2.582187 	-0.697964 	-0.420710 	-0.119025 	-2.534037 	-0.740040 	0.000000 	0.757309 	0.919539 	0.408789 	-1.316355 	0.738432 	-0.998512 	-0.113910 	0.000000 	-0.359540 	-2.250026 	0.825497 	1.379655 	0.938718 	-1.670353 	-0.836061 	0.852230 	-0.087709 	0.000000 	0.000000 	-2.555635 	0.164330 	-1.372698 	-0.958196 	0.000000 	-0.548919 	0.000000 	0.000000 	1.641931 	-0.639993 	2.698937 	0.253416 	
-2.408243 	-0.972446 	-1.077645 	1.134354 	1.366601 	-1.103406 	0.896242 	0.102930 	-0.426776 	-0.767128 	0.000000 	0.817643 	1.760868 	0.783259 	-1.886964 	3.194817 	-0.377962 	-1.577656 	-1.617913 	3.016084 	-1.773407 	0.000000 	-1.049596 	-0.565290 	-0.411346 	0.000000 	-0.672582 	0.000000 	0.772780 	0.000000 	-1.937362 	2.683623 	-1.655704 	0.430046 	1.977122 	0.994062 	-0.845825 	-1.193624 	0.547381 	-1.032303 	-1.453530 	-1.839679 	-1.112865 	-0.641547 	0.000000 	0.000000 	0.371616 	0.096775 	0.000000 	0.957790 	0.645490 	0.091531 	1.075348 	-0.916263 	0.000000 	-2.756653 	-0.635165 	0.000000 	-1.257243 	1.064965 	-0.638998 	-1.265347 	-0.611436 	3.114183 	1.540833 	-1.978433 	1.061023 	-1.395828 	2.288586 	0.000000 	2.587321 	2.471480 	-0.209784 	-0.694703 	0.269051 	-2.563477 	-1.672229 	1.362281 	-0.351842 	1.203652 	0.800118 	0.681756 	1.038956 	0.518143 	0.000000 	-0.690716 	0.000000 	-1.007078 	2.056375 	0.962945 	-2.648694 	-0.453172 	-1.271329 	1.609370 	0.453483 	0.844949 	0.000000 	2.145376 	2.932889 	-2.135044 	-0.153081 	-1.072974 	
