1.816335 	-1.255460 	0.607983 	0.791588 	0.314537 	-0.453091 	0.571408 	-0.538029 	-0.246226 	-1.763620 	-0.773072 	-0.471472 	-0.819857 	0.749366 	0.794068 	0.862021 	0.000000 	0.504242 	1.568450 	-1.052129 	-1.408808 	0.050648 	-0.549467 	0.188756 	0.458149 	0.873168 	-0.336930 	0.174109 	-0.569922 	1.474506 	0.000000 	-0.615628 	0.645780 	1.339986 	-2.508565 	-0.279463 	2.124368 	1.512264 	0.194107 	-1.019668 	-2.395220 	1.219058 	-0.570991 	0.000000 	0.000000 	0.935179 	-0.275543 	0.000000 	-0.965914 	-1.113825 	0.000000 	-1.437876 	1.275100 	-1.021646 	1.816872 	0.387143 	0.310256 	0.000000 	0.625040 	1.461146 	0.000000 	1.095938 	-1.797727 	-0.569166 	-1.056776 	1.623026 	1.240706 	1.134064 	-1.555060 	0.821959 	0.630855 	2.222283 	-1.196859 	-2.145950 	-0.775529 	-0.641760 	1.948830 	0.000000 	0.476146 	1.440374 	0.860330 	0.000000 	-1.117901 	0.000000 	1.721425 	0.000000 	-1.393835 	-2.208509 	0.427610 	-0.104572 	0.393551 	1.074926 	1.804221 	-1.445985 	0.501007 	-1.797949 	-1.334906 	0.392968 	0.395890 	0.595350 	0.000000 	1.087994 	0.935980 	0.814130 	0.000000 	0.000000 	-0.524879 	-0.281100 	-0.921849 	0.327940 	-2.731466 	0.000000 	-0.490078 	-2.651384 	0.189428 	-1.651769 	-0.992015 	0.472947 	0.000000 	0.459684 	-0.095988 	0.842289 	-1.292789 	1.536021 	-0.510880 	0.176640 	1.402801 	0.883226 	0.324296 	-0.573539 	0.289521 	-1.771342 	-0.079942 	-0.320986 	1.480246 	
1.280747 	0.000000 	0.000000 	1.747817 	0.000000 	-0.658068 	0.408119 	-2.345926 	0.000000 	2.231809 	-0.674741 	0.524605 	0.000000 	0.742676 	0.690744 	-0.802362 	0.159660 	0.000000 	-0.944719 	-0.828093 	-0.924655 	0.913839 	0.420032 	-2.002315 	1.374742 	-2.260804 	-1.790937 	-0.507563 	0.934378 	-0.283223 	0.276489 	-1.452619 	1.274295 	0.373379 	-0.458449 	-0.515836 	-1.554604 	-0.316569 	0.171627 	0.000000 	0.862550 	-0.480622 	0.000000 	-0.862364 	0.691836 	-1.982671 	0.000000 	-0.793152 	0.257479 	-1.085193 	1.613040 	0.665954 	1.076174 	1.647346 	0.817240 	-1.676787 	-1.824522 	0.775633 	-1.004833 	1.154215 	1.194834 	1.539278 	0.692994 	0.637472 	0.317656 	3.594449 	-0.536811 	1.007041 	-1.582266 	0.231601 	-2.739035 	-0.633279 	0.904128 	0.880997 	-1.511935 	2.805887 	0.000000 	0.000000 	0.466906 	-0.677369 	-0.599319 	0.732162 	0.929108 	1.244508 	-0.182257 	1.724164 	-0.498094 	-0.749693 	0.000000 	0.000000 	0.000000 	0.000000 	0.380193 	0.000000 	0.000000 	1.591071 	-1.550109 	-2.153841 	0.000000 	-1.834003 	-1.016384 	1.027993 	0.000000 	-0.595944 	2.123439 	1.538985 	-0.250938 	0.000000 	-0.572493 	0.000000 	-1.201395 	0.493531 	2.708412 	-0.523095 	0.631905 	1.078731 	0.094841 	2.229399 	0.000000 	0.000000 	0.000000 	-0.670311 	0.104940 	-2.561822 	1.030634 	-0.631051 	0.000000 	0.104599 	-1.312473 	-1.159045 	1.457565 	-1.749638 	-1.117923 	-1.272770 	1.164640 	
1.809896 	-0.382400 	0.083052 	1.765809 	-0.252419 	0.414426 	0.000000 	0.062905 	0.289910 	-2.178561 	-2.016977 	-0.223283 	-0.178989 	0.000000 	1.524398 	-0.227867 	0.033519 	-0.482069 	-1.572219 	-0.864085 	0.532631 	-0.898230 	-0.793713 	-0.614741 	-1.636543 	0.644533 	-0.532116 	-0.362487 	1.402472 	1.696667 	1.491806 	1.093375 	1.563257 	-1.230065 	-1.082641 	0.979222 	0.732909 	-0.428514 	2.208449 	-0.432784 	0.190554 	-0.602590 	1.423780 	0.328083 	-1.094464 	2.356167 	0.000000 	1.685146 	0.000000 	1.952352 	0.000000 	-2.689841 	-0.213525 	-0.692389 	1.749208 	-1.354627 	2.411162 	-0.648784 	-0.939928 	-0.492292 	-0.733735 	0.000000 	-0.508429 	-2.094768 	0.195572 	0.000000 	1.495112 	-0.576647 	-1.736332 	0.871172 	0.431474 	-0.522260 	0.518033 	0.000000 	0.000000 	1.234311 	0.172000 	-0.684429 	-0.658496 	0.000000 	1.728385 	-1.428021 	0.687810 	0.000000 	2.807743 	-0.766469 	-1.105664 	-1.421676 	0.000000 	-1.369468 	-0.351578 	-0.695335 	-0.926528 	-1.210121 	-0.563762 	1.994230 	-1.858154 	0.467508 	-1.900383 	0.000000 	-0.623480 	0.000000 	0.960104 	1.459337 	0.642865 	2.248709 	0.000000 	-2.130588 	0.234362 	1.916705 	-2.541896 	1.018936 	-0.577283 	0.911457 	1.106732 	-0.422699 	0.213728 	-0.471445 	0.947431 	0.000000 	-2.366798 	1.265883 	1.118477 	0.619500 	-0.173773 	-0.098901 	0.860300 	0.000000 	1.229694 	-2.387037 	1.856489 	0.000000 	-2.331136 	-1.181699 	0.795740 	
1.932102 	0.000000 	1.169703 	-0.731749 	1.126885 	-1.577913 	-1.235182 	1.425858 	-0.325215 	-0.270996 	-0.243370 	1.470494 	1.676153 	0.000000 	0.583888 	-0.843515 	1.003442 	-0.396307 	0.421140 	-0.491768 	-0.268252 	-1.393360 	2.302852 	-1.959051 	1.996958 	0.784534 	-1.192119 	1.670611 	1.346212 	-0.843078 	-1.780502 	0.787478 	-2.389259 	-1.138783 	0.000000 	-0.591164 	0.787083 	-1.313393 	1.486295 	-0.906169 	-1.021843 	-0.693276 	0.591886 	1.055824 	-0.397008 	0.805119 	-0.264776 	-1.344685 	-1.416607 	-2.283862 	1.768250 	1.489853 	0.858475 	1.719120 	1.426753 	0.890811 	-0.776672 	0.000000 	2.242083 	-1.295071 	-1.354155 	-0.825739 	-0.821088 	0.997160 	-0.737121 	0.458823 	0.620149 	2.147618 	-1.166664 	-0.610660 	1.854555 	0.000000 	0.915668 	0.127972 	-0.888524 	-0.977433 	0.931357 	-1.606733 	1.917684 	-1.084035 	-2.407578 	1.051423 	-1.652703 	1.382251 	-1.485692 	0.503872 	0.368798 	1.087686 	-1.030610 	-0.394740 	0.000000 	-0.245998 	-0.556265 	0.560573 	-1.916534 	-2.121124 	-0.433755 	0.170429 	2.187437 	0.000000 	-1.218944 	0.113488 	2.174495 	-2.232075 	0.454423 	1.948320 	0.000000 	1.313550 	0.540763 	-0.902236 	1.076343 	0.505280 	-1.392547 	1.579325 	-1.032433 	0.265672 	0.510161 	0.000000 	-0.092753 	-1.397386 	0.762744 	-0.255498 	-0.846549 	-1.654400 	1.517949 	-0.807015 	0.599538 	0.000000 	-1.434531 	0.000000 	0.395845 	0.074135 	0.632221 	-1.358046 	0.774410 	
2.112012 	0.115388 	1.192181 	0.000000 	0.000000 	0.521259 	-1.707034 	-1.089669 	0.880996 	0.000000 	0.000000 	1.027665 	1.311135 	-1.031500 	0.000000 	-1.653314 	-0.686727 	-0.964935 	0.885443 	0.000000 	-1.100693 	-0.472458 	1.019753 	-1.811099 	0.666432 	0.825212 	0.256036 	-0.590398 	0.000000 	2.010603 	1.417879 	1.190350 	-1.442170 	-0.283948 	0.000000 	0.074058 	-0.771467 	1.614235 	0.000000 	-1.117502 	1.183090 	-0.505437 	0.851103 	-0.550721 	-0.999006 	-0.984308 	0.447441 	0.242991 	0.000000 	-0.367190 	0.188038 	0.488639 	-1.214795 	-0.374808 	-1.146804 	-1.644901 	0.419238 	0.581522 	1.049742 	-1.748418 	0.000000 	-1.752870 	1.291692 	-0.662625 	-0.761765 	0.284241 	-1.036388 	-0.585776 	-0.305590 	0.293027 	-0.701058 	0.704867 	0.454478 	0.331918 	-1.646170 	0.839226 	-0.383813 	-1.627686 	0.000000 	-1.639861 	1.069452 	0.000000 	-0.720937 	0.961058 	0.243455 	1.018083 	-1.078237 	-0.854980 	-1.850690 	-0.205875 	1.475996 	-0.848502 	0.000000 	-0.728908 	0.000000 	0.000000 	1.714095 	1.337003 	0.000000 	1.834869 	-0.996887 	0.907423 	1.912967 	-0.173665 	1.401960 	-0.871753 	0.606414 	1.881696 	-0.600623 	0.893549 	1.813056 	1.143033 	-0.563593 	2.352689 	1.205973 	-0.582254 	1.921194 	-0.606925 	0.000000 	0.000000 	-0.731829 	-0.195307 	0.000000 	-1.126924 	-1.819265 	0.000000 	-1.211911 	0.781934 	2.061291 	0.000000 	0.462036 	0.869084 	-0.579052 	-1.349733 	-1.822222 	
1.573989 	0.000000 	0.933803 	-0.833237 	-0.494017 	-1.065569 	0.000000 	-2.422136 	0.000000 	1.531545 	-0.716516 	-2.041599 	-1.066749 	0.000000 	-0.709235 	0.000000 	0.000000 	-1.402517 	-1.483278 	1.414430 	1.778645 	1.498055 	0.000000 	1.169158 	0.000000 	-0.185668 	-1.255714 	-1.863321 	-0.550737 	1.075384 	0.000000 	2.326896 	1.254323 	0.548481 	0.734473 	2.326684 	-1.299743 	0.000000 	0.391171 	0.660957 	1.042220 	-1.517858 	0.776147 	-0.206883 	0.275838 	0.000000 	-0.421478 	1.320774 	-2.219285 	-0.649626 	-1.165031 	-0.105754 	1.652717 	0.000000 	0.000000 	0.000000 	-0.201564 	0.000000 	0.237443 	0.429837 	0.000000 	0.000000 	-0.375734 	0.668953 	-0.571900 	2.448314 	-1.711033 	0.000000 	-0.549014 	0.981459 	0.196782 	1.305850 	0.776254 	1.215279 	-1.772768 	0.000000 	-1.412459 	1.167068 	0.288361 	-0.651981 	-0.354050 	-1.329552 	-1.033747 	0.000000 	1.303472 	1.553239 	1.457637 	-2.370203 	0.993528 	0.987130 	-0.986623 	0.245607 	2.367289 	-2.642383 	-0.572711 	-1.158255 	0.000000 	-0.934532 	-2.118562 	0.000000 	0.768356 	-0.665366 	0.762341 	1.473576 	-1.356480 	-0.608827 	0.000000 	0.400240 	1.785996 	0.401051 	0.000000 	-0.946349 	-0.469193 	-2.124265 	2.887118 	0.820013 	-1.573259 	1.705480 	-0.720251 	2.858635 	-0.812431 	0.826986 	0.621242 	0.000000 	0.133344 	0.000000 	-1.651500 	1.664023 	1.120743 	0.414874 	0.000000 	-2.441502 	-0.391992 	0.000000 	-0.724777 	
-0.780125 	-0.446207 	-1.246498 	0.085657 	1.759193 	1.574664 	-3.121471 	0.519097 	2.006507 	-2.445954 	-0.221519 	-2.827887 	-2.081757 	0.624361 	-0.216338 	-0.779589 	2.215548 	-2.348501 	0.691895 	0.905695 	0.000000 	0.315871 	-0.773781 	-0.573453 	-2.049429 	1.624584 	0.000000 	-1.796765 	3.793480 	-1.996381 	2.520913 	0.000000 	-2.016793 	-2.063742 	2.433676 	1.376179 	0.000000 	-0.268110 	-0.996079 	0.626461 	1.291483 	2.223274 	2.716359 	-1.460424 	0.903326 	0.523248 	0.765442 	-1.280434 	-0.634604 	-0.966522 	-0.285167 	0.000000 	2.058522 	0.791215 	-0.495817 	0.930544 	1.540777 	0.000000 	-1.475236 	1.602141 	-2.660163 	-1.398371 	0.000000 	-1.487019 	-4.563752 	2.497610 	0.000000 	0.407871 	0.692997 	1.286738 	-0.312921 	-0.361028 	2.179568 	0.000000 	-1.174529 	0.000000 	-1.220449 	0.000000 	-1.984367 	-1.342597 	-0.691022 	0.000000 	-1.402062 	0.859262 	3.284438 	0.000000 	0.000000 	0.244327 	1.077292 	-1.305216 	1.441022 	-3.595181 	2.630345 	0.000000 	-2.147742 	1.485661 	0.703060 	1.302240 	2.120162 	-1.329483 	0.000000 	1.833604 	-0.141929 	0.374631 	-1.904834 	1.054735 	0.000000 	-1.408292 	-2.015532 	0.406995 	0.000000 	-0.655725 	-0.427476 	0.864829 	-0.726773 	1.398797 	-1.095196 	-0.640837 	0.509461 	-2.232420 	0.000000 	0.000000 	2.437612 	0.167733 	2.026981 	-1.561823 	3.470478 	4.273613 	0.000000 	1.119747 	-2.132044 	-2.601440 	0.741039 	0.793441 	-1.690754 	
1.124870 	-1.317134 	1.450594 	1.095866 	1.257296 	-2.166032 	0.371785 	0.000000 	1.297717 	0.000000 	-0.950118 	-1.498511 	-1.738081 	-0.419289 	0.818314 	0.880315 	0.640066 	0.288089 	-1.111537 	-1.325232 	-2.151710 	-1.683820 	0.481981 	-1.654992 	0.265795 	-1.383006 	-0.621719 	1.450951 	1.020663 	1.292366 	2.025568 	-0.217298 	1.059735 	0.000000 	-1.316335 	0.897906 	-0.658494 	0.000000 	0.388725 	0.830168 	-1.147949 	0.000000 	0.000000 	0.000000 	0.478100 	1.107870 	-0.332951 	0.791293 	-0.811830 	0.371239 	0.000000 	-1.627311 	1.307744 	-1.668625 	0.000000 	0.537985 	-1.195298 	-1.422225 	0.972288 	0.717911 	-1.822637 	-1.148664 	-0.549568 	2.260924 	1.123432 	0.000000 	1.533235 	-1.066940 	-0.736601 	0.000000 	-1.300248 	1.921571 	2.562020 	-0.965111 	-0.991868 	2.071439 	0.000000 	-0.670285 	-1.274777 	0.000000 	1.003348 	1.838338 	-2.008667 	-0.084913 	0.426982 	1.141055 	0.568232 	-1.316215 	0.000000 	-0.685600 	-1.348133 	0.857253 	1.711034 	1.086936 	0.000000 	-0.834088 	0.802892 	1.968659 	-0.294140 	-0.507979 	0.703458 	0.758007 	0.538128 	0.000000 	-0.739619 	-0.332051 	0.000000 	1.685152 	2.028848 	-0.327692 	-1.193323 	0.000000 	0.000000 	-0.438188 	-0.675275 	0.247732 	0.000000 	-0.054095 	-1.436044 	1.022177 	-0.536492 	0.976204 	-0.164132 	-0.869722 	-0.465973 	-0.822150 	-0.576064 	-1.037592 	0.000000 	1.152081 	1.604721 	-0.807278 	-0.708422 	-1.067208 	0.679105 	
1.406343 	0.216105 	1.026380 	0.541002 	0.682429 	1.905295 	1.021174 	-0.639437 	-0.216065 	1.084205 	0.973466 	-0.245005 	-0.978367 	0.924197 	-0.788800 	-0.598731 	-2.035193 	1.831121 	-1.093319 	1.166759 	-1.692633 	1.470369 	-0.467706 	-2.751222 	-0.842340 	-1.457753 	-1.544482 	0.357009 	0.906647 	0.000000 	0.243210 	0.725262 	2.433136 	2.683033 	-0.329680 	-2.729311 	0.000000 	1.593268 	0.070228 	0.566643 	0.248363 	0.081140 	0.232043 	-0.326151 	-2.323811 	-0.531253 	0.000000 	-1.050943 	-0.771662 	0.444396 	0.656915 	-2.682005 	-0.459636 	-0.402183 	1.408740 	0.205955 	0.669398 	1.828469 	1.361731 	-0.482438 	4.059988 	0.952212 	-0.708410 	0.733796 	0.000000 	0.058001 	1.803814 	-1.463988 	1.541199 	0.000000 	-1.356978 	-0.370608 	-1.286655 	-2.847970 	-0.642310 	1.749122 	-1.522646 	2.076284 	1.056122 	0.292867 	0.216411 	0.000000 	0.000000 	-2.136549 	-1.063293 	-0.675899 	-0.403029 	0.551523 	-1.204976 	-1.175021 	-1.016354 	1.135080 	0.000000 	0.650399 	1.063793 	0.000000 	-1.166139 	-2.754928 	-1.387346 	1.394163 	3.007660 	1.774288 	-1.220689 	1.327424 	-1.210205 	-0.831179 	2.162736 	-1.002695 	0.918597 	0.510467 	-1.356778 	1.140959 	1.742193 	1.513983 	1.022143 	-0.567779 	1.096309 	-1.051775 	0.000000 	0.882463 	0.000000 	0.203066 	-1.087910 	-0.430297 	-1.150565 	0.000000 	0.000000 	0.509619 	0.000000 	0.037344 	-0.815542 	-1.268521 	-1.374332 	-1.804024 	0.431910 	
1.173265 	1.073041 	1.740592 	1.611906 	-3.656908 	-0.819916 	1.712880 	-1.274883 	0.520244 	1.475833 	-1.333162 	-2.702567 	1.281729 	-1.374712 	1.730741 	2.579564 	-1.061591 	-0.546788 	0.333613 	-1.591534 	0.579466 	0.000000 	-0.671221 	0.654871 	1.125256 	1.588509 	0.636177 	0.000000 	0.638397 	-0.744953 	-0.098950 	2.216446 	1.788036 	0.000000 	0.430654 	-0.466716 	-1.020665 	-1.413840 	1.605175 	-2.748628 	0.308972 	-0.501154 	2.282332 	-0.661864 	0.266369 	1.835119 	-0.896228 	-0.369042 	-0.814209 	2.163572 	0.548040 	1.035567 	-1.931176 	0.000000 	0.164711 	-0.926647 	0.000000 	-0.195889 	-2.201773 	-1.277114 	-0.782512 	0.000000 	0.000000 	0.000000 	0.367717 	0.440613 	-1.444519 	0.000000 	0.906952 	2.130498 	1.122227 	-1.345859 	0.791572 	1.426748 	0.202551 	-2.010842 	-1.587765 	0.000000 	-1.360843 	-0.402928 	-0.546662 	-0.072737 	-2.284358 	1.242692 	2.639183 	-1.545315 	-0.480776 	-0.573118 	0.922626 	0.615371 	-1.184608 	0.000000 	-1.185614 	0.000000 	0.806849 	1.353842 	-1.181595 	-0.364154 	3.415337 	-0.649162 	-1.708679 	0.318496 	0.834119 	0.000000 	-2.106180 	1.229448 	0.000000 	0.000000 	0.412017 	-1.196492 	-2.046554 	0.000000 	-0.303349 	0.000000 	-2.108018 	0.061198 	1.426204 	0.000000 	0.895797 	1.521525 	3.329099 	-0.705581 	0.671053 	0.980490 	-0.108163 	-0.965890 	-0.477638 	1.239801 	0.000000 	2.000890 	-2.789013 	2.045776 	-2.374367 	1.139779 	-1.172767 	
