0.000000 	0.364248 	0.000000 	1.041093 	1.308833 	2.024869 	1.339156 	0.000000 	0.000000 	0.000000 	-1.406781 	-2.135041 	-0.322950 	0.910178 	-0.434462 	-1.679893 	1.138505 	-0.890685 	0.000000 	-1.446738 	0.385016 	-1.213911 	0.000000 	-1.199127 	2.062231 	2.711586 	1.327438 	0.000000 	0.000000 	-1.149787 	0.000000 	-0.952388 	0.000000 	1.986608 	1.595676 	-0.551975 	-2.181037 	0.747773 	1.402398 	0.000000 	0.525076 	1.090277 	0.585879 	-0.557829 	-0.896585 	0.731085 	0.000000 	-0.923640 	0.000000 	0.482224 	1.669860 	0.117316 	1.510292 	0.000000 	0.000000 	-0.479264 	-0.854076 	-1.396336 	1.730533 	0.411723 	0.000000 	0.000000 	-1.741379 	-0.220968 	0.461273 	0.000000 	-1.139420 	0.166466 	1.589327 	-2.654104 	-2.252639 	-1.136487 	0.804845 	-0.277364 	-0.258090 	-2.110906 	1.688952 	1.267472 	-1.247890 	0.000000 	-0.790711 	0.000000 	0.469056 	0.343781 	-1.272848 	0.000000 	0.000000 	-1.111436 	0.358559 	-1.188973 	0.894294 	0.000000 	0.155939 	-1.714855 	-0.260609 	1.063811 	1.927902 	0.936579 	0.273330 	1.751035 	1.231259 	1.300282 	0.000000 	-1.339903 	1.641402 	0.000000 	1.283963 	-0.914820 	-1.089601 	1.237543 	-3.336646 	-0.583373 	1.156350 	-1.538081 	0.000000 	
0.872368 	1.558739 	-0.390264 	1.448623 	0.000000 	0.968751 	-0.946257 	0.000000 	-0.564124 	0.000000 	0.000000 	-1.727238 	-1.563147 	0.000000 	-0.661796 	-3.065585 	1.637227 	0.000000 	0.202516 	-1.626495 	0.944960 	0.000000 	0.000000 	-1.804846 	0.000000 	1.443906 	1.065398 	0.202395 	2.400174 	-0.721294 	0.000000 	0.000000 	-1.469292 	0.000000 	-0.534236 	0.297201 	0.220709 	-0.488637 	1.117654 	-0.778997 	0.727486 	-0.544050 	0.000000 	-0.446584 	0.964105 	0.926982 	1.931390 	-0.441860 	-2.371377 	0.000000 	1.656168 	-1.346579 	0.909224 	-1.052372 	1.068364 	1.053870 	0.000000 	0.898384 	-2.479081 	1.227228 	0.302097 	-0.338994 	0.000000 	1.071347 	-1.087767 	-0.520021 	-1.511629 	0.699971 	-0.525042 	0.878348 	-0.484994 	1.104690 	-0.558809 	0.511605 	0.000000 	-1.248037 	2.557064 	-0.926546 	2.222324 	0.000000 	-0.355252 	0.000000 	0.782502 	0.471494 	-0.238849 	1.308125 	0.000000 	-0.193731 	0.000000 	-0.319756 	0.440579 	-1.440336 	0.946753 	-2.260780 	1.527776 	-0.750304 	0.366201 	0.000000 	1.499772 	1.509386 	-0.828429 	0.757557 	0.000000 	-1.354439 	1.574303 	2.090867 	-0.817850 	-0.374986 	-1.069429 	-0.888886 	0.365311 	0.000000 	-1.920412 	-2.246726 	0.512858 	
0.323167 	-1.419907 	0.360665 	-0.455329 	2.417663 	-3.484768 	-0.207277 	1.414834 	-0.174935 	-2.251244 	0.571500 	0.000000 	-1.314969 	-1.342969 	-1.166822 	0.000000 	1.742632 	1.116009 	1.218958 	1.098217 	2.439939 	-0.683363 	-1.148790 	-0.479520 	0.000000 	-0.379335 	-0.848977 	0.711788 	-0.401949 	-0.557368 	0.000000 	1.832424 	0.700841 	0.302863 	1.813032 	-2.677657 	1.668734 	-0.629307 	0.000000 	2.310263 	1.138227 	0.680127 	-0.708738 	1.314969 	1.347739 	-1.143832 	-0.765736 	-1.706844 	0.990707 	0.795750 	-1.606951 	2.640597 	1.540387 	-0.553024 	1.111721 	1.010821 	0.634186 	0.000000 	-0.698059 	0.000000 	-2.137772 	0.000000 	0.000000 	0.398630 	0.333140 	2.281117 	2.755744 	0.000000 	-1.043514 	-1.487189 	0.771001 	-0.446041 	-2.242710 	-1.411739 	-1.632906 	0.370836 	0.000000 	-1.489385 	0.000000 	-0.505875 	1.663653 	-0.420821 	0.000000 	2.504204 	1.290400 	1.367635 	2.752921 	-0.448930 	1.039233 	0.986735 	0.000000 	-1.134962 	0.347747 	-2.561372 	-1.096863 	-1.174989 	-1.613468 	-1.696573 	0.983520 	-2.092325 	0.586309 	-0.852147 	-1.799320 	1.738923 	-1.588790 	-0.722944 	-1.917421 	-0.847044 	0.655222 	0.932378 	1.139195 	-1.288905 	0.851996 	0.345598 	-2.359120 	
-1.261974 	-1.197237 	0.000000 	0.000000 	0.000000 	0.407563 	-1.181814 	0.975276 	-0.511329 	-0.173442 	-0.934399 	0.406462 	0.578428 	-1.890648 	-0.992751 	-0.693261 	1.390288 	1.585799 	1.172049 	-0.310649 	0.293502 	-1.427851 	0.309181 	0.680961 	-1.105673 	2.476692 	-0.236025 	-1.807276 	0.000000 	-2.806100 	0.000000 	0.936140 	-0.127629 	0.000000 	0.804033 	0.241235 	0.829072 	-1.870051 	1.511885 	-0.191093 	-1.000402 	2.008509 	0.000000 	-1.506709 	-1.169184 	-1.275003 	-1.808486 	0.000000 	0.756773 	-1.114120 	1.149344 	-0.710004 	-1.077110 	1.290848 	1.279121 	-1.629878 	1.975285 	0.240476 	1.755781 	0.000000 	0.376875 	1.886203 	-0.537901 	-0.682854 	0.373941 	0.000000 	2.082542 	1.846447 	1.336790 	-0.378881 	0.997994 	-0.837087 	-0.602511 	0.532281 	-0.807309 	1.032120 	0.603437 	0.711676 	1.018512 	2.059737 	0.364276 	-2.531789 	0.928282 	1.430111 	1.416128 	-0.796732 	2.016225 	-0.401025 	0.830758 	0.000000 	-1.255594 	0.000000 	1.571191 	-1.149371 	-0.631105 	-0.259308 	1.043555 	-3.034275 	0.520945 	-1.708505 	-1.339222 	1.214606 	1.454325 	-2.717103 	-1.955980 	-1.445911 	0.932064 	-1.471358 	0.969977 	0.077170 	0.089245 	0.342373 	-0.398771 	1.558655 	-0.355224 	
-1.188146 	0.484960 	-0.410657 	-0.489127 	0.000000 	1.563050 	0.000000 	-1.429967 	0.000000 	-1.433273 	0.875976 	0.160283 	0.452057 	0.000000 	0.697592 	0.781887 	0.437832 	-1.496808 	0.798932 	1.512034 	0.429844 	0.173158 	0.000000 	0.415006 	-1.859992 	-0.613366 	1.331640 	-0.327248 	-0.740844 	1.061226 	1.756947 	-0.542329 	-0.306896 	0.571731 	0.272204 	-2.556984 	2.967599 	2.242857 	-0.532007 	-1.083597 	0.255839 	0.000000 	-1.059260 	0.000000 	-2.100694 	1.243536 	-0.889685 	0.597093 	-1.999512 	-1.617857 	-1.863990 	-0.500329 	-0.129833 	0.000000 	-2.023620 	1.110162 	-1.030501 	0.000000 	0.426884 	-1.207842 	-1.437417 	0.771531 	1.099973 	0.866548 	-0.267744 	1.940504 	0.000000 	0.000000 	0.768527 	1.360960 	0.600568 	1.527730 	-0.732964 	-2.422207 	2.127088 	1.491684 	-0.730163 	-1.973306 	1.019927 	-0.576334 	1.426518 	-0.290993 	0.755784 	-1.025689 	-2.219223 	-0.514850 	-1.296152 	0.000000 	-0.602066 	0.318001 	1.103636 	0.225961 	1.194858 	0.000000 	0.000000 	-1.059487 	-1.780347 	1.500955 	1.305211 	0.096330 	-0.790208 	1.019108 	-0.279473 	0.856979 	0.000000 	-1.352163 	0.000000 	0.263983 	2.543549 	0.362681 	0.504581 	-0.607625 	0.257519 	-1.616327 	0.625007 	
-1.380503 	1.702112 	-1.085623 	2.073361 	-1.102925 	-0.554568 	1.266153 	0.000000 	3.214491 	-1.260333 	0.538207 	-1.345837 	-0.811385 	0.000000 	1.943628 	-0.543612 	-0.625533 	-3.300277 	0.513088 	-1.906633 	-0.642868 	1.060722 	-0.103072 	-0.340860 	1.693650 	1.005679 	1.445150 	-0.407282 	-0.073615 	0.000000 	0.318703 	-0.963408 	-0.466515 	0.994634 	0.000000 	-1.222413 	-0.720295 	-0.270138 	1.489770 	1.918491 	-1.351505 	1.600784 	-2.494543 	-1.714275 	1.388198 	-1.586925 	-1.080093 	-1.911989 	2.353721 	0.000000 	-1.485277 	-1.595501 	1.804127 	-1.351740 	-0.258492 	-0.475796 	2.850428 	1.943439 	-0.675632 	2.766740 	-3.294707 	2.044651 	1.189159 	0.000000 	-0.967332 	-0.794162 	2.253468 	0.000000 	-0.204375 	-1.344123 	0.629841 	0.313890 	1.202377 	-0.124293 	0.000000 	-1.544568 	-2.020836 	0.000000 	-0.490080 	-0.359863 	0.626746 	1.171371 	-0.241079 	0.000000 	1.621643 	0.000000 	-0.590798 	2.233561 	0.000000 	1.216878 	-2.951763 	-3.038351 	-0.808097 	-0.291575 	-0.978274 	-0.765026 	0.486893 	0.000000 	-1.584606 	1.385091 	-0.695500 	-0.304224 	0.000000 	1.565048 	0.000000 	0.495434 	-0.531682 	-1.978718 	0.000000 	2.396035 	1.662779 	0.000000 	0.993446 	0.000000 	2.342743 	
-1.031457 	0.742924 	-1.770785 	0.781634 	0.000000 	0.000000 	-1.280309 	1.292461 	-0.693301 	-0.584218 	-0.582640 	-2.122688 	0.000000 	0.000000 	0.553739 	0.677178 	1.992014 	0.808023 	-2.311059 	1.928843 	0.519469 	-1.568995 	-1.113590 	1.836042 	-1.325404 	1.094811 	0.601245 	1.361649 	1.371838 	0.000000 	-0.846383 	0.000000 	0.000000 	-0.771889 	1.641417 	1.294954 	2.818446 	1.856914 	-1.459519 	0.381369 	-2.470782 	-2.359955 	-0.210214 	1.012823 	-0.849417 	1.269361 	-0.279405 	0.000000 	-1.444965 	0.000000 	-1.262576 	-2.178705 	0.000000 	-0.262576 	-1.471280 	1.698414 	1.400357 	0.000000 	0.427967 	-0.475629 	-1.626943 	0.000000 	1.428502 	1.023747 	-0.744936 	0.000000 	0.983033 	2.936445 	1.711822 	2.527077 	1.243834 	0.803899 	-0.458456 	0.221076 	1.283116 	0.000000 	-1.696251 	-0.511536 	0.914426 	1.486646 	0.968866 	-2.735891 	-0.537194 	0.798456 	-0.249950 	-1.798698 	0.000000 	2.920222 	-3.309789 	-0.214042 	0.000000 	1.057123 	0.569470 	-0.448545 	-1.215563 	0.132493 	0.347477 	0.793203 	0.220420 	-1.855134 	-0.795491 	0.000000 	0.863818 	0.000000 	0.000000 	-0.277959 	-2.519550 	-0.990511 	-0.467112 	-2.034508 	-0.550723 	1.587880 	0.000000 	0.479176 	-0.709216 	
2.859436 	-1.163821 	-0.538144 	1.077782 	0.000000 	-0.822634 	1.402525 	-0.624702 	-0.685247 	-1.408304 	0.539777 	-2.582056 	0.427742 	0.000000 	1.033981 	0.856035 	2.540475 	-2.301692 	-0.285424 	-0.647636 	0.956578 	-0.568830 	0.000000 	-2.849539 	0.000000 	1.421463 	-0.975508 	2.208954 	1.045505 	1.391869 	0.308889 	0.996696 	1.117061 	0.717443 	0.000000 	0.000000 	0.924537 	1.018118 	-1.925242 	1.036430 	-1.103872 	2.038526 	0.000000 	0.633042 	0.000000 	1.908854 	-1.492752 	-0.614954 	0.533302 	1.468493 	0.300474 	0.000000 	-2.513073 	-2.290461 	-2.123376 	-0.605049 	1.464157 	1.756659 	-0.510450 	-0.254825 	-1.303849 	0.000000 	-0.510131 	0.589512 	-0.759522 	3.346533 	0.714402 	-0.491580 	-0.817956 	0.272256 	0.000000 	-1.109530 	1.005720 	-1.474241 	0.000000 	-0.501018 	-1.039349 	0.364388 	0.000000 	0.000000 	1.069810 	0.000000 	-0.805959 	0.610964 	0.499567 	-1.399348 	0.000000 	-0.270829 	0.500195 	0.753920 	1.126159 	2.906467 	-1.452686 	-0.866594 	-0.432100 	-0.856129 	-0.440443 	-1.006259 	1.745616 	2.759809 	1.315274 	1.055764 	-0.413813 	0.000000 	0.565179 	-3.553048 	-2.401706 	0.000000 	0.000000 	1.624484 	-0.388649 	0.000000 	-1.077813 	-1.380617 	-1.674946 	
-0.827397 	-1.121147 	-1.042004 	0.000000 	1.987757 	0.000000 	1.144520 	1.058627 	0.544138 	-1.631686 	-1.242155 	-1.991735 	0.000000 	-1.334766 	0.000000 	3.268214 	0.959483 	-0.327079 	-0.520690 	1.109208 	-0.647830 	0.489389 	-0.468731 	-2.140877 	0.505630 	1.310474 	-0.686813 	0.000000 	0.000000 	0.579835 	-0.772702 	-2.027606 	1.333858 	0.000000 	-1.645142 	1.541094 	-2.398837 	1.514841 	0.145220 	-0.839546 	-1.782873 	-1.530710 	1.024183 	-0.493178 	0.794620 	0.000000 	-0.591864 	-1.946092 	1.053356 	0.665956 	-0.507387 	0.310136 	-0.457769 	0.325995 	-2.166525 	-0.237463 	0.000000 	-0.252695 	-0.420339 	1.787663 	-0.628258 	-0.645855 	1.967381 	0.656261 	-0.794813 	1.769578 	-0.211313 	1.452010 	0.249753 	1.170310 	0.000000 	1.173802 	-0.786895 	-0.916215 	-0.891929 	-1.138644 	2.160107 	-0.554999 	0.400017 	0.000000 	0.000000 	1.051914 	-1.294485 	0.000000 	1.892182 	-0.781114 	-0.586502 	0.000000 	-1.639742 	2.991943 	0.000000 	-0.268900 	-0.878492 	0.246762 	0.000000 	-0.732052 	0.400554 	1.175056 	0.141800 	2.267306 	1.405495 	-1.034966 	-1.624150 	0.462685 	-0.108431 	0.740708 	-0.760168 	0.000000 	0.000000 	1.409637 	1.920171 	0.409491 	-2.393043 	-0.396308 	1.084207 	
1.192112 	-0.046912 	1.622466 	-0.310417 	0.757306 	0.000000 	2.628210 	-0.550258 	0.620969 	-1.227203 	-0.181832 	1.820934 	-1.301896 	0.973108 	0.928690 	0.072775 	0.492581 	-1.717216 	0.000000 	-1.033707 	0.890728 	-3.226486 	0.000000 	-0.777570 	2.013260 	-0.053792 	-1.232625 	-1.121629 	-0.222200 	0.000000 	-0.358929 	-0.438627 	0.000000 	0.234481 	-0.687045 	1.553614 	0.169010 	-1.539653 	-1.123656 	-1.049760 	-0.747226 	1.137197 	0.097437 	-0.812396 	0.973083 	-2.246462 	-0.558569 	1.304399 	0.000000 	-1.678878 	1.413991 	-1.055374 	0.000000 	0.853417 	0.000000 	-0.958024 	1.448024 	0.116394 	0.962278 	-0.755617 	1.619983 	-1.441930 	1.785813 	0.000000 	0.755338 	-1.903197 	1.952692 	1.152367 	0.342949 	1.323331 	0.856565 	-1.158269 	-0.655256 	-1.904361 	0.516943 	0.000000 	0.389579 	-1.087342 	1.180109 	0.672331 	0.887974 	0.955852 	2.869909 	0.579632 	0.181467 	0.000000 	0.484592 	-0.805265 	-1.571171 	-0.646391 	2.489998 	0.552853 	0.771696 	-3.096058 	-0.967207 	-2.406912 	-0.432248 	1.691561 	-1.751105 	0.000000 	-1.035388 	0.000000 	2.105411 	-2.338730 	-1.835699 	-2.281662 	2.130510 	-1.226292 	0.663877 	1.357344 	-2.221645 	2.015338 	1.936057 	0.885184 	0.000000 	
