0.000000 	1.609161 	1.637959 	-0.652574 	0.000000 	-2.694673 	-0.075356 	-0.840752 	-0.442411 	1.957357 	-1.890035 	-0.817837 	0.000000 	0.000000 	-0.338572 	1.836852 	-1.627161 	-1.367090 	-0.063143 	-1.287236 	0.000000 	-0.950675 	0.000000 	2.438011 	-1.192264 	-0.927042 	1.267038 	0.000000 	-0.101202 	0.000000 	1.909146 	1.659381 	-0.136280 	2.003673 	0.159980 	0.741509 	1.428740 	-0.834407 	0.000000 	0.000000 	0.000000 	0.329075 	-0.877794 	-3.138805 	0.845288 	0.648993 	-1.034091 	0.842216 	-0.630514 	0.000000 	-0.786996 	1.211077 	-1.232923 	1.007496 	1.534129 	0.000000 	0.420009 	2.348574 	0.890394 	-0.745720 	-3.488517 	-2.111803 	-1.440545 	0.000000 	0.666600 	-0.832640 	2.174948 	-0.103630 	0.574087 	-2.652711 	0.000000 	-2.393258 	0.000000 	-2.144814 	0.569936 	1.929149 	0.825790 	-1.039462 	3.797860 	-0.985770 	-0.749060 	0.395378 	1.218238 	0.000000 	0.603008 	-3.435699 	1.038302 	-1.032009 	-0.678198 	1.240909 	0.101469 	3.693642 	-0.848601 	1.457892 	0.000000 	-1.207607 	0.000000 	0.000000 	1.471552 	0.000000 	0.179789 	0.921533 	0.000000 	-1.106981 	
1.131211 	0.000000 	0.967605 	1.192260 	0.000000 	0.000000 	-1.339566 	1.583897 	2.031286 	0.107929 	-1.743427 	1.576652 	1.681004 	2.821810 	0.540302 	-1.024612 	0.823503 	-0.395653 	0.379366 	-0.142708 	0.000000 	-2.174388 	1.185276 	-0.731167 	-0.866057 	-0.573925 	1.015998 	-1.680133 	0.543047 	-3.136528 	2.727081 	0.000000 	-2.059141 	1.289696 	-0.875425 	0.960772 	1.820737 	-0.595866 	0.000000 	0.240832 	-0.138780 	-0.364748 	-1.136425 	-2.941958 	-4.141176 	0.494909 	2.011051 	2.291618 	-0.648275 	0.633590 	0.000000 	2.733545 	-2.866428 	2.046035 	-0.633635 	0.387737 	-0.835958 	2.082074 	-1.718891 	-0.283719 	0.997285 	2.634250 	0.000000 	0.958148 	0.000000 	1.045197 	1.750841 	-0.099069 	1.374528 	-1.017566 	1.245284 	-2.340863 	-1.845809 	-1.484847 	0.000000 	0.733412 	1.262063 	1.267730 	-1.191838 	1.459171 	-1.177003 	-2.013915 	1.802119 	0.764291 	1.627555 	-1.560639 	0.976617 	-2.211326 	-2.982878 	0.000000 	3.005871 	0.000000 	0.000000 	-2.462461 	1.548166 	-0.592696 	-1.843283 	0.000000 	-2.576050 	3.838393 	-2.662474 	0.000000 	0.000000 	-3.191347 	
-0.764038 	-3.344566 	-0.260523 	-2.722569 	-2.902675 	3.735816 	-2.337581 	-2.378463 	-0.700826 	2.183887 	1.029223 	0.000000 	0.994368 	0.000000 	-0.171518 	0.978864 	0.000000 	0.000000 	0.917934 	1.522196 	-0.078119 	0.000000 	0.000000 	-0.918336 	0.000000 	-0.542376 	1.300014 	0.000000 	-0.631997 	-1.968345 	2.444656 	-0.388461 	0.210488 	0.000000 	0.698363 	1.807556 	1.776227 	-0.937675 	-0.254503 	1.450493 	0.000000 	0.433507 	2.320110 	0.730856 	0.842107 	-2.723533 	0.000000 	0.000000 	-2.357026 	-1.401456 	0.000000 	-0.228557 	2.443000 	-2.347061 	1.887169 	1.446825 	0.976192 	-1.958799 	0.140264 	0.000000 	0.000000 	1.632430 	-2.570445 	-0.852973 	-0.985048 	1.192458 	0.000000 	-0.624120 	1.109559 	1.377069 	-1.126038 	1.789132 	1.120828 	-1.643281 	1.605395 	0.822827 	0.000000 	1.389319 	-0.725646 	-1.819191 	-0.586237 	0.970507 	-1.352161 	1.489183 	-1.856227 	1.141479 	-2.928383 	0.000000 	0.000000 	0.000000 	0.238875 	-0.656857 	1.255793 	-1.066544 	0.571571 	0.806436 	-1.826438 	0.956841 	0.000000 	1.108880 	-0.303280 	2.962360 	-0.877550 	0.000000 	
0.984644 	-1.932040 	-2.932281 	-0.734491 	2.072999 	1.833673 	0.273489 	-2.573255 	-2.185295 	-1.621358 	-2.684749 	0.000000 	0.890270 	1.301598 	-0.878981 	1.094502 	-0.472788 	-1.203873 	1.347380 	-2.319898 	-0.337408 	0.000000 	1.952645 	1.155020 	-1.440811 	-1.315892 	-3.275388 	2.155857 	1.375095 	0.776163 	-0.837071 	-1.372889 	-1.056990 	-1.023317 	1.551784 	2.273145 	0.000000 	1.319540 	0.192379 	0.979441 	1.452061 	1.637909 	-0.408124 	-0.375648 	1.530066 	0.676149 	-2.669978 	3.004212 	3.193026 	-1.790896 	1.601741 	-0.460063 	-1.524049 	1.190187 	-0.833932 	1.792218 	0.787092 	2.619120 	1.442912 	0.904462 	-0.817986 	0.000000 	0.157355 	-1.109828 	-0.885703 	-0.632837 	2.038806 	-2.177840 	0.479781 	-0.927042 	-0.259568 	0.000000 	-2.794859 	-0.985168 	0.276225 	0.000000 	2.506400 	-2.087965 	0.812333 	-1.263325 	-0.288165 	0.253651 	0.788781 	0.000000 	2.003848 	0.193503 	-1.320687 	0.000000 	-1.570323 	0.798905 	-0.499835 	0.000000 	-3.117136 	-0.476976 	2.964081 	0.000000 	0.905178 	0.000000 	2.324371 	-0.880605 	-1.233185 	1.388016 	1.554910 	-1.183660 	
0.413310 	0.000000 	0.614684 	-0.726617 	1.209107 	0.000000 	-0.983031 	2.576374 	-0.726025 	-0.255567 	0.230639 	-2.015041 	0.702183 	-1.875670 	0.389924 	-3.457019 	0.000000 	1.728043 	-1.201323 	1.765749 	2.374842 	0.441651 	-1.514963 	-2.011736 	0.814478 	2.919993 	0.000000 	-0.333990 	-0.172147 	0.425280 	1.145439 	-2.336302 	-1.015211 	-1.148297 	0.000000 	0.000000 	-1.162619 	1.172432 	-0.764631 	1.915665 	2.044579 	0.000000 	-0.952568 	0.739080 	0.000000 	-2.178176 	0.747301 	-1.228959 	-3.202884 	0.000000 	0.244382 	0.742578 	-0.967995 	0.000000 	-0.823800 	0.967727 	-1.777068 	-0.542935 	0.000000 	0.000000 	-2.213102 	-0.796822 	1.397470 	1.624601 	0.700997 	1.368099 	1.594063 	2.444104 	0.678812 	-2.157251 	1.906672 	0.000000 	-1.179539 	-0.652862 	0.479057 	-1.430563 	1.179539 	2.387681 	2.230611 	0.000000 	0.644076 	-2.348533 	-0.634095 	0.541976 	-0.622182 	-0.769775 	-1.278351 	-0.815842 	-1.133626 	-1.191702 	0.000000 	1.150665 	-1.596945 	-0.324599 	-0.728365 	0.000000 	2.770937 	2.264247 	1.906699 	0.000000 	1.089902 	0.000000 	0.495037 	0.808334 	
1.539207 	-1.519134 	0.755734 	0.411027 	-2.235901 	-1.603785 	1.188184 	-1.804895 	0.228780 	1.522099 	-1.467297 	1.743761 	-2.591463 	1.340377 	-0.333360 	1.355631 	-1.026914 	1.427899 	0.320867 	0.398772 	-1.000379 	-1.207707 	0.000000 	-0.118958 	1.617928 	-0.607346 	-2.661074 	0.211507 	2.534424 	2.521866 	0.479089 	1.379374 	-2.081125 	1.578748 	-0.997802 	2.473013 	1.776271 	-0.772733 	-0.148800 	1.166564 	-1.816866 	1.911204 	0.000000 	-1.197355 	0.506511 	1.662706 	0.000000 	-0.577600 	0.911195 	-2.131526 	1.395886 	0.273377 	-0.370146 	-1.527154 	-0.830741 	0.468460 	-1.310112 	1.808328 	1.960518 	-0.290860 	-0.648437 	0.914128 	-0.357608 	0.666440 	-1.365524 	-0.372642 	0.815998 	-0.402530 	-0.300426 	1.139069 	0.000000 	-1.327028 	-0.576793 	1.728326 	-1.787159 	0.750197 	2.435803 	-2.911640 	-1.591965 	-0.861207 	-1.806528 	0.172004 	1.519725 	-0.851110 	-0.445939 	1.351520 	0.000000 	-0.363864 	2.148335 	-0.315635 	0.000000 	-0.095223 	0.000000 	-2.192007 	3.284420 	-0.566340 	-0.344275 	0.000000 	-1.808196 	-1.550559 	1.202619 	0.000000 	-0.593950 	-0.831584 	
-1.402821 	3.062299 	0.597579 	1.422801 	-2.023293 	-0.366896 	0.457196 	0.000000 	-2.091669 	-2.517114 	0.000000 	0.720895 	0.000000 	-1.813721 	2.707723 	-2.166827 	0.775436 	1.080874 	1.211116 	0.000000 	-0.301015 	-0.459290 	0.450330 	-3.165696 	-1.634308 	0.000000 	-0.921720 	-0.879143 	2.894074 	1.370973 	0.332339 	-2.732902 	-1.885134 	1.838007 	-0.963169 	-3.475182 	-0.638612 	1.144585 	0.915721 	1.869856 	2.705058 	0.000000 	-2.115694 	-2.162300 	0.000000 	-0.715645 	0.927163 	0.000000 	0.318205 	-0.701549 	2.007262 	0.000000 	2.351710 	0.000000 	0.000000 	0.000000 	1.275149 	1.198489 	-0.915721 	-1.110983 	-0.523646 	1.278857 	0.000000 	-1.234787 	-0.292465 	1.398988 	-1.361470 	1.213044 	-0.413574 	-0.746153 	0.311068 	0.792447 	-0.321810 	-0.654813 	1.457759 	0.299048 	1.284979 	0.000000 	-0.876629 	0.000000 	0.649678 	0.000000 	1.150481 	1.734622 	-0.418196 	0.000000 	2.154898 	0.000000 	-2.086421 	-2.958845 	0.485864 	0.158248 	-3.575428 	-0.232539 	-1.148681 	0.953205 	0.000000 	0.850355 	1.600596 	-1.594379 	-0.914944 	4.324318 	0.476749 	0.952725 	
0.000000 	0.000000 	-0.415091 	0.799494 	0.276958 	-0.389707 	-1.148244 	-1.869841 	0.000000 	1.664927 	0.425830 	0.000000 	1.149330 	0.694049 	1.032471 	-0.737439 	-2.213602 	2.703559 	-1.621347 	-1.017285 	-0.600436 	-1.340323 	0.000000 	1.606161 	0.000000 	1.234360 	-2.053557 	-0.876444 	0.000000 	2.155305 	-1.055357 	0.770610 	-0.094585 	-0.665624 	0.926175 	-1.152039 	-0.099638 	1.269867 	1.304577 	0.092366 	0.000000 	-0.583161 	0.345784 	2.391194 	-1.325664 	0.307236 	-0.237066 	0.991072 	0.493705 	0.000000 	-1.946442 	-1.373990 	-1.001562 	-0.287011 	-1.224505 	-0.470630 	-1.329277 	0.479728 	0.591477 	3.040892 	-0.528926 	0.000000 	0.000000 	-1.489738 	-0.890618 	-1.517782 	0.047624 	0.739525 	2.002354 	-1.426362 	0.650774 	1.448678 	-0.529344 	1.477925 	2.139813 	-1.060804 	-1.318075 	-0.475884 	0.000000 	0.921244 	0.000000 	0.000000 	-1.573904 	-0.569255 	1.385301 	0.607276 	-0.246000 	0.415141 	-1.993278 	-0.955323 	-0.448983 	0.000000 	1.756921 	1.566782 	-0.780911 	0.297912 	-0.853735 	-0.831999 	1.755413 	1.448981 	1.327349 	0.000000 	0.000000 	-0.401116 	
0.947774 	0.000000 	2.601337 	0.268020 	-2.670346 	-1.341053 	-1.108502 	0.655507 	-2.367922 	-1.617445 	-0.821941 	-0.596724 	-1.448269 	-0.474561 	0.000000 	0.789798 	1.532084 	2.001039 	-3.850634 	2.402396 	1.548765 	0.999264 	0.999123 	-0.321148 	-2.151102 	1.287627 	-0.187757 	-0.733405 	0.629348 	2.157962 	-0.503684 	0.000000 	0.000000 	0.000000 	0.204048 	-0.321412 	-1.077507 	2.803903 	-0.641575 	4.215178 	0.908043 	0.904096 	-0.708013 	0.000000 	0.896717 	-0.465052 	1.549648 	-1.895498 	-2.133978 	-2.073769 	0.516259 	0.000000 	-1.702545 	2.871305 	3.073472 	1.238725 	-0.863527 	-0.352951 	1.438366 	-0.674816 	-1.249423 	-1.392303 	1.145718 	1.391304 	-0.854654 	-0.773467 	0.036628 	2.289301 	-1.490241 	-2.914009 	0.000000 	0.000000 	-0.728057 	-1.696244 	-1.219243 	-2.239108 	0.524010 	0.485185 	0.454348 	0.000000 	0.821613 	-1.959196 	1.457969 	-0.106997 	-1.498748 	0.200235 	0.000000 	0.000000 	-1.470935 	0.520062 	-0.983966 	0.913346 	-1.986383 	1.026668 	1.959955 	2.126835 	-1.321643 	4.269664 	-0.218091 	0.476722 	-2.052167 	1.127188 	1.389136 	-0.437280 	
0.000000 	-1.132634 	0.635952 	2.041158 	-0.893028 	-0.437971 	-2.356958 	-2.564574 	0.790783 	-2.606680 	-1.134203 	1.138790 	0.000000 	2.148271 	1.841909 	-2.057570 	0.958953 	3.070696 	1.160672 	-0.950896 	0.000000 	-0.990339 	0.280743 	0.000000 	1.976964 	1.350046 	-0.624265 	0.949770 	1.308687 	2.425007 	-1.135042 	1.703677 	0.724578 	-1.139324 	0.932461 	0.349004 	1.382351 	0.850429 	0.659488 	-2.338446 	-0.804521 	-2.087982 	-1.322008 	0.000000 	0.299001 	2.633228 	1.447881 	1.616999 	-2.031930 	-0.712191 	0.000000 	0.325920 	-0.753488 	-0.534561 	-0.769256 	-1.364725 	-1.209764 	0.000000 	1.133060 	-1.349939 	-0.120726 	0.000000 	1.324432 	1.268605 	-1.304498 	-2.425826 	0.000000 	1.882686 	1.261508 	1.146960 	0.000000 	0.666041 	0.000000 	0.000000 	0.899450 	-1.908253 	-1.218117 	-1.959725 	2.197424 	0.285656 	-2.051686 	0.105923 	1.370608 	0.323131 	0.322390 	0.000000 	-0.592195 	0.000000 	-3.158784 	-1.114225 	-1.085854 	0.124712 	0.000000 	-0.703807 	-0.908599 	0.570680 	0.597760 	2.400538 	-1.265178 	-0.672338 	-2.143943 	3.047229 	0.722860 	0.420599 	
