0.000000 	0.732602 	0.782157 	1.780306 	-0.494133 	0.000000 	1.062988 	-0.772796 	1.411341 	-0.106628 	0.395578 	-0.543379 	0.000000 	0.919619 	1.073155 	0.279378 	1.725755 	1.986828 	0.208473 	1.392926 	0.578405 	-0.598658 	-0.852099 	-0.800674 	2.162656 	1.059974 	-0.339072 	-0.416863 	-2.016184 	-1.726987 	0.990421 	-0.197244 	0.247966 	1.405726 	0.759660 	-0.833451 	1.097993 	1.473106 	0.000000 	-0.683188 	-1.670686 	-0.692533 	-1.132711 	-1.871785 	0.000000 	-0.446496 	0.980753 	0.671193 	0.000000 	-0.293764 	0.000000 	-1.115209 	-2.308236 	0.333886 	0.000000 	-1.157610 	0.068963 	0.000000 	2.503913 	0.000000 	-0.772351 	0.000000 	0.742647 	-1.157566 	1.792946 	-0.911413 	-1.433254 	-1.115483 	1.115171 	0.000000 	0.000000 	0.514134 	-1.635755 	2.561116 	-0.377026 	-2.132301 	0.668543 	-0.431635 	-0.563183 	1.689167 	0.949462 	0.896491 	-0.088999 	0.000000 	-1.275807 	-0.583673 	-0.931738 	0.000000 	0.904936 	0.000000 	1.261739 	1.504935 	-0.692908 	1.195159 	-0.649686 	-0.650183 	-2.217758 	0.897570 	0.000000 	-1.540274 	0.239324 	-1.683211 	0.463517 	1.087535 	0.585971 	0.545601 	0.000000 	-1.756517 	-0.439710 	-0.387074 	-0.709326 	1.216090 	-0.417253 	0.000000 	-0.151468 	0.000000 	-1.209075 	-1.086790 	0.955209 	0.000000 	0.716596 	-1.649233 	0.032299 	0.943156 	0.890440 	0.599765 	-1.238977 	
-0.894955 	0.000000 	-2.190723 	0.902725 	-1.064959 	0.730817 	2.240169 	1.285601 	0.000000 	0.523959 	-1.069229 	1.323310 	0.459367 	-0.394783 	-0.442943 	1.906130 	0.590003 	0.787804 	2.108256 	-1.514860 	-0.561745 	0.847660 	-0.849752 	0.292139 	-0.796011 	-1.342651 	0.768607 	-0.152137 	1.887958 	1.554587 	-0.681590 	-1.402108 	1.674859 	0.049215 	0.000000 	0.736756 	-2.158424 	0.000000 	1.321565 	0.000000 	-2.502294 	2.775122 	-0.992381 	-0.906185 	-0.761137 	-1.360338 	1.653452 	1.364190 	0.821635 	2.358651 	0.820104 	0.135350 	-0.499358 	-0.194717 	-1.115099 	0.997836 	2.106546 	-0.483458 	1.854328 	1.214690 	-0.659927 	-1.168971 	-0.717742 	1.366132 	-0.571725 	-1.919076 	-0.334269 	-0.996655 	-0.404755 	-1.560034 	-0.882442 	1.001861 	0.000000 	-0.378325 	0.617208 	0.000000 	-1.733386 	-1.038583 	0.638724 	2.518608 	0.803532 	-0.907222 	0.789102 	-0.595270 	0.376991 	-1.475985 	-0.048876 	-1.277491 	0.000000 	-1.942326 	-0.986026 	0.766232 	1.357446 	0.705296 	2.005282 	0.000000 	-2.326045 	0.000000 	-2.024391 	-1.526214 	0.461570 	1.107848 	0.977938 	2.639305 	0.657211 	0.443927 	0.000000 	0.668449 	-0.911562 	-0.228681 	-1.275107 	-0.617538 	-0.869831 	0.000000 	0.786908 	-0.175113 	-1.750271 	0.000000 	0.000000 	-1.475470 	1.672534 	1.666077 	-0.621438 	-0.792508 	-1.655453 	-0.475559 	-0.452410 	
0.533530 	-0.250948 	1.178511 	0.000000 	-1.539811 	-1.400806 	0.000000 	-0.827061 	-0.685864 	0.000000 	1.097780 	-0.279153 	-2.882491 	1.971228 	-0.326095 	-0.260513 	-1.290973 	0.000000 	0.000000 	-0.534681 	0.000000 	-0.802115 	-1.587052 	-1.691931 	-0.672497 	1.226290 	0.479052 	0.689171 	-2.495552 	0.414150 	-1.178258 	-1.451519 	1.743288 	0.000000 	1.221478 	-1.880036 	-1.949046 	0.312016 	-1.631658 	0.661191 	-1.381977 	-0.586947 	-0.557440 	-0.720994 	-0.257154 	-0.492464 	2.005276 	0.894420 	0.982934 	2.637632 	-1.397417 	0.658804 	0.000000 	0.000000 	0.000000 	-1.360840 	1.326238 	0.229493 	3.030406 	-0.771078 	-2.195532 	1.036201 	0.960230 	0.235426 	-1.781159 	-2.912823 	-0.536719 	-0.639827 	0.436282 	0.000000 	0.492305 	0.901415 	-0.959508 	1.060705 	1.939016 	-1.078551 	1.036535 	1.104585 	-0.571362 	1.261366 	0.000000 	0.000000 	-0.223633 	2.409995 	1.263296 	1.539364 	1.413858 	-1.003705 	-1.037072 	-0.150016 	0.000000 	1.465563 	1.122088 	-0.364937 	-1.451029 	0.524285 	-0.942051 	-0.978336 	0.895311 	-0.607243 	0.660663 	0.000000 	1.901981 	0.000000 	1.820637 	2.071553 	-0.943687 	-0.506284 	1.304777 	1.122589 	0.000000 	3.154088 	0.000000 	-0.566402 	0.349624 	-0.246184 	1.456623 	-1.746046 	0.508032 	0.793651 	1.083874 	-1.115514 	0.859148 	-1.829351 	0.000000 	-1.000279 	-0.950951 	
1.876991 	-2.154645 	1.283959 	-0.934957 	-1.659586 	0.899129 	0.000000 	0.000000 	1.340618 	-0.685133 	1.386996 	0.272921 	-0.887653 	-1.511076 	0.000000 	-0.803781 	-1.171687 	-0.803706 	-1.039444 	-1.192311 	0.000000 	-0.532840 	-0.251209 	-1.305976 	0.000000 	0.780064 	-1.032015 	1.505773 	0.000000 	0.567478 	1.865731 	1.148834 	0.402931 	0.222215 	0.000000 	0.722473 	0.671958 	-1.520512 	-0.992932 	-0.819425 	1.060600 	0.000000 	0.756685 	-0.118978 	-0.426573 	2.003003 	-1.155175 	-0.161478 	0.132491 	-1.592551 	1.786066 	0.000000 	0.000000 	-0.772418 	-0.753747 	-0.399079 	-0.388670 	0.000000 	0.000000 	-1.142521 	-0.985830 	1.850004 	-1.717065 	-0.793139 	0.000000 	-1.417355 	-2.359310 	-0.564735 	2.054145 	0.000000 	-0.652249 	-0.735177 	0.240357 	2.560395 	0.475389 	0.717197 	-0.936268 	-0.933654 	-1.221196 	-1.657100 	1.254617 	1.661792 	0.943009 	0.000000 	0.000000 	-1.032713 	-0.868907 	0.000000 	0.714121 	0.393511 	-0.313896 	0.000000 	1.652264 	-0.733871 	0.000000 	0.783838 	-1.391649 	0.000000 	-1.142576 	1.379830 	1.603994 	1.737250 	0.936258 	-1.023906 	-0.274185 	0.000000 	1.395179 	0.000000 	1.183964 	-0.603457 	-0.984025 	0.096759 	0.000000 	1.052331 	0.786018 	-1.995379 	2.793956 	-0.331192 	-0.383428 	0.840436 	0.000000 	1.041682 	0.649661 	0.621822 	2.025693 	0.000000 	-1.019697 	
0.830223 	-0.848981 	0.346791 	-1.235600 	0.661607 	0.000000 	-0.561517 	1.774007 	-0.608497 	1.610227 	-1.736289 	0.937324 	-0.422688 	-0.264637 	0.000000 	0.815893 	-2.123906 	0.467064 	0.558502 	0.709099 	-1.132449 	1.151546 	-0.263569 	0.000000 	-1.195221 	-1.218518 	-1.411179 	1.084668 	0.000000 	1.035711 	1.276199 	0.533597 	1.029866 	0.000000 	-0.598606 	0.196160 	0.000000 	0.629572 	0.000000 	-1.402367 	0.579898 	1.613711 	-0.367276 	0.330283 	0.102601 	-1.351449 	2.497706 	0.000000 	2.314190 	0.619758 	-1.587631 	0.000000 	0.819234 	-0.381788 	0.413423 	-2.447597 	1.245328 	-1.105775 	1.097459 	-0.539356 	-1.244589 	0.000000 	0.492764 	0.000000 	0.000000 	-0.506529 	-1.070740 	-1.368719 	0.200120 	0.578455 	2.739466 	0.999028 	-0.330470 	0.000000 	-0.148655 	-0.672891 	0.601899 	0.889405 	1.105152 	-1.030997 	-0.441431 	0.544163 	-0.065508 	0.000000 	-0.792552 	-0.626094 	0.249592 	-0.649511 	0.965908 	-0.998932 	0.000000 	-0.201980 	1.527256 	-0.257134 	-1.234687 	-0.732239 	-1.850626 	1.049410 	0.000000 	1.261738 	0.555959 	0.000000 	1.379576 	0.000000 	-1.167231 	1.711410 	0.000000 	2.327854 	1.832954 	-1.021530 	-1.588837 	0.000000 	-0.746246 	-1.529965 	-0.837282 	-1.488953 	0.000000 	-1.080948 	1.239186 	0.260392 	-0.386612 	0.311252 	-1.653018 	1.619694 	-0.163591 	-0.578583 	0.487398 	
1.646188 	0.000000 	0.000000 	2.057563 	-2.064126 	0.000000 	-0.827785 	0.000000 	2.562096 	-0.354720 	0.000000 	0.000000 	-0.733690 	-0.947975 	-0.172227 	1.534617 	-0.335526 	-0.931846 	0.598237 	0.635246 	2.435162 	-1.244522 	1.577834 	-1.589896 	1.289247 	1.144138 	-1.850940 	0.000000 	1.222065 	-1.224175 	0.000000 	1.727863 	0.000000 	0.000000 	1.093021 	-0.584806 	0.000000 	2.100176 	-0.741551 	1.106966 	0.000000 	0.000000 	0.862743 	-0.151239 	1.571742 	1.148749 	-1.138087 	-0.402526 	-0.803466 	-0.593113 	0.000000 	-1.746959 	-1.120925 	0.586633 	0.000000 	-0.478186 	-0.502320 	0.000000 	0.000000 	0.098356 	0.545953 	1.353995 	0.836724 	0.000000 	0.476929 	-2.032817 	1.568137 	1.947388 	0.345734 	1.694313 	0.388382 	0.536367 	2.043087 	0.314584 	1.074563 	-0.971433 	0.450106 	0.000000 	-2.038754 	-2.465912 	0.840542 	1.309004 	-2.073306 	1.663168 	1.321143 	1.112184 	0.171536 	-1.595311 	0.000000 	-0.488573 	-0.704878 	-0.765022 	0.000000 	-0.782802 	-1.953619 	0.669544 	0.000000 	0.827342 	-2.174806 	0.000000 	0.000000 	0.000000 	-1.608577 	-1.263852 	-2.265190 	1.170844 	0.000000 	-0.476035 	-0.447645 	-1.140929 	-2.017238 	-1.001392 	1.567716 	0.000000 	2.194381 	-0.568221 	-1.129091 	-0.527378 	1.298163 	-1.693933 	0.410369 	0.048784 	-0.377202 	0.853542 	0.932174 	0.000000 	-2.463678 	
0.000000 	-0.499272 	1.720542 	0.122674 	0.993865 	0.000000 	-1.664934 	0.000000 	-0.828490 	-1.146028 	1.304523 	0.000000 	0.574165 	-0.602797 	-0.498881 	-0.984478 	0.700497 	-1.634391 	-1.120767 	1.053403 	0.000000 	-0.624360 	3.600125 	2.373862 	-0.525940 	0.927316 	-1.537292 	2.266876 	0.872561 	0.000000 	-1.939591 	-1.495571 	1.567586 	1.884935 	-2.097930 	-2.765071 	-0.446206 	0.807510 	-0.709154 	-1.938341 	1.319152 	0.708595 	1.629079 	1.325799 	-0.875479 	0.698392 	1.602162 	-1.272378 	1.205662 	-1.688373 	-1.695291 	-0.120879 	1.301777 	1.634391 	-0.179643 	-0.244603 	2.408226 	0.000000 	1.079731 	0.274598 	1.490509 	1.043488 	0.000000 	1.218705 	0.922333 	-0.565108 	-2.810957 	-0.379034 	1.428247 	-0.979355 	1.468359 	0.654651 	0.035048 	-0.501823 	0.488890 	-3.283882 	-0.864437 	0.000000 	0.000000 	-1.115474 	0.000000 	-1.561810 	-1.991782 	1.140870 	0.000000 	2.085299 	0.357912 	0.156989 	2.587815 	0.000000 	0.850046 	-0.984898 	-1.457459 	-0.325524 	-0.800325 	1.014988 	2.584670 	0.000000 	2.055103 	-1.450149 	-0.528631 	-0.891978 	-0.068472 	-1.612870 	-0.615606 	0.000000 	0.000000 	0.000000 	2.898802 	0.000000 	1.122346 	1.867471 	-2.523579 	-1.349994 	-0.592017 	-0.836134 	-1.390906 	-0.220316 	0.381988 	-1.978238 	-2.040919 	0.528899 	0.000000 	-1.652763 	2.107458 	-0.745875 	0.276986 	
-1.882327 	2.091817 	-0.732647 	-0.087445 	-1.665145 	2.936363 	0.000000 	0.276505 	-1.280805 	1.864369 	0.000000 	1.944395 	-1.929258 	-0.626383 	-0.795261 	0.000000 	-0.536719 	0.619261 	1.628635 	1.257222 	-1.401285 	0.189821 	0.844057 	0.220329 	-0.982663 	0.484298 	-2.557424 	0.000000 	0.725123 	-2.172863 	0.467672 	0.625426 	1.965013 	0.968924 	0.000000 	-0.199986 	0.577598 	-0.897984 	-0.463220 	-1.149021 	0.153963 	1.263053 	0.000000 	-0.214680 	1.102019 	0.384249 	2.443059 	-0.761626 	0.000000 	-0.672436 	-1.413479 	3.238089 	0.730126 	0.894224 	1.046114 	-1.217221 	0.822763 	-2.228951 	-0.569068 	-0.978107 	0.000000 	-2.503877 	-1.398761 	-1.634227 	0.529889 	-0.898460 	0.000000 	0.000000 	1.936637 	0.000000 	2.847501 	-1.235155 	-0.651500 	1.002887 	0.000000 	-0.670392 	-1.357829 	1.549840 	0.630129 	-0.426967 	-0.993715 	1.052718 	0.989442 	0.000000 	0.664930 	0.847884 	1.083010 	0.622595 	0.201509 	-1.424640 	0.562697 	-1.440687 	2.336698 	0.000000 	-0.434229 	-0.452017 	-0.636297 	-1.834850 	-0.423179 	1.075607 	-0.449418 	0.000000 	-0.505831 	0.181536 	-0.359362 	2.339483 	0.000000 	1.881884 	0.578899 	0.000000 	-1.519774 	-1.425895 	-0.453139 	-0.944329 	1.225164 	-1.375183 	-1.028119 	-1.124945 	0.000000 	0.000000 	0.000000 	1.350977 	-1.277406 	0.145800 	3.189244 	0.000000 	-1.183756 	
1.779769 	-0.544767 	0.814866 	0.000000 	-1.192414 	0.853986 	-0.740205 	0.000000 	1.350918 	0.949188 	0.000000 	0.000000 	0.000000 	-1.169659 	2.041830 	0.000000 	-0.806696 	0.000000 	1.592968 	0.358711 	-0.708502 	-1.331111 	-1.351509 	0.716728 	0.629359 	0.552236 	-1.397735 	0.878391 	0.885843 	1.585681 	-2.556697 	0.000000 	0.819894 	0.817953 	0.000000 	1.288102 	0.706754 	0.168561 	-1.037044 	-1.654435 	1.455930 	-1.181567 	-0.583443 	-1.193611 	1.318268 	-0.632701 	0.000000 	0.532576 	1.197208 	0.000000 	-1.985571 	1.299111 	2.243694 	0.668555 	-1.108647 	2.275344 	-0.887341 	1.485758 	0.851454 	-1.546640 	-1.440529 	-0.669422 	-2.707082 	-1.777657 	-2.336273 	0.131970 	-1.406176 	0.706927 	2.158817 	1.903910 	0.000000 	0.000000 	-0.853256 	-1.143876 	-1.033027 	2.195237 	-0.524028 	-2.558161 	-1.417441 	1.715572 	-0.294674 	0.000000 	2.043347 	0.128558 	0.713246 	0.601080 	-0.907314 	-1.353148 	0.000000 	-2.055809 	1.561090 	0.000000 	0.488890 	-2.238297 	0.486414 	-1.925917 	-1.023232 	0.000000 	1.232152 	0.544850 	0.439509 	0.525652 	-0.577594 	-0.803827 	1.187587 	1.088920 	0.655654 	-0.730336 	-1.261422 	-0.273717 	1.826668 	-0.905688 	0.852881 	0.982079 	-0.399471 	-2.715690 	0.176454 	-2.287643 	0.000000 	1.549812 	1.810550 	0.931745 	2.214249 	-1.044459 	1.517905 	0.806750 	-1.458492 	
1.361759 	0.911416 	-1.256820 	2.059372 	-2.553377 	-0.478502 	-1.858908 	0.000000 	0.000000 	0.000000 	-2.075768 	-0.987533 	-2.018750 	0.985951 	0.000000 	-2.676546 	3.123588 	0.860517 	-1.696379 	0.792416 	0.716042 	0.890367 	0.655161 	-0.679167 	-1.338258 	2.274950 	-0.756426 	-0.136508 	-0.392103 	-1.880289 	-0.281687 	0.362474 	-2.006660 	-0.146777 	0.000000 	-1.349842 	0.000000 	1.855041 	0.632013 	-1.340014 	0.766588 	-0.843266 	-1.752013 	0.760089 	-0.547324 	0.476994 	-0.815265 	0.000000 	0.589294 	-1.487423 	-0.536243 	-2.118913 	0.000000 	0.000000 	0.000000 	0.000000 	0.606202 	-0.622967 	0.821415 	-0.861452 	0.220622 	1.275734 	0.000000 	-0.848824 	1.699607 	0.759334 	-2.226240 	1.251192 	2.433995 	0.982828 	2.078566 	0.106086 	0.000000 	2.853716 	1.346017 	-1.080156 	0.404607 	0.782231 	-2.690805 	0.389263 	1.256946 	2.914925 	0.000000 	-0.975573 	-1.313510 	2.387059 	-0.171020 	2.754451 	-1.641922 	0.000000 	1.447742 	2.624758 	1.770918 	0.483516 	-1.369511 	1.128162 	0.000000 	0.000000 	0.827934 	-3.044743 	-0.439658 	-1.373565 	1.190437 	-0.609031 	0.208918 	-1.916806 	-1.524515 	-2.422292 	1.565556 	0.000000 	1.234426 	0.636806 	0.969464 	0.478680 	0.417384 	-1.171147 	-1.273790 	-0.334116 	0.933871 	-1.095288 	-1.237718 	-1.073357 	0.000000 	0.465228 	1.607282 	-0.142662 	1.368761 	
